date,nic_1,nic_2,nic_3,size_1,size_2
2008188,-70.15,-72.73,1,11,2
2008195,-70.13,-72.82,1,11,2
2008202,-70.13,-72.82,1,11,2
2008209,-70.13,-72.72,1,11,2
2008216,-70.13,-72.63,1,11,2
2008223,-70.13,-72.72,1,11,2
2008230,-70.15,-72.63,1,11,2
2008237,-70.15,-72.68,1,11,2
2008244,-70.15,-72.68,1,11,2
2008251,-70.15,-72.68,1,11,2
2008258,-70.15,-72.68,1,11,2
2008265,-70.15,-72.68,1,11,2
2008272,-70.15,-72.68,1,11,2
2008279,-70.15,-72.68,1,11,2
2008286,-70.15,-72.68,1,11,2
2008293,-70.12,-72.7,1,11,2
2008307,-70.15,-72.7,1,11,2
2008314,-70.15,-72.7,1,11,2
2008321,-70.05,-72.68,1,11,2
