date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2001233,0,0,0,-69.9,-60.15,1,0,0
2001234,0,0,0,-69.9,-60.15,1,0,0
2001235,0,0,0,-69.9,-60.15,1,0,0
2001236,0,0,0,-69.8843,-60.0221,1,0,0
2001237,0,0,0,-69.8843,-60.0221,1,0,0
2001238,0,0,0,-69.7982,-59.6488,1,0,0
2001239,0,0,0,-69.7982,-59.6488,1,0,0
2001240,0,0,0,-69.7982,-59.6488,1,0,0
2001241,0,0,0,-69.7982,-59.6488,1,0,0
2001242,0,0,0,-69.7629,-59.6343,1,0,0
2001243,0,0,0,-69.7629,-59.6343,1,0,0
2001244,0,0,0,-69.7629,-59.6343,1,0,0
2001245,-69.6,-59.5,1,-69.7629,-59.6343,1,13,4
2001246,0,0,0,-69.6067,-59.6481,1,0,0
2001247,0,0,0,-69.6067,-59.6481,1,0,0
2001248,0,0,0,-69.5682,-59.4981,1,0,0
2001249,0,0,0,-69.5682,-59.4981,1,0,0
2001250,0,0,0,-69.5682,-59.4981,1,0,0
2001251,0,0,0,-69.5682,-59.4981,1,0,0
2001252,0,0,0,-69.5467,-59.5931,1,0,0
2001253,0,0,0,-69.5467,-59.5931,1,0,0
2001254,0,0,0,-69.5467,-59.5931,1,0,0
2001255,0,0,0,-69.5038,-59.4819,1,0,0
2001256,0,0,0,-69.4521,-59.4706,1,0,0
2001257,0,0,0,-69.4521,-59.4706,1,0,0
2001258,0,0,0,-69.4521,-59.4706,1,0,0
2001259,0,0,0,-69.4521,-59.4706,1,0,0
2001260,0,0,0,-69.409,-59.4859,1,0,0
2001261,0,0,0,-69.409,-59.4859,1,0,0
2001262,0,0,0,-69.409,-59.4859,1,0,0
2001263,0,0,0,-69.3301,-59.5114,1,0,0
2001264,0,0,0,-69.3301,-59.5114,1,0,0
2001265,0,0,0,-69.3301,-59.5114,1,0,0
2001266,0,0,0,-69.2816,-59.3455,1,0,0
2001267,0,0,0,-69.2816,-59.3455,1,0,0
2001268,0,0,0,-69.2816,-59.3455,1,0,0
2001269,0,0,0,-69.2816,-59.3455,1,0,0
2001270,0,0,0,-69.2816,-59.3455,1,0,0
2001271,0,0,0,-69.2816,-59.3455,1,0,0
2001272,0,0,0,-69.2816,-59.3455,1,0,0
2001273,-67.4,-54.7,1,-69.0085,-59.1347,1,13,4
2001274,0,0,0,-69.0206,-58.9463,1,0,0
2001275,0,0,0,-68.9451,-58.8316,1,0,0
2001276,0,0,0,-68.9451,-58.8316,1,0,0
2001277,0,0,0,-68.9451,-58.8316,1,0,0
2001278,0,0,0,-69.0285,-58.7398,1,0,0
2001279,0,0,0,-69.0285,-58.7398,1,0,0
2001280,0,0,0,-69.0885,-58.4406,1,0,0
2001281,0,0,0,-69.0885,-58.4406,1,0,0
2001282,0,0,0,-69.0885,-58.4406,1,0,0
2001283,0,0,0,-69.0885,-58.4406,1,0,0
2001284,0,0,0,-69.0885,-58.4406,1,0,0
2001285,0,0,0,-69.0885,-58.4406,1,0,0
2001286,0,0,0,-69.0885,-58.4406,1,0,0
2001287,0,0,0,-69.0885,-58.4406,1,0,0
2001288,0,0,0,-69.0885,-58.4406,1,0,0
2001289,0,0,0,-69.0885,-58.4406,1,0,0
2001290,0,0,0,-69.0885,-58.4406,1,0,0
2001291,0,0,0,-68.8009,-58.4903,1,0,0
2001292,0,0,0,-68.8009,-58.4903,1,0,0
2001293,0,0,0,-68.8009,-58.4903,1,0,0
2001294,0,0,0,-68.7754,-58.6188,1,0,0
2001295,0,0,0,-68.6788,-58.5041,1,0,0
2001296,0,0,0,-68.5373,-58.5402,1,0,0
2001297,0,0,0,-68.4284,-58.4316,1,0,0
2001298,0,0,0,-68.4495,-58.7765,1,0,0
2001299,0,0,0,-68.4495,-58.7765,1,0,0
