date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1997030,-66.772,72.4286,1,0,0,0,-66.7031,72.7,1,0,0,0,0,0
1997031,-66.7868,72.3664,1,0,0,0,-66.6936,72.6625,1,0,0,0,0,0
1997032,-66.8015,72.3042,1,0,0,0,-66.684,72.625,1,0,0,0,0,0
1997033,-66.8163,72.242,1,0,0,0,-66.6745,72.5874,1,0,0,0,0,0
1997034,-66.8277,72.1248,1,0,0,0,-66.665,72.5499,1,0,0,0,0,0
1997035,-66.8358,71.9526,1,0,0,0,-66.6555,72.5124,1,0,0,0,0,0
1997036,-66.8438,71.7803,1,0,0,0,-66.646,72.4749,1,0,0,0,0,0
1997037,-66.8478,71.6942,1,0,0,0,-66.6338,72.3914,1,0,0,0,0,0
1997038,-66.8478,71.6942,1,0,0,0,-66.619,72.262,1,0,0,0,0,0
1997039,-66.8478,71.6942,1,0,0,0,-66.6042,72.1326,1,0,0,0,0,0
1997040,-66.8283,71.7198,1,0,0,0,-66.5968,72.0679,1,0,0,0,0,0
1997041,-66.7894,71.7711,1,0,0,0,-66.5968,72.0679,1,0,0,0,0,0
1997042,-66.7505,71.8223,1,0,0,0,-66.5968,72.0679,1,0,0,0,0,0
1997043,-66.731,71.8479,1,0,0,0,-66.5751,72.1105,1,0,0,0,0,0
1997044,-66.731,71.8479,1,0,0,0,-66.5316,72.1955,1,0,0,0,0,0
1997045,-66.731,71.8479,1,0,0,0,-66.4882,72.2806,1,0,0,0,0,0
1997046,-66.6966,71.8762,1,0,0,0,-66.4665,72.3232,1,0,0,0,0,0
1997047,-66.6276,71.9328,1,-66.4,72.1,1,-66.4665,72.3232,1,0,0,0,48,9
1997048,-66.5588,71.9894,1,-66.3858,72.0937,0,-66.4665,72.3232,1,0,0,0,0,0
1997049,-66.4962,72.0404,1,-66.3681,72.0763,0,-66.4591,72.2853,1,0,0,0,0,0
1997050,-66.4401,72.0858,1,-66.3491,72.0499,0,-66.4443,72.2096,1,0,0,0,0,0
1997051,-66.384,72.1311,1,-66.3307,72.0169,0,-66.4295,72.1339,1,0,0,0,0,0
1997052,-66.3531,72.1041,1,-66.315,71.9794,0,-66.4128,72.0727,1,0,0,0,0,0
1997053,-66.3475,72.0046,1,-66.3041,71.9397,0,-66.3942,72.0261,1,0,0,0,0,0
1997054,-66.3419,71.9052,1,-66.3,71.9,1,-66.3756,71.9795,1,0,0,0,48,9
1997055,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997056,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997057,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997058,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997059,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997060,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997061,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997062,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997063,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997064,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997065,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997066,-66.3391,71.8555,1,0,0,0,-66.3663,71.9562,1,0,0,0,0,0
1997067,-66.3387,71.7739,1,0,0,0,-66.3518,71.8832,1,0,0,0,0,0
1997068,-66.3378,71.6107,1,0,0,0,-66.3227,71.7372,1,0,0,0,0,0
1997069,-66.3369,71.4476,1,0,0,0,-66.2937,71.5912,1,0,0,0,0,0
1997070,-66.3365,71.366,1,0,0,0,-66.2927,71.4833,1,0,0,0,0,0
1997071,-66.3365,71.366,1,0,0,0,-66.3197,71.4135,1,0,0,0,0,0
1997072,-66.3365,71.366,1,0,0,0,-66.3468,71.3437,1,0,0,0,0,0
1997073,-66.3561,71.2931,1,0,0,0,-66.3697,71.2557,1,0,0,0,0,0
1997074,-66.3954,71.1472,1,0,0,0,-66.3884,71.1496,1,0,0,0,0,0
1997075,-66.4347,71.0013,1,0,0,0,-66.4071,71.0434,1,0,0,0,0,0
1997076,-66.4543,70.9284,1,0,0,0,-66.4158,70.9457,1,0,0,0,0,0
1997077,-66.4543,70.9284,1,0,0,0,-66.4143,70.8564,1,0,0,0,0,0
1997078,-66.4543,70.9284,1,0,0,0,-66.4129,70.7672,1,0,0,0,0,0
1997079,-66.4487,70.8769,1,0,0,0,-66.412,70.6864,1,0,0,0,0,0
1997080,-66.4374,70.7738,1,0,0,0,-66.4115,70.6141,1,0,0,0,0,0
1997081,-66.4261,70.6708,1,0,0,0,-66.411,70.5418,1,0,0,0,0,0
1997082,-66.4238,70.5684,1,0,0,0,-66.4108,70.5056,1,0,0,0,0,0
1997083,-66.4304,70.4665,1,0,0,0,-66.4108,70.5056,1,0,0,0,0,0
1997084,-66.437,70.3647,1,0,0,0,-66.4108,70.5056,1,0,0,0,0,0
1997085,-66.4221,70.2737,1,0,0,0,-66.4033,70.4196,1,0,0,0,0,0
1997086,-66.3856,70.1934,1,0,0,0,-66.3882,70.2475,1,0,0,0,0,0
1997087,-66.3492,70.1131,1,0,0,0,-66.3731,70.0754,1,0,0,0,0,0
1997088,-66.3323,69.9974,1,0,0,0,-66.3632,69.9255,1,0,0,0,0,0
1997089,-66.3349,69.8464,1,-66.5,68.7,1,-66.3583,69.7978,1,0,0,0,48,9
1997090,-66.3376,69.6954,1,0,0,0,-66.3534,69.6701,1,0,0,0,0,0
1997091,-66.353,69.5499,1,0,0,0,-66.3561,69.5368,1,0,0,0,0,0
1997092,-66.3812,69.41,1,0,0,0,-66.3662,69.398,1,0,0,0,0,0
1997093,-66.4094,69.27,1,0,0,0,-66.3762,69.2592,1,0,0,0,0,0
1997094,-66.4378,69.0757,1,0,0,0,-66.4039,69.1618,1,0,0,0,0,0
1997095,-66.4663,68.827,1,0,0,0,-66.449,69.1058,1,0,0,0,0,0
1997096,-66.4948,68.5783,1,0,0,0,-66.4941,69.0497,1,0,0,0,0,0
1997097,-66.5133,68.3701,1,0,0,0,-66.5112,68.8879,1,0,0,0,0,0
1997098,-66.5218,68.2022,1,0,0,0,-66.5002,68.6204,1,0,0,0,0,0
1997099,-66.5303,68.0343,1,0,0,0,-66.4893,68.3529,1,0,0,0,0,0
1997100,-66.5351,67.8785,1,0,0,0,-66.49,68.1298,1,0,0,0,0,0
1997101,-66.5362,67.7347,1,0,0,0,-66.5024,67.9513,1,0,0,0,0,0
1997102,-66.5374,67.591,1,0,0,0,-66.5147,67.7728,1,0,0,0,0,0
1997103,-66.5279,67.4583,1,0,0,0,-66.5156,67.6268,1,0,0,0,0,0
