ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2017272,-74.95,-101.05,1,15,5
-74.95,-101.05,1,2017274,0,0,0,0,0
-74.95,-101.05,1,2017275,0,0,0,0,0
-74.95,-101.05,1,2017276,0,0,0,0,0
-74.95,-101.05,1,2017277,0,0,0,0,0
-74.95,-101.05,1,2017278,0,0,0,0,0
0,0,0,2017279,-74.9667,-101.1667,1,15,5
-74.967,-101.167,1,2017280,0,0,0,0,0
-74.967,-101.167,1,2017281,0,0,0,0,0
-74.967,-101.167,1,2017282,0,0,0,0,0
0,0,0,2017286,-74.9333,-100.9667,1,7,5
-74.93,-100.967,1,2017287,0,0,0,0,0
-74.93,-100.967,1,2017288,0,0,0,0,0
-74.93,-100.967,1,2017289,0,0,0,0,0
-74.93,-100.967,1,2017290,0,0,0,0,0
-74.93,-100.967,1,2017291,0,0,0,0,0
-74.93,-100.967,1,2017292,0,0,0,0,0
0,0,0,2017293,-74.9333,-100.9667,1,7,5
-74.93,-100.967,1,2017294,0,0,0,0,0
-74.93,-100.967,1,2017295,0,0,0,0,0
-74.93,-100.967,1,2017296,0,0,0,0,0
