date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1992041,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992042,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992043,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992044,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992045,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992046,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992047,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992048,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992049,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992050,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992051,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992052,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992053,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992054,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992055,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992056,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992057,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992058,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992059,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992060,-76.1,-39.8,1,0,0,0,0,0,0,0,0,0,0,0
1992061,-76.1457,-39.6494,1,0,0,0,0,0,0,0,0,0,0,0
1992062,-76.2372,-39.3481,1,0,0,0,0,0,0,0,0,0,0,0
1992063,-76.3287,-39.0468,1,0,0,0,0,0,0,0,0,0,0,0
1992064,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992065,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992066,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992067,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992068,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992069,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992070,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992071,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992072,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992073,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992074,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992075,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992076,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992077,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992078,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992079,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992080,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992081,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992082,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992083,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992084,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992085,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992086,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992087,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992088,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992089,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992090,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992091,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992092,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992093,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992094,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992095,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992096,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992097,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992098,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992099,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992100,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992101,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992102,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992103,-76.3744,-38.8962,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992104,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992105,-76.3744,-38.8962,1,0,0,0,0,0,0,0,0,0,0,0
1992106,-76.3727,-38.9956,1,0,0,0,0,0,0,0,0,0,0,0
1992107,-76.3693,-39.1944,1,0,0,0,0,0,0,0,0,0,0,0
1992108,-76.366,-39.3932,1,0,0,0,0,0,0,0,0,0,0,0
1992109,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992110,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992111,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992112,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992113,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992114,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992115,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992116,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992117,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992118,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992119,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992120,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992121,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992122,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992123,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992124,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992125,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992126,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992127,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992128,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992129,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992130,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992131,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992132,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992133,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992134,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992135,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992136,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992137,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992138,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992139,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992140,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992141,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992142,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992143,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992144,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992145,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992146,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992147,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992148,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992149,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992150,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992151,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992152,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992153,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992154,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992155,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992156,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992157,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992158,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992159,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992160,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992161,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992162,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992163,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992164,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992165,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992166,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992167,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992168,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992169,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992170,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992171,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992172,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992173,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992174,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992175,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992176,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992177,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992178,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992179,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992180,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992181,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992182,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992183,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992184,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992185,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992186,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992187,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992188,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992189,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992190,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992191,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992192,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992193,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992194,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992195,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992196,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992197,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992198,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992199,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992200,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992201,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992202,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992203,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992204,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992205,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992206,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992207,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992208,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992209,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992210,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992211,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992212,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992213,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992214,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992215,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992216,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992217,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992218,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992219,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992220,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992221,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992222,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992223,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992224,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992225,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992226,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992227,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992228,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992229,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992230,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992231,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992232,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992233,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992234,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992235,-76.3643,-39.4926,1,-76.1,-39.8,0,0,0,0,0,0,0,0,0
1992236,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992237,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992238,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992239,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992240,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992241,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992242,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992243,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992244,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992245,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992246,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992247,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992248,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992249,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992250,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992251,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992252,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992253,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992254,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992255,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992256,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992257,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992258,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992259,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992260,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992261,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992262,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992263,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992264,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992265,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992266,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992267,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992268,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992269,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992270,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992271,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992272,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992273,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992274,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992275,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992276,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992277,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992278,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992279,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992280,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992281,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992282,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992283,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992284,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992285,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992286,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992287,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992288,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992289,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992290,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992291,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992292,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992293,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992294,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992295,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992296,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992297,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992298,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992299,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992300,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992301,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992302,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992303,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992304,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992305,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992306,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992307,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992308,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992309,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992310,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992311,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992312,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992313,-76.3643,-39.4926,1,-76.1,-39.8,1,0,0,0,0,0,0,20,11
1992314,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992315,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992316,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992317,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992318,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992319,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992320,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992321,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992322,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992323,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992324,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992325,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992326,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992327,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992328,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992329,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
1992330,-76.3643,-39.4926,1,0,0,0,0,0,0,0,0,0,0,0
