date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1991244,0,0,0,-65.7,132.9,1,25,15
1991279,0,0,0,-65.7,132.9,1,25,15
1991293,0,0,0,-65.7,132.9,1,25,15
1991294,0,0,0,-65.7,132.9,0,0,0
1991295,0,0,0,-65.7,132.9,0,0,0
1991296,0,0,0,-65.7,132.9,0,0,0
1991297,0,0,0,-65.7,132.9,0,0,0
1991298,0,0,0,-65.7,132.9,0,0,0
1991299,0,0,0,-65.7,132.9,0,0,0
1991300,0,0,0,-65.7,132.9,1,25,15
1991301,0,0,0,-65.6723,132.9222,0,0,0
1991302,0,0,0,-65.6009,132.9793,0,0,0
1991303,0,0,0,-65.5032,133.0574,0,0,0
1991304,0,0,0,-65.3968,133.1426,0,0,0
1991305,0,0,0,-65.2991,133.2207,0,0,0
1991306,0,0,0,-65.2277,133.2778,0,0,0
1991307,0,0,0,-65.2,133.3,1,25,15
1991308,0,0,0,-65.2,133.3,0,0,0
1991309,0,0,0,-65.2,133.3,0,0,0
1991310,0,0,0,-65.2,133.3,0,0,0
1991311,0,0,0,-65.2,133.3,0,0,0
1991312,0,0,0,-65.2,133.3,0,0,0
1991313,0,0,0,-65.2,133.3,0,0,0
1991314,0,0,0,-65.2,133.3,1,25,15
1991328,0,0,0,-65.3,132.9,1,25,15
1991329,0,0,0,-65.2945,132.8679,0,0,0
1991330,0,0,0,-65.2802,132.8312,0,0,0
1991331,0,0,0,-65.2606,132.7933,0,0,0
1991332,0,0,0,-65.2394,132.7577,0,0,0
1991333,0,0,0,-65.2198,132.728,0,0,0
1991334,0,0,0,-65.2055,132.7076,0,0,0
1991335,0,0,0,-65.2,132.7,1,25,15
1991356,0,0,0,-65.2,132.7,1,25,15
1992005,0,0,0,-64.9,133,1,25,15
1992019,0,0,0,-65,133.4,1,25,15
1992047,0,0,0,-64.7,131.5,1,25,15
1992048,0,0,0,-64.704,131.413,0,0,0
1992049,0,0,0,-64.7147,131.3207,0,0,0
1992050,0,0,0,-64.7301,131.2235,0,0,0
1992051,0,0,0,-64.7483,131.1223,0,0,0
1992052,-64.7315,131.8522,1,-64.7673,131.0175,0,0,0
1992053,-64.7146,131.7166,1,-64.7852,130.9099,0,0,0
1992054,-64.6977,131.5811,1,-64.8,130.8,1,25,15
1992055,-64.6912,131.4154,1,0,0,0,0,0
