date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1997261,-68.1654,170.0705,1,0,0,0,0,0,0,0,0
1997262,-68.1173,169.9812,1,0,0,0,0,0,0,0,0
1997263,-68.0445,169.9535,1,0,0,0,0,0,0,0,0
1997264,-67.9717,169.9258,1,0,0,0,0,0,0,0,0
1997265,-67.9203,169.9104,1,0,0,0,0,0,0,0,0
1997266,-67.8903,169.9072,1,0,0,0,0,0,0,0,0
1997267,-67.8602,169.9039,1,0,0,0,0,0,0,0,0
1997268,-67.8385,169.8518,1,0,0,0,0,0,0,0,0
1997269,-67.825,169.7509,1,0,0,0,0,0,0,0,0
1997270,-67.8115,169.65,1,0,0,0,0,0,0,0,0
1997271,-67.796,169.5463,1,0,0,0,0,0,0,0,0
1997272,-67.7784,169.4399,1,0,0,0,0,0,0,0,0
1997273,-67.7607,169.3335,1,0,0,0,0,0,0,0,0
1997274,-67.7365,169.2527,1,0,0,0,0,0,0,0,0
1997275,-67.7056,169.1974,1,0,0,0,0,0,0,0,0
1997276,-67.6746,169.1421,1,0,0,0,0,0,0,0,0
1997277,-67.6301,169.0411,1,0,0,0,0,0,0,0,0
1997278,-67.5718,168.8941,1,0,0,0,0,0,0,0,0
1997279,-67.5136,168.7472,1,0,0,0,0,0,0,0,0
1997280,-67.451,168.613,1,0,0,0,0,0,0,0,0
1997281,-67.3841,168.4915,1,0,0,0,0,0,0,0,0
1997282,-67.3172,168.37,1,0,0,0,0,0,0,0,0
1997283,-67.2553,168.2682,1,0,0,0,0,0,0,0,0
1997284,-67.1984,168.1864,1,0,0,0,0,0,0,0,0
1997285,-67.1414,168.1045,1,0,0,0,0,0,0,0,0
1997286,-67.113,167.9812,1,0,0,0,0,0,0,0,0
1997287,-67.1129,167.8166,1,0,0,0,0,0,0,0,0
1997288,-67.1128,167.652,1,0,0,0,0,0,0,0,0
1997289,-67.1713,167.4789,1,0,0,0,0,0,0,0,0
1997290,-67.2882,167.2973,1,0,0,0,0,0,0,0,0
1997291,-67.4051,167.1156,1,0,0,0,0,0,0,0,0
1997292,-67.4433,166.8471,1,0,0,0,0,0,0,0,0
1997293,-67.4025,166.4916,1,0,0,0,0,0,0,0,0
1997294,-67.3619,166.1362,1,0,0,0,0,0,0,0,0
