date,nic_1,nic_2,nic_3,size_1,size_2
1993232,-64.4,98.5,0,0,0
1993233,-64.4,98.5,0,0,0
1993234,-64.4,98.5,1,29,18
1993276,-64.4,98.5,1,29,18
1993304,-64.4,98.5,1,29,18
1993305,-64.4,98.5,0,0,0
1993306,-64.4,98.5,0,0,0
1993307,-64.4,98.5,0,0,0
1993308,-64.4,98.5,0,0,0
1993309,-64.4,98.5,0,0,0
1993310,-64.4,98.5,0,0,0
1993311,-64.4,98.5,1,29,18
1993312,-64.4,98.5,0,0,0
1993313,-64.4,98.5,0,0,0
1993314,-64.4,98.5,0,0,0
1993315,-64.4,98.5,0,0,0
1993316,-64.4,98.5,0,0,0
1993317,-64.4,98.5,0,0,0
1993318,-64.4,98.5,1,29,18
1993319,-64.4222,98.5055,0,0,0
1993320,-64.4793,98.5198,0,0,0
1993321,-64.5574,98.5394,0,0,0
1993322,-64.6426,98.5606,0,0,0
1993325,-64.8,98.6,1,29,18
1993339,-64.8,98.6,1,29,18
1993353,-64.8,98.6,1,29,18
1994009,-64.8,98.6,1,29,18
1994219,-66.5,76.8,1,29,18
1994220,-66.5,76.8,0,0,0
1994221,-66.5,76.8,0,0,0
1994222,-66.5,76.8,0,0,0
1994223,-66.5,76.8,0,0,0
1994224,-66.5,76.8,0,0,0
1994225,-66.5,76.8,0,0,0
1994226,-66.5,76.8,1,29,18
1994227,-66.5,76.8,0,0,0
1994228,-66.5,76.8,0,0,0
1994229,-66.5,76.8,0,0,0
1994230,-66.5,76.8,0,0,0
1994231,-66.5,76.8,0,0,0
1994232,-66.5,76.8,0,0,0
1994233,-66.5,76.8,1,29,18
1994234,-66.5,76.8,0,0,0
1994235,-66.5,76.8,0,0,0
1994236,-66.5,76.8,0,0,0
1994237,-66.5,76.8,0,0,0
1994238,-66.5,76.8,0,0,0
1994239,-66.5,76.8,0,0,0
1994240,-66.5,76.8,1,29,18
1994241,-66.5,76.8,0,0,0
1994242,-66.5,76.8,0,0,0
1994243,-66.5,76.8,0,0,0
1994244,-66.5,76.8,0,0,0
1994245,-66.5,76.8,0,0,0
1994246,-66.5,76.8,0,0,0
1994247,-66.5,76.8,1,29,18
1994296,-67,68.9,1,29,18
1994297,-67,68.9,0,0,0
1994298,-67,68.9,0,0,0
1994299,-67,68.9,0,0,0
1994300,-67,68.9,0,0,0
1994301,-67,68.9,0,0,0
1994302,-67,68.9,0,0,0
1994303,-67,68.9,1,29,18
1995001,-67,67,1,29,18
1995029,-66.7,65.2,1,29,18
1995030,-66.7,65.2,0,0,0
1995031,-66.7,65.2,0,0,0
1995032,-66.7,65.2,0,0,0
1995033,-66.7,65.2,0,0,0
1995034,-66.7,65.2,0,0,0
1995035,-66.7,65.2,0,0,0
1995036,-66.7,65.2,1,29,18
1995037,-66.7,65.2,0,0,0
1995038,-66.7,65.2,0,0,0
1995039,-66.7,65.2,0,0,0
1995040,-66.7,65.2,0,0,0
1995041,-66.7,65.2,0,0,0
1995042,-66.7,65.2,0,0,0
1995043,-66.7,65.2,1,29,18
1995044,-66.6913,65.1806,0,0,0
1995045,-66.6681,65.13,0,0,0
1995046,-66.6353,65.0594,0,0,0
1995047,-66.5974,64.9798,0,0,0
1995048,-66.5591,64.9026,0,0,0
1995049,-66.5251,64.839,0,0,0
1995050,-66.5,64.8,1,29,18
1995051,-66.4828,64.78,0,0,0
1995052,-66.4685,64.7646,0,0,0
1995053,-66.456,64.7522,0,0,0
1995054,-66.444,64.7412,0,0,0
1995055,-66.4315,64.7299,0,0,0
1995056,-66.4172,64.7167,0,0,0
1995057,-66.4,64.7,1,29,18
1995058,-66.3765,64.6787,0,0,0
1995059,-66.3462,64.6536,0,0,0
1995060,-66.3122,64.6254,0,0,0
1995061,-66.2774,64.5951,0,0,0
1995062,-66.2451,64.5636,0,0,0
1995063,-66.2183,64.5316,0,0,0
1995064,-66.2,64.5,1,29,18
1995092,-66,63.5,1,29,18
1995106,-65.8,62.6,1,29,18
1995120,-65.9,61.4,1,29,18
1995121,-65.9,61.3607,0,0,0
1995122,-65.9,61.3242,0,0,0
1995123,-65.9,61.2911,0,0,0
1995124,-65.9,61.2616,0,0,0
1995125,-65.9,61.2363,0,0,0
1995126,-65.9,61.2156,0,0,0
1995127,-65.9,61.2,1,29,18
1995155,-65.2,61,1,25,12
1995232,-65.2,54.2,1,14,6
1995246,-65.3,52.5,1,14,6
1995247,-65.3264,52.5,0,0,0
1995248,-65.373,52.5,0,0,0
1995249,-65.4311,52.5,0,0,0
1995250,-65.4917,52.5,0,0,0
1995251,-65.546,52.5,0,0,0
1995252,-65.585,52.5,0,0,0
1995253,-65.6,52.5,1,12,6
1995254,-65.6,52.5,0,0,0
1995255,-65.6,52.5,0,0,0
1995256,-65.6,52.5,0,0,0
1995257,-65.6,52.5,0,0,0
1995258,-65.6,52.5,0,0,0
1995259,-65.6,52.5,0,0,0
1995260,-65.6,52.5,1,12,6
1995302,-65.6,52.5,1,12,6
