date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,size_1,size_2
1994331,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994332,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994333,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994334,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994335,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994336,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994337,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994338,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994339,-67.034,68.0232,1,0,0,0,0,0,0,0,0
1994340,-67.0273,67.9477,1,0,0,0,0,0,0,0,0
1994341,-67.014,67.7966,1,0,0,0,0,0,0,0,0
1994342,-67.0007,67.6456,1,0,0,0,0,0,0,0,0
1994343,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994344,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994345,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994346,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994347,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994348,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994349,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994350,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994351,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994352,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994353,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994354,-66.994,67.5701,1,0,0,0,0,0,0,0,0
1994355,-66.9764,67.5709,1,0,0,0,0,0,0,0,0
1994356,-66.9412,67.5724,1,0,0,0,0,0,0,0,0
1994357,-66.906,67.5739,1,0,0,0,0,0,0,0,0
1994358,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994359,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994360,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994361,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994362,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994363,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994364,-66.8884,67.5747,1,0,0,0,0,0,0,0,0
1994365,-66.9134,67.4991,0,0,0,0,0,0,0,0,0
1995001,-66.9595,67.3595,1,0,0,0,0,0,0,0,0
1995002,-66.9596,67.3591,1,0,0,0,0,0,0,0,0
1995003,-66.9597,67.3588,1,0,0,0,0,0,0,0,0
1995004,-66.9246,67.3132,1,0,0,0,0,0,0,0,0
1995005,-66.8543,67.2221,1,0,0,0,0,0,0,0,0
1995006,-66.784,67.131,1,0,0,0,0,0,0,0,0
1995007,-66.7407,67.0259,1,0,0,0,0,0,0,0,0
1995008,-66.7244,66.9068,1,0,0,0,0,0,0,0,0
1995009,-66.7081,66.7877,1,0,0,0,0,0,0,0,0
1995010,-66.7,66.7282,1,0,0,0,0,0,0,0,0
1995011,-66.7,66.7282,1,0,0,0,0,0,0,0,0
1995012,-66.7,66.7282,1,0,0,0,0,0,0,0,0
1995013,-66.6908,66.6708,1,0,0,0,0,0,0,0,0
1995014,-66.6723,66.5559,1,0,0,0,0,0,0,0,0
1995015,-66.6539,66.4411,1,0,0,0,0,0,0,0,0
1995016,-66.6447,66.3837,1,0,0,0,0,0,0,0,0
1995017,-66.6447,66.3837,1,0,0,0,0,0,0,0,0
1995018,-66.6447,66.3837,1,0,0,0,0,0,0,0,0
1995019,-66.6317,66.2703,1,0,0,0,0,0,0,0,0
1995020,-66.6057,66.0435,1,0,0,0,0,0,0,0,0
1995021,-66.5797,65.8166,1,0,0,0,0,0,0,0,0
1995022,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995023,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995024,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995025,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995026,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995027,-66.5667,65.7032,1,0,0,0,0,0,0,0,0
1995028,-66.575,65.6388,1,0,0,0,0,0,0,0,0
1995029,-66.5915,65.5101,1,0,0,0,0,0,0,0,0
1995030,-66.608,65.3814,1,0,0,0,0,0,0,0,0
1995031,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995032,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995033,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995034,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995035,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995036,-66.6162,65.317,1,0,0,0,0,0,0,0,0
1995037,-66.6209,65.2426,1,0,0,0,0,0,0,0,0
1995038,-66.6302,65.0938,1,0,0,0,0,0,0,0,0
1995039,-66.6394,64.9449,1,0,0,0,0,0,0,0,0
1995040,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995041,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995042,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995043,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995044,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995045,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995046,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995047,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995048,-66.6441,64.8705,1,0,0,0,0,0,0,0,0
1995049,-66.6113,64.8815,1,0,0,0,0,0,0,0,0
1995050,-66.5457,64.9035,1,0,0,0,0,0,0,0,0
1995051,-66.4801,64.9256,1,0,0,0,0,0,0,0,0
1995052,-66.4473,64.9366,1,0,0,0,0,0,0,0,0
1995053,-66.4473,64.9366,1,0,0,0,0,0,0,0,0
1995054,-66.4473,64.9366,1,0,0,0,0,0,0,0,0
1995055,-66.4233,64.8964,1,0,0,0,0,0,0,0,0
1995056,-66.3752,64.816,1,0,0,0,0,0,0,0,0
1995057,-66.3271,64.7356,1,0,0,0,0,0,0,0,0
1995058,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995059,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995060,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995061,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995062,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995063,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995064,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995065,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995066,-66.3031,64.6954,1,0,0,0,0,0,0,0,0
1995067,-66.2702,64.6389,1,0,0,0,0,0,0,0,0
1995068,-66.2045,64.5259,1,0,0,0,0,0,0,0,0
1995069,-66.1388,64.4129,1,0,0,0,0,0,0,0,0
1995070,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995071,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995072,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995073,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995074,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995075,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995076,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
1995077,-66.1059,64.3564,1,0,0,0,0,0,0,0,0
