ascat_1,ascat_2,ascat_3,date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,1996049,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996050,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996051,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996052,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996053,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996054,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996055,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996056,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996057,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996058,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996059,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996060,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996061,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996062,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996063,-76.79,-41.81,1,-76.5,-41.3,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996064,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996065,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996066,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996067,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996068,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996069,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996070,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996071,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996072,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996073,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996074,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996075,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996076,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996077,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996078,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996079,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996080,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996081,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996082,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996083,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996084,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996085,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996086,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996087,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996088,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996089,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996090,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996091,-76.79,-41.81,1,-76.2,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996092,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996093,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996094,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996095,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996096,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996097,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996098,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996099,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996100,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996101,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996102,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996103,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996104,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996105,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996106,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996107,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996108,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996109,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996110,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996111,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996112,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996113,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996114,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996115,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996116,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996117,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996118,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996119,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996120,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996121,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996122,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996123,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996124,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996125,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996126,-76.79,-41.81,1,-76.2,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996127,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996128,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996129,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996130,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996131,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996132,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996133,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996134,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996135,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996136,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996137,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996138,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996139,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996140,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996141,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996142,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996143,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996144,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996145,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996146,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996147,-76.79,-41.81,1,-76.1,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996148,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996149,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996150,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996151,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996152,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996153,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996154,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996155,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996156,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996157,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996158,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996159,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996160,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996161,-76.79,-41.81,1,-76.1,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996162,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996163,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996164,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996165,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996166,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996167,-76.79,-41.81,1,-76.1,-40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996168,-76.79,-41.81,1,-76.1,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996169,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996170,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996171,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996172,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996173,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996174,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996175,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996176,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996177,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996178,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996179,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996180,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996181,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996182,-76.79,-41.81,1,-76.1,-40.5,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996183,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996184,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996185,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996186,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996187,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996188,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996189,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996190,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996191,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996192,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996193,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996194,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996195,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996196,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996197,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996198,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996199,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996200,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996201,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996202,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996203,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996204,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996205,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996206,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996207,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996208,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996209,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996210,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996211,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996212,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996213,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996214,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996215,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996216,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996217,-76.79,-41.81,1,-76.3,-40.8,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996218,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996219,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996220,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996221,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996222,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996223,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996224,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996225,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996226,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996227,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996228,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996229,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996230,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996231,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996232,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996233,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996234,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996235,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996236,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996237,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996238,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996239,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996240,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996241,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996242,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996243,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996244,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996245,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996246,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996247,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996248,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996249,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996250,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996251,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996252,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996253,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996254,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996255,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996256,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996257,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996258,-76.79,-41.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996259,-76.79,-41.81,1,-76.3,-41,1,0,0,0,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996260,-76.79,-41.81,1,-76.3,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996261,-76.79,-41.81,1,-76.3,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996262,-76.79,-41.81,1,-76.3,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996263,-76.79,-41.81,1,-76.3,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996264,-76.79,-41.81,1,-76.3,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996265,-76.79,-41.81,1,-76.3,-41,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996266,-76.79,-41.81,1,-76.3,-41,1,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,46,43
0,0,0,1996267,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996268,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996269,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996270,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996271,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996272,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996273,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996274,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996275,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996276,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996277,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996278,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996279,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996280,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996281,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996282,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996283,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996284,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996285,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996286,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996287,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996288,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996289,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1996290,-76.79,-41.81,1,0,0,0,-76.2,-40.86,1,0,0,0,0,0,0,0,0,0,0,0
