date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,size_1,size_2
1995097,-72.3833,-112.3954,1,-73.0518,-110.356,0,0,0
1995098,-72.3692,-112.5079,1,-73.1588,-110.0274,0,0,0
1995099,-72.3551,-112.6203,1,-73.2,-109.9,1,15,5
1995100,-72.3535,-112.762,1,-73.2,-109.9,0,0,0
1995101,-72.3646,-112.9329,1,-73.2,-109.9,0,0,0
1995102,-72.3756,-113.1038,1,-73.2,-109.9,0,0,0
1995103,-72.3911,-113.2517,1,-73.2,-109.9,0,0,0
1995104,-72.411,-113.3766,1,-73.2,-109.9,0,0,0
1995105,-72.4309,-113.5016,1,-73.2,-109.9,0,0,0
1995106,-72.4519,-113.5919,1,-73.2,-109.9,1,15,5
1995107,-72.4737,-113.6474,1,0,0,0,0,0
1995108,-72.4957,-113.7029,1,0,0,0,0,0
1995109,-72.4841,-113.8012,1,0,0,0,0,0
1995110,-72.4392,-113.9421,1,0,0,0,0,0
1995111,-72.3943,-114.083,1,0,0,0,0,0
1995112,-72.3718,-114.1535,1,0,0,0,0,0
1995113,-72.3718,-114.1535,1,0,0,0,0,0
1995114,-72.3718,-114.1535,1,0,0,0,0,0
1995115,-72.3544,-114.1332,1,0,0,0,0,0
1995116,-72.3195,-114.0925,1,0,0,0,0,0
1995117,-72.2846,-114.0519,1,0,0,0,0,0
1995118,-72.2672,-114.0316,1,0,0,0,0,0
1995119,-72.2672,-114.0316,1,0,0,0,0,0
1995120,-72.2672,-114.0316,1,0,0,0,0,0
1995121,-72.2672,-114.0316,1,0,0,0,0,0
1995122,-72.2672,-114.0316,1,0,0,0,0,0
1995123,-72.2672,-114.0316,1,0,0,0,0,0
1995124,-72.2802,-114.0872,1,0,0,0,0,0
1995125,-72.306,-114.1984,1,0,0,0,0,0
1995126,-72.3319,-114.3095,1,0,0,0,0,0
1995127,-72.3449,-114.3651,1,-72.2,-114.7,1,15,5
1995128,-72.3449,-114.3651,1,0,0,0,0,0
1995129,-72.3449,-114.3651,1,0,0,0,0,0
1995130,-72.3212,-114.5055,1,0,0,0,0,0
1995131,-72.2738,-114.7863,1,0,0,0,0,0
1995132,-72.2265,-115.0672,1,0,0,0,0,0
1995133,-72.1789,-115.4432,1,0,0,0,0,0
1995134,-72.131,-115.9143,1,0,0,0,0,0
1995135,-72.0832,-116.3854,1,0,0,0,0,0
1995136,-72.037,-116.6556,1,0,0,0,0,0
1995137,-71.9922,-116.7247,1,0,0,0,0,0
1995138,-71.9476,-116.7938,1,0,0,0,0,0
1995139,-71.9252,-116.8284,1,0,0,0,0,0
1995140,-71.9252,-116.8284,1,0,0,0,0,0
1995141,-71.9252,-116.8284,1,0,0,0,0,0
1995142,-71.9341,-116.6362,1,0,0,0,0,0
1995143,-71.9518,-116.2518,1,0,0,0,0,0
1995144,-71.9694,-115.8675,1,0,0,0,0,0
1995145,-71.9783,-115.6753,1,0,0,0,0,0
1995146,-71.9783,-115.6753,1,0,0,0,0,0
1995147,-71.9783,-115.6753,1,0,0,0,0,0
1995148,-71.9977,-115.4772,1,0,0,0,0,0
1995149,-72.0366,-115.0811,1,0,0,0,0,0
1995150,-72.0754,-114.685,1,0,0,0,0,0
1995151,-72.0898,-114.4574,1,0,0,0,0,0
1995152,-72.0798,-114.3981,1,0,0,0,0,0
1995153,-72.0698,-114.3389,1,0,0,0,0,0
1995154,-72.0648,-114.3093,1,0,0,0,0,0
1995155,-72.0648,-114.3093,1,0,0,0,0,0
1995156,-72.0648,-114.3093,1,0,0,0,0,0
1995157,-72.0648,-114.3093,1,0,0,0,0,0
1995158,-72.0648,-114.3093,1,0,0,0,0,0
1995159,-72.0648,-114.3093,1,0,0,0,0,0
1995160,-72.0648,-114.3093,1,0,0,0,0,0
1995161,-72.0648,-114.3093,1,0,0,0,0,0
1995162,-72.0648,-114.3093,1,0,0,0,0,0
1995163,-72.0971,-114.1938,1,0,0,0,0,0
1995164,-72.1618,-113.9628,1,0,0,0,0,0
1995165,-72.2265,-113.7318,1,0,0,0,0,0
1995166,-72.2588,-113.6163,1,0,0,0,0,0
1995167,-72.2588,-113.6163,1,0,0,0,0,0
1995168,-72.2588,-113.6163,1,0,0,0,0,0
1995169,-72.2588,-113.6163,1,0,0,0,0,0
1995170,-72.2588,-113.6163,1,0,0,0,0,0
1995171,-72.2588,-113.6163,1,0,0,0,0,0
1995172,-72.2588,-113.6163,1,0,0,0,0,0
1995173,-72.2588,-113.6163,1,0,0,0,0,0
1995174,-72.2588,-113.6163,1,0,0,0,0,0
1995175,-72.2465,-113.5279,1,0,0,0,0,0
1995176,-72.2218,-113.3511,1,0,0,0,0,0
1995177,-72.1972,-113.1743,1,0,0,0,0,0
1995178,-72.1849,-113.0859,1,0,0,0,0,0
1995179,-72.1849,-113.0859,1,0,0,0,0,0
1995180,-72.1849,-113.0859,1,0,0,0,0,0
1995181,-72.2186,-113.1099,1,0,0,0,0,0
1995182,-72.2861,-113.1581,1,0,0,0,0,0
1995183,-72.3537,-113.2062,1,0,0,0,0,0
1995184,-72.3874,-113.2302,1,0,0,0,0,0
1995185,-72.3874,-113.2302,1,0,0,0,0,0
1995186,-72.3874,-113.2302,1,0,0,0,0,0
1995187,-72.3874,-113.2302,1,0,0,0,0,0
1995188,-72.3874,-113.2302,1,0,0,0,0,0
1995189,-72.3874,-113.2302,1,0,0,0,0,0
1995190,-72.3874,-113.2302,1,0,0,0,0,0
1995191,-72.3874,-113.2302,1,0,0,0,0,0
1995192,-72.3874,-113.2302,1,0,0,0,0,0
1995193,-72.3874,-113.2302,1,0,0,0,0,0
1995194,-72.3874,-113.2302,1,0,0,0,0,0
1995195,-72.3874,-113.2302,1,0,0,0,0,0
1995196,-72.3671,-113.1296,1,0,0,0,0,0
1995197,-72.3264,-112.9283,1,0,0,0,0,0
1995198,-72.2857,-112.7271,1,0,0,0,0,0
1995199,-72.2654,-112.6265,1,0,0,0,0,0
1995200,-72.2654,-112.6265,1,0,0,0,0,0
1995201,-72.2654,-112.6265,1,0,0,0,0,0
1995202,-72.2184,-112.6111,1,0,0,0,0,0
1995203,-72.1245,-112.5804,1,0,0,0,0,0
1995204,-72.0306,-112.5497,1,0,0,0,0,0
1995205,-71.9836,-112.5343,1,0,0,0,0,0
1995206,-71.9836,-112.5343,1,0,0,0,0,0
1995207,-71.9836,-112.5343,1,0,0,0,0,0
1995208,-71.9836,-112.5343,1,0,0,0,0,0
1995209,-71.9836,-112.5343,1,0,0,0,0,0
1995210,-71.9836,-112.5343,1,0,0,0,0,0
1995211,-71.9686,-112.5257,1,0,0,0,0,0
1995212,-71.9387,-112.5085,1,0,0,0,0,0
1995213,-71.9088,-112.4913,1,0,0,0,0,0
1995214,-71.8938,-112.4827,1,0,0,0,0,0
1995215,-71.8938,-112.4827,1,0,0,0,0,0
1995216,-71.8938,-112.4827,1,0,0,0,0,0
1995217,-71.9405,-112.7258,1,0,0,0,0,0
1995218,-72.034,-113.2118,1,0,0,0,0,0
1995219,-72.1275,-113.6979,1,0,0,0,0,0
1995220,-72.1946,-113.9633,1,0,0,0,0,0
1995221,-72.2354,-114.0078,1,0,0,0,0,0
1995222,-72.2762,-114.0523,1,0,0,0,0,0
1995223,-72.3256,-114.1177,1,0,0,0,0,0
1995224,-72.3836,-114.2039,1,0,0,0,0,0
1995225,-72.4417,-114.2901,1,0,0,0,0,0
1995226,-72.4707,-114.3332,1,0,0,0,0,0
1995227,-72.4707,-114.3332,1,0,0,0,0,0
1995228,-72.4707,-114.3332,1,0,0,0,0,0
1995229,-72.4707,-114.3332,1,0,0,0,0,0
1995230,-72.4707,-114.3332,1,0,0,0,0,0
1995231,-72.4707,-114.3332,1,0,0,0,0,0
1995232,-72.4707,-114.3332,1,0,0,0,0,0
1995233,-72.4707,-114.3332,1,0,0,0,0,0
1995234,-72.4707,-114.3332,1,0,0,0,0,0
1995235,-72.4707,-114.3332,1,0,0,0,0,0
1995236,-72.4707,-114.3332,1,0,0,0,0,0
1995237,-72.4707,-114.3332,1,0,0,0,0,0
1995238,-72.4679,-114.2007,1,0,0,0,0,0
1995239,-72.4624,-113.9356,1,0,0,0,0,0
1995240,-72.4569,-113.6704,1,0,0,0,0,0
1995241,-72.433,-113.5451,1,0,0,0,0,0
1995242,-72.3909,-113.5594,1,0,0,0,0,0
1995243,-72.3488,-113.5738,1,0,0,0,0,0
1995244,-72.2978,-113.5861,1,0,0,0,0,0
1995245,-72.238,-113.5962,1,0,0,0,0,0
1995246,-72.1783,-113.6064,1,0,0,0,0,0
1995247,-72.1319,-113.5996,1,0,0,0,0,0
1995248,-72.0987,-113.5757,1,0,0,0,0,0
1995249,-72.0657,-113.5519,1,0,0,0,0,0
1995250,-72.0491,-113.54,1,0,0,0,0,0
1995251,-72.0491,-113.54,1,0,0,0,0,0
1995252,-72.0491,-113.54,1,0,0,0,0,0
1995253,-72.0491,-113.54,1,0,0,0,0,0
1995254,-72.0491,-113.54,1,0,0,0,0,0
1995255,-72.0491,-113.54,1,0,0,0,0,0
1995256,-72.0708,-113.6793,1,0,0,0,0,0
1995257,-72.114,-113.9578,1,0,0,0,0,0
1995258,-72.1574,-114.2363,1,0,0,0,0,0
1995259,-72.2022,-114.4458,1,0,0,0,0,0
1995260,-72.2486,-114.5862,1,0,0,0,0,0
1995261,-72.2951,-114.7265,1,0,0,0,0,0
1995262,-72.3183,-114.7967,1,0,0,0,0,0
1995263,-72.3183,-114.7967,1,0,0,0,0,0
1995264,-72.3183,-114.7967,1,0,0,0,0,0
1995265,-72.3132,-114.844,1,0,0,0,0,0
1995266,-72.3031,-114.9385,1,0,0,0,0,0
1995267,-72.293,-115.033,1,0,0,0,0,0
1995268,-72.288,-115.0803,1,0,0,0,0,0
1995269,-72.288,-115.0803,1,0,0,0,0,0
1995270,-72.288,-115.0803,1,0,0,0,0,0
1995271,-72.2545,-115.0412,1,0,0,0,0,0
1995272,-72.1876,-114.963,1,0,0,0,0,0
1995273,-72.1208,-114.8848,1,0,0,0,0,0
1995274,-72.0873,-114.8457,1,0,0,0,0,0
1995275,-72.0873,-114.8457,1,0,0,0,0,0
1995276,-72.0873,-114.8457,1,0,0,0,0,0
1995277,-72.0446,-114.9367,1,0,0,0,0,0
1995278,-71.959,-115.1187,1,0,0,0,0,0
1995279,-71.8735,-115.3006,1,0,0,0,0,0
1995280,-71.8308,-115.3916,1,0,0,0,0,0
1995281,-71.8308,-115.3916,1,0,0,0,0,0
1995282,-71.8308,-115.3916,1,0,0,0,0,0
1995283,-71.814,-115.4185,1,0,0,0,0,0
1995284,-71.7803,-115.4724,1,0,0,0,0,0
1995285,-71.7466,-115.5262,1,0,0,0,0,0
1995286,-71.7298,-115.5531,1,0,0,0,0,0
1995287,-71.7298,-115.5531,1,0,0,0,0,0
1995288,-71.7298,-115.5531,1,0,0,0,0,0
1995289,-71.7436,-115.5859,1,0,0,0,0,0
1995290,-71.7713,-115.6516,1,0,0,0,0,0
1995291,-71.799,-115.7172,1,0,0,0,0,0
1995292,-71.8128,-115.75,1,0,0,0,0,0
1995293,-71.8128,-115.75,1,0,0,0,0,0
1995294,-71.8128,-115.75,1,0,0,0,0,0
1995295,-71.8128,-115.75,1,0,0,0,0,0
1995296,-71.8128,-115.75,1,0,0,0,0,0
1995297,-71.8128,-115.75,1,0,0,0,0,0
1995298,-71.8128,-115.75,1,0,0,0,0,0
1995299,-71.8128,-115.75,1,0,0,0,0,0
1995300,-71.8128,-115.75,1,0,0,0,0,0
1995301,-71.8128,-115.75,1,0,0,0,0,0
1995302,-71.8128,-115.75,1,0,0,0,0,0
1995303,-71.8128,-115.75,1,0,0,0,0,0
1995304,-71.8128,-115.75,1,0,0,0,0,0
1995305,-71.8128,-115.75,1,0,0,0,0,0
1995306,-71.8128,-115.75,1,0,0,0,0,0
1995307,-71.8128,-115.75,1,0,0,0,0,0
1995308,-71.8128,-115.75,1,0,0,0,0,0
1995309,-71.8128,-115.75,1,0,0,0,0,0
1995310,-71.8295,-115.9575,1,0,0,0,0,0
1995311,-71.8629,-116.3725,1,0,0,0,0,0
1995312,-71.8963,-116.7876,1,0,0,0,0,0
1995313,-71.913,-116.9951,1,0,0,0,0,0
1995314,-71.913,-116.9951,1,0,0,0,0,0
1995315,-71.913,-116.9951,1,0,0,0,0,0
1995316,-71.9353,-117.1723,1,0,0,0,0,0
1995317,-71.98,-117.5268,1,0,0,0,0,0
1995318,-72.0247,-117.8813,1,0,0,0,0,0
1995319,-72.0354,-118.1485,1,0,0,0,0,0
1995320,-72.0121,-118.3286,1,0,0,0,0,0
1995321,-71.9888,-118.5087,1,0,0,0,0,0
1995322,-71.9772,-118.5987,1,0,0,0,0,0
1995323,-71.9772,-118.5987,1,0,0,0,0,0
1995324,-71.9772,-118.5987,1,0,0,0,0,0
1995325,-71.9349,-118.6773,1,0,0,0,0,0
1995326,-71.8502,-118.8346,1,0,0,0,0,0
1995327,-71.7656,-118.9919,1,0,0,0,0,0
1995328,-71.7233,-119.0705,1,0,0,0,0,0
1995329,-71.7233,-119.0705,1,0,0,0,0,0
1995330,-71.7233,-119.0705,1,0,0,0,0,0
1995331,-71.7054,-119.1295,1,0,0,0,0,0
1995332,-71.6696,-119.2475,1,0,0,0,0,0
1995333,-71.6339,-119.3655,1,0,0,0,0,0
1995334,-71.616,-119.4245,1,0,0,0,0,0
1995335,-71.616,-119.4245,1,0,0,0,0,0
1995336,-71.616,-119.4245,1,0,0,0,0,0
1995337,-71.6159,-119.5218,1,0,0,0,0,0
1995338,-71.6157,-119.7164,1,0,0,0,0,0
1995339,-71.6156,-119.911,1,0,0,0,0,0
1995340,-71.6155,-120.0083,1,0,0,0,0,0
1995341,-71.6155,-120.0083,1,0,0,0,0,0
1995342,-71.6155,-120.0083,1,0,0,0,0,0
1995343,-71.6664,-120.1657,1,0,0,0,0,0
1995344,-71.7683,-120.4805,1,0,0,0,0,0
1995345,-71.8702,-120.7953,1,0,0,0,0,0
1995346,-71.9211,-120.9527,1,0,0,0,0,0
1995347,-71.9211,-120.9527,1,0,0,0,0,0
1995348,-71.9211,-120.9527,1,0,0,0,0,0
1995349,-71.9212,-121.0222,1,0,0,0,0,0
1995350,-71.9215,-121.1613,1,0,0,0,0,0
1995351,-71.9218,-121.3005,1,0,0,0,0,0
1995352,-71.9219,-121.37,1,0,0,0,0,0
1995353,-71.9219,-121.37,1,0,0,0,0,0
1995354,-71.9219,-121.37,1,0,0,0,0,0
1995355,-71.9219,-121.37,1,0,0,0,0,0
1995356,-71.9219,-121.37,1,0,0,0,0,0
1995357,-71.9219,-121.37,1,0,0,0,0,0
1995358,-71.9219,-121.37,1,0,0,0,0,0
1995359,-71.9219,-121.37,1,0,0,0,0,0
1995360,-71.9219,-121.37,1,0,0,0,0,0
1995361,-71.9219,-121.37,1,0,0,0,0,0
1995362,-71.9219,-121.37,1,0,0,0,0,0
1995363,-71.9219,-121.37,1,0,0,0,0,0
1995364,-71.9219,-121.37,1,0,0,0,0,0
