date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2001315,-74.9,-101.8,1,0,0,0,21,10
2001316,-74.9,-101.8,0,0,0,0,0,0
2001317,-74.9,-101.8,0,-74.85,-101.75,1,0,0
2001318,-74.9,-101.8,0,-74.85,-101.75,1,0,0
2001319,-74.9,-101.8,0,-74.85,-101.75,1,0,0
2001320,-74.9,-101.8,0,-74.85,-101.75,1,0,0
2001321,-74.9,-101.8,0,-74.85,-101.75,1,0,0
2001322,-74.9,-101.8,1,-74.85,-101.75,0,21,10
2001323,-74.8723,-101.8934,0,-74.85,-101.75,1,0,0
2001324,-74.8009,-102.1359,0,-74.8913,-102.9484,1,0,0
2001325,-74.7032,-102.4707,0,-74.827,-103.2614,1,0,0
2001326,-74.5968,-102.8412,0,-74.827,-103.2614,1,0,0
2001327,-74.4991,-103.1907,0,-74.7187,-103.2537,1,0,0
2001328,-74.4277,-103.4625,0,-74.7071,-103.1054,1,0,0
2001329,-74.4,-103.6,1,-74.7071,-103.1054,1,21,10
2001330,-74.4,-103.6489,0,-74.7071,-103.1054,1,0,0
2001331,-74.4,-103.6921,0,-74.7071,-103.1054,1,0,0
2001332,-74.4,-103.7291,0,-74.7071,-103.1054,1,0,0
2001333,-74.4,-103.7591,0,-74.7071,-103.1054,1,0,0
2001334,-74.4,-103.7813,0,-74.7071,-103.1054,1,0,0
2001335,-74.4,-103.7952,0,-74.7071,-103.1054,1,0,0
2001336,-74.4,-103.8,1,-74.7071,-103.1054,1,21,10
2001337,0,0,0,-74.7071,-103.1054,1,0,0
2001338,0,0,0,-74.7071,-103.1054,1,0,0
2001339,0,0,0,-74.7071,-103.1054,1,0,0
2001340,0,0,0,-74.7071,-103.1054,1,0,0
2001341,0,0,0,-74.7071,-103.1054,1,0,0
2001342,0,0,0,-74.7071,-103.1054,1,0,0
2001343,0,0,0,-74.7071,-103.1054,1,0,0
2001344,0,0,0,-74.7071,-103.1054,1,0,0
2001345,0,0,0,-74.7071,-103.1054,1,0,0
2001346,0,0,0,-74.7071,-103.1054,1,0,0
2001347,0,0,0,-74.7071,-103.1054,1,0,0
2001348,0,0,0,-74.7071,-103.1054,1,0,0
2001349,0,0,0,-74.7071,-103.1054,1,0,0
2001350,-74.7,-103,1,-74.7071,-103.1054,1,21,10
2001351,0,0,0,-74.7071,-103.1054,1,0,0
2001352,0,0,0,-74.7071,-103.1054,1,0,0
2001353,0,0,0,-74.7071,-103.1054,1,0,0
2001354,0,0,0,-74.7071,-103.1054,1,0,0
2001355,0,0,0,-74.7071,-103.1054,1,0,0
2001356,0,0,0,-74.7071,-103.1054,1,0,0
2001357,0,0,0,-74.7071,-103.1054,1,0,0
2001358,0,0,0,-74.7071,-103.1054,1,0,0
2001359,0,0,0,-74.7071,-103.1054,1,0,0
2001360,0,0,0,-74.7071,-103.1054,1,0,0
2001361,0,0,0,-74.7071,-103.1054,1,0,0
2001362,0,0,0,-74.7071,-103.1054,1,0,0
2001363,0,0,0,-74.7071,-103.1054,1,0,0
2001364,0,0,0,-74.7071,-103.1054,1,0,0
2001365,0,0,0,-74.7071,-103.1054,1,0,0
2002001,0,0,0,-74.7071,-103.1054,1,0,0
2002002,0,0,0,-74.7071,-103.1054,1,0,0
2002003,0,0,0,-74.7071,-103.1054,1,0,0
2002004,0,0,0,-74.7071,-103.1054,1,0,0
2002005,0,0,0,-74.7071,-103.1054,1,0,0
2002006,-74.7,-103.1,1,-74.7071,-103.1054,1,21,10
2002007,0,0,0,-74.7071,-103.1054,1,0,0
2002008,0,0,0,-74.7071,-103.1054,1,0,0
2002009,0,0,0,-74.7036,-103.1704,1,0,0
2002010,0,0,0,-74.7036,-103.1704,1,0,0
2002011,0,0,0,-74.7036,-103.1704,1,0,0
2002012,0,0,0,-74.7036,-103.1704,1,0,0
2002013,0,0,0,-74.7036,-103.1704,1,0,0
2002014,0,0,0,-74.7036,-103.1704,1,0,0
2002015,0,0,0,-74.7036,-103.1704,1,0,0
2002016,0,0,0,-74.7036,-103.1704,1,0,0
2002017,0,0,0,-74.7036,-103.1704,1,0,0
2002018,0,0,0,-74.7036,-103.1704,1,0,0
2002019,0,0,0,-74.7036,-103.1704,1,0,0
2002020,0,0,0,-74.7036,-103.1704,1,0,0
2002021,0,0,0,-74.7036,-103.1704,1,0,0
2002022,0,0,0,-74.7036,-103.1704,1,0,0
2002023,0,0,0,-74.7036,-103.1704,1,0,0
2002024,0,0,0,-74.7036,-103.1704,1,0,0
2002025,0,0,0,-74.7036,-103.1704,1,0,0
2002026,0,0,0,-74.7036,-103.1704,1,0,0
2002027,0,0,0,-74.7021,-103.3577,1,0,0
