ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,size_1,size_2
-74.7689,-107.3557,1,2012145,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012146,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012147,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012148,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012149,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012150,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012151,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012152,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012153,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012154,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012155,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012156,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012157,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012158,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012159,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012160,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012161,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012162,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012163,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012164,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012165,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012166,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012167,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012168,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012169,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012170,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012171,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012172,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012173,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012174,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012175,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012176,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012178,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012179,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012180,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012181,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012182,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012183,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012184,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012185,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012186,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012187,0,0,0,-74.7689,-107.3557,1,0,0
-74.7689,-107.3557,1,2012188,0,0,0,-74.7689,-107.3557,1,0,0
