date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2000114,-78.2,-160.7,1,0,0,0,47,12
2000121,-78.2,-162.9,1,0,0,0,47,12
2000133,0,0,0,-78.3968,-164.2779,1,0,0
2000134,0,0,0,-78.3968,-164.2779,1,0,0
2000135,0,0,0,-78.3968,-164.2779,1,0,0
2000136,0,0,0,-78.3968,-164.2779,1,0,0
2000137,0,0,0,-78.4078,-164.4727,1,0,0
2000138,0,0,0,-78.4078,-164.4727,1,0,0
2000139,0,0,0,-78.4078,-164.4727,1,0,0
2000140,0,0,0,-78.3686,-164.5266,1,0,0
2000141,0,0,0,-78.3686,-164.5266,1,0,0
2000142,0,0,0,-78.3294,-164.5803,1,0,0
2000143,0,0,0,-78.3686,-164.5266,1,0,0
2000144,0,0,0,-78.3686,-164.5266,1,0,0
2000145,0,0,0,-78.3686,-164.5266,1,0,0
2000146,0,0,0,-78.3686,-164.5266,1,0,0
2000147,0,0,0,-78.3794,-164.7212,1,0,0
2000148,0,0,0,-78.4293,-164.8634,1,0,0
2000149,-78.4,-165,1,-78.4399,-165.0592,1,47,12
2000150,0,0,0,-78.4399,-165.0592,1,0,0
2000151,0,0,0,-78.4399,-165.0592,1,0,0
2000152,0,0,0,-78.4791,-165.0067,1,0,0
2000153,0,0,0,-78.4791,-165.0067,1,0,0
2000154,0,0,0,-78.4791,-165.0067,1,0,0
2000155,0,0,0,-78.4503,-165.2555,1,0,0
2000156,0,0,0,-78.4503,-165.2555,1,0,0
2000157,0,0,0,-78.4606,-165.4521,1,0,0
2000158,0,0,0,-78.4606,-165.4521,1,0,0
2000159,0,0,0,-78.4707,-165.6491,1,0,0
2000160,0,0,0,-78.4707,-165.6491,1,0,0
2000161,0,0,0,-78.4707,-165.6491,1,0,0
2000162,0,0,0,-78.4807,-165.8464,1,0,0
2000163,-78.2,-165.9,1,-78.4413,-165.896,1,47,12
2000164,-78.2332,-165.939,0,-78.4018,-165.9453,1,0,0
2000165,-78.319,-165.9784,0,-78.3721,-166.19,1,0,0
2000166,0,0,0,-78.3326,-166.238,1,0,0
2000167,0,0,0,-78.3326,-166.238,1,0,0
2000168,0,0,0,-78.3326,-166.238,1,0,0
2000169,0,0,0,-78.3027,-166.4805,1,0,0
2000170,-78.8,-166.1,1,-78.2536,-166.333,1,47,12
2000171,0,0,0,-78.165,-166.2341,1,0,0
2000172,0,0,0,-78.2045,-166.1867,1,0,0
2000173,0,0,0,-78.2045,-166.1867,1,0,0
2000174,0,0,0,-78.2045,-166.1867,1,0,0
2000175,0,0,0,-78.165,-166.2341,1,0,0
2000176,0,0,0,-78.0955,-166.5192,1,0,0
2000177,-78.7,-166.1,1,-78.0955,-166.5192,1,47,12
2000178,0,0,0,-78.0955,-166.5192,1,0,0
2000179,0,0,0,-78.0955,-166.5192,1,0,0
2000180,0,0,0,-77.9954,-167.0358,1,0,0
2000181,0,0,0,-77.9954,-167.0358,1,0,0
2000182,-78.355,-167.0475,0,-77.9954,-167.0358,1,0,0
2000183,-78.272,-167.2598,0,-77.9954,-167.0358,1,0,0
2000184,-78.2,-167.4,1,-78.0044,-167.2263,1,47,12
2000185,0,0,0,-78.0044,-167.2263,1,0,0
2000186,0,0,0,-78.0134,-167.4172,1,0,0
2000187,0,0,0,-78.0222,-167.6083,1,0,0
2000188,0,0,0,-78.0308,-167.7997,1,0,0
2000189,0,0,0,-78.0308,-167.7997,1,0,0
2000190,0,0,0,-78.0308,-167.7997,1,0,0
2000191,0,0,0,-78.0308,-167.7997,1,0,0
2000192,0,0,0,-78.0308,-167.7997,1,0,0
2000193,0,0,0,-78.0308,-167.7997,1,0,0
2000194,0,0,0,-77.9911,-167.8409,1,0,0
2000195,0,0,0,-77.9513,-167.8819,1,0,0
2000196,0,0,0,-77.9513,-167.8819,1,0,0
2000197,0,0,0,-77.9513,-167.8819,1,0,0
2000198,-77.4,-168.2,1,-77.9513,-167.8819,1,47,12
2000199,-77.3619,-168.2329,0,-77.9116,-167.9227,1,0,0
2000200,-77.3229,-168.2601,0,-77.8803,-168.1524,1,0,0
2000201,-77.2853,-168.284,0,-77.8405,-168.192,1,0,0
2000202,-77.2517,-168.3073,0,-77.7609,-168.2704,1,0,0
2000203,-77.2247,-168.3327,0,-77.7212,-168.3092,1,0,0
2000204,-77.2066,-168.3627,0,-77.7293,-168.4964,1,0,0
