date,ers_1,ers_2,ers_3
1992141,-65.3863,137.3621,1
1992142,-65.3863,137.3621,1
1992143,-65.3863,137.3621,1
1992144,-65.3863,137.3621,1
1992145,-65.3863,137.3621,1
1992146,-65.3863,137.3621,1
1992147,-65.3863,137.3621,1
1992148,-65.3927,137.3375,1
1992149,-65.4055,137.2883,1
1992150,-65.4182,137.2392,1
1992151,-65.4272,137.1926,1
1992152,-65.4324,137.1485,1
1992153,-65.4377,137.1044,1
1992154,-65.4314,137.0594,1
1992155,-65.4135,137.0134,1
1992156,-65.3956,136.9674,1
1992157,-65.3867,136.9444,1
1992158,-65.3867,136.9444,1
1992159,-65.3867,136.9444,1
1992160,-65.4091,136.9323,1
1992161,-65.4539,136.9082,1
1992162,-65.4988,136.8841,1
1992163,-65.5212,136.872,1
1992164,-65.5212,136.872,1
1992165,-65.5212,136.872,1
1992166,-65.5212,136.872,1
1992167,-65.5212,136.872,1
1992168,-65.5212,136.872,1
1992169,-65.5212,136.872,1
1992170,-65.5212,136.872,1
1992171,-65.5212,136.872,1
1992172,-65.5212,136.872,1
1992173,-65.5212,136.872,1
1992174,-65.5212,136.872,1
1992175,-65.5212,136.872,1
1992176,-65.5212,136.872,1
1992177,-65.5212,136.872,1
1992178,-65.5212,136.872,1
1992179,-65.5212,136.872,1
1992180,-65.5212,136.872,1
1992181,-65.5212,136.872,1
1992182,-65.5212,136.872,1
1992183,-65.5212,136.872,1
1992184,-65.5032,136.8904,1
1992185,-65.4673,136.9271,1
1992186,-65.4313,136.9638,1
1992187,-65.4133,136.9822,1
1992188,-65.4133,136.9822,1
1992189,-65.4133,136.9822,1
1992190,-65.4133,136.9822,1
1992191,-65.4133,136.9822,1
1992192,-65.4133,136.9822,1
1992193,-65.4133,136.9822,1
1992194,-65.4133,136.9822,1
1992195,-65.4133,136.9822,1
1992196,-65.4133,136.9822,1
1992197,-65.4133,136.9822,1
1992198,-65.4133,136.9822,1
1992199,-65.4216,136.9799,1
1992200,-65.4382,136.9753,1
1992201,-65.4547,136.9708,1
1992202,-65.463,136.9685,1
1992203,-65.463,136.9685,1
1992204,-65.463,136.9685,1
1992205,-65.463,136.9685,1
1992206,-65.463,136.9685,1
1992207,-65.463,136.9685,1
1992208,-65.463,136.9685,1
1992209,-65.463,136.9685,1
1992210,-65.463,136.9685,1
1992211,-65.463,136.9685,1
1992212,-65.463,136.9685,1
1992213,-65.463,136.9685,1
1992214,-65.463,136.9685,1
1992215,-65.463,136.9685,1
1992216,-65.463,136.9685,1
1992217,-65.463,136.9685,1
1992218,-65.463,136.9685,1
1992219,-65.463,136.9685,1
1992220,-65.463,136.9685,1
1992221,-65.463,136.9685,1
1992222,-65.463,136.9685,1
1992223,-65.463,136.9685,1
1992224,-65.463,136.9685,1
1992225,-65.463,136.9685,1
1992226,-65.463,136.9685,1
1992227,-65.463,136.9685,1
1992228,-65.463,136.9685,1
1992229,-65.463,136.9685,1
1992230,-65.463,136.9685,1
1992231,-65.463,136.9685,1
1992232,-65.463,136.9685,1
1992233,-65.463,136.9685,1
1992234,-65.463,136.9685,1
1992235,-65.463,136.9685,1
1992236,-65.463,136.9685,1
1992237,-65.463,136.9685,1
1992238,-65.463,136.9685,1
1992239,-65.463,136.9685,1
1992240,-65.463,136.9685,1
1992241,-65.463,136.9685,1
1992242,-65.463,136.9685,1
1992243,-65.463,136.9685,1
1992244,-65.463,136.9685,1
1992245,-65.463,136.9685,1
1992246,-65.463,136.9685,1
1992247,-65.463,136.9685,1
1992248,-65.463,136.9685,1
1992249,-65.463,136.9685,1
1992250,-65.463,136.9685,1
1992251,-65.463,136.9685,1
1992252,-65.463,136.9685,1
1992253,-65.463,136.9685,1
1992254,-65.463,136.9685,1
1992255,-65.463,136.9685,1
1992256,-65.463,136.9685,1
1992257,-65.463,136.9685,1
1992258,-65.463,136.9685,1
1992259,-65.463,136.9685,1
1992260,-65.463,136.9685,1
1992261,-65.463,136.9685,1
1992262,-65.463,136.9685,1
1992263,-65.463,136.9685,1
1992264,-65.463,136.9685,1
1992265,-65.463,136.9685,1
1992266,-65.463,136.9685,1
1992267,-65.463,136.9685,1
1992268,-65.463,136.9685,1
1992269,-65.463,136.9685,1
1992270,-65.463,136.9685,1
1992271,-65.463,136.9685,1
1992272,-65.463,136.9685,1
1992273,-65.463,136.9685,1
1992274,-65.463,136.9685,1
1992275,-65.463,136.9685,1
1992276,-65.463,136.9685,1
1992277,-65.463,136.9685,1
1992278,-65.463,136.9685,1
1992279,-65.463,136.9685,1
1992280,-65.463,136.9685,1
1992281,-65.463,136.9685,1
1992282,-65.463,136.9685,1
1992283,-65.463,136.9685,1
1992284,-65.463,136.9685,1
1992285,-65.463,136.9685,1
1992286,-65.463,136.9685,1
1992287,-65.463,136.9685,1
1992288,-65.463,136.9685,1
1992289,-65.463,136.9685,1
1992290,-65.463,136.9685,1
1992291,-65.463,136.9685,1
1992292,-65.463,136.9685,1
1992293,-65.463,136.9685,1
1992294,-65.463,136.9685,1
1992295,-65.463,136.9685,1
1992296,-65.463,136.9685,1
1992297,-65.463,136.9685,1
1992298,-65.463,136.9685,1
1992299,-65.463,136.9685,1
1992300,-65.463,136.9685,1
1992301,-65.463,136.9685,1
1992302,-65.463,136.9685,1
1992303,-65.463,136.9685,1
1992304,-65.463,136.9685,1
1992305,-65.463,136.9685,1
1992306,-65.463,136.9685,1
1992307,-65.463,136.9685,1
1992308,-65.463,136.9685,1
1992309,-65.463,136.9685,1
1992310,-65.463,136.9685,1
1992311,-65.463,136.9685,1
1992312,-65.463,136.9685,1
1992313,-65.463,136.9685,1
1992314,-65.463,136.9685,1
1992315,-65.463,136.9685,1
1992316,-65.463,136.9685,1
1992317,-65.463,136.9685,1
1992318,-65.463,136.9685,1
1992319,-65.463,136.9685,1
1992320,-65.463,136.9685,1
1992321,-65.463,136.9685,1
1992322,-65.463,136.9685,1
1992323,-65.463,136.9685,1
1992324,-65.463,136.9685,1
1992325,-65.463,136.9685,1
1992326,-65.463,136.9685,1
1992327,-65.463,136.9685,1
1992328,-65.463,136.9685,1
1992329,-65.463,136.9685,1
1992330,-65.463,136.9685,1
1992331,-65.463,136.9685,1
1992332,-65.463,136.9685,1
1992333,-65.463,136.9685,1
1992334,-65.463,136.9685,1
1992335,-65.463,136.9685,1
1992336,-65.463,136.9685,1
1992337,-65.463,136.9685,1
1992338,-65.463,136.9685,1
1992339,-65.463,136.9685,1
1992340,-65.463,136.9685,1
1992341,-65.463,136.9685,1
1992342,-65.463,136.9685,1
1992343,-65.463,136.9685,1
1992344,-65.463,136.9685,1
1992345,-65.463,136.9685,1
1992346,-65.463,136.9685,1
1992347,-65.463,136.9685,1
1992348,-65.463,136.9685,1
1992349,-65.463,136.9685,1
1992350,-65.463,136.9685,1
1992351,-65.463,136.9685,1
1992352,-65.463,136.9685,1
1992353,-65.463,136.9685,1
1992354,-65.463,136.9685,1
