date,nic_1,nic_2,nic_3,size_1,size_2
2021064,-75.22,-25.78,1,30,18
2021065,-75.22,-25.78,0,0,0
2021066,-75.22,-25.78,0,0,0
2021067,-75.22,-25.78,0,0,0
2021068,-75.22,-25.78,0,0,0
2021069,-75.22,-25.78,0,0,0
2021070,-75.22,-25.78,0,0,0
2021071,-75.22,-25.78,1,30,18
2021072,-75.2206,-25.784,0,0,0
2021073,-75.222,-25.7946,0,0,0
2021074,-75.2239,-25.81,0,0,0
2021075,-75.2261,-25.8282,0,0,0
2021076,-75.228,-25.8472,0,0,0
2021077,-75.2294,-25.8651,0,0,0
2021078,-75.23,-25.88,1,30,18
2021079,-75.2289,-25.8938,0,0,0
2021080,-75.226,-25.9088,0,0,0
2021081,-75.2221,-25.9239,0,0,0
2021082,-75.2179,-25.9378,0,0,0
2021083,-75.214,-25.9493,0,0,0
2021084,-75.2111,-25.9571,0,0,0
2021085,-75.21,-25.96,1,30,18
2021086,-75.21,-25.9594,0,0,0
2021087,-75.21,-25.9577,0,0,0
2021088,-75.21,-25.9551,0,0,0
2021089,-75.21,-25.9519,0,0,0
2021090,-75.21,-25.9481,0,0,0
2021091,-75.21,-25.9441,0,0,0
2021092,-75.21,-25.94,1,30,18
2021093,-75.2094,-25.9342,0,0,0
2021094,-75.208,-25.9259,0,0,0
2021095,-75.2061,-25.9163,0,0,0
2021096,-75.2039,-25.9067,0,0,0
2021097,-75.202,-25.8982,0,0,0
2021098,-75.2006,-25.8923,0,0,0
2021099,-75.2,-25.89,1,30,18
2021100,-75.2019,-25.896,0,0,0
2021101,-75.207,-25.9118,0,0,0
2021102,-75.2141,-25.9344,0,0,0
2021103,-75.222,-25.9606,0,0,0
2021104,-75.2297,-25.9874,0,0,0
2021105,-75.2361,-26.0116,0,0,0
2021106,-75.24,-26.03,1,30,18
2021107,-75.2422,-26.0451,0,0,0
2021108,-75.2443,-26.0607,0,0,0
2021109,-75.2462,-26.0757,0,0,0
2021110,-75.2477,-26.0892,0,0,0
2021111,-75.249,-26.1001,0,0,0
2021112,-75.2497,-26.1073,0,0,0
2021113,-75.25,-26.11,1,30,18
2021114,-75.2486,-26.1078,0,0,0
2021115,-75.2449,-26.1021,0,0,0
2021116,-75.2398,-26.0943,0,0,0
2021117,-75.2339,-26.0857,0,0,0
2021118,-75.2281,-26.0779,0,0,0
2021119,-75.2232,-26.0722,0,0,0
2021120,-75.22,-26.07,1,30,18
2021121,-75.2179,-26.0747,0,0,0
2021122,-75.2158,-26.0876,0,0,0
2021123,-75.214,-26.1068,0,0,0
2021124,-75.2124,-26.1305,0,0,0
2021125,-75.2111,-26.1569,0,0,0
2021126,-75.2103,-26.184,0,0,0
2021127,-75.21,-26.21,1,30,18
2021128,-75.2133,-26.241,0,0,0
2021129,-75.2219,-26.281,0,0,0
2021130,-75.2336,-26.3249,0,0,0
2021131,-75.2464,-26.3677,0,0,0
2021132,-75.2581,-26.4046,0,0,0
2021133,-75.2667,-26.4303,0,0,0
2021134,-75.27,-26.44,1,30,18
2021135,-75.2678,-26.4389,0,0,0
2021136,-75.2621,-26.436,0,0,0
2021137,-75.2543,-26.4321,0,0,0
2021138,-75.2457,-26.4279,0,0,0
2021139,-75.2379,-26.424,0,0,0
2021140,-75.2322,-26.4211,0,0,0
2021141,-75.23,-26.42,1,30,18
2021142,-75.2322,-26.4266,0,0,0
2021143,-75.2379,-26.4438,0,0,0
2021144,-75.2457,-26.4672,0,0,0
2021145,-75.2543,-26.4928,0,0,0
2021146,-75.2621,-26.5162,0,0,0
2021147,-75.2678,-26.5334,0,0,0
2021148,-75.27,-26.54,1,30,18
2021149,-75.2696,-26.535,0,0,0
2021150,-75.2686,-26.5222,0,0,0
2021151,-75.2671,-26.5046,0,0,0
2021152,-75.2653,-26.4854,0,0,0
2021153,-75.2634,-26.4678,0,0,0
2021154,-75.2616,-26.455,0,0,0
2021155,-75.26,-26.45,1,30,18
2021156,-75.2584,-26.4522,0,0,0
2021157,-75.2566,-26.4579,0,0,0
2021158,-75.2547,-26.4657,0,0,0
2021159,-75.2529,-26.4743,0,0,0
2021160,-75.2514,-26.4821,0,0,0
2021161,-75.2504,-26.4878,0,0,0
2021162,-75.25,-26.49,1,30,18
2021163,-75.25,-26.4896,0,0,0
2021164,-75.25,-26.4886,0,0,0
2021165,-75.25,-26.4871,0,0,0
2021166,-75.25,-26.4853,0,0,0
2021167,-75.25,-26.4834,0,0,0
2021168,-75.25,-26.4816,0,0,0
2021169,-75.25,-26.48,1,30,18
2021170,-75.2494,-26.4784,0,0,0
2021171,-75.248,-26.4766,0,0,0
2021172,-75.2461,-26.4747,0,0,0
2021173,-75.2439,-26.4729,0,0,0
2021174,-75.242,-26.4714,0,0,0
2021175,-75.2406,-26.4704,0,0,0
2021176,-75.24,-26.47,1,30,18
2021177,-75.2417,-26.4865,0,0,0
2021178,-75.2459,-26.5293,0,0,0
2021179,-75.2518,-26.5881,0,0,0
2021180,-75.2582,-26.6527,0,0,0
2021181,-75.2641,-26.7131,0,0,0
2021182,-75.2683,-26.7589,0,0,0
2021183,-75.27,-26.78,1,30,18
2021184,-75.2697,-26.7851,0,0,0
2021185,-75.2688,-26.7894,0,0,0
2021186,-75.2675,-26.7931,0,0,0
2021187,-75.2658,-26.7961,0,0,0
2021188,-75.2639,-26.7982,0,0,0
2021189,-75.262,-26.7995,0,0,0
2021190,-75.26,-26.8,1,30,18
2021191,-75.2577,-26.7967,0,0,0
2021192,-75.2549,-26.7881,0,0,0
2021193,-75.2517,-26.7764,0,0,0
2021194,-75.2483,-26.7636,0,0,0
2021195,-75.2451,-26.7519,0,0,0
2021196,-75.2423,-26.7433,0,0,0
2021197,-75.24,-26.74,1,30,18
2021198,-75.2383,-26.7414,0,0,0
2021199,-75.2369,-26.7453,0,0,0
2021200,-75.2358,-26.7511,0,0,0
2021201,-75.2346,-26.758,0,0,0
2021202,-75.2334,-26.7656,0,0,0
2021203,-75.2319,-26.7731,0,0,0
2021204,-75.23,-26.78,1,30,18
2021205,-75.227,-26.7871,0,0,0
2021206,-75.2227,-26.7954,0,0,0
2021207,-75.2177,-26.8041,0,0,0
2021208,-75.2123,-26.8127,0,0,0
2021209,-75.2073,-26.8202,0,0,0
2021210,-75.203,-26.8263,0,0,0
2021211,-75.2,-26.83,1,30,18
2021212,-75.1979,-26.832,0,0,0
2021213,-75.1958,-26.8333,0,0,0
2021214,-75.194,-26.8342,0,0,0
2021215,-75.1924,-26.835,0,0,0
2021216,-75.1911,-26.8361,0,0,0
2021217,-75.1903,-26.8377,0,0,0
2021218,-75.19,-26.84,1,30,18
2021219,-75.2004,-26.9118,0,0,0
2021220,-75.2284,-27.0954,0,0,0
2021221,-75.2693,-27.3516,0,0,0
2021222,-75.3186,-27.6414,0,0,0
2021223,-75.3716,-27.9254,0,0,0
2021224,-75.4236,-28.1647,0,0,0
2021225,-75.47,-28.32,1,30,18
2021226,-75.5181,-28.4191,0,0,0
2021227,-75.5743,-28.5135,0,0,0
2021228,-75.6332,-28.5993,0,0,0
2021229,-75.6889,-28.6726,0,0,0
2021230,-75.7357,-28.7297,0,0,0
2021231,-75.768,-28.7668,0,0,0
2021232,-75.78,-28.78,1,30,18
2021233,-75.7783,-28.78,0,0,0
2021234,-75.7741,-28.78,0,0,0
2021235,-75.7682,-28.78,0,0,0
2021236,-75.7618,-28.78,0,0,0
2021237,-75.7559,-28.78,0,0,0
2021238,-75.7517,-28.78,0,0,0
2021239,-75.75,-28.78,1,30,18
2021240,-75.76,-28.8059,0,0,0
2021241,-75.7857,-28.8733,0,0,0
2021242,-75.8208,-28.9671,0,0,0
2021243,-75.8592,-29.0719,0,0,0
2021244,-75.8943,-29.1725,0,0,0
2021245,-75.92,-29.2536,0,0,0
2021246,-75.93,-29.3,1,30,18
2021247,-75.925,-29.32,0,0,0
2021248,-75.9122,-29.3338,0,0,0
2021249,-75.8946,-29.3439,0,0,0
2021250,-75.8754,-29.3531,0,0,0
2021251,-75.8578,-29.3637,0,0,0
2021252,-75.845,-29.3785,0,0,0
2021253,-75.84,-29.4,1,30,18
2021254,-75.8526,-29.4499,0,0,0
2021255,-75.8861,-29.5417,0,0,0
2021256,-75.9343,-29.6661,0,0,0
2021257,-75.991,-29.8135,0,0,0
2021258,-76.05,-29.9746,0,0,0
2021259,-76.1051,-30.1399,0,0,0
2021260,-76.15,-30.3,1,30,18
2021261,-76.1874,-30.4734,0,0,0
2021262,-76.2239,-30.6761,0,0,0
2021263,-76.2592,-30.8943,0,0,0
2021264,-76.2928,-31.1144,0,0,0
2021265,-76.3244,-31.3228,0,0,0
2021266,-76.3536,-31.5059,0,0,0
2021267,-76.38,-31.65,1,30,18
2021268,-76.406,-31.772,0,0,0
2021269,-76.4331,-31.8934,0,0,0
2021270,-76.4595,-32.0077,0,0,0
2021271,-76.4832,-32.1081,0,0,0
2021272,-76.5024,-32.1881,0,0,0
2021273,-76.5153,-32.2409,0,0,0
2021274,-76.52,-32.26,1,30,18
2021275,-76.5128,-32.2506,0,0,0
2021276,-76.4942,-32.2263,0,0,0
2021277,-76.4688,-32.1931,0,0,0
2021278,-76.4412,-32.1569,0,0,0
2021279,-76.4158,-32.1237,0,0,0
2021280,-76.3972,-32.0994,0,0,0
2021281,-76.39,-32.09,1,30,18
2021282,-76.4102,-32.1568,0,0,0
2021283,-76.4622,-32.33,0,0,0
2021284,-76.5336,-32.5686,0,0,0
2021285,-76.6116,-32.8318,0,0,0
2021286,-76.6838,-33.0787,0,0,0
2021287,-76.7375,-33.2684,0,0,0
2021288,-76.76,-33.36,1,30,18
2021289,-76.7623,-33.3873,0,0,0
2021290,-76.7637,-33.4113,0,0,0
2021291,-76.7647,-33.4316,0,0,0
2021292,-76.7655,-33.448,0,0,0
2021293,-76.7664,-33.46,0,0,0
2021294,-76.7678,-33.4674,0,0,0
2021295,-76.77,-33.47,1,30,18
2021296,-76.7769,-33.47,0,0,0
2021297,-76.7911,-33.47,0,0,0
2021298,-76.8108,-33.47,0,0,0
2021299,-76.8343,-33.47,0,0,0
2021300,-76.8598,-33.47,0,0,0
2021301,-76.8857,-33.47,0,0,0
2021302,-76.91,-33.47,1,30,18
2021303,-76.9374,-33.5193,0,0,0
2021304,-76.9712,-33.6464,0,0,0
2021305,-77.0073,-33.8203,0,0,0
2021306,-77.0421,-34.0097,0,0,0
2021307,-77.0717,-34.1836,0,0,0
2021308,-77.0923,-34.3107,0,0,0
2021309,-77.1,-34.36,1,30,18
2021310,-77.0994,-34.36,0,0,0
2021311,-77.098,-34.36,0,0,0
2021312,-77.0961,-34.36,0,0,0
2021313,-77.0939,-34.36,0,0,0
2021314,-77.092,-34.36,0,0,0
2021315,-77.0906,-34.36,0,0,0
2021316,-77.09,-34.36,1,30,18
2021317,-77.0931,-34.373,0,0,0
2021318,-77.1017,-34.4084,0,0,0
2021319,-77.1147,-34.461,0,0,0
2021320,-77.1311,-34.5257,0,0,0
2021321,-77.1499,-34.5973,0,0,0
2021322,-77.1698,-34.6704,0,0,0
2021323,-77.19,-34.74,1,30,18
2021324,-77.2164,-34.8175,0,0,0
2021325,-77.2528,-34.9119,0,0,0
2021326,-77.2945,-35.0145,0,0,0
2021327,-77.3367,-35.1165,0,0,0
2021328,-77.3748,-35.2089,0,0,0
2021329,-77.4041,-35.283,0,0,0
2021330,-77.42,-35.33,1,30,18
2021331,-77.4264,-35.3563,0,0,0
