date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2001140,0,0,0,-66.0933,-58.4731,1,0,0
2001141,0,0,0,-66.0933,-58.4731,1,0,0
2001142,0,0,0,-66.0254,-58.3723,1,0,0
2001143,0,0,0,-66.0254,-58.3723,1,0,0
2001144,0,0,0,-65.9236,-58.4365,1,0,0
2001145,0,0,0,-65.8768,-58.4916,1,0,0
2001146,0,0,0,-65.8768,-58.4916,1,0,0
2001147,0,0,0,-65.8768,-58.4916,1,0,0
2001148,0,0,0,-65.8768,-58.4916,1,0,0
2001149,0,0,0,-65.8768,-58.4916,1,0,0
2001150,0,0,0,-65.8126,-58.3004,1,0,0
2001151,0,0,0,-65.6746,-58.3359,1,0,0
2001152,0,0,0,-65.6746,-58.3359,1,0,0
2001153,0,0,0,-65.6605,-58.2421,1,0,0
2001154,0,0,0,-65.6922,-58.1145,1,0,0
2001155,0,0,0,-65.6922,-58.1145,1,0,0
2001156,0,0,0,-65.6039,-58.0794,1,0,0
2001157,0,0,0,-65.4971,-58.0988,1,0,0
2001158,0,0,0,-65.4971,-58.0988,1,0,0
2001159,0,0,0,-65.4971,-58.0988,1,0,0
2001160,0,0,0,-65.4971,-58.0988,1,0,0
2001161,0,0,0,-65.4971,-58.0988,1,0,0
2001162,0,0,0,-65.4971,-58.0988,1,0,0
2001163,0,0,0,-65.4971,-58.0988,1,0,0
2001164,0,0,0,-65.4971,-58.0988,1,0,0
2001165,0,0,0,-65.4971,-58.0988,1,0,0
2001166,0,0,0,-65.4971,-58.0988,1,0,0
2001167,0,0,0,-65.4971,-58.0988,1,0,0
2001168,0,0,0,-65.5067,-57.9906,1,0,0
2001169,0,0,0,-65.5143,-58.0317,0,0,0
2001170,0,0,0,-65.5182,-58.0728,1,0,0
2001171,0,0,0,-65.4351,-57.9869,1,0,0
2001172,0,0,0,-65.4602,-58.0277,1,0,0
2001173,0,0,0,-65.3512,-57.8059,1,0,0
2001174,0,0,0,-65.4062,-57.8341,1,0,0
2001175,0,0,0,-65.4372,-57.9016,1,0,0
2001176,0,0,0,-65.4372,-57.9016,1,0,0
2001177,0,0,0,-65.4386,-57.9581,1,0,0
2001178,0,0,0,-65.4386,-57.9581,1,0,0
2001179,0,0,0,-65.4539,-57.9143,1,0,0
2001180,0,0,0,-65.386,-57.8787,1,0,0
2001181,0,0,0,-65.386,-57.8787,1,0,0
2001182,0,0,0,-65.3332,-57.803,1,0,0
2001183,0,0,0,-65.1997,-57.5955,1,0,0
2001184,0,0,0,-65.0886,-57.4994,1,0,0
2001185,0,0,0,-64.996,-57.3872,1,0,0
2001186,0,0,0,-64.996,-57.3872,1,0,0
2001187,0,0,0,-65,-57.2534,1,0,0
2001188,0,0,0,-64.9818,-57.1962,0,0,0
2001189,0,0,0,-64.9379,-57.1582,0,0,0
2001190,0,0,0,-64.8845,-57.096,1,0,0
2001191,0,0,0,-64.8125,-56.92,1,0,0
2001192,0,0,0,-64.8125,-56.92,1,0,0
2001193,0,0,0,-64.8125,-56.92,1,0,0
2001194,0,0,0,-64.8125,-56.92,1,0,0
2001195,0,0,0,-64.8125,-56.92,1,0,0
2001196,0,0,0,-64.8125,-56.92,1,0,0
2001197,0,0,0,-64.8125,-56.92,1,0,0
2001198,0,0,0,-64.8125,-56.92,1,0,0
2001199,0,0,0,-64.7735,-56.9164,1,0,0
2001200,0,0,0,-64.8143,-56.975,1,0,0
2001201,0,0,0,-64.7976,-56.8704,1,0,0
2001202,0,0,0,-64.7351,-56.6954,1,0,0
2001203,0,0,0,-64.8,-56.835,1,0,0
2001204,0,0,0,-64.75,-56.7442,1,0,0
2001205,0,0,0,-64.7234,-56.6493,1,0,0
2001206,0,0,0,-64.7234,-56.6493,1,0,0
2001207,0,0,0,-64.7013,-56.5188,1,0,0
2001208,0,0,0,-64.6409,-56.4884,1,0,0
2001209,0,0,0,-64.6409,-56.4884,1,0,0
2001210,0,0,0,-64.6409,-56.4884,1,0,0
2001211,0,0,0,-64.6409,-56.4884,1,0,0
2001212,0,0,0,-64.6982,-56.5207,1,0,0
2001213,0,0,0,-64.6877,-56.4357,1,0,0
2001214,0,0,0,-64.6877,-56.4357,1,0,0
2001215,0,0,0,-64.6877,-56.4357,1,0,0
2001216,0,0,0,-64.6877,-56.4357,1,0,0
2001217,0,0,0,-64.6877,-56.4357,1,0,0
2001218,0,0,0,-64.6189,-56.294,1,0,0
2001219,0,0,0,-64.6189,-56.294,1,0,0
2001220,0,0,0,-64.6189,-56.294,1,0,0
2001221,0,0,0,-64.6189,-56.294,1,0,0
2001222,0,0,0,-64.6189,-56.294,1,0,0
2001223,0,0,0,-64.6249,-56.0741,1,0,0
2001224,0,0,0,-64.5606,-56.3241,1,0,0
2001225,0,0,0,-64.5369,-56.2542,1,0,0
2001226,0,0,0,-64.5583,-56.0278,1,0,0
2001227,0,0,0,-64.5583,-56.0278,1,0,0
2001228,0,0,0,-64.5306,-55.9241,1,0,0
2001229,0,0,0,-64.4987,-56.0113,1,0,0
2001230,0,0,0,-64.4987,-56.0113,1,0,0
2001231,0,0,0,-64.404,-55.998,1,0,0
2001232,0,0,0,-64.404,-55.998,1,0,0
2001233,0,0,0,-64.2494,-56.0382,1,0,0
2001234,0,0,0,-64.2494,-56.0382,1,0,0
2001235,0,0,0,-64.1477,-56.1776,1,0,0
2001236,0,0,0,-64.1477,-56.1776,1,0,0
2001237,0,0,0,-64.03,-56.17,1,0,0
2001238,0,0,0,-64.0115,-56.2468,1,0,0
2001239,0,0,0,-64.0266,-56.1558,1,0,0
2001240,0,0,0,-64.0266,-56.1558,1,0,0
2001241,0,0,0,-64.0266,-56.1558,1,0,0
2001242,0,0,0,-64.0771,-55.9577,1,0,0
2001243,0,0,0,-64.1116,-55.9451,1,0,0
2001244,0,0,0,-64.1359,-55.887,1,0,0
2001245,0,0,0,-64.1359,-55.887,1,0,0
2001246,0,0,0,-64.0681,-55.8901,1,0,0
2001247,0,0,0,-64.0981,-55.9599,1,0,0
2001248,0,0,0,-64.1363,-56.0699,1,0,0
2001249,0,0,0,-64.1363,-56.0699,1,0,0
2001250,0,0,0,-64.1363,-56.0699,1,0,0
2001251,0,0,0,-64.1892,-56.0075,1,0,0
2001252,0,0,0,-64.285,-55.8926,1,0,0
2001253,0,0,0,-64.285,-55.8926,1,0,0
2001254,0,0,0,-64.285,-55.8926,1,0,0
2001255,0,0,0,-64.2029,-55.8563,1,0,0
2001256,0,0,0,-64.1853,-55.9871,1,0,0
2001257,0,0,0,-64.1853,-55.9871,1,0,0
2001258,0,0,0,-64.1853,-55.9871,1,0,0
2001259,0,0,0,-64.2072,-55.9796,1,0,0
2001260,0,0,0,-64.1976,-56.0486,1,0,0
2001261,0,0,0,-64.1976,-56.0486,1,0,0
2001262,0,0,0,-64.2392,-55.9975,1,0,0
2001263,0,0,0,-64.2655,-55.9567,1,0,0
2001264,0,0,0,-64.2655,-55.9567,1,0,0
2001265,0,0,0,-64.2655,-55.9567,1,0,0
2001266,0,0,0,-64.1999,-55.9406,1,0,0
