date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2003056,0,0,0,-63.7436,-54.168,1,0,0
2003057,0,0,0,-63.7436,-54.168,1,0,0
2003058,0,0,0,-63.7627,-54.0667,0,0,0
2003059,0,0,0,-63.798,-53.8784,0,0,0
2003060,0,0,0,-63.8171,-53.7771,1,0,0
2003061,0,0,0,-63.8171,-53.7771,1,0,0
2003062,0,0,0,-63.7939,-53.51,1,0,0
2003063,0,0,0,-63.7497,-53.3791,1,0,0
2003064,0,0,0,-63.7497,-53.3791,1,0,0
2003065,0,0,0,-63.7497,-53.3791,1,0,0
2003066,0,0,0,-63.7824,-53.3617,1,0,0
2003067,0,0,0,-63.7348,-53.245,1,0,0
2003068,0,0,0,-63.7348,-53.245,1,0,0
2003069,0,0,0,-63.6639,-53.2629,1,0,0
2003070,0,0,0,-63.6639,-53.2629,1,0,0
2003071,0,0,0,-63.6086,-53.0968,1,0,0
2003072,0,0,0,-63.6086,-53.0968,1,0,0
2003073,0,0,0,-63.6086,-53.0968,1,0,0
2003074,0,0,0,-63.6086,-53.0968,1,0,0
2003075,0,0,0,-63.6086,-53.0968,1,0,0
2003076,0,0,0,-63.6041,-53.0869,1,0,0
2003077,0,0,0,-63.5916,-52.935,1,0,0
2003078,0,0,0,-63.5804,-52.9251,1,0,0
2003079,0,0,0,-63.5309,-53.0376,1,0,0
2003080,0,0,0,-63.4878,-53.0584,1,0,0
2003081,0,0,0,-63.4593,-53.0462,1,0,0
2003082,0,0,0,-63.4593,-53.0462,1,0,0
2003083,0,0,0,-63.4397,-53.1022,1,0,0
2003084,0,0,0,-63.4397,-53.1022,0,0,0
2003085,0,0,0,-63.4397,-53.1022,1,0,0
2003086,0,0,0,-63.4625,-53.1553,1,0,0
2003087,0,0,0,-63.3919,-53.208,1,0,0
2003088,0,0,0,-63.3939,-53.3324,1,0,0
2003089,0,0,0,-63.3557,-53.1312,1,0,0
2003090,0,0,0,-63.3561,-53.3153,1,0,0
2003091,0,0,0,-63.3561,-53.3153,1,0,0
2003092,0,0,0,-63.3561,-53.3153,1,0,0
2003093,0,0,0,-63.3561,-53.3153,1,0,0
2003094,0,0,0,-63.3561,-53.3153,1,0,0
2003095,0,0,0,-63.3095,-53.2562,0,0,0
2003096,-62.5,-53.1,1,-63.2628,-53.1971,1,10,1
2003097,-62.4263,-52.9714,0,-63.2628,-53.1971,1,0,0
2003098,-62.3481,-52.8429,0,-63.239,-52.9866,1,0,0
2003099,-62.2658,-52.7143,0,-63.2554,-52.8536,1,0,0
2003100,-62.1796,-52.5857,0,-63.2554,-52.8536,1,0,0
2003101,-62.0898,-52.4571,0,-63.2641,-52.7065,1,0,0
2003102,-61.9965,-52.3286,0,-63.1915,-52.7047,1,0,0
2003103,-61.9,-52.2,1,-63.1915,-52.7047,1,10,1
2003104,-61.7913,-52.0557,0,-63.1559,-52.6279,1,0,0
2003105,-61.6669,-51.8904,0,-63.1314,-52.706,1,0,0
2003106,-61.535,-51.7198,0,-63.1314,-52.706,1,0,0
2003107,-61.404,-51.5598,0,-63.0694,-52.8921,1,0,0
2003108,-61.2822,-51.4259,0,-63.0274,-53.1256,1,0,0
2003109,-61.1781,-51.3341,0,-63.0274,-53.1256,1,0,0
2003110,-61.1,-51.3,1,-62.9744,-53.1768,1,10,1
2003111,-61.0436,-51.3,0,-62.9744,-53.1768,1,0,0
2003112,-60.9969,-51.3,0,-62.7829,-53.3527,1,0,0
2003113,-60.9568,-51.3,0,-62.7178,-53.3832,1,0,0
2003114,-60.9203,-51.3,0,-62.6247,-53.3979,1,0,0
2003115,-60.884,-51.3,0,-62.5255,-53.4278,1,0,0
2003116,-60.845,-51.3,0,-62.4093,-53.482,1,0,0
2003117,-60.8,-51.3,1,-62.3466,-53.4259,1,10,1
2003118,-60.7515,-51.228,0,-62.2662,-53.4801,1,0,0
2003119,-60.703,-51.0423,0,-62.1641,-53.4274,1,0,0
2003120,-60.6527,-50.7883,0,-62.1426,-53.282,1,0,0
2003121,-60.599,-50.5117,0,-62.1426,-53.282,0,0,0
2003122,-60.54,-50.2577,0,-62.1426,-53.282,1,0,0
2003123,-60.4743,-50.072,0,-62.0709,-53.0811,1,0,0
2003124,-60.4,-50,1,0,0,0,10,1
2003125,-60.292,-50.0055,0,0,0,0,0,0
2003126,-60.1408,-50.0198,0,0,0,0,0,0
2003127,-59.9683,-50.0394,0,0,0,0,0,0
2003128,-59.7961,-50.0606,0,0,0,0,0,0
2003129,-59.6461,-50.0802,0,0,0,0,0,0
2003130,-59.5402,-50.0945,0,0,0,0,0,0
2003131,-59.5,-50.1,1,0,0,0,10,1
2003145,-59.6,-48.4,1,0,0,0,10,1
2003146,-59.5775,-48.4092,0,0,0,0,0,0
2003147,-59.5189,-48.4346,0,0,0,0,0,0
2003148,-59.4375,-48.4733,0,0,0,0,0,0
2003149,-59.3467,-48.5223,0,0,0,0,0,0
2003150,-59.2596,-48.5784,0,0,0,0,0,0
2003151,-59.1896,-48.6386,0,0,0,0,0,0
2003152,-59.15,-48.7,1,0,0,0,10,1
2003166,-59,-50.5,1,0,0,0,10,1
