date,nic_1,nic_2,nic_3,size_1,size_2
2000087,-69,-60.378,0,0,0
2000088,-69,-60.4071,0,0,0
2000089,-69,-60.4353,0,0,0
2000090,-69,-60.4606,0,0,0
2000091,-69,-60.4812,0,0,0
2000092,-69,-60.495,0,0,0
2000093,-69,-60.5,1,13,8
2000094,-68.9913,-60.4795,0,0,0
2000095,-68.9684,-60.4264,0,0,0
2000096,-68.9358,-60.3528,0,0,0
2000097,-68.8981,-60.2711,0,0,0
2000098,-68.8598,-60.1935,0,0,0
2000099,-68.8256,-60.1324,0,0,0
2000100,-68.8,-60.1,1,13,8
2000114,-68.6,-60,1,13,8
2000128,-68.4,-60,1,13,8
2000149,-68.3,-60,1,13,8
2000163,-68.1,-59.9,1,13,8
2000177,-67.5,-59.52,1,13,8
2000178,-67.4808,-59.5206,0,0,0
2000179,-67.4635,-59.522,0,0,0
2000180,-67.448,-59.5239,0,0,0
2000181,-67.4341,-59.5261,0,0,0
2000182,-67.4216,-59.528,0,0,0
2000183,-67.4103,-59.5294,0,0,0
2000184,-67.4,-59.53,1,13,8
2000198,-67.3,-59.32,1,13,8
2000199,-67.3083,-59.3303,0,0,0
2000200,-67.3297,-59.3577,0,0,0
2000201,-67.359,-59.3969,0,0,0
2000202,-67.391,-59.4426,0,0,0
2000203,-67.4203,-59.4894,0,0,0
2000204,-67.4417,-59.5319,0,0,0
2000205,-67.45,-59.565,1,13,8
2000219,-67.4,-59.85,1,13,8
2000233,-67.2,-59.7,1,13,8
2000254,-67,-59.6,1,13,8
2000275,-67.6,-59.3,1,13,8
2000317,-66.7,-59.6,1,13,8
2001001,-67,-59.6,1,13,8
2001002,-67,-59.6,1,13,8
