date,nic_1,nic_2,nic_3,size_1,size_2
1980223,-74,-27.3,1,30,10
1980224,-74,-27.3,0,0,0
1980225,-74,-27.3,0,0,0
1980226,-74,-27.3,0,0,0
1980227,-74,-27.3,0,0,0
1980228,-74,-27.3,0,0,0
1980229,-74,-27.3,0,0,0
1980230,-74,-27.3,1,30,10
1980258,-74,-27.3,1,30,10
1980279,-74.7,-34.5,1,30,10
1980280,-74.6849,-34.7481,0,0,0
1980281,-74.6455,-34.9845,0,0,0
1980282,-74.5909,-35.2095,0,0,0
1980283,-74.5301,-35.4233,0,0,0
1980284,-74.472,-35.6262,0,0,0
1980285,-74.4256,-35.8184,0,0,0
1980286,-74.4,-36,1,30,10
1980287,-74.3891,-36.1768,0,0,0
1980288,-74.3805,-36.3515,0,0,0
1980289,-74.3736,-36.52,0,0,0
1980290,-74.3677,-36.6782,0,0,0
1980291,-74.3622,-36.822,0,0,0
1980292,-74.3565,-36.9473,0,0,0
1980293,-74.35,-37.05,1,30,10
1980294,-74.342,-37.141,0,0,0
1980295,-74.3328,-37.231,0,0,0
1980296,-74.3233,-37.3153,0,0,0
1980297,-74.3144,-37.389,0,0,0
1980298,-74.307,-37.4475,0,0,0
1980299,-74.3019,-37.4861,0,0,0
1980300,-74.3,-37.5,1,30,10
1980301,-74.3,-37.5,0,0,0
1980302,-74.3,-37.5,0,0,0
1980303,-74.3,-37.5,0,0,0
1980304,-74.3,-37.5,0,0,0
1980305,-74.3,-37.5,0,0,0
1980306,-74.3,-37.5,0,0,0
1980307,-74.3,-37.5,1,30,10
1980349,-73.8,-38.5,1,30,10
1981025,-73.8,-38.5,1,30,10
