52,14.592,14.584,14.721,14.989,15.248,15.532,15.798,16.060,16.339,16.607,16.863,17.147,17.414,17.676,17.947,18.213,18.473,18.748,19.009,19.271,19.530,19.792,20.046,20.308,20.568,20.817,21.069,21.322,21.564,21.808,22.056,22.304,22.540,22.780,23.012,23.242,23.471,23.697,23.921,24.145,24.366,24.584,24.792,24.996,25.211,25.409,25.606,25.797,25.989,26.183,26.375,26.556,26.729,26.905,27.072,27.244,27.403,27.558,27.713,27.868,28.011,28.157,28.301,28.434,28.564,28.690,28.806,28.927,29.040,29.154,29.260,29.356,29.446,29.536,29.623,29.706,29.784,29.859,29.926,29.994,30.051,30.106,30.157,30.204,30.246,30.281,30.310,30.336,30.363,30.381,30.394,30.401,30.404,30.403,30.397,30.387,30.373,30.353,30.328,30.294,30.262,30.225,30.184,30.136,30.081,30.023,29.963,29.898,29.824,29.751,29.670,29.585,29.496,29.404,29.308,29.212,29.110,28.999,28.879,28.761,28.634,28.514,28.382,28.248,28.110,27.962,27.811,27.665,27.506,27.346,27.188,27.026,26.850,26.680,26.501,26.324,26.141,25.946,25.750,25.555,25.362,25.163,24.963,24.747,24.541,24.333,24.114,23.891,23.666,23.442,23.215,22.987,22.756,22.525,22.284,22.048,21.802,21.554,21.312,21.071,20.818,20.568,20.320,20.061,19.801,19.549,19.289,19.032,18.773,18.513,18.241,17.983,17.720,17.452,17.192,16.928,16.648,16.394,16.130,15.854,15.595,15.332,15.052,14.796,14.531,14.396,14.404
52.2,14.489,14.481,14.615,14.888,15.149,15.424,15.704,15.968,16.239,16.511,16.772,17.052,17.321,17.581,17.857,18.120,18.384,18.656,18.920,19.182,19.444,19.705,19.961,20.218,20.482,20.735,20.986,21.240,21.485,21.728,21.976,22.226,22.465,22.703,22.941,23.169,23.394,23.627,23.852,24.078,24.299,24.515,24.725,24.932,25.142,25.345,25.542,25.739,25.929,26.128,26.317,26.498,26.672,26.847,27.022,27.192,27.352,27.507,27.661,27.816,27.965,28.111,28.252,28.389,28.516,28.645,28.763,28.882,28.996,29.113,29.216,29.315,29.405,29.498,29.584,29.666,29.749,29.823,29.891,29.956,30.013,30.073,30.123,30.170,30.210,30.244,30.275,30.304,30.328,30.345,30.357,30.365,30.368,30.366,30.361,30.351,30.336,30.317,30.293,30.263,30.227,30.188,30.147,30.101,30.047,29.991,29.924,29.861,29.789,29.715,29.635,29.546,29.458,29.365,29.267,29.171,29.066,28.958,28.835,28.717,28.592,28.469,28.335,28.203,28.062,27.916,27.766,27.613,27.454,27.296,27.137,26.974,26.800,26.622,26.444,26.267,26.083,25.892,25.691,25.498,25.299,25.100,24.895,24.683,24.476,24.264,24.047,23.825,23.599,23.372,23.139,22.914,22.686,22.448,22.211,21.972,21.722,21.476,21.233,20.989,20.736,20.486,20.235,19.973,19.717,19.463,19.204,18.944,18.684,18.422,18.152,17.891,17.631,17.358,17.100,16.834,16.558,16.300,16.031,15.762,15.502,15.226,14.954,14.697,14.427,14.295,14.303
52.4,14.391,14.383,14.510,14.788,15.054,15.317,15.605,15.869,16.135,16.418,16.679,16.947,17.229,17.491,17.759,18.029,18.295,18.559,18.830,19.094,19.350,19.618,19.875,20.133,20.397,20.650,20.903,21.157,21.405,21.651,21.897,22.148,22.388,22.623,22.862,23.098,23.322,23.554,23.781,24.005,24.225,24.447,24.659,24.866,25.078,25.283,25.478,25.676,25.870,26.068,26.257,26.442,26.616,26.789,26.965,27.139,27.298,27.454,27.611,27.768,27.915,28.067,28.204,28.337,28.473,28.596,28.722,28.841,28.958,29.067,29.173,29.271,29.366,29.456,29.547,29.628,29.711,29.787,29.854,29.918,29.974,30.036,30.088,30.133,30.172,30.209,30.241,30.271,30.292,30.308,30.320,30.331,30.334,30.333,30.327,30.317,30.299,30.280,30.257,30.229,30.193,30.154,30.110,30.064,30.013,29.954,29.885,29.823,29.752,29.679,29.597,29.508,29.421,29.324,29.228,29.127,29.024,28.912,28.798,28.675,28.551,28.420,28.292,28.152,28.014,27.872,27.716,27.565,27.404,27.243,27.083,26.921,26.744,26.564,26.388,26.211,26.023,25.832,25.631,25.435,25.235,25.039,24.832,24.618,24.410,24.197,23.974,23.752,23.528,23.301,23.069,22.844,22.608,22.369,22.134,21.895,21.644,21.399,21.154,20.907,20.655,20.403,20.151,19.888,19.632,19.377,19.112,18.857,18.596,18.327,18.065,17.802,17.535,17.269,17.009,16.730,16.466,16.208,15.928,15.666,15.404,15.120,14.860,14.597,14.323,14.198,14.206
52.6,14.294,14.287,14.410,14.687,14.956,15.217,15.499,15.774,16.037,16.319,16.584,16.846,17.133,17.398,17.658,17.937,18.204,18.463,18.742,19.007,19.262,19.530,19.790,20.045,20.314,20.568,20.822,21.074,21.326,21.571,21.814,22.068,22.313,22.547,22.787,23.023,23.251,23.478,23.709,23.936,24.157,24.379,24.592,24.799,25.011,25.217,25.418,25.613,25.809,26.005,26.196,26.381,26.560,26.734,26.910,27.082,27.245,27.404,27.558,27.711,27.867,28.018,28.155,28.292,28.422,28.552,28.677,28.798,28.914,29.022,29.129,29.227,29.326,29.418,29.508,29.596,29.672,29.745,29.814,29.877,29.936,30.002,30.049,30.093,30.140,30.175,30.209,30.235,30.259,30.275,30.287,30.295,30.299,30.298,30.292,30.281,30.266,30.247,30.224,30.193,30.160,30.119,30.078,30.025,29.974,29.920,29.847,29.782,29.713,29.638,29.558,29.476,29.382,29.286,29.188,29.084,28.980,28.868,28.754,28.632,28.507,28.376,28.241,28.107,27.965,27.824,27.669,27.509,27.351,27.194,27.031,26.864,26.689,26.509,26.333,26.151,25.963,25.770,25.572,25.373,25.176,24.974,24.765,24.552,24.343,24.129,23.906,23.685,23.457,23.226,22.998,22.770,22.534,22.294,22.060,21.815,21.563,21.320,21.076,20.825,20.575,20.321,20.069,19.801,19.548,19.290,19.024,18.771,18.508,18.232,17.975,17.711,17.435,17.178,16.915,16.631,16.372,16.110,15.832,15.571,15.300,15.021,14.764,14.498,14.224,14.103,14.111
52.8,14.193,14.185,14.311,14.584,14.853,15.119,15.399,15.676,15.941,16.217,16.493,16.753,17.038,17.305,17.569,17.844,18.112,18.374,18.648,18.915,19.175,19.439,19.703,19.960,20.224,20.482,20.735,20.990,21.244,21.491,21.735,21.989,22.236,22.472,22.709,22.949,23.179,23.404,23.637,23.864,24.088,24.307,24.525,24.733,24.944,25.151,25.354,25.554,25.749,25.947,26.139,26.321,26.499,26.679,26.853,27.026,27.189,27.351,27.509,27.664,27.813,27.967,28.108,28.244,28.375,28.504,28.633,28.753,28.874,28.978,29.085,29.183,29.284,29.378,29.471,29.558,29.633,29.708,29.775,29.836,29.902,29.963,30.011,30.060,30.100,30.138,30.174,30.200,30.222,30.242,30.257,30.265,30.270,30.268,30.263,30.251,30.236,30.214,30.188,30.158,30.126,30.083,30.038,29.991,29.936,29.881,29.814,29.741,29.674,29.601,29.519,29.438,29.345,29.246,29.147,29.040,28.936,28.824,28.714,28.588,28.462,28.328,28.195,28.059,27.919,27.773,27.615,27.462,27.303,27.141,26.975,26.809,26.633,26.455,26.273,26.092,25.906,25.712,25.512,25.315,25.112,24.908,24.700,24.487,24.278,24.058,23.839,23.614,23.385,23.152,22.927,22.697,22.457,22.220,21.984,21.738,21.484,21.241,20.995,20.742,20.488,20.236,19.980,19.717,19.462,19.200,18.938,18.680,18.415,18.144,17.885,17.619,17.346,17.085,16.821,16.539,16.282,16.009,15.737,15.475,15.201,14.925,14.661,14.396,14.127,14.002,14.010
53,14.084,14.076,14.210,14.478,14.755,15.023,15.292,15.576,15.847,16.117,16.394,16.658,16.933,17.214,17.478,17.745,18.021,18.285,18.556,18.827,19.089,19.348,19.616,19.875,20.132,20.400,20.653,20.906,21.161,21.411,21.655,21.905,22.158,22.397,22.632,22.874,23.105,23.331,23.565,23.794,24.018,24.235,24.457,24.669,24.879,25.084,25.290,25.491,25.688,25.882,26.077,26.264,26.443,26.622,26.801,26.972,27.136,27.299,27.461,27.612,27.763,27.917,28.057,28.197,28.329,28.457,28.588,28.707,28.827,28.934,29.042,29.142,29.244,29.341,29.434,29.516,29.591,29.668,29.736,29.801,29.864,29.922,29.976,30.021,30.063,30.105,30.138,30.169,30.194,30.215,30.227,30.235,30.238,30.237,30.231,30.221,30.206,30.187,30.160,30.127,30.090,30.050,30.001,29.952,29.901,29.841,29.776,29.706,29.635,29.560,29.477,29.396,29.308,29.210,29.107,28.999,28.893,28.780,28.667,28.542,28.418,28.283,28.149,28.013,27.868,27.724,27.566,27.411,27.255,27.090,26.922,26.755,26.581,26.399,26.217,26.035,25.846,25.647,25.452,25.252,25.050,24.841,24.635,24.423,24.210,23.986,23.769,23.544,23.315,23.080,22.854,22.622,22.380,22.145,21.907,21.655,21.405,21.162,20.913,20.659,20.407,20.156,19.889,19.634,19.376,19.111,18.853,18.593,18.325,18.056,17.794,17.521,17.257,16.995,16.718,16.446,16.185,15.910,15.644,15.376,15.095,14.830,14.565,14.292,14.027,13.895,13.903
53.2,13.986,13.978,14.106,14.374,14.652,14.920,15.192,15.473,15.748,16.018,16.295,16.566,16.833,17.119,17.385,17.650,17.929,18.194,18.458,18.735,19.001,19.257,19.528,19.790,20.045,20.314,20.569,20.825,21.080,21.329,21.576,21.824,22.079,22.320,22.555,22.800,23.032,23.262,23.489,23.719,23.951,24.168,24.388,24.601,24.815,25.018,25.224,25.430,25.626,25.821,26.016,26.204,26.385,26.565,26.745,26.913,27.080,27.244,27.406,27.563,27.711,27.866,28.008,28.147,28.281,28.415,28.541,28.660,28.780,28.890,28.999,29.102,29.204,29.301,29.390,29.474,29.552,29.626,29.698,29.765,29.826,29.889,29.938,29.985,30.027,30.071,30.109,30.136,30.158,30.175,30.190,30.198,30.201,30.200,30.195,30.184,30.169,30.148,30.124,30.095,30.061,30.016,29.966,29.916,29.863,29.807,29.738,29.671,29.597,29.519,29.439,29.354,29.265,29.170,29.067,28.959,28.850,28.736,28.621,28.496,28.372,28.240,28.101,27.963,27.819,27.673,27.514,27.361,27.201,27.035,26.868,26.697,26.526,26.342,26.160,25.975,25.784,25.587,25.390,25.192,24.984,24.776,24.572,24.356,24.142,23.921,23.703,23.469,23.240,23.012,22.781,22.549,22.305,22.070,21.829,21.575,21.327,21.081,20.833,20.579,20.324,20.070,19.803,19.550,19.289,19.021,18.767,18.502,18.228,17.966,17.703,17.427,17.165,16.902,16.618,16.355,16.087,15.813,15.546,15.274,14.997,14.728,14.463,14.189,13.925,13.798,13.806
53.4,13.887,13.879,14.005,14.272,14.554,14.822,15.090,15.371,15.648,15.919,16.200,16.470,16.736,17.023,17.292,17.557,17.832,18.105,18.366,18.643,18.912,19.171,19.442,19.700,19.962,20.228,20.486,20.743,20.994,21.249,21.497,21.743,21.999,22.242,22.482,22.722,22.957,23.189,23.415,23.647,23.881,24.100,24.315,24.533,24.750,24.954,25.160,25.366,25.564,25.763,25.955,26.143,26.328,26.507,26.687,26.857,27.026,27.193,27.355,27.512,27.662,27.814,27.959,28.097,28.237,28.370,28.494,28.614,28.733,28.844,28.955,29.062,29.166,29.258,29.346,29.429,29.510,29.586,29.660,29.724,29.791,29.849,29.903,29.951,30.004,30.039,30.071,30.097,30.120,30.137,30.150,30.160,30.165,30.164,30.158,30.146,30.129,30.109,30.085,30.056,30.023,29.984,29.942,29.883,29.828,29.768,29.703,29.630,29.559,29.479,29.397,29.310,29.221,29.127,29.029,28.919,28.807,28.690,28.574,28.450,28.324,28.195,28.058,27.913,27.770,27.621,27.465,27.311,27.151,26.984,26.814,26.642,26.468,26.285,26.103,25.915,25.724,25.529,25.328,25.128,24.920,24.712,24.507,24.289,24.070,23.853,23.633,23.399,23.166,22.939,22.707,22.472,22.232,21.992,21.750,21.494,21.249,21.002,20.747,20.498,20.242,19.985,19.721,19.461,19.204,18.935,18.678,18.412,18.137,17.878,17.608,17.335,17.073,16.807,16.523,16.260,15.993,15.715,15.448,15.173,14.896,14.631,14.367,14.088,13.825,13.701,13.709
53.6,13.784,13.776,13.908,14.171,14.451,14.724,14.989,15.274,15.551,15.823,16.097,16.371,16.641,16.922,17.199,17.464,17.740,18.012,18.277,18.552,18.824,19.085,19.351,19.614,19.878,20.136,20.403,20.661,20.910,21.167,21.417,21.665,21.918,22.163,22.405,22.644,22.883,23.116,23.345,23.575,23.808,24.030,24.245,24.467,24.683,24.891,25.092,25.301,25.503,25.703,25.893,26.081,26.270,26.452,26.629,26.798,26.971,27.140,27.304,27.457,27.610,27.763,27.909,28.048,28.192,28.323,28.445,28.570,28.687,28.798,28.912,29.023,29.124,29.217,29.304,29.388,29.467,29.545,29.617,29.686,29.755,29.812,29.873,29.921,29.966,30.001,30.033,30.060,30.082,30.102,30.116,30.124,30.128,30.127,30.121,30.111,30.096,30.074,30.048,30.019,29.985,29.947,29.904,29.853,29.798,29.731,29.667,29.592,29.517,29.438,29.354,29.269,29.179,29.086,28.987,28.881,28.764,28.644,28.528,28.406,28.276,28.149,28.014,27.864,27.721,27.571,27.414,27.256,27.099,26.932,26.759,26.583,26.411,26.231,26.046,25.853,25.663,25.470,25.268,25.064,24.854,24.650,24.440,24.224,24.000,23.784,23.561,23.327,23.096,22.867,22.634,22.395,22.156,21.915,21.670,21.417,21.170,20.921,20.664,20.417,20.160,19.895,19.638,19.376,19.114,18.850,18.592,18.322,18.049,17.787,17.517,17.244,16.981,16.707,16.429,16.162,15.892,15.620,15.352,15.078,14.797,14.535,14.265,13.988,13.730,13.599,13.607
53.8,13.678,13.671,13.808,14.069,14.342,14.626,14.892,15.165,15.449,15.721,15.999,16.277,16.546,16.824,17.100,17.373,17.644,17.920,18.184,18.453,18.734,18.993,19.259,19.527,19.791,20.044,20.318,20.574,20.825,21.085,21.337,21.586,21.834,22.084,22.327,22.568,22.807,23.041,23.271,23.500,23.737,23.960,24.180,24.397,24.616,24.823,25.028,25.238,25.439,25.636,25.831,26.019,26.210,26.394,26.573,26.739,26.914,27.084,27.251,27.405,27.555,27.708,27.857,28.003,28.144,28.273,28.398,28.522,28.639,28.754,28.872,28.981,29.080,29.174,29.261,29.348,29.424,29.506,29.578,29.644,29.718,29.784,29.835,29.884,29.926,29.963,29.994,30.023,30.047,30.067,30.079,30.087,30.091,30.090,30.084,30.074,30.059,30.039,30.013,29.982,29.946,29.908,29.865,29.816,29.760,29.702,29.630,29.550,29.478,29.400,29.311,29.229,29.136,29.043,28.943,28.839,28.724,28.601,28.480,28.358,28.229,28.099,27.966,27.819,27.669,27.516,27.359,27.204,27.047,26.876,26.703,26.524,26.355,26.173,25.986,25.792,25.601,25.404,25.205,25.002,24.790,24.583,24.375,24.154,23.935,23.715,23.491,23.253,23.023,22.793,22.559,22.320,22.079,21.836,21.586,21.339,21.091,20.840,20.581,20.331,20.076,19.803,19.552,19.290,19.024,18.759,18.502,18.224,17.957,17.696,17.422,17.154,16.884,16.610,16.336,16.070,15.794,15.520,15.250,14.970,14.700,14.438,14.158,13.888,13.631,13.495,13.503
54,13.567,13.559,13.702,13.973,14.236,14.523,14.792,15.061,15.349,15.624,15.897,16.179,16.449,16.721,17.007,17.281,17.548,17.827,18.096,18.359,18.640,18.906,19.170,19.441,19.703,19.961,20.233,20.492,20.743,21.001,21.256,21.507,21.754,22.008,22.250,22.494,22.731,22.967,23.201,23.426,23.661,23.888,24.112,24.326,24.548,24.756,24.966,25.170,25.376,25.574,25.771,25.957,26.152,26.336,26.514,26.685,26.856,27.033,27.196,27.351,27.505,27.657,27.808,27.956,28.095,28.224,28.352,28.476,28.593,28.709,28.832,28.935,29.033,29.130,29.218,29.305,29.385,29.463,29.540,29.610,29.686,29.742,29.794,29.844,29.888,29.923,29.955,29.984,30.011,30.028,30.041,30.049,30.053,30.052,30.046,30.035,30.020,30.001,29.977,29.942,29.907,29.869,29.826,29.776,29.719,29.661,29.598,29.516,29.439,29.357,29.273,29.186,29.093,28.999,28.896,28.793,28.684,28.556,28.435,28.312,28.183,28.051,27.917,27.773,27.620,27.465,27.310,27.152,26.993,26.826,26.645,26.470,26.297,26.115,25.928,25.731,25.542,25.342,25.142,24.935,24.728,24.517,24.307,24.084,23.868,23.644,23.416,23.180,22.954,22.720,22.483,22.246,22.003,21.761,21.507,21.261,21.011,20.757,20.500,20.249,19.992,19.721,19.465,19.205,18.936,18.674,18.409,18.131,17.870,17.604,17.328,17.063,16.792,16.509,16.239,15.973,15.694,15.424,15.152,14.868,14.602,14.336,14.052,13.793,13.526,13.385,13.392
54.2,13.460,13.452,13.596,13.874,14.136,14.422,14.695,14.959,15.249,15.527,15.794,16.085,16.355,16.622,16.915,17.185,17.452,17.731,18.001,18.266,18.552,18.817,19.082,19.349,19.618,19.876,20.143,20.408,20.661,20.912,21.174,21.426,21.670,21.927,22.173,22.417,22.652,22.893,23.127,23.355,23.588,23.819,24.042,24.259,24.479,24.689,24.902,25.105,25.311,25.510,25.709,25.900,26.089,26.278,26.456,26.627,26.804,26.976,27.141,27.296,27.452,27.605,27.757,27.906,28.044,28.175,28.302,28.426,28.546,28.671,28.786,28.890,28.989,29.084,29.175,29.261,29.347,29.424,29.500,29.578,29.645,29.702,29.753,29.802,29.845,29.883,29.917,29.946,29.971,29.990,30.002,30.011,30.014,30.013,30.007,29.997,29.982,29.962,29.937,29.905,29.869,29.828,29.784,29.734,29.678,29.621,29.558,29.484,29.400,29.318,29.234,29.143,29.050,28.954,28.852,28.748,28.638,28.519,28.388,28.263,28.133,28.002,27.866,27.724,27.570,27.413,27.256,27.097,26.938,26.769,26.593,26.414,26.239,26.058,25.866,25.675,25.480,25.279,25.078,24.870,24.665,24.451,24.239,24.017,23.799,23.575,23.344,23.109,22.881,22.646,22.405,22.171,21.926,21.681,21.425,21.181,20.930,20.669,20.419,20.167,19.904,19.638,19.381,19.114,18.849,18.585,18.323,18.040,17.776,17.509,17.232,16.968,16.701,16.411,16.147,15.879,15.592,15.328,15.054,14.767,14.506,14.236,13.954,13.695,13.421,13.279,13.287
54.4,13.355,13.347,13.492,13.773,14.035,14.318,14.597,14.861,15.144,15.430,15.697,15.983,16.259,16.525,16.812,17.090,17.360,17.640,17.909,18.178,18.457,18.728,18.992,19.260,19.528,19.789,20.053,20.325,20.578,20.829,21.095,21.347,21.592,21.843,22.095,22.337,22.574,22.817,23.054,23.282,23.513,23.748,23.970,24.189,24.411,24.620,24.836,25.044,25.245,25.447,25.645,25.840,26.031,26.217,26.397,26.572,26.750,26.917,27.083,27.242,27.400,27.553,27.707,27.852,27.993,28.124,28.257,28.378,28.503,28.628,28.739,28.845,28.945,29.039,29.132,29.219,29.305,29.388,29.470,29.535,29.603,29.660,29.713,29.763,29.804,29.842,29.879,29.906,29.929,29.948,29.962,29.972,29.979,29.978,29.972,29.958,29.941,29.920,29.894,29.865,29.831,29.788,29.743,29.695,29.639,29.579,29.515,29.441,29.370,29.282,29.193,29.101,29.007,28.909,28.809,28.703,28.591,28.476,28.346,28.215,28.089,27.952,27.815,27.670,27.521,27.362,27.205,27.043,26.880,26.710,26.540,26.358,26.180,25.997,25.808,25.615,25.418,25.217,25.012,24.809,24.599,24.382,24.171,23.948,23.727,23.505,23.269,23.038,22.809,22.571,22.329,22.092,21.849,21.598,21.347,21.103,20.852,20.587,20.336,20.084,19.814,19.551,19.293,19.026,18.760,18.498,18.230,17.952,17.686,17.420,17.141,16.874,16.599,16.316,16.052,15.779,15.497,15.232,14.949,14.670,14.409,14.134,13.854,13.596,13.318,13.176,13.183
54.6,13.259,13.252,13.386,13.667,13.939,14.211,14.497,14.765,15.034,15.329,15.600,15.877,16.166,16.433,16.709,16.995,17.265,17.539,17.818,18.087,18.360,18.638,18.904,19.169,19.440,19.705,19.963,20.235,20.496,20.748,21.008,21.264,21.513,21.760,22.018,22.261,22.497,22.742,22.981,23.210,23.438,23.676,23.900,24.121,24.339,24.554,24.768,24.978,25.176,25.384,25.580,25.780,25.971,26.156,26.336,26.517,26.696,26.861,27.026,27.188,27.347,27.504,27.660,27.797,27.940,28.075,28.208,28.333,28.462,28.580,28.689,28.798,28.898,28.994,29.088,29.180,29.268,29.355,29.426,29.497,29.561,29.617,29.673,29.722,29.764,29.806,29.839,29.867,29.890,29.909,29.924,29.935,29.939,29.938,29.932,29.921,29.904,29.882,29.856,29.826,29.792,29.751,29.703,29.654,29.599,29.536,29.473,29.403,29.326,29.249,29.155,29.062,28.964,28.864,28.762,28.656,28.542,28.427,28.304,28.170,28.040,27.902,27.763,27.616,27.474,27.314,27.152,26.990,26.823,26.655,26.486,26.304,26.120,25.936,25.748,25.555,25.353,25.154,24.945,24.744,24.532,24.316,24.101,23.881,23.659,23.434,23.195,22.966,22.736,22.498,22.253,22.016,21.773,21.516,21.269,21.020,20.766,20.506,20.255,19.995,19.725,19.469,19.205,18.937,18.673,18.409,18.133,17.862,17.596,17.320,17.048,16.780,16.498,16.224,15.960,15.675,15.400,15.133,14.841,14.575,14.310,14.028,13.760,13.491,13.214,13.082,13.089
54.8,13.159,13.152,13.280,13.568,13.836,14.103,14.393,14.667,14.935,15.227,15.506,15.776,16.064,16.336,16.608,16.902,17.172,17.444,17.728,17.994,18.262,18.547,18.814,19.077,19.354,19.618,19.875,20.150,20.411,20.664,20.923,21.181,21.432,21.677,21.937,22.184,22.422,22.667,22.905,23.137,23.365,23.600,23.832,24.052,24.267,24.490,24.706,24.911,25.110,25.317,25.519,25.720,25.909,26.093,26.277,26.457,26.641,26.805,26.968,27.133,27.293,27.457,27.608,27.749,27.888,28.026,28.159,28.291,28.419,28.532,28.640,28.748,28.855,28.951,29.047,29.140,29.234,29.312,29.383,29.453,29.518,29.576,29.632,29.679,29.725,29.765,29.798,29.828,29.854,29.874,29.887,29.896,29.899,29.898,29.892,29.882,29.867,29.846,29.820,29.787,29.750,29.710,29.664,29.611,29.557,29.495,29.430,29.359,29.283,29.206,29.122,29.022,28.923,28.821,28.719,28.607,28.494,28.380,28.261,28.129,27.992,27.854,27.711,27.567,27.422,27.266,27.099,26.934,26.766,26.599,26.431,26.245,26.061,25.874,25.687,25.495,25.293,25.088,24.879,24.678,24.471,24.253,24.029,23.812,23.592,23.358,23.122,22.894,22.662,22.423,22.178,21.940,21.694,21.433,21.189,20.939,20.682,20.423,20.172,19.912,19.638,19.383,19.120,18.845,18.584,18.319,18.037,17.771,17.507,17.225,16.956,16.689,16.398,16.129,15.860,15.574,15.307,15.032,14.743,14.478,14.208,13.922,13.658,13.394,13.109,12.983,12.990
55,13.053,13.046,13.178,13.467,13.733,14.002,14.292,14.567,14.831,15.123,15.407,15.672,15.963,16.242,16.508,16.804,17.080,17.344,17.633,17.903,18.169,18.457,18.722,18.989,19.263,19.531,19.791,20.063,20.326,20.583,20.839,21.098,21.353,21.598,21.857,22.106,22.344,22.587,22.833,23.063,23.292,23.525,23.761,23.982,24.198,24.418,24.639,24.845,25.048,25.250,25.457,25.659,25.847,26.031,26.219,26.405,26.583,26.747,26.910,27.076,27.241,27.403,27.555,27.697,27.834,27.974,28.110,28.248,28.370,28.485,28.594,28.698,28.806,28.907,29.007,29.105,29.192,29.269,29.341,29.410,29.474,29.533,29.588,29.636,29.685,29.725,29.759,29.790,29.815,29.833,29.852,29.867,29.870,29.869,29.864,29.853,29.832,29.806,29.781,29.749,29.711,29.670,29.624,29.569,29.514,29.453,29.387,29.316,29.241,29.163,29.080,28.987,28.883,28.778,28.671,28.557,28.448,28.334,28.213,28.086,27.943,27.803,27.657,27.516,27.369,27.213,27.047,26.878,26.709,26.542,26.374,26.193,26.003,25.813,25.626,25.435,25.231,25.022,24.818,24.612,24.405,24.181,23.961,23.743,23.521,23.285,23.050,22.821,22.591,22.344,22.101,21.863,21.615,21.356,21.111,20.857,20.599,20.343,20.088,19.825,19.556,19.297,19.030,18.759,18.494,18.230,17.945,17.681,17.414,17.127,16.866,16.592,16.299,16.036,15.760,15.472,15.210,14.929,14.641,14.380,14.108,13.822,13.556,13.294,13.008,12.878,12.886
55.2,12.951,12.944,13.076,13.362,13.633,13.902,14.191,14.463,14.737,15.026,15.306,15.576,15.864,16.145,16.412,16.699,16.989,17.253,17.537,17.813,18.078,18.359,18.634,18.903,19.173,19.444,19.705,19.968,20.241,20.499,20.753,21.016,21.271,21.517,21.775,22.028,22.268,22.509,22.754,22.989,23.219,23.447,23.691,23.912,24.130,24.346,24.574,24.778,24.982,25.186,25.396,25.596,25.785,25.972,26.158,26.348,26.523,26.691,26.855,27.023,27.191,27.349,27.501,27.644,27.782,27.925,28.065,28.201,28.322,28.437,28.548,28.653,28.756,28.865,28.968,29.066,29.148,29.225,29.297,29.368,29.432,29.492,29.545,29.596,29.643,29.681,29.720,29.754,29.781,29.805,29.821,29.832,29.837,29.836,29.830,29.819,29.800,29.777,29.747,29.713,29.673,29.627,29.582,29.528,29.471,29.411,29.346,29.275,29.198,29.119,29.036,28.948,28.844,28.735,28.621,28.512,28.402,28.285,28.165,28.039,27.898,27.754,27.606,27.463,27.316,27.159,26.998,26.826,26.654,26.486,26.315,26.137,25.944,25.755,25.565,25.373,25.170,24.958,24.752,24.546,24.340,24.110,23.893,23.674,23.452,23.206,22.979,22.747,22.512,22.267,22.025,21.786,21.533,21.275,21.030,20.776,20.514,20.261,20.004,19.732,19.470,19.211,18.941,18.674,18.406,18.134,17.854,17.592,17.318,17.037,16.775,16.488,16.204,15.940,15.663,15.378,15.110,14.834,14.548,14.277,14.009,13.723,13.458,13.190,12.907,12.777,12.784
55.4,12.850,12.843,12.973,13.248,13.534,13.797,14.083,14.365,14.635,14.921,15.201,15.482,15.765,16.048,16.319,16.598,16.893,17.160,17.435,17.722,17.987,18.260,18.546,18.814,19.079,19.357,19.619,19.876,20.157,20.415,20.672,20.933,21.189,21.438,21.693,21.948,22.191,22.432,22.678,22.912,23.145,23.376,23.615,23.841,24.060,24.276,24.504,24.712,24.916,25.119,25.328,25.532,25.723,25.912,26.096,26.292,26.465,26.633,26.796,26.966,27.141,27.294,27.447,27.591,27.733,27.873,28.020,28.150,28.271,28.388,28.500,28.608,28.712,28.819,28.931,29.019,29.103,29.181,29.254,29.325,29.391,29.452,29.505,29.557,29.600,29.645,29.680,29.720,29.747,29.775,29.791,29.802,29.805,29.804,29.799,29.788,29.771,29.748,29.713,29.679,29.633,29.590,29.539,29.490,29.431,29.372,29.304,29.231,29.154,29.075,28.991,28.902,28.807,28.690,28.577,28.468,28.354,28.237,28.114,27.989,27.853,27.702,27.557,27.411,27.262,27.105,26.948,26.769,26.595,26.428,26.257,26.081,25.882,25.695,25.503,25.309,25.103,24.892,24.686,24.481,24.271,24.041,23.824,23.603,23.377,23.136,22.905,22.672,22.437,22.191,21.949,21.707,21.452,21.198,20.949,20.694,20.434,20.178,19.921,19.641,19.385,19.125,18.849,18.585,18.319,18.035,17.765,17.502,17.217,16.945,16.681,16.389,16.113,15.844,15.565,15.285,15.007,14.730,14.447,14.180,13.902,13.619,13.360,13.077,12.806,12.677,12.684
