b24,142.2583075064986
d04,733.4140706573917
a25,4868.416579466652
a68l,48.61264239156758
a50,808.1344469115976
c19d,16033.002965483978
b15x,10138.03788559774
b17b,15051.530560749909
e13,778.6061044929723
b07b,2281.59820471888
a22b,6249.081763426026
d12,3983.089945212999
b15l,11314.376244472222
a76,2.636336363064905
a22c,9709.548597152994
b15y,5197.96924649602
a23,2090.950125440532
b15h,2926.969901979693
a68j,606.8634045939899
a74a,775.1306309855233
b15q,3794.535138777111
a76f,1122.127724085296
a68c,2241.1943728241436
b32,2038.2461338111277
a35c,2264.817764588029
a57,3056.599740990214
c10,5304.0882537092375
a02,1605.8085287483602
a43d,2633.2896295583696
b27,10837.053544939914
d13,594.7133251605298
b15m,2508.1835309422313
b36,82.68509667509647
b15t,14503.590094163259
b03,1252.2167977112651
a09,0
a15,842.8748832681567
a45,525.3869209393965
e20,2841.5952354457154
d32,1032.6749099212423
d02,307.5989210092768
e01,819.6617544906694
a54,574.2998524180111
b02,3415.5728559966637
d11,13684.857781486073
a68f,0.0
c22,711.1266284954796
e15,1597.5481395168952
b14b,2033.8099743230523
b09b,4726.9354714921965
b17,1316.8251873373572
b15b,20496.002040586052
c30,304.31657936993344
a32,249.25581844628542
b31a,2920.1615051845242
b46,5603.791621412802
b15,63.460924053302584
a51,0
a43h,217.82847854654972
b48,342.1443043109742
a68h,453.3676978077423
d07,0
d24,32.69028256806244
b37,1642.7486576572592
d29b,4535.254214838146
c29,606.8680452171949
b10a,9306.587361813221
b04,3648.0837886588884
a57a,6339.3316231263425
a80a,879.0018572374231
a65,758.6370139414076
a43e,3737.161405432039
a36,366.0814843790008
d21,0.0
b25,68.84709199182676
a76m,581.0572945863682
a38a,8658.610915687295
b34,4016.04625591614
a76c,1800.3910180364687
d15a,3319.157362005379
a68g,489.3308820655836
a27,5388.59491553838
a68m,265.3794165673239
a43k,5852.7583907983935
c14b,164.08350027316214
c07,8330.52788558849
c15,2528.9392385453216
a13,396.04405051016136
d06,0
b17a,19710.084263354864
a23b,4164.758401293278
c17,336.7777603548116
b50,4485.285848301742
e07,1023.3668428753131
a60,36.54152392172586
a28,3639.068949197968
a40a,215.3769158166382
a19,1445.1867270584457
c33,3642.2061532562766
d30b,4790.530969711418
a62,7168.109939941033
b21b,89.64429003804536
d08,0
d20,15.685499169442805
a38c,6429.735340993391
a76b,1624.0389346234604
b12,1323.9404466333378
a20a,3485.364775077892
b15s,3682.214367703272
e04,350.12393966965317
a68d,158.1493362702774
b09d,14093.83999574258
e16,2602.379922288151
a44,2431.5245432131715
a55,869.6851030691836
a20b,5779.884942047275
c18,2517.268123821675
b39,12785.93210012522
c28,345.18089854652237
b15k,21945.24665598197
a58,38.496653006117924
c27,0.0
c40,54.493996881133064
b09a,19047.2963551568
c38,34.00574525032179
b47,986.867515398107
b11,1135.2141354839357
a54b,0.6047982041918821
b07a,813.048785820369
d31,3681.8294377798284
b15j1,471.35095451965987
a76j,607.3450004847282
a38g,10.564719636340403
a40,179.76678838327896
e02,1678.1423816202405
b23,151.4250856251642
b15d,19365.934261450842
e06,1197.4450769953758
c12,175.6406326572256
c31,415.7349993550654
a80d,822.3134250110629
e03,820.4674014850634
a05,46.50039113306951
e18,1109.998854828674
a24a,443.4348608546932
a27a,0
b09j,215.24183437508964
a30,312.82279478991944
c26,3033.7133420696923
a22,2144.6816060169804
a76i,27.0905359122831
