769,-51.588,-6.816
770,-51.612,-6.487
771,-51.635,-6.157
772,-51.657,-5.826
773,-51.677,-5.496
774,-51.696,-5.164
775,-51.714,-4.833
776,-51.731,-4.501
777,-51.747,-4.169
778,-51.761,-3.836
779,-51.774,-3.504
780,-51.786,-3.171
781,-51.797,-2.837
782,-51.807,-2.504
783,-51.815,-2.171
784,-51.823,-1.837
785,-51.829,-1.503
786,-51.833,-1.169
787,-51.837,-0.835
788,-51.839,-0.501
789,-51.841,-0.167
790,-51.841,0.167
791,-51.839,0.501
792,-51.837,0.835
793,-51.833,1.169
794,-51.829,1.503
795,-51.823,1.837
796,-51.815,2.171
797,-51.807,2.504
798,-51.797,2.837
799,-51.786,3.171
800,-51.774,3.504
801,-51.761,3.836
802,-51.747,4.169
803,-51.731,4.501
804,-51.714,4.833
805,-51.696,5.164
806,-51.677,5.496
807,-51.657,5.826
808,-51.635,6.157
809,-51.612,6.487
810,-51.588,6.816
811,-51.563,7.146
812,-51.537,7.474
813,-51.509,7.802
814,-51.481,8.130
815,-51.451,8.457
816,-51.420,8.784
817,-51.388,9.110
818,-51.355,9.435
819,-51.320,9.760
820,-51.285,10.084
821,-51.248,10.408
822,-51.210,10.731
823,-51.171,11.053
824,-51.131,11.374
825,-51.090,11.695
826,-51.048,12.015
827,-51.004,12.334
828,-50.960,12.653
829,-50.914,12.970
830,-50.867,13.287
831,-50.820,13.603
832,-50.771,13.918
833,-50.721,14.233
834,-50.670,14.546
835,-50.617,14.859
836,-50.564,15.170
837,-50.510,15.481
838,-50.455,15.791
839,-50.398,16.100
840,-50.341,16.408
841,-50.282,16.715
842,-50.223,17.021
843,-50.162,17.325
844,-50.101,17.629
845,-50.038,17.932
1047,-50.038,-18.938
1048,-50.104,-18.636
1049,-50.169,-18.334
1050,-50.233,-18.031
1051,-50.296,-17.726
1052,-50.358,-17.421
1053,-50.419,-17.115
1054,-50.479,-16.807
1055,-50.538,-16.499
1056,-50.595,-16.189
1057,-50.652,-15.879
1058,-50.708,-15.567
1059,-50.762,-15.255
1060,-50.816,-14.942
1061,-50.869,-14.628
1062,-50.920,-14.313
1063,-50.970,-13.997
1064,-51.020,-13.680
1065,-51.068,-13.362
1066,-51.115,-13.044
1067,-51.161,-12.724
1068,-51.206,-12.404
1069,-51.249,-12.083
1070,-51.292,-11.762
1071,-51.333,-11.439
1072,-51.374,-11.116
1073,-51.413,-10.792
1074,-51.451,-10.467
1075,-51.488,-10.142
1076,-51.524,-9.816
1077,-51.558,-9.490
1078,-51.592,-9.162
1079,-51.624,-8.835
1080,-51.655,-8.506
1081,-51.685,-8.177
1082,-51.714,-7.848
1083,-51.742,-7.518
1084,-51.768,-7.187
1085,-51.794,-6.856
1086,-51.818,-6.525
1087,-51.841,-6.193
1088,-51.862,-5.860
1089,-51.883,-5.528
1090,-51.902,-5.194
1091,-51.920,-4.861
1092,-51.937,-4.527
1093,-51.953,-4.193
1094,-51.968,-3.859
1095,-51.981,-3.524
1096,-51.993,-3.189
1097,-52.004,-2.854
1098,-52.014,-2.519
1099,-52.022,-2.183
1100,-52.029,-1.848
1101,-52.036,-1.512
1102,-52.040,-1.176
1103,-52.044,-0.840
1104,-52.046,-0.504
1105,-52.048,-0.168
1106,-52.048,0.168
1107,-52.046,0.504
1108,-52.044,0.840
1109,-52.040,1.176
1110,-52.036,1.512
1111,-52.029,1.848
1112,-52.022,2.183
1113,-52.014,2.519
1114,-52.004,2.854
1115,-51.993,3.189
1116,-51.981,3.524
1117,-51.968,3.859
1118,-51.953,4.193
1119,-51.937,4.527
1120,-51.920,4.861
