ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-66.6877,81.844,1,2011242,-66.8,81.9,1,55,29
-66.7134,81.7673,1,2011243,-66.8,81.9,1,55,29
-66.6928,81.7579,1,2011250,-66.8,81.9,1,55,29
-66.7073,81.8369,1,2011251,-66.8,81.9,1,55,29
-66.7134,81.7673,1,2011252,-66.8,81.9,1,55,29
-66.7026,81.7548,1,2011253,-66.8,81.9,1,55,29
-66.7158,81.6372,1,2011254,-66.8,81.9,1,55,29
-66.7067,81.8261,1,2011255,-66.8,81.9,1,55,29
-66.7083,81.6794,1,2011256,-66.8,81.9,1,55,29
-66.6853,81.8,1,2011257,-66.8,81.9,1,55,29
-66.6932,81.7632,1,2011258,-66.8,81.9,1,55,29
-66.6997,81.879,1,2011259,-66.8,81.9,1,55,29
-66.7096,81.7014,1,2011260,-66.8,81.9,1,55,29
-66.703,81.7602,1,2011261,-66.8,81.9,1,55,29
-66.697,81.6557,1,2011262,-66.8,81.9,1,55,29
-66.6821,81.7454,1,2011263,-66.8,81.9,1,55,29
-66.7281,81.6776,1,2011264,-66.8,81.9,1,55,29
-66.7254,81.8024,1,2011265,-66.8,81.9,1,55,29
-66.7119,81.7395,1,2011266,-66.8,81.9,1,55,29
-66.6816,81.9134,1,2011267,-66.8,81.9,1,55,29
-66.7238,81.7745,1,2011268,-66.8,81.9,1,55,29
-66.7083,81.8535,1,2011269,-66.8,81.9,1,55,29
-66.7005,81.7157,1,2011270,-66.8,81.9,1,55,29
-66.6789,81.8641,1,2011271,-66.8,81.9,1,55,29
-66.7112,81.7287,1,2011272,-66.8,81.9,1,55,29
-66.6975,81.8404,1,2011273,-66.8,81.9,1,55,29
-66.7321,81.7435,1,2011274,-66.8,81.9,1,55,29
-66.6781,81.8475,1,2011275,-66.8,81.9,1,55,29
-66.6635,81.7686,1,2011276,-66.8,81.9,1,55,29
-66.6956,81.8077,1,2011277,-66.8,81.9,1,55,29
-66.7171,81.6592,1,2011278,-66.8,81.9,1,55,29
-66.7152,81.8006,1,2011279,-66.8,81.9,1,55,29
-66.7168,81.6538,1,2011280,-66.8,81.9,1,55,29
-66.7143,81.784,1,2011281,-66.8,81.9,1,55,29
