date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2003040,-74.6,-109.2,1,0,0,0,0,0,0,12,6
2003054,-74.8,-108.7,1,0,0,0,0,0,0,12,6
2003055,-74.7945,-108.7443,0,0,0,0,0,0,0,0,0
2003056,-74.7802,-108.8586,0,0,0,0,0,0,0,0,0
2003057,-74.7606,-109.0149,0,0,0,0,0,0,0,0,0
2003058,-74.7394,-109.1851,0,0,0,0,0,0,0,0,0
2003059,-74.7198,-109.3414,0,0,0,0,0,0,0,0,0
2003060,-74.7055,-109.4557,0,0,0,0,0,0,0,0,0
2003061,-74.7,-109.5,1,0,0,0,0,0,0,12,6
2003062,-74.702,-109.4917,0,0,0,0,0,0,0,0,0
2003063,-74.7073,-109.4703,0,0,0,0,0,0,0,0,0
2003064,-74.715,-109.441,0,0,0,0,0,0,0,0,0
2003065,-74.7241,-109.409,0,0,0,0,0,0,0,0,0
2003066,-74.7337,-109.3797,0,0,0,0,0,0,0,0,0
2003067,-74.7426,-109.3583,0,0,0,0,0,0,0,0,0
2003068,-74.75,-109.35,1,0,0,0,0,0,0,12,6
2003096,-74.9,-109.5,1,0,0,0,0,0,0,12,6
2003103,-74.9,-109.5,1,-74.9,-109.5,1,0,0,0,12,6
2003104,0,0,0,-74.9,-109.5,1,0,0,0,0,0
2003105,0,0,0,-74.8801,-109.5544,1,0,0,0,0,0
2003106,0,0,0,-74.8801,-109.5544,1,0,0,0,0,0
2003107,0,0,0,-74.8424,-109.5543,1,0,0,0,0,0
2003108,0,0,0,-74.7773,-109.5894,1,0,0,0,0,0
2003109,0,0,0,-74.7773,-109.5894,1,0,0,0,0,0
2003110,-74.9,-109.5,1,-74.7773,-109.5894,1,0,0,0,12,6
2003111,0,0,0,-74.7773,-109.5894,1,0,0,0,0,0
2003112,0,0,0,-74.7773,-109.5894,1,0,0,0,0,0
2003113,0,0,0,-74.7773,-109.5894,1,0,0,0,0,0
2003114,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003115,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003116,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003117,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003118,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003119,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003120,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003121,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003122,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003123,0,0,0,-74.7773,-109.5894,1,-74.7773,-109.5894,1,0,0
2003124,-74.8,-109.4,1,-74.7502,-109.6235,1,-74.7502,-109.6235,1,12,6
2003125,0,0,0,-74.7502,-109.6235,1,-74.7502,-109.6235,1,0,0
2003126,-74.727,-109.3701,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003127,-74.6689,-109.351,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003128,-74.6083,-109.3321,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003129,-74.554,-109.3158,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003130,-74.515,-109.3043,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003131,-74.5,-109.3,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003132,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003133,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003134,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003135,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003136,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003137,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003138,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003139,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003140,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003141,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003142,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003143,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003144,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003145,-74.9,-109.5,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003146,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003147,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003148,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003149,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003150,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003151,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003152,-74.9,-109.5,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003153,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003154,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003155,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003156,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003157,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003158,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,0,0,0
2003159,-74.9,-109.5,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003160,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003161,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003162,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003163,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003164,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003165,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003166,-74.9,-109.5,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003167,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003168,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003169,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003170,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003171,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003172,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
2003173,-74.9,-109.5,1,-74.7249,-109.5784,1,-74.7249,-109.5784,1,12,6
2003174,0,0,0,-74.7249,-109.5784,1,-74.7249,-109.5784,1,0,0
