date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1999278,-61.2862,-35.6762,1,0,0,0,-60.7404,-37.8866,1,0,0
1999279,-61.1865,-35.4937,1,0,0,0,-60.6559,-37.8521,1,0,0
1999280,-61.1186,-35.3638,1,0,0,0,-60.5478,-37.8796,1,0,0
1999281,-61.0827,-35.2867,1,0,0,0,-60.4701,-37.9548,1,0,0
1999282,-61.0468,-35.2097,1,0,0,0,-60.4701,-37.9548,1,0,0
1999283,-61.0163,-35.1329,1,0,0,0,-60.3923,-38.0297,1,0,0
1999284,-60.9913,-35.0566,1,0,0,0,-60.3989,-38.1389,1,0,0
1999285,-60.9664,-34.9803,1,0,0,0,-60.3686,-38.0909,1,0,0
1999286,-60.9746,-34.9108,1,0,0,0,-60.4226,-38.0776,1,0,0
1999287,-61.016,-34.8481,1,0,0,0,-60.3146,-38.1041,1,0,0
1999288,-61.0574,-34.7854,1,0,0,0,-60.3989,-38.1389,1,0,0
1999289,-61.0807,-34.669,1,0,0,0,-60.3857,-37.9205,1,0,0
1999290,-61.086,-34.4988,1,0,0,0,-60.4464,-38.0163,1,0,0
1999291,-61.0913,-34.3285,1,0,0,0,-60.5004,-38.0029,1,0,0
1999292,-61.0704,-34.1693,1,0,0,0,-60.5004,-38.0029,1,0,0
1999293,-61.0234,-34.0211,1,0,0,0,-60.5004,-38.0029,1,0,0
1999294,-60.9763,-33.8729,1,0,0,0,-60.5241,-37.9413,1,0,0
1999295,-60.9293,-33.7246,1,0,0,0,-60.5478,-37.8796,1,0,0
1999296,-60.8822,-33.5764,1,0,0,0,-60.5545,-37.9894,1,0,0
1999297,-60.8352,-33.4282,1,0,0,0,-60.5782,-37.9277,1,0,0
1999298,-60.7578,-33.2714,1,0,0,0,-60.5241,-37.9413,1,0,0
1999299,-60.6499,-33.1059,1,0,0,0,-60.5914,-38.1476,1,0,0
1999300,-60.542,-32.9404,1,0,0,0,-60.652,-38.2445,1,0,0
1999301,-60.4768,-32.7615,1,0,0,0,-60.6758,-38.1828,1,0,0
1999302,-60.4542,-32.5692,1,0,0,0,-60.6758,-38.1828,1,0,0
1999303,-60.4316,-32.377,1,0,0,0,-60.7364,-38.2802,1,0,0
1999304,-60.4203,-32.2808,1,0,0,0,-60.7061,-38.2315,1,0,0
1999305,-60.4203,-32.2808,1,0,0,0,-60.7602,-38.2183,1,0,0
1999306,-60.4203,-32.2808,1,0,0,0,-60.7061,-38.2315,1,0,0
1999307,-60.3783,-32.2513,1,0,0,0,-60.7666,-38.329,1,0,0
1999308,-60.2943,-32.1924,1,0,0,0,-60.7905,-38.2671,1,0,0
1999309,-60.2104,-32.1334,1,0,0,0,-60.7969,-38.378,1,0,0
1999310,-60.1684,-32.1039,1,0,0,0,-60.7729,-38.4398,1,0,0
1999311,-60.1684,-32.1039,1,0,0,0,-60.9052,-38.3521,1,0,0
1999312,-60.1684,-32.1039,1,0,0,0,-60.9833,-38.2768,1,0,0
1999313,-60.1254,-32.1145,1,0,0,0,-61.0742,-38.4249,1,0,0
1999314,-60.0395,-32.1356,1,0,0,0,-61.0981,-38.3624,1,0,0
1999315,-59.9535,-32.1566,1,0,0,0,-61.0439,-38.3755,1,0,0
1999316,-59.9105,-32.1672,1,0,0,0,-61.1221,-38.2998,1,0,0
1999317,-59.9105,-32.1672,1,0,0,0,-61.1524,-38.3494,1,0,0
1999318,-59.9105,-32.1672,1,0,0,0,-61.1524,-38.3494,1,0,0
1999319,-59.8404,-32.1563,1,0,0,0,0,0,0,0,0
1999320,-59.7002,-32.1345,1,0,0,0,0,0,0,0,0
1999321,-59.56,-32.1127,1,0,0,0,0,0,0,0,0
1999322,-59.4199,-32.0909,1,0,0,0,0,0,0,0,0
1999323,-59.2797,-32.0691,1,0,0,0,0,0,0,0,0
1999324,-59.1395,-32.0473,1,0,0,0,0,0,0,0,0
1999325,-58.9993,-32.0255,1,0,0,0,0,0,0,0,0
1999326,-58.8591,-32.0037,1,0,0,0,0,0,0,0,0
1999327,-58.7189,-31.9819,1,0,0,0,0,0,0,0,0
1999328,-58.5788,-31.9602,1,0,0,0,0,0,0,0,0
1999329,-58.4386,-31.9384,1,0,0,0,0,0,0,0,0
1999330,-58.2984,-31.9166,1,0,0,0,0,0,0,0,0
1999331,-58.1582,-31.8948,1,0,0,0,0,0,0,0,0
1999332,-58.018,-31.873,1,0,0,0,0,0,0,0,0
1999333,-57.8778,-31.8512,1,0,0,0,0,0,0,0,0
1999334,-57.7377,-31.8294,1,0,0,0,0,0,0,0,0
1999335,-57.5975,-31.8076,1,0,0,0,0,0,0,0,0
1999336,-57.4573,-31.7858,1,0,0,0,0,0,0,0,0
1999337,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999338,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999339,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999340,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999341,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999342,-57.3872,-31.7749,1,0,0,0,0,0,0,0,0
1999343,-57.3947,-31.7391,1,0,0,0,0,0,0,0,0
1999344,-57.4097,-31.6674,1,0,0,0,0,0,0,0,0
1999345,-57.4247,-31.5958,1,0,0,0,0,0,0,0,0
1999346,-57.4397,-31.5242,1,0,0,0,0,0,0,0,0
1999347,-57.4546,-31.4525,1,0,0,0,0,0,0,0,0
1999348,-57.4696,-31.3809,1,0,0,0,0,0,0,0,0
1999349,-57.4846,-31.3092,1,0,0,0,0,0,0,0,0
1999350,-57.4996,-31.2376,1,0,0,0,0,0,0,0,0
1999351,-57.5146,-31.166,1,0,0,0,0,0,0,0,0
1999352,-57.5296,-31.0943,1,0,0,0,0,0,0,0,0
1999353,-57.5446,-31.0227,1,0,0,0,0,0,0,0,0
1999354,-57.5595,-30.951,1,0,0,0,0,0,0,0,0
1999355,-57.5745,-30.8794,1,0,0,0,0,0,0,0,0
1999356,-57.5895,-30.8078,1,0,0,0,0,0,0,0,0
1999357,-57.6045,-30.7361,1,0,0,0,-60.7911,-36.9732,1,0,0
1999358,0,0,0,0,0,0,-60.7986,-37.0837,1,0,0
1999359,0,0,0,0,0,0,-60.7214,-37.1618,1,0,0
1999360,0,0,0,0,0,0,-60.7521,-37.2094,1,0,0
1999361,0,0,0,0,0,0,-60.6981,-37.2245,1,0,0
1999362,0,0,0,0,0,0,-60.7287,-37.2721,1,0,0
1999363,0,0,0,0,0,0,-60.7287,-37.2721,1,0,0
1999364,0,0,0,0,0,0,-60.7828,-37.2571,1,0,0
1999365,0,0,0,0,0,0,-60.7594,-37.3198,1,0,0
2000001,0,0,0,0,0,0,-60.7594,-37.3198,1,0,0
2000002,0,0,0,-60.9,-37.3,1,-60.7711,-37.2885,0,14,3
2000003,0,0,0,0,0,0,-60.7828,-37.2571,1,0,0
2000004,0,0,0,0,0,0,-60.7287,-37.2721,1,0,0
2000005,0,0,0,0,0,0,-60.7594,-37.3198,1,0,0
2000006,0,0,0,0,0,0,-60.7594,-37.3198,1,0,0
2000007,0,0,0,0,0,0,-60.8207,-37.4156,1,0,0
2000008,0,0,0,0,0,0,-60.8278,-37.5263,1,0,0
2000009,0,0,0,0,0,0,-60.8278,-37.5263,1,0,0
2000010,0,0,0,0,0,0,-60.8982,-37.3379,1,0,0
2000011,0,0,0,0,0,0,-60.8982,-37.3379,1,0,0
2000012,0,0,0,0,0,0,-60.8982,-37.3379,1,0,0
2000013,0,0,0,0,0,0,-60.9054,-37.4489,1,0,0
2000014,0,0,0,0,0,0,-60.8819,-37.5117,1,0,0
2000015,0,0,0,0,0,0,-60.9054,-37.4489,1,0,0
2000016,0,0,0,0,0,0,-60.8819,-37.5117,1,0,0
2000017,0,0,0,0,0,0,-60.9595,-37.4342,1,0,0
2000018,0,0,0,0,0,0,-60.9195,-37.6711,1,0,0
2000019,0,0,0,0,0,0,-60.9737,-37.6568,1,0,0
2000020,0,0,0,0,0,0,-61.0042,-37.7054,1,0,0
2000021,0,0,0,0,0,0,-60.9737,-37.6568,1,0,0
2000022,0,0,0,0,0,0,-60.9501,-37.7196,1,0,0
2000023,0,0,0,0,0,0,-60.9806,-37.7682,1,0,0
2000024,0,0,0,0,0,0,-60.9737,-37.6568,1,0,0
2000025,0,0,0,0,0,0,-60.9806,-37.7682,1,0,0
2000026,0,0,0,0,0,0,-61.0278,-37.6424,1,0,0
2000027,0,0,0,0,0,0,-61.0042,-37.7054,1,0,0
2000028,0,0,0,0,0,0,-61.082,-37.628,1,0,0
2000029,0,0,0,0,0,0,-61.082,-37.628,1,0,0
2000030,0,0,0,0,0,0,-61.082,-37.628,1,0,0
2000031,0,0,0,0,0,0,-61.082,-37.628,1,0,0
2000032,0,0,0,0,0,0,-61.082,-37.628,1,0,0
2000033,0,0,0,0,0,0,-61.176,-37.3746,1,0,0
2000034,0,0,0,0,0,0,-61.1146,-37.2777,1,0,0
2000035,0,0,0,0,0,0,-61.0838,-37.2294,1,0,0
2000036,0,0,0,0,0,0,-61.0764,-37.1177,1,0,0
2000037,0,0,0,0,0,0,-61.0997,-37.0541,1,0,0
2000038,0,0,0,0,0,0,-61.0997,-37.0541,1,0,0
2000039,0,0,0,0,0,0,-60.9607,-37.0373,1,0,0
2000040,0,0,0,0,0,0,-60.9067,-37.0528,1,0,0
2000041,0,0,0,0,0,0,-60.8527,-37.0683,1,0,0
2000042,0,0,0,0,0,0,-60.8683,-36.8943,1,0,0
2000043,0,0,0,0,0,0,-60.8683,-36.8943,1,0,0
2000044,0,0,0,0,0,0,-60.8683,-36.8943,1,0,0
2000045,0,0,0,0,0,0,-60.8683,-36.8943,1,0,0
2000046,0,0,0,0,0,0,-60.8374,-36.8469,1,0,0
2000047,0,0,0,0,0,0,-60.7446,-37.099,1,0,0
2000048,0,0,0,0,0,0,-60.7521,-37.2094,1,0,0
2000049,0,0,0,0,0,0,-60.7214,-37.1618,1,0,0
2000050,0,0,0,0,0,0,-60.7594,-37.3198,1,0,0
2000051,0,0,0,0,0,0,-60.6747,-37.287,1,0,0
2000052,0,0,0,0,0,0,-60.6441,-37.2395,1,0,0
2000053,0,0,0,0,0,0,-60.6747,-37.287,1,0,0
2000054,0,0,0,0,0,0,-60.6514,-37.3495,1,0,0
2000055,0,0,0,0,0,0,-60.6514,-37.3495,1,0,0
2000056,0,0,0,0,0,0,-60.628,-37.4118,1,0,0
2000057,0,0,0,0,0,0,-60.5505,-37.4886,1,0,0
2000058,0,0,0,0,0,0,-60.5505,-37.4886,1,0,0
2000059,0,0,0,0,0,0,-60.5646,-37.708,1,0,0
2000060,0,0,0,0,0,0,-60.5174,-37.8316,1,0,0
2000061,0,0,0,0,0,0,-60.5241,-37.9413,1,0,0
2000062,0,0,0,0,0,0,-60.5241,-37.9413,1,0,0
2000063,0,0,0,0,0,0,-60.5848,-38.0376,1,0,0
2000064,0,0,0,0,0,0,-60.6693,-38.0725,1,0,0
2000065,0,0,0,0,0,0,-60.6996,-38.121,1,0,0
2000066,0,0,0,0,0,0,-60.7537,-38.1077,1,0,0
2000067,0,0,0,0,0,0,-60.8685,-38.1919,1,0,0
2000068,0,0,0,0,0,0,-60.9769,-38.1653,1,0,0
2000069,0,0,0,0,0,0,-61.0853,-38.1384,1,0,0
2000070,0,0,0,0,0,0,-61.1699,-38.1743,1,0,0
2000071,0,0,0,0,0,0,-61.2956,-37.9713,1,0,0
2000072,0,0,0,0,0,0,-61.3362,-37.7316,1,0,0
2000073,0,0,0,0,0,0,-61.3835,-37.6041,1,0,0
2000074,0,0,0,0,0,0,-61.315,-37.3932,1,0,0
2000075,0,0,0,0,0,0,-61.3077,-37.2805,1,0,0
2000076,0,0,0,0,0,0,-61.2928,-37.0554,1,0,0
2000077,0,0,0,0,0,0,-61.3161,-36.9912,1,0,0
2000078,0,0,0,0,0,0,-61.2466,-36.7824,1,0,0
2000079,0,0,0,0,0,0,-61.2697,-36.7181,1,0,0
2000080,0,0,0,0,0,0,-61.2618,-36.6058,1,0,0
2000081,0,0,0,0,0,0,-61.1767,-36.5746,1,0,0
2000082,0,0,0,0,0,0,-61.1767,-36.5746,1,0,0
2000083,0,0,0,0,0,0,-61.1146,-36.4795,1,0,0
2000084,0,0,0,0,0,0,-61.1065,-36.3679,1,0,0
2000085,0,0,0,0,0,0,-61.1294,-36.3036,1,0,0
2000086,0,0,0,0,0,0,-61.1522,-36.2392,1,0,0
2000087,0,0,0,0,0,0,-61.0899,-36.1449,1,0,0
2000088,0,0,0,0,0,0,-61.0899,-36.1449,1,0,0
2000089,0,0,0,0,0,0,-61.0359,-36.1623,1,0,0
2000090,0,0,0,0,0,0,-61.0359,-36.1623,1,0,0
2000091,0,0,0,0,0,0,-61.0131,-36.2265,1,0,0
2000092,0,0,0,0,0,0,-60.9903,-36.2906,1,0,0
2000093,0,0,0,0,0,0,-60.9592,-36.2436,1,0,0
2000094,0,0,0,0,0,0,-60.9364,-36.3075,1,0,0
2000095,0,0,0,0,0,0,-60.9281,-36.1967,1,0,0
2000096,0,0,0,0,0,0,-60.9281,-36.1967,1,0,0
2000097,0,0,0,0,0,0,-60.9592,-36.2436,1,0,0
2000098,0,0,0,0,0,0,-60.9197,-36.0859,1,0,0
2000099,0,0,0,0,0,0,-60.9736,-36.0685,1,0,0
2000100,0,0,0,0,0,0,-60.9963,-36.0043,1,0,0
2000101,0,0,0,0,0,0,-60.9963,-36.0043,1,0,0
2000102,0,0,0,0,0,0,-60.9963,-36.0043,1,0,0
2000103,0,0,0,0,0,0,-60.9877,-35.8933,1,0,0
2000104,0,0,0,0,0,0,-60.9564,-35.8468,1,0,0
2000105,0,0,0,0,0,0,-60.9564,-35.8468,1,0,0
2000106,0,0,0,0,0,0,-60.9477,-35.736,1,0,0
2000107,0,0,0,0,0,0,-60.9388,-35.6253,1,0,0
2000108,0,0,0,0,0,0,-60.9299,-35.5147,1,0,0
2000109,0,0,0,0,0,0,-60.8761,-35.5331,1,0,0
2000110,0,0,0,0,0,0,-60.7909,-35.5056,1,0,0
2000111,0,0,0,0,0,0,-60.7685,-35.5698,1,0,0
2000112,0,0,0,0,0,0,-60.7774,-35.6798,1,0,0
2000113,0,0,0,0,0,0,-60.7998,-35.6157,1,0,0
2000114,0,0,0,0,0,0,-60.7998,-35.6157,1,0,0
2000115,0,0,0,0,0,0,-60.7774,-35.6798,1,0,0
2000116,0,0,0,0,0,0,-60.7147,-35.588,1,0,0
2000117,0,0,0,0,0,0,-60.7147,-35.588,1,0,0
2000118,0,0,0,0,0,0,-60.7147,-35.588,1,0,0
2000119,0,0,0,0,0,0,-60.6922,-35.652,1,0,0
2000120,0,0,0,0,0,0,-60.6922,-35.652,1,0,0
2000121,0,0,0,0,0,0,-60.652,-35.4967,1,0,0
2000122,0,0,0,0,0,0,-60.652,-35.4967,1,0,0
2000123,0,0,0,0,0,0,-60.5669,-35.4695,1,0,0
2000124,0,0,0,0,0,0,-60.5445,-35.5332,1,0,0
2000125,0,0,0,0,0,0,-60.5221,-35.5968,1,0,0
2000126,0,0,0,0,0,0,-60.4996,-35.6603,1,0,0
2000127,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000128,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000129,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000130,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000131,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000132,0,0,0,0,0,0,-60.4684,-35.6148,1,0,0
2000133,0,0,0,0,0,0,-60.4281,-35.4608,1,0,0
2000134,0,0,0,0,0,0,-60.4594,-35.506,1,0,0
2000135,0,0,0,0,0,0,-60.4594,-35.506,1,0,0
2000136,0,0,0,0,0,0,-60.4594,-35.506,1,0,0
2000137,0,0,0,0,0,0,-60.3691,-35.0905,1,0,0
2000138,0,0,0,0,0,0,-60.2965,-34.8934,1,0,0
2000139,0,0,0,0,0,0,-60.2553,-34.7413,1,0,0
2000140,0,0,0,0,0,0,-60.1921,-34.6533,1,0,0
2000141,0,0,0,0,0,0,-60.1288,-34.5656,1,0,0
2000142,0,0,0,0,0,0,-60.0654,-34.4784,1,0,0
2000143,0,0,0,0,0,0,-60.0654,-34.4784,1,0,0
2000144,0,0,0,0,0,0,-60.0437,-34.5417,1,0,0
2000145,0,0,0,0,0,0,-59.9902,-34.5614,1,0,0
2000146,0,0,0,0,0,0,-59.915,-34.644,1,0,0
2000147,0,0,0,0,0,0,-59.9247,-34.7505,1,0,0
2000148,0,0,0,0,0,0,-59.9028,-34.8133,1,0,0
2000149,0,0,0,-59.85,-35.05,1,-59.9123,-34.9198,1,14,3
2000150,0,0,0,0,0,0,-59.8903,-34.9824,1,0,0
2000151,0,0,0,0,0,0,-59.8903,-34.9824,1,0,0
2000152,0,0,0,0,0,0,-59.8683,-35.045,1,0,0
2000153,0,0,0,0,0,0,-59.8368,-35.0012,1,0,0
2000154,0,0,0,0,0,0,-59.8148,-35.0636,1,0,0
2000155,0,0,0,0,0,0,-59.7927,-35.126,1,0,0
2000156,0,0,0,0,0,0,-59.7392,-35.1444,1,0,0
2000157,0,0,0,0,0,0,-59.7171,-35.2065,1,0,0
2000158,0,0,0,0,0,0,-59.7171,-35.2065,1,0,0
2000159,0,0,0,0,0,0,-59.7171,-35.2065,1,0,0
2000160,0,0,0,0,0,0,-59.6637,-35.2248,1,0,0
2000161,0,0,0,0,0,0,-59.6637,-35.2248,1,0,0
2000162,0,0,0,0,0,0,-59.6102,-35.243,1,0,0
2000163,0,0,0,0,0,0,-59.6102,-35.243,1,0,0
2000164,0,0,0,0,0,0,-59.5789,-35.1993,1,0,0
2000165,0,0,0,0,0,0,-59.5475,-35.1558,1,0,0
2000166,0,0,0,0,0,0,-59.472,-35.2356,1,0,0
2000167,0,0,0,0,0,0,-59.4811,-35.3406,1,0,0
2000168,0,0,0,0,0,0,-59.472,-35.2356,1,0,0
2000169,0,0,0,0,0,0,-59.4499,-35.2971,1,0,0
2000170,0,0,0,0,0,0,-59.3964,-35.315,1,0,0
2000171,0,0,0,0,0,0,-59.3652,-35.2716,1,0,0
2000172,0,0,0,0,0,0,-59.3118,-35.2895,1,0,0
2000173,0,0,0,0,0,0,-59.214,-35.4292,1,0,0
2000174,0,0,0,0,0,0,-59.1696,-35.5507,1,0,0
2000175,0,0,0,0,0,0,-59.1696,-35.5507,1,0,0
2000176,0,0,0,0,0,0,-59.1162,-35.568,1,0,0
2000177,0,0,0,0,0,0,-59.0939,-35.6285,1,0,0
2000178,0,0,0,0,0,0,-59.0405,-35.6456,1,0,0
2000179,0,0,0,0,0,0,-59.0094,-35.6024,1,0,0
2000180,0,0,0,0,0,0,-58.9338,-35.6796,1,0,0
2000181,0,0,0,0,0,0,-58.8494,-35.6535,1,0,0
2000182,0,0,0,0,0,0,-58.796,-35.6704,1,0,0
2000183,0,0,0,0,0,0,-58.7427,-35.6872,1,0,0
2000184,0,0,0,-58.6,-35.7,1,-58.6894,-35.704,1,14,3
2000185,0,0,0,0,0,0,-58.6051,-35.678,1,0,0
2000186,0,0,0,0,0,0,-58.6361,-35.7208,1,0,0
2000187,0,0,0,0,0,0,-58.6138,-35.7802,1,0,0
2000188,0,0,0,0,0,0,-58.5915,-35.8395,1,0,0
2000189,0,0,0,0,0,0,-58.5382,-35.8559,1,0,0
2000190,0,0,0,0,0,0,-58.5691,-35.8987,1,0,0
2000191,0,0,0,0,0,0,-58.5382,-35.8559,1,0,0
2000192,0,0,0,0,0,0,-58.4934,-35.9741,1,0,0
2000193,0,0,0,0,0,0,-58.4625,-35.9313,1,0,0
2000194,0,0,0,0,0,0,-58.4485,-36.0919,1,0,0
2000195,0,0,0,0,0,0,-58.4401,-35.9902,1,0,0
2000196,0,0,0,0,0,0,-58.4092,-35.9475,1,0,0
2000197,0,0,0,0,0,0,-58.3644,-36.065,1,0,0
2000198,0,0,0,0,0,0,-58.3952,-36.1078,1,0,0
2000199,0,0,0,0,0,0,-58.3868,-36.0063,1,0,0
2000200,0,0,0,0,0,0,-58.3868,-36.0063,1,0,0
2000201,0,0,0,0,0,0,-58.3644,-36.065,1,0,0
2000202,0,0,0,0,0,0,-58.3727,-36.1664,1,0,0
2000203,0,0,0,0,0,0,-58.4035,-36.2093,1,0,0
2000204,0,0,0,0,0,0,-58.381,-36.2679,1,0,0
2000205,0,0,0,0,0,0,-58.3502,-36.225,1,0,0
2000206,0,0,0,0,0,0,-58.381,-36.2679,1,0,0
2000207,0,0,0,0,0,0,-58.3277,-36.2834,1,0,0
2000208,0,0,0,0,0,0,-58.2436,-36.2562,1,0,0
2000209,0,0,0,0,0,0,-58.1371,-36.2871,1,0,0
2000210,0,0,0,0,0,0,-58.1064,-36.2445,1,0,0
2000211,0,0,0,0,0,0,-58.0757,-36.202,1,0,0
2000212,0,0,0,0,0,0,-58.0225,-36.2176,1,0,0
2000213,0,0,0,0,0,0,-57.9834,-36.0751,1,0,0
2000214,0,0,0,0,0,0,-57.9834,-36.0751,1,0,0
2000215,0,0,0,0,0,0,-57.874,-35.7494,1,0,0
2000216,0,0,0,0,0,0,-57.8431,-35.7077,1,0,0
2000217,0,0,0,0,0,0,-57.8874,-35.5917,1,0,0
2000218,0,0,0,0,0,0,-57.9405,-35.5752,1,0,0
2000219,0,0,0,0,0,0,-57.9936,-35.5586,1,0,0
2000220,0,0,0,0,0,0,-58.0333,-35.7004,1,0,0
2000221,0,0,0,0,0,0,-58.0729,-35.8427,1,0,0
2000222,0,0,0,0,0,0,-58.1037,-35.8848,1,0,0
2000223,0,0,0,0,0,0,-58.1346,-35.927,1,0,0
2000224,0,0,0,0,0,0,-58.1878,-35.9109,1,0,0
2000225,0,0,0,0,0,0,-58.2186,-35.9533,1,0,0
2000226,0,0,0,0,0,0,-58.2186,-35.9533,1,0,0
2000227,0,0,0,0,0,0,-58.2101,-35.8525,1,0,0
2000228,0,0,0,0,0,0,-58.2015,-35.7517,1,0,0
2000229,0,0,0,0,0,0,-58.0729,-35.8427,1,0,0
2000230,0,0,0,0,0,0,-58.0505,-35.9009,1,0,0
2000231,0,0,0,0,0,0,-58.0197,-35.8588,1,0,0
2000232,0,0,0,0,0,0,-57.9974,-35.9169,1,0,0
2000233,0,0,0,0,0,0,-57.9527,-36.0329,1,0,0
2000234,0,0,0,0,0,0,-57.9219,-35.9908,1,0,0
2000235,0,0,0,0,0,0,-57.9219,-35.9908,1,0,0
2000236,0,0,0,0,0,0,-57.9219,-35.9908,1,0,0
2000237,0,0,0,0,0,0,-57.8603,-35.9069,1,0,0
2000238,0,0,0,0,0,0,-57.8295,-35.8651,1,0,0
2000239,0,0,0,0,0,0,-57.7369,-35.7402,1,0,0
2000240,0,0,0,-57.8,-35.1,1,-57.6443,-35.616,1,14,3
2000241,0,0,0,0,0,0,-57.6176,-35.3196,1,0,0
2000242,0,0,0,0,0,0,-57.7363,-35.1287,1,0,0
2000243,0,0,0,0,0,0,-57.833,-34.9947,1,0,0
2000244,0,0,0,0,0,0,-57.9608,-34.9009,1,0,0
2000245,0,0,0,0,0,0,-58.045,-34.9242,1,0,0
2000246,0,0,0,0,0,0,-58.1386,-35.0479,1,0,0
2000247,0,0,0,0,0,0,-58.1737,-34.9844,1,0,0
2000248,0,0,0,0,0,0,-58.2252,-35.0969,1,0,0
2000249,0,0,0,0,0,0,-58.2845,-34.9992,1,0,0
2000250,0,0,0,0,0,0,-58.4017,-34.9338,1,0,0
2000251,0,0,0,0,0,0,-58.4391,-34.895,1,0,0
2000252,0,0,0,0,0,0,-58.531,-34.7064,1,0,0
2000253,0,0,0,0,0,0,-58.5538,-34.5147,1,0,0
2000254,0,0,0,0,0,0,-58.5555,-34.2514,1,0,0
2000255,0,0,0,0,0,0,-58.5038,-33.8763,1,0,0
2000256,0,0,0,0,0,0,-58.3612,-33.6943,1,0,0
2000257,0,0,0,0,0,0,-58.0916,-33.6145,1,0,0
2000258,0,0,0,0,0,0,-57.8698,-33.8527,1,0,0
2000259,0,0,0,0,0,0,-57.7115,-33.9109,1,0,0
2000260,0,0,0,0,0,0,-57.4957,-33.6844,1,0,0
2000261,0,0,0,0,0,0,-57.2692,-33.4903,1,0,0
2000262,0,0,0,0,0,0,-57.0628,-33.1154,1,0,0
2000263,0,0,0,0,0,0,-56.845,-32.7745,1,0,0
2000264,0,0,0,0,0,0,-56.7173,-32.1771,1,0,0
2000265,0,0,0,0,0,0,-56.7633,-31.783,1,0,0
2000266,0,0,0,0,0,0,-56.8437,-31.3468,1,0,0
2000267,0,0,0,0,0,0,-56.9252,-31.235,1,0,0
2000268,0,0,0,0,0,0,-57.1462,-31.2369,1,0,0
2000269,0,0,0,0,0,0,-57.3117,-31.3406,1,0,0
2000270,0,0,0,0,0,0,-57.4961,-31.5908,1,0,0
2000271,0,0,0,0,0,0,-57.6815,-31.6372,1,0,0
2000272,0,0,0,0,0,0,-57.9069,-31.5625,1,0,0
2000273,0,0,0,0,0,0,-58.0974,-31.3195,1,0,0
2000274,0,0,0,0,0,0,-58.1956,-31.2216,1,0,0
2000275,0,0,0,0,0,0,-58.3061,-31.4338,1,0,0
2000276,0,0,0,0,0,0,-58.4099,-31.5974,1,0,0
2000277,0,0,0,0,0,0,-58.4671,-31.8359,1,0,0
2000278,0,0,0,0,0,0,-58.5967,-31.9902,1,0,0
2000279,0,0,0,0,0,0,-58.7343,-31.9824,1,0,0
2000280,0,0,0,0,0,0,-58.8312,-31.7518,1,0,0
2000281,0,0,0,0,0,0,-58.78,-31.5612,1,0,0
2000282,0,0,0,0,0,0,-58.7149,-31.4843,1,0,0
2000283,0,0,0,0,0,0,-58.6986,-31.4651,1,0,0
2000284,0,0,0,0,0,0,-58.6949,-31.5469,1,0,0
2000285,0,0,0,0,0,0,-58.7022,-31.3834,1,0,0
2000286,0,0,0,0,0,0,-58.676,-31.3956,1,0,0
2000287,0,0,0,0,0,0,-58.7674,-31.46,1,0,0
2000288,0,0,0,0,0,0,-58.7375,-31.554,1,0,0
2000289,0,0,0,-58.5,-31.3,1,-58.81,-31.467,1,14,3
2000290,0,0,0,0,0,0,-58.8235,-31.3535,1,0,0
2000291,0,0,0,0,0,0,-58.7944,-31.2332,1,0,0
2000292,0,0,0,0,0,0,-58.7256,-31.2388,1,0,0
2000293,0,0,0,0,0,0,-58.5917,-30.9554,1,0,0
2000294,0,0,0,0,0,0,-58.4048,-30.7,1,0,0
2000295,0,0,0,0,0,0,-58.2698,-30.422,1,0,0
2000296,0,0,0,0,0,0,-58.0505,-30.3459,1,0,0
2000297,0,0,0,0,0,0,-57.8532,-30.1296,1,0,0
2000298,0,0,0,0,0,0,-57.6392,-29.8984,1,0,0
2000299,0,0,0,0,0,0,-57.505,-29.8364,1,0,0
2000300,0,0,0,0,0,0,-57.4155,-29.7009,1,0,0
2000301,0,0,0,0,0,0,-57.4009,-29.696,1,0,0
2000302,0,0,0,0,0,0,-57.3114,-29.7487,1,0,0
2000303,0,0,0,0,0,0,-57.259,-29.8394,1,0,0
2000304,0,0,0,0,0,0,-57.1649,-29.8858,1,0,0
2000305,0,0,0,0,0,0,-57.1231,-29.9774,1,0,0
2000306,0,0,0,0,0,0,-57.0578,-30.0537,1,0,0
2000307,0,0,0,0,0,0,-56.9831,-30.1252,1,0,0
2000308,0,0,0,0,0,0,-56.8923,-30.2041,1,0,0
2000309,0,0,0,0,0,0,-56.7752,-30.3902,1,0,0
2000310,0,0,0,0,0,0,-56.6754,-30.5122,1,0,0
2000311,0,0,0,0,0,0,-56.6222,-30.4987,1,0,0
2000312,0,0,0,0,0,0,-56.5529,-30.5095,1,0,0
2000313,0,0,0,0,0,0,-56.5529,-30.5095,1,0,0
