date,qscat_1,qscat_2,qscat_3
2008228,-73.4379,-29.8231,1
2008229,-73.5016,-30.3017,1
2008230,-73.4679,-30.3879,1
2008231,-73.4939,-30.6061,1
2008232,-73.5035,-30.9645,1
2008233,-73.4993,-31.1125,1
2008234,-73.5668,-31.5109,1
2008235,-73.7518,-31.5482,1
2008236,-73.762,-31.7213,1
2008237,-73.762,-31.7213,1
2008238,-73.8843,-31.7202,1
2008239,-73.8392,-31.9463,1
2008240,-73.7539,-32.0063,1
2008241,-73.6661,-31.8872,1
2008242,-73.6452,-31.9696,1
2008243,-73.621,-32.1773,1
2008244,-73.5473,-32.3098,1
2008245,-73.4076,-32.3341,1
2008246,-73.225,-32.1338,1
2008247,-73.0589,-32.2817,1
2008248,-72.9481,-32.3122,1
2008249,-72.9481,-32.3122,1
2008250,-72.899,-32.4068,1
2008251,-72.9861,-32.4163,1
2008252,-73.0592,-32.6702,1
2008253,-72.9792,-32.6624,1
2008254,-72.8809,-32.6106,1
2008255,-72.8434,-32.4363,1
2008256,-72.805,-32.527,1
2008257,-72.7817,-32.2577,1
2008258,-72.7127,-32.2454,1
2008259,-72.6698,-32.36,1
2008260,-72.5976,-32.1534,1
2008261,-72.6122,-32.4388,1
2008262,-72.6122,-32.4388,1
2008263,-72.607,-32.7088,1
2008264,-72.5428,-32.6388,1
2008265,-72.5644,-32.8063,1
2008266,-72.6257,-33.0611,1
2008267,-72.6257,-33.0611,1
2008268,-72.6721,-32.9852,1
2008269,-72.6721,-32.9852,1
2008270,-72.6154,-33.3341,1
2008271,-72.6713,-33.5643,1
2008272,-72.718,-33.6176,1
2008273,-72.6747,-33.6954,1
2008274,-72.6679,-33.7997,1
2008275,-72.6772,-34.197,1
2008276,-72.5849,-34.3122,1
2008277,-72.5513,-34.4321,1
2008278,-72.5291,-34.5396,1
2008279,-72.3948,-34.6918,1
2008280,-72.295,-34.8237,1
2008281,-72.2424,-34.7256,1
2008282,-72.1696,-34.6028,1
2008283,-72.0981,-34.4801,1
2008284,-72.0981,-34.4801,1
2008285,-72.1595,-34.5762,1
2008286,-72.2464,-34.8147,1
2008287,-72.1818,-34.9618,1
2008288,-72.0943,-35.0812,1
2008289,-71.9878,-34.9899,1
2008290,-71.935,-35.3195,1
2008291,-71.8412,-35.3348,1
2008292,-71.8015,-35.3565,1
2008293,-71.7566,-35.4531,1
2008294,-71.739,-35.3639,1
2008295,-71.6921,-35.4636,1
2008296,-71.6341,-35.3246,1
2008297,-71.6091,-35.2277,1
2008298,-71.6299,-35.0293,1
2008299,-71.5885,-34.9899,1
2008300,-71.6297,-35.1632,1
2008301,-71.6297,-35.1632,1
2008302,-71.4316,-35.449,1
2008303,-71.524,-35.1287,1
2008304,-71.5002,-34.9414,1
2008305,-71.616,-35.2472,1
2008306,-71.6995,-35.3488,1
2008307,-71.6687,-35.4065,1
2008308,-71.6652,-35.6002,1
2008309,-71.7092,-35.8537,1
2008310,-71.7092,-35.8537,1
2008311,-71.7621,-35.8847,1
2008312,-71.7621,-35.8847,1
2008313,-71.7621,-35.8847,1
2008314,-71.7195,-35.9979,1
2008315,-71.7195,-35.9979,1
2008316,-71.7478,-36.2218,1
2008317,-71.7478,-36.2218,1
2008318,-71.8192,-36.6333,1
2008319,-71.925,-36.8748,1
2008320,-71.925,-36.8748,1
2008321,-71.8611,-36.89,1
2008322,-71.8639,-36.7196,1
2008323,-71.8284,-36.6008,1
2008324,-71.8997,-36.8138,1
2008325,-71.9483,-36.8037,1
2008326,-72.022,-36.8158,1
2008327,-72.022,-36.8158,1
2008328,-72.054,-37.1159,1
2008329,-72.0408,-37.3758,1
2008330,-72.0128,-37.763,1
2008331,-72.0173,-38.0779,0
2008332,-72.0271,-38.3754,0
2008333,-72.0368,-38.5968,0
2008334,-72.0413,-38.6836,1
2008335,-72.0413,-38.6836,1
2008336,-72.0199,-39.1513,1
2008337,-71.7982,-39.2006,1
2008338,-71.6636,-39.0776,1
2008339,-71.8084,-39.185,1
2008340,-71.9461,-39.0337,1
2008341,-72.0163,-38.9904,0
2008342,-72.0643,-38.974,1
2008343,-72.0988,-39.3033,1
2008344,-72.0576,-39.2295,1
2008345,-72.0665,-39.2047,1
2008346,-72.0377,-39.2651,1
2008347,-72.0954,-39.3656,1
2008348,-72.1093,-39.4515,1
2008349,-72.0272,-39.7151,1
2008350,-71.9651,-39.7484,1
2008351,-71.9984,-39.7362,1
2008352,-71.9984,-39.7362,1
2008353,-72.1014,-39.7516,1
2008354,-72.2556,-39.8256,1
2008355,-72.2556,-39.8256,1
2008356,-72.178,-39.7215,1
2008357,-72.2656,-39.7759,1
2008358,-72.4196,-40.3935,1
2008359,-72.485,-40.6156,1
2008360,-72.5233,-40.8179,1
2008361,-72.6004,-41.3645,1
2008362,-72.6603,-41.5231,1
2008363,-72.6686,-41.7375,1
2008364,-72.6419,-41.9809,1
2008365,-72.5773,-42.0574,1
2008366,-72.5268,-41.9393,1
2009001,-72.4959,-42.173,1
2009002,-72.4959,-42.173,1
2009003,-72.4959,-42.173,1
2009004,-72.5111,-42.1415,0
2009005,-72.5394,-42.0831,0
2009006,-72.5546,-42.0516,1
2009007,-72.547,-42.1847,1
2009008,-72.4904,-41.9112,1
2009009,-72.4904,-41.9112,1
