date,qscat_1,qscat_2,qscat_3
2004269,-54.3235,-35.3776,1
2004270,-54.3677,-35.3648,1
2004271,-54.2818,-35.4156,1
2004272,-54.3371,-35.4385,1
2004273,-54.1928,-35.4547,1
2004274,-54.2381,-35.3771,1
2004275,-54.1731,-35.4088,1
2004276,-54.162,-35.3732,1
2004277,-54.2517,-35.4378,1
2004278,-54.2431,-35.4274,1
2004279,-54.3063,-35.5304,0
2004280,-54.4299,-35.6334,1
2004281,-54.5873,-35.4905,1
2004282,-54.6349,-35.2804,1
2004283,-54.8019,-35.2802,0
2004284,-54.9465,-35.2801,1
2004285,-54.9595,-35.3348,0
2004286,-54.9727,-35.4707,1
2004287,-55.0537,-35.8443,1
