date,qscat_1,qscat_2,qscat_3
2001237,-63.92,-54.4,1
2001238,-63.92,-54.4,1
2001239,-63.9396,-54.3102,1
2001240,-63.9738,-54.4682,1
2001241,-63.9738,-54.4682,1
2001242,-63.8901,-54.4513,1
2001243,-63.9027,-54.5762,1
2001244,-63.8916,-54.6751,1
2001245,-63.8916,-54.6751,1
2001246,-63.8116,-54.2571,1
2001247,-63.7032,-54.204,1
2001248,-63.6457,-54.183,1
2001249,-63.6457,-54.183,1
2001250,-63.648,-54.2551,1
2001251,-63.648,-54.2551,1
2001252,-63.5913,-54.3802,1
2001253,-63.5913,-54.3802,1
2001254,-63.5289,-54.3717,1
2001255,-63.5289,-54.3717,1
2001256,-63.5289,-54.3717,1
2001257,-63.5289,-54.3717,1
2001258,-63.5289,-54.3717,1
2001259,-63.57,-54.442,1
2001260,-63.5821,-54.6042,1
2001261,-63.5821,-54.6042,1
2001262,-63.5329,-54.6002,1
2001263,-63.5112,-54.4263,1
2001264,-63.5183,-54.3552,1
2001265,-63.5183,-54.3552,1
2001266,-63.5183,-54.3552,1
2001267,-63.5183,-54.3552,1
2001268,-63.5183,-54.3552,1
2001269,-63.5183,-54.3552,1
2001270,-63.5183,-54.3552,1
2001271,-63.5124,-54.4602,1
2001272,-63.5124,-54.4602,1
2001273,-63.5124,-54.4602,1
2001274,-63.5124,-54.4602,1
2001275,-63.5124,-54.4602,1
2001276,-63.5124,-54.4602,1
2001277,-63.5124,-54.4602,1
2001278,-63.5124,-54.4602,1
2001279,-63.4793,-54.3367,1
2001280,-63.4793,-54.3367,1
2001281,-63.4793,-54.3367,1
2001282,-63.4793,-54.3367,1
2001283,-63.4793,-54.3367,1
2001284,-63.4793,-54.3367,1
2001285,-63.4793,-54.3367,1
2001286,-63.4793,-54.3367,1
2001287,-63.4793,-54.3367,1
2001288,-63.4793,-54.3367,1
2001289,-63.2517,-53.3471,1
2001290,-63.2517,-53.3471,1
2001291,-63.22,-52.849,1
2001292,-63.22,-52.849,1
2001293,-63.22,-52.849,1
2001294,-63.1535,-52.6287,1
2001295,-63.1535,-52.6287,1
2001296,-63.1535,-52.6287,1
2001297,-63.0792,-52.6122,1
2001298,-63.0287,-52.7319,1
2001299,-62.968,-52.9274,1
2001300,-62.7769,-53.1488,1
2001301,-62.6933,-53.2322,1
2001302,-62.5615,-53.0178,1
2001303,-62.5615,-53.0178,1
2001304,-62.5615,-53.0178,1
2001305,-62.3167,-52.9764,1
2001306,-62.2705,-52.6295,1
2001307,-62.2683,-52.5318,1
2001308,-62.2683,-52.5318,1
2001309,-62.2683,-52.5318,1
2001310,-62.2683,-52.5318,1
2001311,-62.2683,-52.5318,1
2001312,-62.2683,-52.5318,1
2001313,-62.221,-52.5047,1
2001314,-62.1743,-52.4316,1
2001315,-62.0047,-52.2082,1
2001316,-62.0047,-52.2082,1
2001317,-62.0774,-52.2134,1
2001318,-62.0774,-52.2134,1
2001319,-62.0774,-52.2134,1
2001320,-62.0774,-52.2134,1
2001321,-62.0774,-52.2134,1
2001322,-62.0774,-52.2134,0
2001323,-62.0774,-52.2134,1
2001324,-62.0304,-52.0262,1
2001325,-61.8034,-51.0777,1
2001326,-61.8034,-51.0777,1
2001327,-61.6789,-50.8389,1
2001328,-61.6789,-50.8389,1
2001329,-61.6547,-50.9456,1
2001330,-61.6547,-50.9456,1
2001331,-61.6547,-50.9456,1
2001332,-61.6547,-50.9456,1
2001333,-61.6547,-50.9456,1
2001334,-61.1366,-50.2525,1
2001335,-60.9635,-50.0472,1
2001336,-60.9635,-50.0472,1
2001337,-60.8638,-49.857,1
2001338,-60.9039,-49.7103,1
2001339,-60.8752,-49.5259,1
2001340,-60.8752,-49.5259,1
2001341,-60.7602,-49.3116,1
2001342,-60.7294,-49.3658,1
2001343,-60.7294,-49.3658,1
2001344,-60.5775,-48.9784,1
2001345,-60.5775,-48.9784,1
2001346,-60.5775,-48.9784,1
2001347,-60.5775,-48.9784,1
2001348,-60.5775,-48.9784,1
2001349,-60.5775,-48.9784,1
2001350,-60.5775,-48.9784,1
2001351,-60.5775,-48.9784,1
2001352,-59.9122,-48.3642,1
2001353,-59.7381,-48.2866,1
2001354,-59.7381,-48.2866,1
2001355,-59.7381,-48.2866,1
2001356,-59.7381,-48.2866,1
2001357,-59.7381,-48.2866,1
2001358,-59.7381,-48.2866,1
2001359,-59.7381,-48.2866,1
2001360,-59.7381,-48.2866,1
2001361,-59.7381,-48.2866,1
2001362,-59.6964,-48.2282,0
2001363,-59.5857,-48.0727,0
2001364,-59.427,-47.8498,0
2001365,-59.2418,-47.5893,0
2002001,-58.9607,-47.1928,0
2002002,-58.802,-46.9681,0
2002003,-58.6913,-46.8096,0
2002004,-58.6496,-46.7472,1
2002005,-58.6972,-46.7443,1
2002006,-58.6972,-46.7443,1
2002007,-58.6972,-46.7443,1
2002008,-58.6972,-46.7443,1
2002009,-58.6972,-46.7443,1
2002010,-58.6972,-46.7443,1
2002011,-58.6972,-46.7443,1
2002012,-58.6972,-46.7443,1
2002013,-58.6972,-46.7443,1
2002014,-58.6972,-46.7443,1
2002015,-58.6972,-46.7443,1
2002016,-58.2691,-46.1976,1
