date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2002117,-64.31,-53.36,1,0,0,0
2002118,-64.31,-53.36,1,0,0,0
2002119,-64.31,-53.36,1,0,0,0
2002120,-64.31,-53.36,1,0,0,0
2002121,-64.31,-53.36,1,0,0,0
2002122,-64.31,-53.36,1,0,0,0
2002123,-64.31,-53.36,1,0,0,0
2002124,-64.31,-53.36,1,0,0,0
2002125,-64.31,-53.36,1,0,0,0
2002126,-64.31,-53.36,1,0,0,0
2002127,-64.31,-53.36,1,0,0,0
2002128,-64.4447,-54.3435,1,0,0,0
2002129,-64.2559,-54.2204,1,0,0,0
2002130,-64.2559,-54.2204,1,0,0,0
2002131,-64.2559,-54.2204,1,0,0,0
2002132,-64.2559,-54.2204,1,0,0,0
2002133,-64.2559,-54.2204,1,0,0,0
2002134,-64.2559,-54.2204,1,0,0,0
2002135,-64.2559,-54.2204,1,0,0,0
2002136,-64.2559,-54.2204,1,0,0,0
2002137,-64.1625,-54.1415,1,0,0,0
2002138,-64.1625,-54.1415,1,0,0,0
2002139,-64.091,-54.0391,1,0,0,0
2002140,-64.0009,-54.0511,1,0,0,0
2002141,-63.8717,-54.12,1,0,0,0
2002142,-63.8045,-53.9354,1,0,0,0
2002143,-63.7279,-53.8578,1,0,0,0
2002144,-63.7279,-53.8578,1,0,0,0
2002145,-63.7279,-53.8578,1,0,0,0
2002146,-63.7063,-53.7711,1,0,0,0
2002147,-63.5824,-53.7094,1,0,0,0
2002148,-63.5824,-53.7094,1,0,0,0
2002149,-63.4098,-53.6079,0,0,0,0
2002150,-63.2371,-53.5064,1,0,0,0
2002151,-63.2371,-53.5064,1,0,0,0
2002152,-63.2371,-53.5064,1,0,0,0
2002153,-63.2052,-53.6289,1,0,0,0
2002154,-63.079,-53.6051,1,0,0,0
2002155,-63.0028,-53.6566,1,0,0,0
2002156,-62.9507,-53.7078,1,0,0,0
2002157,-62.8517,-53.5745,1,0,0,0
2002158,-62.7531,-53.6688,1,0,0,0
2002159,-62.6576,-53.7164,1,0,0,0
2002160,-62.435,-54.1406,1,0,0,0
2002161,-62.3666,-54.2526,1,0,0,0
2002162,-62.2444,-54.4603,1,0,0,0
2002163,-62.2064,-54.7301,1,0,0,0
2002164,-62.143,-54.952,1,0,0,0
2002165,-62.143,-54.952,1,0,0,0
2002166,-62.0721,-55.361,1,0,0,0
2002167,-62.0743,-55.6208,1,0,0,0
2002168,-61.9856,-55.8859,1,0,0,0
2002169,-61.8808,-55.9601,1,0,0,0
2002170,-61.8238,-56.0547,1,0,0,0
2002171,-61.729,-55.8851,1,0,0,0
2002172,-61.6973,-55.914,1,0,0,0
2002173,-61.6973,-55.914,1,0,0,0
2002174,-61.6973,-55.914,1,0,0,0
2002175,-61.6973,-55.914,1,0,0,0
