date,qscat_1,qscat_2,qscat_3
2001075,-71.7511,-14.1191,1
2001076,-71.7511,-14.1191,1
2001077,-71.7511,-14.1191,1
2001078,-71.7913,-14.331,1
2001079,-71.7913,-14.331,1
2001080,-71.7913,-14.331,1
2001081,-71.8386,-14.4183,1
2001082,-71.8386,-14.4183,1
2001083,-71.8386,-14.4183,1
2001084,-71.8386,-14.4183,1
2001085,-71.8386,-14.4183,1
2001086,-71.8309,-14.6038,1
2001087,-71.8309,-14.6038,1
2001088,-71.8309,-14.6038,1
2001089,-71.8309,-14.6038,1
2001090,-71.8309,-14.6038,1
2001091,-71.8309,-14.6038,1
2001092,-71.8309,-14.6038,1
2001093,-71.8309,-14.6038,1
2001094,-71.8309,-14.6038,1
2001095,-71.8309,-14.6038,1
2001096,-71.8309,-14.6038,1
2001097,-71.8309,-14.6038,1
2001098,-71.8881,-14.5747,1
2001099,-71.8881,-14.5747,1
2001100,-71.8881,-14.5747,1
2001101,-71.8881,-14.5747,1
2001102,-71.8881,-14.5747,1
2001103,-71.8881,-14.5747,1
2001104,-71.8881,-14.5747,1
2001105,-71.8881,-14.5747,1
2001106,-71.8881,-14.5747,1
2001107,-71.8881,-14.5747,1
2001108,-71.8881,-14.5747,1
2001109,-71.8881,-14.5747,1
2001110,-71.8881,-14.5747,1
2001111,-71.8881,-14.5747,1
2001112,-71.8881,-14.5747,1
2001113,-71.8881,-14.5747,1
2001114,-71.8881,-14.5747,1
2001115,-71.8881,-14.5747,1
2001116,-71.8881,-14.5747,1
2001117,-71.8881,-14.5747,1
2001118,-71.8881,-14.5747,1
2001119,-71.8881,-14.5747,1
2001120,-71.8881,-14.5747,1
2001121,-71.8881,-14.5747,1
2001122,-71.8881,-14.5747,1
2001123,-71.8881,-14.5747,1
2001124,-71.8881,-14.5747,1
2001125,-71.8881,-14.5747,1
2001126,-71.8881,-14.5747,1
2001127,-71.8881,-14.5747,1
2001128,-71.8881,-14.5747,1
2001129,-71.8881,-14.5747,1
2001130,-71.8881,-14.5747,1
2001131,-71.8881,-14.5747,1
2001132,-71.8881,-14.5747,0
2001133,-71.8881,-14.5747,0
2001134,-71.8881,-14.5747,0
2001135,-71.8881,-14.5747,1
2001136,-71.8881,-14.5747,1
2001137,-71.8881,-14.5747,1
2001138,-71.8881,-14.5747,1
2001139,-71.8881,-14.5747,1
2001140,-71.8881,-14.5747,1
2001141,-71.8881,-14.5747,1
2001142,-71.8881,-14.5747,1
2001143,-71.8881,-14.5747,1
2001144,-71.8881,-14.5747,1
2001145,-71.8881,-14.5747,1
2001146,-71.8881,-14.5747,1
2001147,-71.8881,-14.5747,1
2001148,-71.8881,-14.5747,1
2001149,-71.8881,-14.5747,1
2001150,-71.8881,-14.5747,1
2001151,-71.8881,-14.5747,1
2001152,-71.8881,-14.5747,1
2001153,-71.8881,-14.5747,1
2001154,-71.8881,-14.5747,1
2001155,-71.8881,-14.5747,1
2001156,-71.8881,-14.5747,1
2001157,-71.8881,-14.5747,1
2001158,-71.8881,-14.5747,1
2001159,-71.8881,-14.5747,1
2001160,-71.8881,-14.5747,1
2001161,-71.8881,-14.5747,1
2001162,-71.8881,-14.5747,1
2001163,-71.8881,-14.5747,1
2001164,-71.8671,-14.4404,1
2001165,-71.8671,-14.4404,1
2001166,-71.8671,-14.4404,1
2001167,-71.8671,-14.4404,1
2001168,-71.8671,-14.4404,1
2001169,-71.8671,-14.4404,1
2001170,-71.8704,-14.662,1
2001171,-71.8704,-14.662,1
2001172,-71.8704,-14.662,1
2001173,-71.8704,-14.662,1
2001174,-71.8704,-14.662,1
2001175,-71.8704,-14.662,1
2001176,-71.8704,-14.662,1
2001177,-71.8704,-14.662,1
2001178,-71.8704,-14.662,1
2001179,-71.8704,-14.662,1
2001180,-71.8704,-14.662,1
2001181,-71.8704,-14.662,1
2001182,-71.8679,-14.6584,1
2001183,-71.8679,-14.6584,1
2001184,-71.8679,-14.6584,1
2001185,-71.8679,-14.6584,1
2001186,-71.8679,-14.6584,1
2001187,-71.8679,-14.6584,1
2001188,-71.8679,-14.6584,0
2001189,-71.8679,-14.6584,0
2001190,-71.8679,-14.6584,1
2001191,-71.8679,-14.6584,1
2001192,-71.8679,-14.6584,1
2001193,-72.0136,-15.1282,1
2001194,-72.0891,-15.2861,1
2001195,-72.0891,-15.2861,1
