date,qscat_1,qscat_2,qscat_3
2008072,-65.9516,79.0825,1
2008073,-65.9516,79.0825,1
2008074,-65.9516,79.0825,1
2008075,-65.9553,78.8739,1
2008076,-65.9553,78.8739,1
2008077,-65.941,78.71,1
2008078,-65.941,78.71,1
2008079,-65.941,78.71,0
2008080,-65.941,78.71,1
2008081,-65.9397,78.5656,1
2008082,-65.936,78.3939,1
2008083,-65.9716,78.2022,1
2008084,-65.9716,78.2022,1
2008085,-65.9716,78.2022,1
2008086,-65.9158,77.8267,1
2008087,-65.9158,77.8267,1
2008088,-65.9158,77.8267,1
2008089,-65.8188,77.7946,1
2008090,-65.8188,77.7946,1
2008091,-65.7529,77.3709,1
2008092,-65.7529,77.3709,1
2008093,-65.802,76.7463,1
2008094,-65.802,76.7463,1
2008095,-65.8464,76.4916,1
2008096,-65.8464,76.4916,1
