date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
2003068,-65.1,98.7,1,0,0,0,0,0,0,18,10
2003075,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003076,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003077,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003078,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003079,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003080,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003081,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003082,-65.2,99.7,1,-65.0907,98.6954,1,0,0,0,18,10
2003083,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003084,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003085,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003086,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003087,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003088,-65.2,99.7,0,-65.0907,98.6954,1,0,0,0,0,0
2003089,-65.2,99.7,1,-65.0907,98.6954,1,0,0,0,18,10
2003090,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003091,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003092,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003093,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003094,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003095,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003096,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003097,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003098,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003099,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003100,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003101,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003102,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003103,-64.85,98.25,1,-65.0907,98.6954,1,0,0,0,18,10
2003104,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003105,0,0,0,-65.0907,98.6954,1,0,0,0,0,0
2003106,0,0,0,-64.9135,98.2335,1,0,0,0,0,0
2003107,-65.0622,98.9474,0,-64.9135,98.2335,1,0,0,0,0,0
2003108,-65.1306,99.172,0,-64.9135,98.2335,1,0,0,0,0,0
2003109,-65.1806,99.3363,0,-64.9135,98.2335,1,0,0,0,0,0
2003110,-65.2,99.4,1,-64.9135,98.2335,1,0,0,0,18,10
2003111,0,0,0,-64.9135,98.2335,1,0,0,0,0,0
2003112,0,0,0,-64.9135,98.2335,1,0,0,0,0,0
2003113,0,0,0,-64.9135,98.2335,1,0,0,0,0,0
2003114,0,0,0,-64.9135,98.2335,1,-65.3549,99.4687,1,0,0
2003115,0,0,0,-64.9135,98.2335,1,-65.3549,99.4687,1,0,0
2003116,0,0,0,-64.9135,98.2335,1,-65.3549,99.4687,1,0,0
2003117,0,0,0,-64.7935,98.3338,1,-65.3549,99.4687,1,0,0
2003118,0,0,0,-64.7935,98.3338,1,-65.3291,99.2975,1,0,0
2003119,0,0,0,-64.7935,98.3338,1,-65.3291,99.2975,1,0,0
2003120,0,0,0,-64.7935,98.3338,1,-65.2376,99.245,1,0,0
2003121,0,0,0,-64.7935,98.3338,1,-65.2376,99.245,1,0,0
2003122,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003123,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003124,-64.9,98.65,1,-64.7935,98.3338,1,-65.2041,99.1604,1,18,10
2003125,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003126,-64.7436,98.6328,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003127,-64.6279,98.6271,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003128,-64.5092,98.622,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003129,-64.404,98.6165,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003130,-64.3287,98.6095,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003131,-64.3,98.6,1,-64.7935,98.3338,1,-65.2041,99.1604,1,18,10
2003132,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003133,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003134,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003135,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003136,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003137,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003138,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003139,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003140,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003141,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003142,0,0,0,-64.7935,98.3338,1,-65.2041,99.1604,1,0,0
2003143,0,0,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003144,0,0,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003145,-64.5,98.1,1,-64.6311,98.1986,1,-65.2041,99.1604,1,18,10
2003146,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003147,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003148,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003149,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003150,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003151,-64.5,98.1,0,-64.6311,98.1986,1,-65.2041,99.1604,1,0,0
2003152,-64.5,98.1,1,-64.6311,98.1986,1,-65.2041,99.1604,1,18,10
2003153,-64.5,98.1,0,-64.5398,98.1244,1,-65.2041,99.1604,1,0,0
2003154,-64.5,98.1,0,-64.5398,98.1244,1,-65.2041,99.1604,1,0,0
2003155,-64.5,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003156,-64.5,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003157,-64.5,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003158,-64.5,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,0,0,0
2003159,-64.5,98.1,1,-64.5781,98.0911,1,-65.2041,99.1604,1,18,10
2003160,-64.4945,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003161,-64.4802,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003162,-64.4606,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003163,-64.4394,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003164,-64.4198,98.1,0,-64.5781,98.0911,1,-65.2041,99.1604,1,0,0
2003165,-64.4055,98.1,0,-64.5781,98.0911,1,-65.1803,99.146,1,0,0
2003166,-64.4,98.1,1,-64.5781,98.0911,1,-65.1803,99.146,1,18,10
2003167,-64.4,98.1,0,-64.5781,98.0911,1,-65.1803,99.146,1,0,0
2003168,-64.4,98.1,0,-64.5781,98.0911,1,-65.1193,99.0871,1,0,0
2003169,-64.4,98.1,0,-64.5781,98.0911,1,-65.1193,99.0871,1,0,0
2003170,-64.4,98.1,0,-64.5781,98.0911,1,-65.1193,99.0871,1,0,0
2003171,-64.4,98.1,0,-64.5781,98.0911,1,-65.1193,99.0871,1,0,0
2003172,-64.4,98.1,0,-64.5781,98.0911,1,-65.1193,99.0871,1,0,0
2003173,-64.4,98.1,1,-64.5781,98.0911,1,-65.1193,99.0871,1,18,10
2003174,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003175,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003176,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003177,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003178,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003179,-64.4,98.1,0,-64.5032,98.0929,1,-65.1193,99.0871,1,0,0
2003180,-64.4,98.1,1,-64.5032,98.0929,1,-65.1193,99.0871,1,18,10
2003181,0,0,0,-64.5032,98.0929,1,-65.102,98.9443,1,0,0
2003182,0,0,0,-64.5032,98.0929,1,-65.102,98.9443,1,0,0
2003183,0,0,0,-64.5032,98.0929,1,-65.0447,98.9418,1,0,0
2003184,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003185,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,0,0,0
2003186,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003187,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003188,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003189,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003190,0,0,0,-64.5032,98.0929,1,-64.9813,99.0006,1,0,0
2003191,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003192,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003193,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003194,-64.4,98.1,1,-64.4302,97.9944,1,-64.9813,99.0006,1,18,10
2003195,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003196,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003197,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003198,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003199,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003200,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003201,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003202,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003203,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003204,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003205,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003206,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003207,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003208,0,0,0,-64.4302,97.9944,1,-64.9813,99.0006,1,0,0
2003209,0,0,0,-64.4302,97.9944,1,-64.9085,98.8612,1,0,0
2003210,0,0,0,-64.4302,97.9944,1,-64.9085,98.8612,1,0,0
2003211,0,0,0,-64.4302,97.9944,1,-64.9085,98.8612,1,0,0
