ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-64.3885,98.1006,1,2011275,-64.3885,98.1006,1
-64.356,98.146,1,2011276,-64.356,98.146,1
-64.3593,98.0911,1,2011277,-64.3593,98.0911,1
-64.3765,98.1324,1,2011278,-64.3765,98.1324,1
-64.3992,98.0888,1,2011279,-64.3992,98.0888,1
-64.3137,98.1879,1,2011280,-64.3137,98.1879,1
-64.3527,98.0383,1,2011281,-64.3527,98.0383,1
-64.3824,98.0381,1,2011282,-64.3824,98.0381,1
-64.3876,97.953,1,2011283,-64.3876,97.953,1
-64.3685,98.1045,1,2011284,-64.3685,98.1045,1
-64.3536,98.0233,1,2011285,-64.3536,98.0233,1
-64.3697,98.0845,1,2011286,-64.3697,98.0845,1
-64.3536,98.0233,1,2011287,-64.3536,98.0233,1
-64.369,98.0943,1,2011288,-64.369,98.0943,1
-64.3757,98.1475,1,2011289,-64.3757,98.1475,1
-64.3809,98.0629,1,2011290,-64.3809,98.0629,1
-64.3846,98.0031,1,2011291,-64.3846,98.0031,1
-64.3637,98.022,1,2011292,-64.3637,98.022,1
-64.3441,97.8528,1,2011293,-64.3441,97.8528,1
-64.3614,98.0565,1,2011294,-64.3614,98.0565,1
-64.3839,98.0128,1,2011295,-64.3839,98.0128,1
-64.3781,98.1076,1,2011296,-64.3781,98.1076,1
-64.3809,98.0629,1,2011297,-64.3809,98.0629,1
-64.3833,98.023,1,2011298,-64.3833,98.023,1
-64.3758,97.9849,1,2011299,-64.3758,97.9849,1
-64.3414,98.0599,1,2011300,-64.3414,98.0599,1
-64.3794,98.0873,1,2011301,-64.3794,98.0873,1
-64.3407,98.2321,1,2011302,-64.3407,98.2321,1
-64.3428,98.1976,1,2011303,-64.3428,98.1976,1
-64.3827,98.0327,1,2011304,-64.3827,98.0327,1
-64.3878,98.1108,1,2011305,-64.3878,98.1108,1
-64.3899,98.0758,1,2011306,-64.3899,98.0758,1
-64.3888,98.0958,1,2011307,-64.3888,98.0958,1
-64.3581,98.111,1,2011308,-64.3581,98.111,1
-64.3475,98.1229,1,2011309,-64.3475,98.1229,1
-64.3584,98.1061,1,2011310,-64.3584,98.1061,1
-64.3788,98.0975,1,2011311,-64.3788,98.0975,1
-64.3572,98.126,1,2011312,-64.3572,98.126,1
-64.3484,98.1078,1,2011313,-64.3484,98.1078,1
-64.3464,98.1428,1,2011314,-64.3464,98.1428,1
-64.3199,98.0885,1,2011315,-64.3199,98.0885,1
-64.363,98.0313,1,2011316,-64.363,98.0313,1
-64.3675,98.1195,1,2011317,-64.3675,98.1195,1
-64.3833,98.0225,1,2011318,-64.3833,98.0225,1
-64.3922,98.1987,1,2011319,-64.3922,98.1987,1
-64.3987,98.0941,1,2011320,-64.3987,98.0941,1
-64.3924,98.0359,1,2011321,-64.3924,98.0359,1
-64.3784,98.1028,1,2011322,-64.3784,98.1028,1
-64.3842,98.0079,1,2011323,-64.3842,98.0079,1
-64.3918,98.0461,1,2011324,-64.3918,98.0461,1
-64.4033,98.0191,1,2011325,-64.4033,98.0191,1
-64.3885,98.1006,1,2011326,-64.3885,98.1006,1
-64.3754,98.1524,1,2011327,-64.3754,98.1524,1
-64.3793,98.0877,1,2011328,-64.3793,98.0877,1
-64.3711,98.0597,1,2011329,-64.3711,98.0597,1
-64.4039,98.0094,1,2011330,-64.4039,98.0094,1
-64.404,98.0094,1,2011331,-64.404,98.0094,1
-64.3855,97.988,1,2011332,-64.3855,97.988,1
-64.3612,98.0614,1,2011333,-64.3612,98.0614,1
-64.3432,98.0303,1,2011334,-64.3432,98.0303,1
-64.3739,98.0145,1,2011335,-64.3739,98.0145,1
-64.3862,98.1356,1,2011336,-64.3862,98.1356,1
-64.4066,98.127,1,2011337,-64.4066,98.127,1
-64.365,98.1593,1,2011338,-64.365,98.1593,1
-64.3927,98.031,1,2011339,-64.3927,98.031,1
-64.3918,98.0461,1,2011340,-64.3918,98.0461,1
-64.3836,98.0181,1,2011341,-64.3836,98.0181,1
-64.3785,97.9401,1,2011342,-64.3785,97.9401,1
-64.3636,98.0216,1,2011343,-64.3636,98.0216,1
-64.3609,98.0663,1,2011344,-64.3609,98.0663,1
-64.3584,98.1061,1,2011345,-64.3584,98.1061,1
-64.3581,98.111,1,2011346,-64.3581,98.111,1
-64.3569,98.1309,1,2011347,-64.3569,98.1309,1
-64.3569,98.1309,1,2011348,-64.3569,98.1309,1
-64.346,98.1476,1,2011349,-64.346,98.1476,1
-64.3569,98.1314,1,2011350,-64.3569,98.1314,1
-64.3663,97.9768,1,2011351,-64.3663,97.9768,1
-64.3748,97.9999,1,2011352,-64.3748,97.9999,1
-64.3832,98.023,1,2011353,-64.3832,98.023,1
-64.4126,98.0271,1,2011354,-64.4126,98.0271,1
-64.4235,98.0688,0,2011355,-64.4235,98.0688,0
-64.4306,98.1392,0,2011356,-64.4306,98.1392,0
-64.4332,98.1765,1,2011357,-64.4332,98.1765,1
-64.4247,98.1533,1,2011358,-64.4247,98.1533,1
-64.4153,98.1452,1,2011359,-64.4153,98.1452,1
-64.4367,98.1165,1,2011360,-64.4367,98.1165,1
-64.4913,98.1959,1,2011361,-64.4913,98.1959,1
-64.4644,98.1506,1,2011362,-64.4644,98.1506,1
-64.4483,98.4056,1,2011363,-64.4483,98.4056,1
-64.4919,98.3442,1,2011364,-64.4919,98.3442,1
-64.4796,98.2274,1,2011365,-64.4796,98.2274,1
-64.4478,98.2623,0,2012001,-64.4478,98.2623,0
-64.4267,98.2813,1,2012002,-64.4267,98.2813,1
-64.4122,98.1949,1,2012003,-64.4122,98.1949,1
-64.4316,98.2018,1,2012004,-64.4316,98.2018,1
-64.4136,98.0125,1,2012005,-64.4136,98.0125,1
-64.4132,98.0174,1,2012006,-64.4132,98.0174,1
-64.431,98.0485,1,2012007,-64.431,98.0485,1
-64.4958,98.1211,1,2012008,-64.4958,98.1211,1
-64.5285,98.0756,1,2012009,-64.5285,98.0756,1
-64.4486,98.0851,1,2012010,-64.4486,98.0851,1
-64.4726,98.0209,1,2012011,-64.4726,98.0209,1
-64.3873,98.273,1,2012012,-64.3873,98.273,1
-64.4869,98.2657,1,2012013,-64.4869,98.2657,1
-64.497,98.2641,1,2012014,-64.497,98.2641,1
-64.4511,98.2079,1,2012015,-64.4511,98.2079,1
-64.4019,98.2019,1,2012016,-64.4019,98.2019,1
-64.4282,98.0938,1,2012017,-64.4282,98.0938,1
-64.4936,97.9978,1,2012018,-64.4936,97.9978,1
-64.4608,98.0483,1,2012019,-64.4608,98.0483,1
-64.4705,98.0515,1,2012020,-64.4705,98.0515,1
-64.4615,98.0381,1,2012021,-64.4615,98.0381,1
-64.4284,98.0934,1,2012022,-64.4284,98.0934,1
-64.4354,98.1415,1,2012023,-64.4354,98.1415,1
-64.4014,98.2117,1,2012024,-64.4014,98.2117,1
-64.3733,98.182,1,2012025,-64.3733,98.182,1
-64.4403,98.2197,1,2012026,-64.4403,98.2197,1
-64.4436,98.1695,1,2012027,-64.4436,98.1695,1
-64.4087,98.2499,1,2012028,-64.4087,98.2499,1
-64.4541,98.1581,1,2012029,-64.4541,98.1581,1
-64.4272,98.1134,1,2012030,-64.4272,98.1134,1
-64.4157,98.1404,1,2012031,-64.4157,98.1404,1
-64.4006,98.0644,1,2012032,-64.4006,98.0644,1
-64.3668,97.9666,1,2012033,-64.3668,97.9666,1
-64.4276,98.104,1,2012034,-64.4276,98.104,1
-64.4897,97.8994,1,2012035,-64.4897,97.8994,1
-64.4555,97.9741,0,2012036,-64.4555,97.9741,0
-64.4205,98.0605,1,2012037,-64.4205,98.0605,1
-64.4195,98.0755,1,2012038,-64.4195,98.0755,1
-64.4727,98.0164,1,2012039,-64.4727,98.0164,1
-64.4493,98.0754,1,2012040,-64.4493,98.0754,1
-64.4578,97.9349,1,2012041,-64.4578,97.9349,1
-64.4371,98.1117,1,2012042,-64.4371,98.1117,1
-64.4458,98.1129,0,2012043,-64.4458,98.1129,0
-64.4568,98.1132,1,2012044,-64.4568,98.1132,1
-64.46,98.063,1,2012045,-64.46,98.063,1
-64.4241,98.1635,1,2012046,-64.4241,98.1635,1
-64.4204,98.0605,1,2012047,-64.4204,98.0605,1
-64.4581,98.0932,1,2012048,-64.4581,98.0932,1
-64.4312,98.0486,1,2012049,-64.4312,98.0486,1
-64.4237,98.0729,0,2012050,-64.4237,98.0729,0
-64.4178,98.1053,1,2012051,-64.4178,98.1053,1
-64.4071,98.1172,1,2012052,-64.4071,98.1172,1
-64.4304,98.0587,1,2012053,-64.4304,98.0587,1
-64.4704,98.0515,1,2012054,-64.4704,98.0515,1
-64.4915,98.033,1,2012055,-64.4915,98.033,1
-64.4648,97.9834,1,2012056,-64.4648,97.9834,1
-64.4633,98.0083,1,2012057,-64.4633,98.0083,1
-64.4333,98.014,1,2012058,-64.4333,98.014,1
-64.405,97.9894,1,2012059,-64.405,97.9894,1
-64.4235,98.0108,0,2012060,-64.4235,98.0108,0
-64.442,98.0322,1,2012061,-64.442,98.0322,1
-64.4376,97.9443,1,2012062,-64.4376,97.9443,1
-64.3817,97.8856,1,2012063,-64.3817,97.8856,1
-64.4028,97.8616,1,2012064,-64.4028,97.8616,1
-64.4366,97.9589,1,2012065,-64.4366,97.9589,1
-64.422,98.0356,1,2012066,-64.422,98.0356,1
-64.4436,98.0069,1,2012067,-64.4436,98.0069,1
-64.4112,98.0525,1,2012068,-64.4112,98.0525,1
-64.3748,97.9999,1,2012069,-64.3748,97.9999,1
-64.3941,98.0062,1,2012070,-64.3941,98.0062,1
-64.4145,97.9974,1,2012071,-64.4145,97.9974,1
-64.4111,98.0524,1,2012072,-64.4111,98.0524,1
-64.4331,98.0139,1,2012073,-64.4331,98.0139,1
-64.4733,98.0066,1,2012074,-64.4733,98.0066,1
-64.4542,97.9954,1,2012075,-64.4542,97.9954,1
-64.448,97.9322,1,2012076,-64.448,97.9322,1
-64.4677,97.9336,1,2012077,-64.4677,97.9336,1
-64.4999,97.8927,1,2012078,-64.4999,97.8927,1
-64.4557,97.9705,1,2012079,-64.4557,97.9705,1
-64.4508,97.8873,1,2012080,-64.4508,97.8873,1
-64.4514,97.8776,1,2012081,-64.4514,97.8776,1
-64.4563,97.7926,1,2012082,-64.4563,97.7926,1
-64.4969,97.7746,1,2012083,-64.4969,97.7746,1
-64.5014,97.8682,1,2012084,-64.5014,97.8682,1
-64.4865,97.7868,1,2012085,-64.4865,97.7868,1
-64.4255,97.8132,1,2012086,-64.4255,97.8132,1
-64.4231,97.8531,1,2012087,-64.4231,97.8531,1
-64.4521,97.8624,1,2012088,-64.4521,97.8624,1
-64.522,97.8539,1,2012089,-64.522,97.8539,1
-64.5065,97.9461,1,2012090,-64.5065,97.9461,1
-64.5185,97.9141,1,2012091,-64.5185,97.9141,1
-64.4383,97.9291,1,2012092,-64.4383,97.9291,1
-64.4756,97.9665,1,2012093,-64.4756,97.9665,1
-64.4939,97.9929,1,2012094,-64.4939,97.9929,1
-64.4556,97.9705,1,2012095,-64.4556,97.9705,1
-64.4886,97.9149,1,2012096,-64.4886,97.9149,1
-64.5007,97.878,1,2012097,-64.5007,97.878,1
-64.5016,97.8628,1,2012098,-64.5016,97.8628,1
-64.5002,97.8878,1,2012099,-64.5002,97.8878,1
-64.4861,97.955,1,2012100,-64.4861,97.955,1
-64.5399,97.8856,1,2012101,-64.5399,97.8856,1
-64.5225,97.8441,1,2012102,-64.5225,97.8441,1
-64.5314,97.8624,1,2012103,-64.5314,97.8624,1
-64.5134,97.8312,1,2012104,-64.5134,97.8312,1
-64.5271,97.7688,1,2012105,-64.5271,97.7688,1
-64.4709,97.8788,1,2012106,-64.4709,97.8788,1
-64.5259,97.7888,1,2012107,-64.5259,97.7888,1
-64.4595,97.9056,1,2012108,-64.4595,97.9056,1
-64.4813,97.8717,1,2012109,-64.4813,97.8717,1
-64.5022,97.853,1,2012110,-64.5022,97.853,1
-64.5228,97.8392,1,2012111,-64.5228,97.8392,1
-64.5328,97.8374,1,2012112,-64.5328,97.8374,1
-64.5264,97.779,1,2012113,-64.5264,97.779,1
-64.513,97.8361,1,2012114,-64.513,97.8361,1
-64.5441,97.8151,1,2012115,-64.5441,97.8151,1
-64.48,97.8917,1,2012116,-64.48,97.8917,1
-64.5491,97.8985,1,2012117,-64.5491,97.8985,1
-64.5196,97.8964,0,2012118,-64.5196,97.8964,0
-64.4901,97.89,1,2012119,-64.4901,97.89,1
-64.5131,97.8361,1,2012120,-64.5131,97.8361,1
-64.5031,97.8379,1,2012121,-64.5031,97.8379,1
-64.5217,97.8593,1,2012122,-64.5217,97.8593,1
-64.5217,97.8593,1,2012123,-64.5217,97.8593,1
-64.5132,97.8361,1,2012124,-64.5132,97.8361,1
-64.4837,97.8317,1,2012125,-64.4837,97.8317,1
-64.5025,97.8481,1,2012126,-64.5025,97.8481,1
-64.5349,97.8021,1,2012127,-64.5349,97.8021,1
-64.5226,97.8441,1,2012128,-64.5226,97.8441,1
-64.512,97.8562,1,2012129,-64.512,97.8562,1
-64.4943,97.8201,1,2012130,-64.4943,97.8201,1
-64.5194,97.7309,1,2012131,-64.5194,97.7309,1
-64.4961,97.7898,1,2012132,-64.4961,97.7898,1
-64.4861,97.7916,1,2012133,-64.4861,97.7916,1
-64.4825,97.8517,1,2012134,-64.4825,97.8517,1
-64.5107,97.8762,1,2012135,-64.5107,97.8762,1
-64.5227,97.8392,1,2012136,-64.5227,97.8392,1
-64.5438,97.8204,1,2012137,-64.5438,97.8204,1
-64.5154,97.7959,1,2012138,-64.5154,97.7959,1
-64.5534,97.8235,1,2012139,-64.5534,97.8235,1
-64.5363,97.7771,1,2012140,-64.5363,97.7771,1
-64.5549,97.7985,1,2012141,-64.5549,97.7985,1
-64.529,97.7339,1,2012142,-64.529,97.7339,1
-64.536,97.782,1,2012143,-64.536,97.782,1
-64.5422,97.8454,1,2012144,-64.5422,97.8454,1
-64.5437,97.8204,1,2012145,-64.5437,97.8204,1
-64.5255,97.7942,1,2012146,-64.5255,97.7942,1
-64.5169,97.771,1,2012147,-64.5169,97.771,1
-64.5447,97.8053,1,2012148,-64.5447,97.8053,1
-64.5143,97.816,1,2012149,-64.5143,97.816,1
-64.5128,97.841,1,2012150,-64.5128,97.841,1
-64.5218,97.8543,1,2012151,-64.5218,97.8543,1
-64.547,97.7651,1,2012152,-64.547,97.7651,1
-64.5341,97.8169,1,2012153,-64.5341,97.8169,1
-64.4874,97.935,1,2012154,-64.4874,97.935,1
-64.502,97.858,1,2012155,-64.502,97.858,1
-64.4618,97.8705,1,2012156,-64.4618,97.8705,1
-64.4126,97.8647,1,2012157,-64.4126,97.8647,1
-64.4049,97.9898,1,2012158,-64.4049,97.9898,1
-64.4714,97.8736,1,2012159,-64.4714,97.8736,1
-64.4402,97.8994,1,2012160,-64.4402,97.8994,1
-64.4227,97.858,1,2012161,-64.4227,97.858,1
-64.4787,97.9167,1,2012162,-64.4787,97.9167,1
-64.4603,97.8954,1,2012163,-64.4603,97.8954,1
-64.4274,97.9459,1,2012164,-64.4274,97.9459,1
-64.4769,97.9465,1,2012165,-64.4769,97.9465,1
-64.4539,98.0003,1,2012166,-64.4539,98.0003,1
-64.426,97.9708,1,2012167,-64.426,97.9708,1
-64.4445,97.9922,1,2012168,-64.4445,97.9922,1
-64.4392,97.914,1,2012169,-64.4392,97.914,1
-64.456,97.9652,1,2012170,-64.456,97.9652,1
-64.443,98.0171,1,2012171,-64.443,98.0171,1
-64.4357,97.974,1,2012172,-64.4357,97.974,1
-64.4461,97.9669,1,2012173,-64.4461,97.9669,1
-64.3918,98.0461,1,2012174,-64.3918,98.0461,1
-64.3944,98.0013,1,2012175,-64.3944,98.0013,1
-64.446,97.9669,1,2012176,-64.446,97.9669,1
-64.4444,98.0245,0,2012177,-64.4444,98.0245,0
-64.4391,98.082,1,2012178,-64.4391,98.082,1
-64.3839,98.0132,1,2012179,-64.3839,98.0132,1
-64.3984,97.9366,1,2012180,-64.3984,97.9366,1
-64.4175,97.9477,1,2012181,-64.4175,97.9477,1
-64.4169,97.9579,1,2012182,-64.4169,97.9579,1
-64.4104,97.8997,1,2012183,-64.4104,97.8997,1
-64.4372,97.9491,1,2012184,-64.4372,97.9491,1
-64.408,97.9397,1,2012185,-64.408,97.9397,1
-64.43,98.069,1,2012186,-64.43,98.069,1
-64.4096,97.9144,1,2012187,-64.4096,97.9144,1
-64.3887,97.9335,1,2012188,-64.3887,97.9335,1
-64.3973,97.9566,1,2012189,-64.3973,97.9566,1
-64.386,97.9782,1,2012190,-64.386,97.9782,1
-64.3945,98.0013,1,2012191,-64.3945,98.0013,1
-64.3954,97.9863,1,2012192,-64.3954,97.9863,1
-64.4418,97.874,1,2012193,-64.4418,97.874,1
-64.4423,97.8642,1,2012194,-64.4423,97.8642,1
-64.4256,97.9761,1,2012195,-64.4256,97.9761,1
-64.4272,97.9509,1,2012196,-64.4272,97.9509,1
-64.4105,98.0626,1,2012197,-64.4105,98.0626,1
-64.4461,97.9669,1,2012198,-64.4461,97.9669,1
-64.4053,97.9845,1,2012199,-64.4053,97.9845,1
-64.4455,97.9771,1,2012200,-64.4455,97.9771,1
-64.4455,97.9771,1,2012201,-64.4455,97.9771,1
-64.4272,97.9508,1,2012202,-64.4272,97.9508,1
-64.4481,97.9323,1,2012203,-64.4481,97.9323,1
-64.4092,97.9197,1,2012204,-64.4092,97.9197,1
-64.4166,97.9628,1,2012205,-64.4166,97.9628,1
-64.3701,98.0747,1,2012206,-64.3701,98.0747,1
-64.3609,98.0663,1,2012207,-64.3609,98.0663,1
-64.3636,98.0216,1,2012208,-64.3636,98.0216,1
-64.3639,98.0167,1,2012209,-64.3639,98.0167,1
-64.3724,98.0398,1,2012210,-64.3724,98.0398,1
-64.4352,97.9838,1,2012211,-64.4352,97.9838,1
-64.4348,97.9781,0,2012212,-64.4348,97.9781,0
-64.4336,97.9738,0,2012213,-64.4336,97.9738,0
-64.4312,97.9708,0,2012214,-64.4312,97.9708,0
-64.4277,97.969,0,2012215,-64.4277,97.969,0
-64.4227,97.968,0,2012216,-64.4227,97.968,0
-64.4162,97.9677,1,2012217,-64.4162,97.9677,1
-64.375,97.995,1,2012218,-64.375,97.995,1
-64.3906,98.0661,1,2012219,-64.3906,98.0661,1
-64.3587,98.1012,1,2012220,-64.3587,98.1012,1
-64.3852,97.9929,1,2012221,-64.3852,97.9929,1
-64.4161,97.9726,1,2012222,-64.4161,97.9726,1
-64.409,97.9246,1,2012223,-64.409,97.9246,1
-64.3887,97.9335,1,2012224,-64.3887,97.9335,1
-64.3851,97.9933,1,2012225,-64.3851,97.9933,1
-64.4197,97.9127,1,2012226,-64.4197,97.9127,1
-64.419,97.9229,1,2012227,-64.419,97.9229,1
-64.4178,97.9428,1,2012228,-64.4178,97.9428,1
-64.4287,97.926,1,2012229,-64.4287,97.926,1
-64.4214,98.0459,1,2012230,-64.4214,98.0459,1
-64.3574,97.9586,1,2012231,-64.3574,97.9586,1
-64.3718,97.9655,0,2012232,-64.3718,97.9655,0
-64.3861,97.9783,1,2012233,-64.3861,97.9783,1
-64.3654,97.9919,1,2012234,-64.3654,97.9919,1
-64.3882,98.106,1,2012235,-64.3882,98.106,1
-64.413,98.0223,1,2012236,-64.413,98.0223,1
-64.4051,97.9894,1,2012237,-64.4051,97.9894,1
-64.3957,97.9814,1,2012238,-64.3957,97.9814,1
-64.4114,97.8847,1,2012239,-64.4114,97.8847,1
-64.3939,98.0115,1,2012240,-64.3939,98.0115,1
-64.3651,97.9967,1,2012241,-64.3651,97.9967,1
-64.4137,98.0126,1,2012242,-64.4137,98.0126,1
-64.3966,97.9663,1,2012243,-64.3966,97.9663,1
-64.4042,98.0045,1,2012244,-64.4042,98.0045,1
-64.3845,98.003,1,2012245,-64.3845,98.003,1
-64.3736,98.0198,1,2012246,-64.3736,98.0198,1
-64.404,98.0094,1,2012247,-64.404,98.0094,1
-64.376,97.98,1,2012248,-64.376,97.98,1
-64.3836,98.0181,1,2012249,-64.3836,98.0181,1
-64.3542,98.0135,1,2012250,-64.3542,98.0135,1
-64.3834,98.023,1,2012251,-64.3834,98.023,1
-64.3942,98.0062,1,2012252,-64.3942,98.0062,1
-64.4051,97.9894,1,2012253,-64.4051,97.9894,1
-64.386,97.9782,1,2012254,-64.386,97.9782,1
-64.386,97.9782,1,2012255,-64.386,97.9782,1
-64.386,97.9782,1,2012256,-64.386,97.9782,1
-64.386,97.9782,1,2012257,-64.386,97.9782,1
-64.386,97.9782,1,2012258,-64.386,97.9782,1
-64.386,97.9782,1,2012259,-64.386,97.9782,1
-64.386,97.9782,1,2012260,-64.386,97.9782,1
-64.3848,97.9982,1,2012261,-64.3848,97.9982,1
-64.393,98.0262,1,2012262,-64.393,98.0262,1
-64.4039,98.0094,1,2012263,-64.4039,98.0094,1
-64.3833,98.023,1,2012264,-64.3833,98.023,1
-64.376,97.98,1,2012265,-64.376,97.98,1
-64.3751,97.995,1,2012266,-64.3751,97.995,1
-64.3772,97.96,1,2012267,-64.3772,97.96,1
-64.3642,98.0118,1,2012268,-64.3642,98.0118,1
-64.3749,97.9999,1,2012269,-64.3749,97.9999,1
-64.3869,97.9632,1,2012270,-64.3869,97.9632,1
-64.397,97.9614,1,2012271,-64.397,97.9614,1
-64.3836,98.0181,1,2012272,-64.3836,98.0181,1
-64.3991,97.9264,1,2012273,-64.3991,97.9264,1
-64.2418,97.9066,1,2012274,-64.2418,97.9066,1
-64.4447,97.9973,1,2012275,-64.4447,97.9973,1
-64.4623,97.9945,0,2012276,-64.4623,97.9945,0
-64.4717,97.9894,0,2012277,-64.4717,97.9894,0
-64.4745,97.9866,1,2012278,-64.4745,97.9866,1
-64.4125,98.0275,1,2012279,-64.4125,98.0275,1
-64.3978,97.9463,1,2012280,-64.3978,97.9463,1
-64.4163,97.9677,1,2012281,-64.4163,97.9677,1
-64.3835,98.0181,1,2012282,-64.3835,98.0181,1
-64.3663,97.9768,1,2012283,-64.3663,97.9768,1
-64.3885,97.9384,1,2012284,-64.3885,97.9384,1
-64.3693,97.9272,1,2012285,-64.3693,97.9272,1
-64.3657,97.987,1,2012286,-64.3657,97.987,1
-64.3676,97.9569,1,2012287,-64.3676,97.9569,1
-64.3472,97.9657,1,2012288,-64.3472,97.9657,1
-64.3679,97.9521,1,2012289,-64.3679,97.9521,1
-64.3739,98.015,1,2012290,-64.3739,98.015,1
-64.3651,97.9968,1,2012291,-64.3651,97.9968,1
-64.3469,97.9706,1,2012292,-64.3469,97.9706,1
-64.3752,97.9951,1,2012293,-64.3752,97.9951,1
-64.353,98.0334,1,2012294,-64.353,98.0334,1
-64.3746,98.0048,1,2012295,-64.3746,98.0048,1
-64.3857,97.9831,1,2012296,-64.3857,97.9831,1
-64.3812,98.058,1,2012297,-64.3812,98.058,1
-64.3551,97.9985,1,2012298,-64.3551,97.9985,1
-64.3469,97.9706,1,2012299,-64.3469,97.9706,1
-64.3376,97.9626,1,2012300,-64.3376,97.9626,1
-64.3339,98.0223,1,2012301,-64.3339,98.0223,1
-64.343,98.0352,1,2012302,-64.343,98.0352,1
-64.4062,97.9744,1,2012303,-64.4062,97.9744,1
-64.4139,98.0076,1,2012304,-64.4139,98.0076,1
-64.4233,98.0157,1,2012305,-64.4233,98.0157,1
-64.4014,98.0493,1,2012306,-64.4014,98.0493,1
-64.4157,97.9775,1,2012307,-64.4157,97.9775,1
-64.4224,98.0308,1,2012308,-64.4224,98.0308,1
-64.3954,97.9862,1,2012309,-64.3954,97.9862,1
-64.3921,98.0412,1,2012310,-64.3921,98.0412,1
-64.3987,98.0941,1,2012311,-64.3987,98.0941,1
-64.4069,98.1221,1,2012312,-64.4069,98.1221,1
-64.3996,98.079,1,2012313,-64.3996,98.079,1
-64.3708,98.0646,1,2012314,-64.3708,98.0646,1
-64.3903,98.0709,1,2012315,-64.3903,98.0709,1
-64.3793,98.0877,1,2012316,-64.3793,98.0877,1
-64.4252,97.9855,1,2012317,-64.4252,97.9855,1
-64.4017,98.0444,1,2012318,-64.4017,98.0444,1
-64.4121,98.0374,1,2012319,-64.4121,98.0374,1
-64.4121,98.0374,1,2012320,-64.4121,98.0374,1
-64.4121,98.0374,1,2012321,-64.4121,98.0374,1
-64.4111,98.0524,1,2012322,-64.4111,98.0524,1
-64.4111,98.0524,1,2012323,-64.4111,98.0524,1
-64.3914,98.051,1,2012324,-64.3914,98.051,1
-64.3745,98.0048,1,2012325,-64.3745,98.0048,1
-64.393,98.0262,1,2012326,-64.393,98.0262,1
-64.4039,98.0094,1,2012327,-64.4039,98.0094,1
-64.3954,97.9863,1,2012328,-64.3954,97.9863,1
-64.3617,98.0517,1,2012329,-64.3617,98.0517,1
-64.366,98.1443,1,2012330,-64.366,98.1443,1
-64.3897,98.0807,1,2012331,-64.3897,98.0807,1
-64.3693,98.0894,1,2012332,-64.3693,98.0894,1
-64.3875,98.1157,1,2012333,-64.3875,98.1157,1
-64.3984,98.0989,1,2012334,-64.3984,98.0989,1
-64.3778,98.1125,1,2012335,-64.3778,98.1125,1
-64.3754,97.9897,1,2012336,-64.3754,97.9897,1
-64.404,98.0094,1,2012337,-64.404,98.0094,1
-64.4197,98.0756,1,2012338,-64.4197,98.0756,1
-64.4084,98.0972,1,2012339,-64.4084,98.0972,1
-64.4591,98.0781,1,2012340,-64.4591,98.0781,1
-64.4229,98.0205,1,2012341,-64.4229,98.0205,1
-64.3844,98.003,1,2012342,-64.3844,98.003,1
-64.4319,98.0388,1,2012343,-64.4319,98.0388,1
-64.3637,97.8541,1,2012344,-64.3637,97.8541,1
-64.2364,98.1534,1,2012345,-64.2364,98.1534,1
-64.221,98.0913,1,2012346,-64.221,98.0913,1
-64.2602,98.0991,1,2012347,-64.2602,98.0991,1
