ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-66.2002,143.1212,1,2012099,-66.2002,143.1212,1
-66.2055,143.1113,1,2012100,-66.2055,143.1113,1
-66.1873,143.1147,1,2012101,-66.1873,143.1147,1
-66.2002,143.1212,1,2012102,-66.2002,143.1212,1
-66.1894,143.0495,1,2012103,-66.1894,143.0495,1
-66.2013,143.0887,1,2012104,-66.2013,143.0887,1
-66.2072,143.1082,1,2012105,-66.2072,143.1082,1
-66.1943,143.1017,1,2012106,-66.1943,143.1017,1
-66.1932,143.1342,1,2012107,-66.1932,143.1342,1
-66.1926,143.1048,1,2012108,-66.1926,143.1048,1
-66.1862,143.1473,1,2012109,-66.1862,143.1473,1
-66.1915,143.1374,1,2012110,-66.1915,143.1374,1
-66.1845,143.1504,1,2012111,-66.1845,143.1504,1
-66.1822,143.2156,1,2012112,-66.1822,143.2156,1
-66.1757,143.1665,1,2012113,-66.1757,143.1665,1
-66.1746,143.1992,1,2012114,-66.1746,143.1992,1
-66.1897,143.1405,1,2012115,-66.1897,143.1405,1
-66.1985,143.1244,1,2012116,-66.1985,143.1244,1
-66.2132,143.1277,1,2012117,-66.2132,143.1277,1
-66.1872,143.1146,1,2012118,-66.1872,143.1146,1
-66.1926,143.1048,1,2012119,-66.1926,143.1048,1
-66.1684,143.0887,1,2012120,-66.1684,143.0887,1
-66.1575,143.17,1,2012121,-66.1575,143.17,1
-66.208,143.1373,1,2012122,-66.208,143.1373,1
-66.1932,143.1341,1,2012123,-66.1932,143.1341,1
-66.1904,143.17,1,2012124,-66.1904,143.17,1
-66.1796,143.0982,1,2012125,-66.1796,143.0982,1
-66.1996,143.0919,1,2012126,-66.1996,143.0919,1
-66.1732,143.1407,1,2012127,-66.1732,143.1407,1
-66.1871,143.0234,1,2012128,-66.1871,143.0234,1
-66.1722,143.1735,1,2012129,-66.1722,143.1735,1
-66.179,143.069,1,2012130,-66.179,143.069,1
-66.1726,143.1115,1,2012131,-66.1726,143.1115,1
-66.1856,143.1179,1,2012132,-66.1856,143.1179,1
-66.1866,143.0853,1,2012133,-66.1866,143.0853,1
-66.1425,143.0758,1,2012134,-66.1425,143.0758,1
-66.171,143.1148,1,2012135,-66.171,143.1148,1
-66.1538,143.0855,1,2012136,-66.1538,143.0855,1
-66.1369,143.1473,1,2012137,-66.1369,143.1473,1
-66.1692,143.1178,1,2012138,-66.1692,143.1178,1
-66.1768,143.134,1,2012139,-66.1768,143.134,1
-66.1876,143.2058,1,2012140,-66.1876,143.2058,1
-66.1698,143.147,1,2012141,-66.1698,143.147,1
-66.138,143.1146,1,2012142,-66.138,143.1146,1
-66.1681,143.1505,1,2012143,-66.1681,143.1505,1
-66.1946,143.1927,1,2012144,-66.1946,143.1927,1
-66.2092,143.196,1,2012145,-66.2092,143.196,1
-66.1692,143.2088,1,2012146,-66.1692,143.2088,1
-66.154,143.1762,1,2012147,-66.154,143.1762,1
-66.147,143.1893,1,2012148,-66.147,143.1893,1
-66.1611,143.1633,1,2012149,-66.1611,143.1633,1
-66.1569,143.1406,1,2012150,-66.1569,143.1406,1
-66.1617,143.1927,1,2012151,-66.1617,143.1927,1
-66.1551,143.1438,1,2012152,-66.1551,143.1438,1
-66.1499,143.1537,1,2012153,-66.1499,143.1537,1
-66.1282,143.1633,1,2012154,-66.1282,143.1633,1
-66.1265,143.1665,1,2012155,-66.1265,143.1665,1
-66.1571,143.2316,1,2012156,-66.1571,143.2316,1
-66.1713,143.0525,1,2012157,-66.1713,143.0525,1
-66.1845,143.1506,1,2012158,-66.1845,143.1506,1
-66.1796,143.0983,1,2012159,-66.1796,143.0983,1
-66.2104,143.1636,1,2012160,-66.2104,143.1636,1
-66.1592,143.1667,1,2012161,-66.1592,143.1667,1
-66.1962,143.0982,1,2012162,-66.1962,143.0982,1
-66.1862,143.1473,1,2012163,-66.1862,143.1473,1
-66.1845,143.1504,1,2012164,-66.1845,143.1504,1
-66.1763,143.196,1,2012165,-66.1763,143.196,1
-66.1627,143.16,1,2012166,-66.1627,143.16,1
-66.1687,143.1796,1,2012167,-66.1687,143.1796,1
-66.1698,143.1471,1,2012168,-66.1698,143.1471,1
-66.1946,143.1927,1,2012169,-66.1946,143.1927,1
-66.1704,143.1764,1,2012170,-66.1704,143.1764,1
-66.1288,143.1926,1,2012171,-66.1288,143.1926,1
-66.1793,143.1601,1,2012172,-66.1793,143.1601,1
-66.1594,143.2577,1,2012173,-66.1594,143.2577,1
-66.1933,143.1338,1,2012174,-66.1933,143.1338,1
-66.2011,143.2417,1,2012175,-66.2011,143.2417,1
-66.1616,143.1925,1,2012176,-66.1616,143.1925,1
-66.1708,143.1909,0,2012177,-66.1708,143.1909,0
-66.1799,143.1894,1,2012178,-66.1799,143.1894,1
-66.1757,143.1665,1,2012179,-66.1757,143.1665,1
-66.2075,143.1993,1,2012180,-66.2075,143.1993,1
-66.2021,143.2089,1,2012181,-66.2021,143.2089,1
-66.1763,143.1958,1,2012182,-66.1763,143.1958,1
-66.1805,143.2186,1,2012183,-66.1805,143.2186,1
-66.2005,143.2122,1,2012184,-66.2005,143.2122,1
-66.194,143.2545,1,2012185,-66.194,143.2545,1
-66.1864,143.2381,1,2012186,-66.1864,143.2381,1
-66.1782,143.2837,1,2012187,-66.1782,143.2837,1
-66.1481,143.1566,1,2012188,-66.1481,143.1566,1
-66.174,143.1699,1,2012189,-66.174,143.1699,1
-66.1838,143.1211,1,2012190,-66.1838,143.1211,1
-66.1866,143.0853,1,2012191,-66.1866,143.0853,1
-66.1814,143.0953,1,2012192,-66.1814,143.0953,1
-66.1775,143.1636,1,2012193,-66.1775,143.1636,1
-66.1898,143.1406,1,2012194,-66.1898,143.1406,1
-66.2033,143.1765,1,2012195,-66.2033,143.1765,1
-66.1763,143.1959,1,2012196,-66.1763,143.1959,1
-66.2356,143.1471,1,2012197,-66.2356,143.1471,1
-66.2137,143.1569,1,2012198,-66.2137,143.1569,1
-66.1791,143.1602,1,2012199,-66.1791,143.1602,1
-66.2345,143.1798,1,2012200,-66.2345,143.1798,1
-66.205,143.1732,1,2012201,-66.205,143.1732,1
-66.1774,143.1634,1,2012202,-66.1774,143.1634,1
-66.1331,143.0626,1,2012203,-66.1331,143.0626,1
-66.1613,143.0107,1,2012204,-66.1613,143.0107,1
-66.1608,143.0726,1,2012205,-66.1608,143.0726,1
-66.1856,143.1181,1,2012206,-66.1856,143.1181,1
-66.1752,143.2286,1,2012207,-66.1752,143.2286,1
-66.1717,143.2348,1,2012208,-66.1717,143.2348,1
-66.154,143.1762,1,2012209,-66.154,143.1762,1
-66.1481,143.1568,1,2012210,-66.1481,143.1568,1
-66.1433,143.1048,1,2012211,-66.1433,143.1048,1
-66.1455,143.1142,0,2012212,-66.1455,143.1142,0
-66.1511,143.1377,0,2012213,-66.1511,143.1377,0
-66.1584,143.1683,0,2012214,-66.1584,143.1683,0
-66.1657,143.1989,0,2012215,-66.1657,143.1989,0
-66.1713,143.2224,0,2012216,-66.1713,143.2224,0
-66.1735,143.2318,1,2012217,-66.1735,143.2318,1
-66.1562,143.1111,1,2012218,-66.1562,143.1111,1
-66.1657,143.1247,1,2012219,-66.1657,143.1247,1
-66.1492,143.1244,1,2012220,-66.1492,143.1244,1
-66.1492,143.1244,1,2012221,-66.1492,143.1244,1
-66.1492,143.1244,1,2012222,-66.1492,143.1244,1
-66.1492,143.1244,1,2012223,-66.1492,143.1244,1
-66.1492,143.1244,1,2012224,-66.1492,143.1244,1
-66.1492,143.1244,1,2012225,-66.1492,143.1244,1
-66.1492,143.1244,1,2012226,-66.1492,143.1244,1
-66.1591,143.0756,1,2012227,-66.1591,143.0756,1
-66.1889,143.0204,1,2012228,-66.1889,143.0204,1
-66.1954,143.0693,1,2012229,-66.1954,143.0693,1
-66.1954,143.0692,1,2012230,-66.1954,143.0692,1
-66.1825,143.0627,1,2012231,-66.1825,143.0627,1
-66.186,143.0545,0,2012232,-66.186,143.0545,0
-66.1895,143.0496,1,2012233,-66.1895,143.0496,1
-66.1614,143.1018,1,2012234,-66.1614,143.1018,1
-66.179,143.0691,1,2012235,-66.179,143.0691,1
-66.1667,143.092,1,2012236,-66.1667,143.092,1
-66.1457,143.131,1,2012237,-66.1457,143.131,1
-66.174,143.1699,1,2012238,-66.174,143.1699,1
-66.1018,143.212,1,2012239,-66.1018,143.212,1
-66.1458,143.1307,1,2012240,-66.1458,143.1307,1
-66.1611,143.1634,1,2012241,-66.1611,143.1634,1
-66.1579,143.1081,1,2012242,-66.1579,143.1081,1
-66.1461,143.0692,1,2012243,-66.1461,143.0692,1
-66.1429,143.1668,1,2012244,-66.1429,143.1668,1
-66.1611,143.1634,1,2012245,-66.1611,143.1634,1
-66.1498,143.1536,1,2012246,-66.1498,143.1536,1
-66.1574,143.0788,1,2012247,-66.1574,143.0788,1
-66.1558,143.1733,1,2012248,-66.1558,143.1733,1
-66.1703,143.0852,1,2012249,-66.1703,143.0852,1
-66.1737,143.0789,1,2012250,-66.1737,143.0789,1
-66.1527,143.118,1,2012251,-66.1527,143.118,1
-66.151,143.1212,1,2012252,-66.151,143.1212,1
-66.151,143.1212,1,2012253,-66.151,143.1212,1
-66.1682,142.9975,1,2012254,-66.1682,142.9975,1
-66.1682,142.9975,1,2012255,-66.1682,142.9975,1
-66.1682,142.9975,1,2012256,-66.1682,142.9975,1
-66.1682,142.9975,1,2012257,-66.1682,142.9975,1
-66.1682,142.9975,1,2012258,-66.1682,142.9975,1
-66.1682,142.9975,1,2012259,-66.1682,142.9975,1
-66.1682,142.9975,1,2012260,-66.1682,142.9975,1
-66.1604,143.1345,1,2012261,-66.1604,143.1345,1
-66.1461,143.0692,1,2012262,-66.1461,143.0692,1
-66.1499,143.1538,1,2012263,-66.1499,143.1538,1
-66.1574,143.0788,1,2012264,-66.1574,143.0788,1
-66.1769,143.1343,1,2012265,-66.1769,143.1343,1
-66.1785,143.1309,1,2012266,-66.1785,143.1309,1
-66.1856,143.1179,1,2012267,-66.1856,143.1179,1
-66.1807,143.0658,1,2012268,-66.1807,143.0658,1
-66.1803,143.1278,1,2012269,-66.1803,143.1278,1
-66.1467,143.0984,1,2012270,-66.1467,143.0984,1
-66.165,143.0952,1,2012271,-66.165,143.0952,1
-66.157,142.9879,1,2012272,-66.157,142.9879,1
-66.1696,143.0564,1,2012273,-66.1696,143.0564,1
-66.1042,142.9948,1,2012274,-66.1042,142.9948,1
-66.1305,143.0988,1,2012275,-66.1305,143.0988,1
-66.1473,143.1424,0,2012276,-66.1473,143.1424,0
-66.1603,143.172,0,2012277,-66.1603,143.172,0
-66.167,143.183,1,2012278,-66.167,143.183,1
-66.1687,143.1796,1,2012279,-66.1687,143.1796,1
-66.1768,143.1341,1,2012280,-66.1768,143.1341,1
-66.1704,143.1765,1,2012281,-66.1704,143.1765,1
-66.125,143.1081,1,2012282,-66.125,143.1081,1
-66.0846,143.092,1,2012283,-66.0846,143.092,1
-66.1152,143.0661,1,2012284,-66.1152,143.0661,1
-66.1445,143.0725,1,2012285,-66.1445,143.0725,1
-66.1521,143.0887,1,2012286,-66.1521,143.0887,1
-66.1181,143.1213,1,2012287,-66.1181,143.1213,1
-66.1217,143.1146,1,2012288,-66.1217,143.1146,1
-66.1563,143.1114,1,2012289,-66.1563,143.1114,1
-66.158,143.1082,1,2012290,-66.158,143.1082,1
-66.1661,143.0626,1,2012291,-66.1661,143.0626,1
-66.1489,143.0335,1,2012292,-66.1489,143.0335,1
-66.1468,143.0987,1,2012293,-66.1468,143.0987,1
-66.1321,143.0953,1,2012294,-66.1321,143.0953,1
-66.1245,143.079,1,2012295,-66.1245,143.079,1
-66.1256,143.0466,1,2012296,-66.1256,143.0466,1
-66.1451,143.1019,1,2012297,-66.1451,143.1019,1
-66.1391,143.0823,1,2012298,-66.1391,143.0823,1
-66.1332,143.0628,1,2012299,-66.1332,143.0628,1
-66.1392,143.0824,1,2012300,-66.1392,143.0824,1
-66.1332,143.0628,1,2012301,-66.1332,143.0628,1
-66.1392,143.0824,1,2012302,-66.1392,143.0824,1
-66.1391,143.0823,1,2012303,-66.1391,143.0823,1
-66.1472,143.0367,1,2012304,-66.1472,143.0367,1
-66.115,143.0663,1,2012305,-66.115,143.0663,1
-66.1536,142.9945,1,2012306,-66.1536,142.9945,1
-66.1317,143.1572,1,2012307,-66.1317,143.1572,1
-66.1287,143.1015,1,2012308,-66.1287,143.1015,1
-66.1212,143.1764,1,2012309,-66.1212,143.1764,1
-66.1346,143.121,1,2012310,-66.1346,143.121,1
-66.1282,143.1634,1,2012311,-66.1282,143.1634,1
-66.1529,142.9649,1,2012312,-66.1529,142.9649,1
-66.1393,143.1736,1,2012313,-66.1393,143.1736,1
-66.1622,143.1309,1,2012314,-66.1622,143.1309,1
-66.1768,143.1342,1,2012315,-66.1768,143.1342,1
-66.1375,143.1764,1,2012316,-66.1375,143.1764,1
-66.1583,143.1991,1,2012317,-66.1583,143.1991,1
-66.1583,143.1991,1,2012318,-66.1583,143.1991,1
-66.1583,143.1991,1,2012319,-66.1583,143.1991,1
-66.1751,143.1373,1,2012320,-66.1751,143.1373,1
-66.1751,143.1373,1,2012321,-66.1751,143.1373,1
-66.1751,143.1373,1,2012322,-66.1751,143.1373,1
-66.1321,143.0951,1,2012323,-66.1321,143.0951,1
-66.1374,143.0855,1,2012324,-66.1374,143.0855,1
-66.172,143.0822,1,2012325,-66.172,143.0822,1
-66.1704,143.1766,1,2012326,-66.1704,143.1766,1
-66.1321,143.0951,1,2012327,-66.1321,143.0951,1
-66.1234,143.1115,1,2012328,-66.1234,143.1115,1
-66.1433,143.1049,1,2012329,-66.1433,143.1049,1
-66.165,143.0952,1,2012330,-66.165,143.0952,1
-66.1516,143.1505,1,2012331,-66.1516,143.1505,1
-66.1503,143.0918,1,2012332,-66.1503,143.0918,1
-66.1251,143.1083,1,2012333,-66.1251,143.1083,1
-66.1563,143.1114,1,2012334,-66.1563,143.1114,1
-66.1439,143.1342,1,2012335,-66.1439,143.1342,1
-66.1503,143.0918,1,2012336,-66.1503,143.0918,1
-66.1569,143.1408,1,2012337,-66.1569,143.1408,1
-66.1402,143.0497,1,2012338,-66.1402,143.0497,1
-66.1699,143.1474,1,2012339,-66.1699,143.1474,1
-66.1698,143.1471,1,2012340,-66.1698,143.1471,1
-66.1569,143.1406,1,2012341,-66.1569,143.1406,1
-66.1499,143.1537,1,2012342,-66.1499,143.1537,1
-66.1244,143.0789,1,2012343,-66.1244,143.0789,1
-66.1245,143.0791,1,2012344,-66.1245,143.0791,1
-66.1622,143.1311,1,2012345,-66.1622,143.1311,1
-66.1601,143.0431,1,2012346,-66.1601,143.0431,1
-66.1597,143.1051,1,2012347,-66.1597,143.1051,1
-66.172,143.0821,1,2012348,-66.172,143.0821,1
-66.1667,143.092,1,2012349,-66.1667,143.092,1
-66.1478,143.066,1,2012350,-66.1478,143.066,1
-66.158,143.1083,1,2012351,-66.158,143.1083,1
-66.1461,143.0692,1,2012352,-66.1461,143.0692,1
-66.1461,143.0692,1,2012353,-66.1461,143.0692,1
-66.1461,143.0692,1,2012354,-66.1461,143.0692,1
-66.1461,143.0692,1,2012355,-66.1461,143.0692,1
-66.1461,143.0692,1,2012356,-66.1461,143.0692,1
-66.1461,143.0692,1,2012357,-66.1461,143.0692,1
-66.1461,143.0692,1,2012358,-66.1461,143.0692,1
-66.1461,143.0692,1,2012359,-66.1461,143.0692,1
-66.1461,143.0692,1,2012360,-66.1461,143.0692,1
-66.1451,143.1018,1,2012361,-66.1451,143.1018,1
-66.1521,143.0887,1,2012362,-66.1521,143.0887,1
-66.171,143.1148,1,2012363,-66.171,143.1148,1
-66.2055,143.1114,1,2012364,-66.2055,143.1114,1
-66.1862,143.1473,1,2012365,-66.1862,143.1473,1
-66.1845,143.1504,1,2012366,-66.1845,143.1504,1
-66.1784,143.1504,0,2013001,-66.1784,143.1504,0
-66.1515,143.1504,1,2013002,-66.1515,143.1504,1
-66.1137,143.0075,1,2013003,-66.1137,143.0075,1
-66.1613,143.0108,1,2013004,-66.1613,143.0108,1
-66.1808,143.0661,1,2013005,-66.1808,143.0661,1
-66.1695,143.0562,1,2013006,-66.1695,143.0562,1
-66.1232,143.0249,0,2013007,-66.1232,143.0249,0
-66.0853,142.969,1,2013008,-66.0853,142.969,1
-66.0921,142.8654,1,2013009,-66.0921,142.8654,1
-66.0889,142.8104,1,2013010,-66.0889,142.8104,1
-66.0907,142.8073,1,2013011,-66.0907,142.8073,1
-66.1135,142.9174,1,2013012,-66.1135,142.9174,1
-66.1323,142.943,1,2013013,-66.1323,142.943,1
-66.1372,142.9949,1,2013014,-66.1372,142.9949,1
-66.149,143.0337,1,2013015,-66.149,143.0337,1
-66.1252,142.9558,1,2013016,-66.1252,142.9558,1
-66.1512,142.9688,1,2013017,-66.1512,142.9688,1
-66.1512,142.9688,1,2013018,-66.1512,142.9688,1
-66.1512,142.9688,1,2013019,-66.1512,142.9688,1
-66.1512,142.9688,1,2013020,-66.1512,142.9688,1
-66.2148,142.8803,1,2013021,-66.2148,142.8803,1
-66.208,142.8316,1,2013022,-66.208,142.8316,1
-66.2206,142.9001,1,2013023,-66.2206,142.9001,1
-66.1989,142.9099,1,2013024,-66.1989,142.9099,1
-66.2501,142.9061,1,2013025,-66.2501,142.9061,1
-66.2486,142.8474,1,2013026,-66.2486,142.8474,1
-66.1915,142.8319,1,2013027,-66.1915,142.8319,1
-66.1611,142.8584,1,2013028,-66.1611,142.8584,1
-66.1766,142.8906,1,2013029,-66.1766,142.8906,1
-66.2053,142.8675,1,2013030,-66.2053,142.8675,1
-66.179,142.9167,1,2013031,-66.179,142.9167,1
-66.1696,142.9036,1,2013032,-66.1696,142.9036,1
-66.1701,142.9171,0,2013033,-66.1701,142.9171,0
-66.1717,142.9422,0,2013034,-66.1717,142.9422,0
-66.1745,142.9557,1,2013035,-66.1745,142.9557,1
-66.1944,142.9489,1,2013036,-66.1944,142.9489,1
-66.166,143.0631,1,2013037,-66.166,143.0631,1
-66.1969,142.9747,1,2013038,-66.1969,142.9747,1
-66.2473,142.9418,1,2013039,-66.2473,142.9418,1
-66.2604,142.8863,1,2013040,-66.2604,142.8863,1
-66.2601,142.9486,1,2013041,-66.2601,142.9486,1
-66.2648,142.9257,0,2013042,-66.2648,142.9257,0
-66.2734,142.8927,1,2013043,-66.2734,142.8927,1
-66.2821,142.8764,1,2013044,-66.2821,142.8764,1
-66.2709,142.8667,1,2013045,-66.2709,142.8667,1
-66.2774,142.87,0,2013046,-66.2774,142.87,0
-66.2839,142.8732,1,2013047,-66.2839,142.8732,1
-66.2799,142.7882,1,2013048,-66.2799,142.7882,1
-66.2977,142.6933,1,2013049,-66.2977,142.6933,1
-66.2984,142.7229,0,2013050,-66.2984,142.7229,0
-66.2991,142.7524,1,2013051,-66.2991,142.7524,1
-66.3124,142.6963,1,2013052,-66.3124,142.6963,1
-66.2781,142.7919,1,2013053,-66.2781,142.7919,1
-66.2757,142.7656,1,2013054,-66.2757,142.7656,1
-66.3126,142.8502,1,2013055,-66.3126,142.8502,1
-66.3591,142.8856,1,2013056,-66.3591,142.8856,1
-66.3278,142.8825,1,2013057,-66.3278,142.8825,1
-66.3461,142.879,1,2013058,-66.3461,142.879,1
-66.3327,142.9349,1,2013059,-66.3327,142.9349,1
-66.3054,142.863,1,2013060,-66.3054,142.863,1
-66.3115,142.8827,1,2013061,-66.3115,142.8827,1
-66.2779,142.9363,0,2013062,-66.2779,142.9363,0
-66.2149,143.0191,0,2013063,-66.2149,143.0191,0
-66.1793,143.0989,1,2013064,-66.1793,143.0989,1
-66.1775,143.1636,1,2013065,-66.1775,143.1636,1
-66.1746,143.1992,1,2013066,-66.1746,143.1992,1
-66.1757,143.1665,1,2013067,-66.1757,143.1665,1
-66.1628,143.1601,1,2013068,-66.1628,143.1601,1
-66.1579,143.1081,1,2013069,-66.1579,143.1081,1
-66.1617,143.1927,1,2013070,-66.1617,143.1927,1
-66.1588,143.2283,1,2013071,-66.1588,143.2283,1
-66.1658,143.2153,1,2013072,-66.1658,143.2153,1
-66.1529,143.2087,1,2013073,-66.1529,143.2087,1
-66.1481,143.1568,1,2013074,-66.1481,143.1568,1
-66.1659,143.2155,1,2013075,-66.1659,143.2155,1
-66.1788,143.2218,1,2013076,-66.1788,143.2218,1
-66.1782,143.2838,1,2013077,-66.1782,143.2838,1
-66.1636,143.2802,1,2013078,-66.1636,143.2802,1
-66.1888,143.264,1,2013079,-66.1888,143.264,1
-66.1832,143.2518,0,2013080,-66.1832,143.2518,0
-66.1717,143.2347,1,2013081,-66.1717,143.2347,1
-66.154,143.1762,1,2013082,-66.154,143.1762,1
-66.1562,143.1112,1,2013083,-66.1562,143.1112,1
-66.1601,143.0431,1,2013084,-66.1601,143.0431,1
-66.1727,143.1116,1,2013085,-66.1727,143.1116,1
-66.1761,143.105,0,2013086,-66.1761,143.105,0
-66.1797,143.0984,1,2013087,-66.1797,143.0984,1
-66.1985,143.1245,1,2013088,-66.1985,143.1245,1
-66.2061,143.1408,1,2013089,-66.2061,143.1408,1
-66.2061,143.1407,1,2013090,-66.2061,143.1407,1
-66.239,143.1407,1,2013091,-66.239,143.1407,1
-66.2207,143.1439,1,2013092,-66.2207,143.1439,1
-66.1898,143.2319,1,2013093,-66.1898,143.2319,1
-66.1745,143.199,1,2013094,-66.1745,143.199,1
-66.1805,143.2186,1,2013095,-66.1805,143.2186,1
-66.1805,143.2186,1,2013096,-66.1805,143.2186,1
-66.1816,143.1861,1,2013097,-66.1816,143.1861,1
-66.1757,143.1665,1,2013098,-66.1757,143.1665,1
-66.1698,143.1471,1,2013099,-66.1698,143.1471,1
-66.1946,143.1927,1,2013100,-66.1946,143.1927,1
-66.1704,143.1764,1,2013101,-66.1704,143.1764,1
-66.145,143.1016,1,2013102,-66.145,143.1016,1
-66.1735,143.2319,1,2013103,-66.1735,143.2319,1
-66.134,143.1827,1,2013104,-66.134,143.1827,1
-66.1501,143.2446,1,2013105,-66.1501,143.2446,1
-66.1264,143.1663,1,2013106,-66.1264,143.1663,1
-66.1523,143.1796,1,2013107,-66.1523,143.1796,1
-66.1562,143.1112,1,2013108,-66.1562,143.1112,1
-66.1558,143.1732,1,2013109,-66.1558,143.1732,1
-66.1633,143.0982,1,2013110,-66.1633,143.0982,1
-66.1499,143.1537,1,2013111,-66.1499,143.1537,1
-66.1503,143.0918,1,2013112,-66.1503,143.0918,1
-66.1617,143.1928,1,2013113,-66.1617,143.1928,1
-66.1799,143.1894,1,2013114,-66.1799,143.1894,1
-66.2075,143.1992,1,2013115,-66.2075,143.1992,1
-66.1644,143.1567,1,2013116,-66.1644,143.1567,1
-66.1838,143.1211,1,2013117,-66.1838,143.1211,1
-66.1985,143.1244,1,2013118,-66.1985,143.1244,1
-66.2002,143.1212,1,2013119,-66.2002,143.1212,1
-66.198,143.1864,1,2013120,-66.198,143.1864,1
