ascat_1,ascat_2,ascat_3,date
-69.711,11.3482,1,2018130
-69.711,11.3482,1,2018131
-69.711,11.3482,1,2018132
-69.711,11.3482,1,2018133
-69.711,11.3482,1,2018134
-69.711,11.3482,1,2018135
-69.711,11.3482,1,2018136
-69.711,11.3482,1,2018137
-69.711,11.3482,1,2018138
-69.711,11.3482,1,2018139
-69.711,11.3482,1,2018140
-69.7095,11.4272,1,2018141
-69.7095,11.4272,1,2018142
-69.7095,11.4272,1,2018143
-69.6436,11.5057,1,2018144
-69.6436,11.5057,1,2018145
-69.6436,11.5057,1,2018146
-69.6436,11.5057,1,2018147
-69.6436,11.5057,1,2018148
-69.6436,11.5057,1,2018149
-69.6436,11.5057,1,2018150
-69.6436,11.5057,1,2018151
-69.6638,11.6345,1,2018152
-69.6638,11.6345,1,2018153
-69.6638,11.6345,1,2018154
-69.6638,11.6345,1,2018155
-69.6638,11.6345,1,2018156
-69.6638,11.6345,1,2018157
-69.6638,11.6345,1,2018158
-69.6986,11.5765,1,2018159
-69.6986,11.5765,1,2018160
-69.6986,11.5765,1,2018161
-69.6986,11.5765,1,2018162
-69.6953,11.6287,1,2018163
-69.6953,11.6287,1,2018164
-69.6953,11.6287,1,2018165
-69.6953,11.6287,1,2018166
-69.6953,11.6287,1,2018167
-69.6953,11.6287,1,2018168
-69.6953,11.6287,1,2018169
-69.6953,11.6287,1,2018170
-69.6953,11.6287,1,2018171
-69.6953,11.6287,1,2018172
-69.6953,11.6287,1,2018173
-69.6953,11.6287,1,2018174
-69.6953,11.6287,1,2018175
-69.6953,11.6287,1,2018176
-69.6953,11.6287,1,2018177
-69.6953,11.6287,1,2018178
-69.6953,11.6287,1,2018179
-69.6953,11.6287,1,2018180
-69.6953,11.6287,1,2018181
-69.6953,11.6287,1,2018182
-69.6953,11.6287,1,2018183
-69.6953,11.6287,1,2018184
-69.6953,11.6287,1,2018185
-69.6953,11.6287,1,2018186
-69.6953,11.6287,1,2018187
-69.6953,11.6287,1,2018188
-69.6953,11.6287,1,2018189
-69.6953,11.6287,1,2018190
-69.6953,11.6287,1,2018191
-69.7087,11.4357,1,2018192
-69.6903,11.4109,1,2018193
-69.6903,11.4109,1,2018194
-69.6903,11.4109,1,2018195
-69.6708,11.3996,1,2018196
-69.6708,11.3996,0,2018197
-69.6708,11.3996,0,2018198
-69.6708,11.3996,0,2018199
-69.6708,11.3996,0,2018200
-69.6708,11.3996,1,2018201
-69.6744,11.459,0,2018202
-69.6823,11.5898,0,2018203
-69.6902,11.7205,0,2018204
-69.6938,11.7799,1,2018205
-69.6938,11.7799,1,2018206
-69.6393,11.7073,1,2018207
-69.6424,11.5139,1,2018208
-69.6424,11.5139,1,2018209
-69.6852,11.476,1,2018210
-69.6852,11.476,1,2018211
-69.6852,11.476,1,2018212
-69.6852,11.476,0,2018213
-69.6852,11.476,1,2018214
-69.6779,11.5843,1,2018215
-69.6779,11.5843,1,2018216
-69.6779,11.5843,1,2018217
-69.6779,11.5843,1,2018218
-69.6779,11.5843,1,2018219
-69.6779,11.5843,1,2018220
-69.6779,11.5843,0,2018221
-69.6779,11.5843,1,2018222
-69.6779,11.5843,1,2018223
-69.6779,11.5843,1,2018224
-69.6779,11.5843,1,2018225
-69.6779,11.5843,0,2018226
-69.6779,11.5843,1,2018227
-69.6779,11.5843,1,2018228
-69.6779,11.5843,1,2018229
-69.6779,11.5843,1,2018230
-69.6779,11.5843,1,2018231
-69.7055,11.62,1,2018232
-69.7055,11.62,1,2018233
-69.7406,11.6994,1,2018234
-69.6466,11.7508,1,2018235
-69.6466,11.7508,1,2018236
-69.6913,11.6108,0,2018237
-69.736,11.4709,1,2018238
-69.6553,11.7664,1,2018239
-69.7046,11.6335,1,2018240
-69.7046,11.6335,1,2018241
-69.7046,11.6335,1,2018242
-69.7046,11.6335,1,2018243
-69.7046,11.6335,1,2018244
-69.7046,11.6335,1,2018245
-69.7046,11.6335,1,2018246
-69.6943,11.5006,1,2018247
-69.6943,11.5006,1,2018248
-69.6943,11.5006,1,2018249
-69.6943,11.5006,1,2018250
-69.6943,11.5006,1,2018251
-69.6943,11.5006,1,2018252
-69.6943,11.5006,1,2018253
-69.6943,11.5006,1,2018254
-69.6943,11.5006,1,2018255
-69.6943,11.5006,1,2018256
-69.6943,11.5006,1,2018257
-69.6943,11.5006,1,2018258
-69.6943,11.5006,1,2018259
-69.6943,11.5006,1,2018260
-69.6943,11.5006,0,2018261
-69.6943,11.5006,0,2018262
-69.6943,11.5006,0,2018263
-69.6943,11.5006,1,2018264
-69.6943,11.5006,1,2018265
-69.6943,11.5006,1,2018266
-69.6943,11.5006,1,2018267
-69.6943,11.5006,1,2018268
-69.6943,11.5006,1,2018269
-69.6943,11.5006,1,2018270
-69.6943,11.5006,1,2018271
-69.6943,11.5006,1,2018272
-69.6943,11.5006,1,2018273
-69.6943,11.5006,1,2018274
-69.6943,11.5006,0,2018275
-69.6943,11.5006,0,2018276
-69.6943,11.5006,0,2018277
-69.6943,11.5006,1,2018278
-69.6943,11.5006,0,2018279
-69.6943,11.5006,1,2018280
-69.6943,11.5006,1,2018281
-69.6943,11.5006,1,2018282
-69.6943,11.5006,0,2018283
-69.6943,11.5006,1,2018284
-69.6943,11.5006,1,2018285
-69.6943,11.5006,0,2018286
-69.6943,11.5006,0,2018287
-69.6943,11.5006,1,2018288
-69.6649,11.1957,1,2018289
-69.6649,11.1957,1,2018290
-69.6649,11.1957,1,2018291
-69.6617,11.3802,1,2018292
-69.6617,11.3802,1,2018293
-69.6617,11.3802,1,2018294
-69.6671,11.4462,1,2018295
-69.6671,11.4462,1,2018296
-69.6671,11.4462,1,2018297
-69.6671,11.4462,1,2018298
-69.6938,11.3588,1,2018299
-69.6938,11.3588,1,2018300
-69.6938,11.3588,1,2018301
-69.6938,11.3588,1,2018302
-69.6938,11.3588,1,2018303
-69.6938,11.3588,1,2018304
-69.6938,11.3588,1,2018305
-69.6498,11.4118,1,2018306
-69.6498,11.4118,0,2018307
-69.6498,11.4118,0,2018308
-69.6498,11.4118,1,2018309
-69.6498,11.4118,1,2018310
-69.6635,11.6395,1,2018311
-69.6666,11.46,1,2018312
-69.6666,11.46,1,2018313
-69.6666,11.46,1,2018314
-69.6666,11.46,1,2018315
-69.6629,11.5119,1,2018316
-69.6629,11.5119,1,2018317
-69.6629,11.5119,1,2018318
-69.6709,11.541,1,2018319
-69.6709,11.541,1,2018320
-69.6709,11.541,1,2018321
-69.6329,11.6326,0,2018322
-69.5949,11.7243,1,2018323
-69.6483,11.432,1,2018324
-69.6483,11.432,1,2018325
-69.6483,11.432,1,2018326
-69.6483,11.432,1,2018327
-69.6841,11.3532,1,2018328
-69.6248,11.5975,1,2018329
-69.6801,11.5569,1,2018330
-69.6801,11.5569,1,2018331
-69.6801,11.5569,1,2018332
-69.6801,11.5569,1,2018333
-69.6595,11.4,1,2018334
-69.6282,11.2653,1,2018335
-69.6578,11.4442,1,2018336
-69.6701,11.4062,1,2018337
-69.6701,11.4062,1,2018338
-69.6701,11.4062,1,2018339
-69.6504,11.5289,1,2018340
-69.6504,11.5289,1,2018341
-69.6504,11.5289,1,2018342
-69.6504,11.5289,1,2018343
-69.6504,11.5289,1,2018344
-69.6504,11.5289,1,2018345
-69.6504,11.5289,1,2018346
-69.6504,11.5289,1,2018347
-69.6781,11.4388,1,2018348
-69.6781,11.4388,1,2018349
-69.6781,11.4388,1,2018350
-69.6781,11.4388,1,2018351
-69.6781,11.4388,1,2018352
-69.6781,11.4388,1,2018353
-69.6781,11.4388,1,2018354
-69.6781,11.4388,1,2018355
-69.6781,11.4388,1,2018356
-69.6781,11.4388,1,2018357
-69.6781,11.4388,1,2018358
-69.6781,11.4388,1,2018359
-69.6781,11.4388,1,2018360
-69.6781,11.4388,1,2018361
-69.6781,11.4388,1,2018362
-69.6781,11.4388,1,2018363
-69.6781,11.4388,1,2018364
-69.6781,11.4388,1,2018365
-69.6781,11.4388,1,2019001
-69.6781,11.4388,1,2019002
-69.6781,11.4388,1,2019003
-69.6781,11.4388,1,2019004
-69.6781,11.4388,1,2019005
