date,qscat_1,qscat_2,qscat_3
2006358,-63.4834,-47.27,1
2006359,-63.4834,-47.27,1
2006360,-63.5138,-47.1376,1
2006361,-63.5138,-47.1376,0
2006362,-63.5138,-47.1376,0
2006363,-63.5138,-47.1376,0
2006364,-63.5138,-47.1376,0
2006365,-63.5138,-47.1376,1
2007001,-63.3866,-46.9269,1
2007002,-63.3866,-46.9269,1
2007003,-63.3772,-47.0242,1
2007004,-63.3772,-47.0242,1
2007005,-63.3772,-47.0242,1
2007006,-63.3783,-47.0073,0
2007007,-63.3813,-46.9636,0
2007008,-63.3853,-46.904,0
2007009,-63.3896,-46.8389,0
2007010,-63.3936,-46.7793,0
2007011,-63.3966,-46.7356,0
2007012,-63.3977,-46.7187,1
2007013,-63.3977,-46.7187,1
2007014,-63.3977,-46.7187,1
2007015,-63.3977,-46.7187,1
2007016,-63.3977,-46.7187,1
2007017,-63.3977,-46.7187,1
2007018,-63.5074,-46.6988,1
2007019,-63.4997,-46.9322,1
2007020,-63.4997,-46.9322,1
2007021,-63.4379,-47.0994,1
2007022,-63.4379,-47.0994,1
2007023,-63.4379,-47.0994,1
2007024,-63.5185,-47.1606,0
2007025,-63.5991,-47.2219,1
2007026,-63.5991,-47.2219,1
2007027,-63.5991,-47.2219,1
2007028,-63.5991,-47.2219,0
2007029,-63.5991,-47.2219,0
2007030,-63.5991,-47.2219,0
2007031,-63.5991,-47.2219,0
2007032,-63.5991,-47.2219,1
2007033,-63.5991,-47.2219,1
2007034,-63.6587,-47.3299,1
2007035,-63.5939,-47.2258,1
2007036,-63.5939,-47.2258,1
2007037,-63.5996,-47.183,0
2007038,-63.6121,-47.089,0
2007039,-63.6245,-46.9949,0
2007040,-63.6302,-46.9521,1
2007041,-63.5791,-47.2412,1
2007042,-63.6245,-47.2532,1
2007043,-63.6245,-47.2532,1
2007044,-63.5826,-47.0771,1
2007045,-63.5826,-47.0771,1
2007046,-63.5826,-47.0771,1
2007047,-63.6123,-47.2451,1
2007048,-63.6123,-47.2451,1
2007049,-63.6123,-47.2451,1
2007050,-63.6123,-47.2451,1
2007051,-63.6123,-47.2451,0
2007052,-63.6123,-47.2451,1
2007053,-63.6123,-47.2451,1
2007054,-63.633,-47.0975,1
2007055,-63.633,-47.0975,1
2007056,-63.6352,-46.9099,1
2007057,-63.6352,-46.9099,1
2007058,-63.6,-46.8353,1
2007059,-63.6361,-46.9895,1
2007060,-63.6611,-47.1142,1
2007061,-63.7144,-47.3086,1
2007062,-63.7496,-47.5974,1
2007063,-63.7216,-47.7931,1
2007064,-63.6389,-47.9525,1
2007065,-63.625,-48.1078,1
2007066,-63.5886,-48.1101,1
2007067,-63.5464,-48.1701,1
2007068,-63.4595,-48.221,1
2007069,-63.377,-48.4824,1
2007070,-63.377,-48.4824,1
2007071,-63.377,-48.4824,1
2007072,-63.4276,-48.3763,1
2007073,-63.3419,-48.5183,1
2007074,-63.2783,-48.5823,1
2007075,-63.2336,-48.491,1
2007076,-63.2336,-48.491,0
2007077,-63.2336,-48.491,1
2007078,-63.2343,-48.2201,0
2007079,-63.235,-47.9492,1
2007080,-63.235,-47.9492,1
2007081,-63.2426,-47.919,0
2007082,-63.2593,-47.8526,0
2007083,-63.2759,-47.7861,0
2007084,-63.2835,-47.7559,1
2007085,-63.2835,-47.7559,0
2007086,-63.2835,-47.7559,1
2007087,-63.4318,-47.4914,1
2007088,-63.4318,-47.4914,1
2007089,-63.4317,-47.305,0
2007090,-63.4315,-47.1186,1
2007091,-63.4242,-47.1207,1
2007092,-63.4242,-47.1207,1
2007093,-63.4415,-46.991,1
2007094,-63.4415,-46.991,1
2007095,-63.4716,-46.8716,1
2007096,-63.5444,-46.7532,1
2007097,-63.5644,-46.6129,1
2007098,-63.5644,-46.6129,1
2007099,-63.5938,-46.525,1
2007100,-63.5938,-46.525,1
2007101,-63.6616,-46.7297,1
2007102,-63.7026,-46.656,1
2007103,-63.7026,-46.656,1
2007104,-63.7385,-46.5157,1
2007105,-63.7385,-46.5157,1
2007106,-63.7385,-46.5157,1
2007107,-63.7385,-46.5157,1
2007108,-63.73,-46.5052,1
2007109,-63.6239,-46.3212,1
2007110,-63.6909,-46.3942,0
2007111,-63.7578,-46.4672,1
2007112,-63.7578,-46.4672,1
2007113,-63.7578,-46.4672,1
2007114,-63.7384,-46.2632,1
2007115,-63.7384,-46.2632,0
2007116,-63.7384,-46.2632,1
2007117,-63.7384,-46.2632,1
2007118,-63.6714,-46.5471,1
2007119,-63.5993,-46.7891,1
