date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1994037,0,0,0,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994046,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994047,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994048,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994049,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994050,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994051,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994052,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994053,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994054,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994055,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994056,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994057,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994058,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994059,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994060,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994061,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994062,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994063,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994064,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994065,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994066,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994067,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994068,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994069,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994070,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994071,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994072,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994073,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994074,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994075,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994076,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994077,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994078,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994079,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994080,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994081,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994082,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994083,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994084,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994085,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994086,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994087,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994088,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994089,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994090,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994091,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994092,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994093,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994094,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994095,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994096,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994097,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994098,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994099,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994100,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994101,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994102,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994103,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994104,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994105,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994106,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994107,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994108,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994109,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994110,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994111,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994112,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994113,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994114,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994115,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994116,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994117,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994118,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994119,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994120,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994121,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994122,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994123,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994124,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994125,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994126,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994127,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994128,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994129,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994130,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994131,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994132,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994133,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994134,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994135,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994136,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994137,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994138,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994139,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994140,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994141,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994142,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994143,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994144,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994145,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994146,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994147,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994148,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994149,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994150,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994151,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994152,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994153,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994154,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994155,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994156,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994157,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994158,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994159,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994160,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994161,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994162,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994163,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994164,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994165,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994166,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994167,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994168,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994169,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994170,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994171,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994172,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994173,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994174,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994175,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994176,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994177,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994178,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994179,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994180,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994181,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994182,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994183,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994184,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994185,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994186,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994187,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994188,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994189,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994190,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994191,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994192,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994193,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994194,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994195,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994196,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994197,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994198,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994199,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994200,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994201,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994202,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994203,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994204,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994205,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994206,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994207,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994208,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994209,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994210,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994211,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994212,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994213,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994214,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994215,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994216,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994217,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994218,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994219,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994220,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994221,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994222,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994223,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994224,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994225,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994226,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994227,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994228,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994229,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994230,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994231,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994232,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994233,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994234,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994235,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994236,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994237,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994238,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994239,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994240,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994241,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994242,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994243,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994244,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994245,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994246,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994247,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994248,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994249,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994250,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994251,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994252,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994253,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994254,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994255,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994256,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994257,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994258,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994259,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994260,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994261,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994262,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994263,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994264,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994265,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994266,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994267,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994268,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994269,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994270,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994271,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994272,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994273,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994274,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994275,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994276,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994277,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994278,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994279,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994280,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994281,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994282,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994283,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994284,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994285,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994286,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994287,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994288,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994289,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994290,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994291,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994292,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994293,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994294,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994295,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994296,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994297,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994298,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994299,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994300,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994301,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994302,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994303,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994304,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994305,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994306,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994307,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994308,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994309,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994310,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994311,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994312,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994313,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994314,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994315,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994316,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994317,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994318,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994319,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994320,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994321,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994322,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994323,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994324,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994325,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994326,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994327,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994328,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994329,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994330,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994331,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
1994332,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994333,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994334,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994335,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994336,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994337,-76.6,-44.4,1,-76.6,-44.4,0,0,0,0,0,0,0,0,0,0,0,0
1994338,-76.6,-44.4,1,-76.6,-44.4,1,0,0,0,0,0,0,0,0,0,36,27
