date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003089,-72.4667,-111.5333,1,0,0,0
2003090,-72.4225,-111.6066,1,0,0,0
2003091,-72.4225,-111.6066,1,0,0,0
2003092,-72.3806,-112.0007,1,0,0,0
2003093,-72.3129,-112.1942,1,0,0,0
2003094,-72.3129,-112.1942,1,0,0,0
2003095,-72.1999,-112.81,1,0,0,0
2003096,-72.1999,-112.81,1,0,0,0
2003097,-72.166,-113.1158,1,0,0,0
2003098,-72.166,-113.1158,1,0,0,0
2003099,-72.166,-113.1158,1,0,0,0
2003100,-72.1241,-113.5571,1,0,0,0
2003101,-72.1115,-113.2577,1,0,0,0
2003102,-72.0754,-113.0751,1,0,0,0
2003103,-72.0754,-113.0751,1,0,0,0
2003104,-72.1224,-112.9715,1,0,0,0
2003105,-72.1224,-112.9715,1,0,0,0
2003106,-72.1565,-112.9398,1,0,0,0
2003107,-72.1373,-112.7888,1,0,0,0
2003108,-72.1496,-112.6102,1,0,0,0
2003109,-72.1496,-112.6102,1,0,0,0
2003110,-72.1496,-112.6102,1,0,0,0
2003111,-72.1496,-112.6102,1,0,0,0
2003112,-72.1496,-112.6102,1,0,0,0
2003113,-72.2199,-112.5185,1,0,0,0
2003114,-72.1997,-112.4377,1,-72.4422,-112.7884,1
2003115,-72.1981,-112.6897,1,-72.4422,-112.7884,1
2003116,-72.1862,-112.9413,1,-72.4422,-112.7884,1
2003117,-72.221,-112.9895,1,-72.4422,-112.7884,1
2003118,-72.1492,-113.225,1,-72.4422,-112.7884,1
2003119,-72.0971,-113.1523,1,-72.4422,-112.7884,1
2003120,-72.0822,-113.2651,1,-72.4422,-112.7884,1
2003121,-72.0682,-113.5251,1,-72.4204,-113.0049,1
2003122,-72.015,-113.9175,1,-72.4204,-113.0049,1
2003123,-71.9919,-114.0849,1,-72.4204,-113.0049,1
2003124,-71.9841,-114.2992,1,-72.3827,-113.3591,1
2003125,-71.971,-113.946,1,-72.3827,-113.3591,1
2003126,-71.9261,-114.0939,1,-72.3087,-113.5225,1
2003127,-71.9123,-114.3406,1,-72.3087,-113.5225,1
2003128,-71.8287,-115.2641,1,-72.3172,-114.3247,1
2003129,-71.801,-115.4516,1,-72.2699,-114.7774,1
2003130,-71.8451,-115.6027,1,-72.2775,-115.078,1
2003131,-71.8545,-115.6969,1,-72.297,-115.2894,1
2003132,-71.712,-115.4704,1,-72.2019,-114.9767,1
2003133,-71.618,-115.2258,1,-72.1861,-114.3452,1
2003134,-71.3879,-115.3433,1,-72.1393,-114.227,1
2003135,-71.5305,-115.2273,1,-72.1393,-114.227,1
2003136,-71.4541,-115.1717,1,-72.1421,-114.1498,1
2003137,-71.4712,-115.1969,1,-72.1421,-114.1498,1
2003138,-71.4541,-115.1717,1,-72.1421,-114.1498,1
2003139,-71.4792,-115.1432,1,-72.1421,-114.1498,1
2003140,-71.5282,-114.953,1,-72.1421,-114.1498,1
2003141,-71.5692,-114.816,1,-72.1421,-114.1498,1
2003142,-71.4734,-115.0772,1,-72.199,-114.3613,1
2003143,-71.5223,-114.8869,1,-72.199,-114.3613,1
2003144,-71.5567,-115.1467,1,-72.3112,-114.7285,1
2003145,-71.6021,-115.2966,1,-72.3563,-115.0712,1
2003146,-71.6029,-115.4302,1,-72.3563,-115.0712,1
2003147,-71.5923,-115.8361,1,-72.4265,-115.669,1
2003148,-71.5768,-116.3684,1,-72.4252,-116.0541,1
2003149,-71.6408,-116.6402,1,-72.3682,-116.6568,1
2003150,-71.5627,-116.5997,1,-72.3288,-116.8943,1
2003151,0,0,0,-72.3158,-117.1973,1
2003152,0,0,0,-72.251,-116.9928,1
2003153,0,0,0,-72.2388,-117.0939,1
2003154,0,0,0,-72.2388,-117.0939,1
2003155,0,0,0,-72.2871,-118.0266,1
2003156,0,0,0,-72.3118,-118.498,1
2003157,0,0,0,-72.3464,-119.0986,1
2003158,0,0,0,-72.3399,-119.4309,0
2003159,0,0,0,-72.3334,-119.7782,1
2003160,0,0,0,-72.4038,-120.4865,1
2003161,0,0,0,-72.4986,-121.0002,1
2003162,0,0,0,-72.5312,-120.8766,1
