date,qscat_1,qscat_2,qscat_3
2009202,-76.5012,-43.7593,1
2009203,-76.4354,-43.7065,1
2009204,-76.3887,-43.8845,1
2009205,-76.3922,-43.8691,1
2009206,-76.4193,-44.2402,1
2009207,-76.4985,-44.683,1
2009208,-76.4873,-44.9342,1
2009209,-76.368,-45.1548,1
2009210,-76.2696,-45.1584,1
2009211,-76.2273,-45.0702,1
2009212,-76.1093,-44.7084,1
2009213,-76.0704,-44.6243,1
2009214,-75.9783,-44.5362,1
2009215,-75.9111,-44.5302,1
2009216,-75.8806,-44.5141,1
2009217,-75.877,-44.3641,1
2009218,-75.8277,-44.0524,1
2009219,-75.7971,-43.9413,1
2009220,-75.8299,-43.9878,1
2009221,-75.8299,-43.9878,1
2009222,-75.7829,-43.813,1
2009223,-75.7281,-43.8049,1
2009224,-75.6117,-43.8256,1
2009225,-75.5803,-43.6268,1
2009226,-75.4909,-43.257,1
2009227,-75.3933,-42.8943,1
2009228,-75.3738,-42.7832,1
2009229,-75.2714,-42.5674,1
2009230,-75.1652,-42.179,1
2009231,-75.0947,-41.8931,1
2009232,-75.1531,-41.9828,1
2009233,-75.1045,-41.7079,1
2009234,-75.1065,-41.6473,1
2009235,-75.1199,-41.5886,1
2009236,-75.137,-41.4665,1
2009237,-75.08,-41.364,1
2009238,-75.062,-41.3691,1
2009239,-74.9525,-41.2889,1
2009240,-74.8895,-41.1627,1
2009241,-74.9464,-41.0935,1
2009242,-74.9914,-41.0379,1
2009243,-75.0259,-40.9095,1
2009244,-75.0419,-41.0265,1
2009245,-75.0579,-41.1468,1
2009246,-75.0579,-41.1468,1
2009247,-75.0552,-41.1413,0
2009248,-75.0477,-41.1262,0
2009249,-75.0365,-41.1033,1
2009250,-75.0072,-41.0422,1
2009251,-75.0207,-40.8633,1
2009252,-75.1151,-40.9359,1
2009253,-75.0993,-41.0123,1
2009254,-75.1039,-40.9442,1
2009255,-75.1028,-40.9491,1
2009256,-75.1305,-40.9674,1
2009257,-75.1698,-41.101,1
2009258,-75.2315,-41.3504,1
2009259,-75.3386,-41.5694,1
2009260,-75.3732,-41.6613,1
2009261,-75.3732,-41.6613,1
2009262,-75.3,-41.7985,1
2009263,-75.291,-42.1176,1
2009264,-75.2772,-42.2741,1
2009265,-75.2678,-42.3392,1
2009266,-75.2118,-42.2079,1
2009267,-75.1543,-42.1494,1
2009268,-75.0557,-42.0615,1
2009269,-74.9644,-41.8698,1
2009270,-74.8372,-41.6505,1
2009271,-74.8447,-41.4724,1
2009272,-74.8478,-41.6864,1
2009273,-74.8418,-41.7608,1
2009274,-74.8769,-41.9099,1
2009275,-74.9289,-42.4684,1
2009276,-74.9243,-42.8364,1
2009277,-74.9922,-43.1689,1
2009278,-75.1235,-43.7202,1
2009279,-75.0171,-44.1382,1
2009280,-75.0188,-44.0425,1
2009281,-74.9778,-44.094,1
2009282,-74.9662,-44.0722,1
2009283,-75.0997,-43.9827,1
2009284,-75.1436,-44.035,1
2009285,-75.1924,-44.1098,1
2009286,-75.2209,-44.2671,1
2009287,-75.2077,-44.4566,1
2009288,-75.1683,-44.4377,1
2009289,-75.0776,-44.44,1
2009290,-75.0522,-44.5143,1
2009291,-75.071,-44.6168,1
2009292,-75.071,-44.6168,1
2009293,-75.0898,-44.9192,1
2009294,-75.1056,-45.0824,1
2009295,-75.1056,-45.0824,1
2009296,-75.1056,-45.0824,1
2009297,-75.1056,-45.0824,1
2009298,-75.1348,-45.1472,1
2009299,-75.1215,-45.2656,1
2009300,-75.1471,-45.1459,1
2009301,-75.1746,-45.4348,1
2009302,-75.1023,-45.9098,1
2009303,-74.9376,-45.7556,1
2009304,-74.8406,-45.4896,1
2009305,-74.818,-45.3532,1
2009306,-74.886,-45.3083,1
2009307,-74.886,-45.3083,1
2009308,-74.8447,-45.295,1
2009309,-74.8364,-45.3239,1
2009310,-74.8645,-45.4326,1
2009311,-74.9144,-45.5476,1
2009312,-74.9165,-46.0782,1
2009313,-74.8309,-46.5875,1
2009314,-74.8045,-46.8523,1
2009315,-74.863,-47.0635,1
2009316,-74.8858,-47.4044,1
2009317,-74.8403,-47.8574,1
2009318,-74.8403,-47.8574,1
2009319,-74.8403,-47.8574,1
2009320,-74.8482,-47.6262,1
2009321,-74.8657,-47.4384,1
2009322,-74.8873,-47.5479,1
2009323,-74.9091,-47.4321,1
2009324,-74.8537,-47.1701,1
2009325,-74.8537,-47.1701,1
2009326,-74.8702,-47.0427,1
