date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,nscat_1,nscat_2,nscat_3,qscat_1,qscat_2,qscat_3,size_1,size_2
1992184,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992185,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992186,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992187,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992188,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992189,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992190,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992191,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992192,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992193,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
1992194,-65.4313,133.2457,1,0,0,0,0,0,0,0,0,0,0,0
