date,nic_1,nic_2,nic_3,size_1,size_2
1986271,-77.4,-37,1,52,49
1986272,-77.363,-37,0,0,0
1986273,-77.3364,-37,0,0,0
1986274,-77.3187,-37,0,0,0
1986275,-77.3079,-37,0,0,0
1986276,-77.3023,-37,0,0,0
1986277,-77.3003,-37,0,0,0
1986278,-77.3,-37,1,52,49
1986279,-77.3277,-37,0,0,0
1986280,-77.3991,-37,0,0,0
1986281,-77.4968,-37,0,0,0
1986282,-77.6032,-37,0,0,0
1986283,-77.7009,-37,0,0,0
1986284,-77.7723,-37,0,0,0
1986285,-77.8,-37,1,52,49
1986286,-77.7913,-37.0111,0,0,0
1986287,-77.7681,-37.0397,0,0,0
1986288,-77.7353,-37.0787,0,0,0
1986289,-77.6974,-37.1213,0,0,0
1986290,-77.6591,-37.1603,0,0,0
1986291,-77.6251,-37.1889,0,0,0
1986292,-77.6,-37.2,1,52,49
1986293,-77.5805,-37.1627,0,0,0
1986294,-77.5607,-37.0636,0,0,0
1986295,-77.542,-36.9213,0,0,0
1986296,-77.5254,-36.755,0,0,0
1986297,-77.5121,-36.5834,0,0,0
1986298,-77.5032,-36.4254,0,0,0
1986299,-77.5,-36.3,1,52,49
1986300,-77.5111,-36.1912,0,0,0
1986301,-77.5397,-36.0761,0,0,0
1986302,-77.5787,-35.9631,0,0,0
1986303,-77.6213,-35.8606,0,0,0
1986304,-77.6603,-35.777,0,0,0
1986305,-77.6889,-35.7206,0,0,0
1986306,-77.7,-35.7,1,52,49
1986307,-77.6945,-35.7277,0,0,0
1986308,-77.6802,-35.7991,0,0,0
1986309,-77.6606,-35.8968,0,0,0
1986310,-77.6394,-36.0032,0,0,0
1986311,-77.6198,-36.1009,0,0,0
1986312,-77.6055,-36.1723,0,0,0
1986313,-77.6,-36.2,1,52,49
1986348,-77.6,-35.7,1,45,43
1987004,-77.8,-38.2,1,45,43
1987018,-77.7,-38,1,45,43
1987032,-77.7,-38,1,45,43
1987046,-77.6,-37,1,45,43
1987047,-77.6096,-37.0311,0,0,0
1987048,-77.6347,-37.1131,0,0,0
1987049,-77.6697,-37.2294,0,0,0
1987050,-77.7093,-37.363,0,0,0
1987051,-77.7479,-37.4972,0,0,0
1987052,-77.7799,-37.6151,0,0,0
1987053,-77.8,-37.7,1,45,43
1987067,-77.9,-38.3,1,45,43
1987088,-77.8,-38.5,1,45,43
1987109,-77.8,-37.8,1,45,43
1987144,-77.9,-37.8,1,45,43
1987158,-77.9,-37.8,1,45,43
1987159,-77.8889,-37.7512,0,0,0
1987160,-77.8603,-37.6236,0,0,0
1987161,-77.8213,-37.4458,0,0,0
1987162,-77.7787,-37.2461,0,0,0
1987163,-77.7397,-37.0529,0,0,0
1987164,-77.7111,-36.8948,0,0,0
1987165,-77.7,-36.8,1,45,43
1987186,-77.7,-36.2,1,45,43
1987207,-77.3,-36.2,1,45,43
1987208,-77.3277,-36.2072,0,0,0
1987209,-77.3991,-36.2282,0,0,0
1987210,-77.4968,-36.2618,0,0,0
1987211,-77.6032,-36.307,0,0,0
1987212,-77.7009,-36.3624,0,0,0
1987213,-77.7723,-36.4272,0,0,0
1987214,-77.8,-36.5,1,45,43
1987215,-77.7945,-36.6898,0,0,0
1987216,-77.7802,-37.0572,0,0,0
1987217,-77.7606,-37.5292,0,0,0
1987218,-77.7394,-38.0326,0,0,0
1987219,-77.7198,-38.4943,0,0,0
1987220,-77.7055,-38.8412,0,0,0
1987221,-77.7,-39,1,45,43
1987270,-77.8,-39.8,1,45,43
1987271,-77.8,-39.8823,0,0,0
1987272,-77.8,-40.0356,0,0,0
1987273,-77.8,-40.2294,0,0,0
1987274,-77.8,-40.4333,0,0,0
1987275,-77.8,-40.6167,0,0,0
1987276,-77.8,-40.7491,0,0,0
1987277,-77.8,-40.8,1,45,43
1987291,-77.7,-40.2,1,45,43
1987292,-77.6799,-40.2055,0,0,0
1987293,-77.6479,-40.2198,0,0,0
1987294,-77.6093,-40.2394,0,0,0
1987295,-77.5697,-40.2606,0,0,0
1987296,-77.5347,-40.2802,0,0,0
1987297,-77.5096,-40.2945,0,0,0
1987298,-77.5,-40.3,1,45,43
1987333,-77.7,-40.1,1,45,43
1987347,-77.8,-40,1,45,43
1987348,-77.7778,-40,0,0,0
1987349,-77.7207,-40,0,0,0
1987350,-77.6426,-40,0,0,0
1987351,-77.5574,-40,0,0,0
1987352,-77.4793,-40,0,0,0
1987353,-77.4222,-40,0,0,0
1987354,-77.4,-40,1,45,43
1988003,-77.6,-39.8,1,45,43
1988004,-77.6,-39.8,0,0,0
1988005,-77.6,-39.8,0,0,0
1988006,-77.6,-39.8,0,0,0
1988007,-77.6,-39.8,0,0,0
1988008,-77.6,-39.8,0,0,0
1988009,-77.6,-39.8,0,0,0
1988010,-77.6,-39.8,1,45,43
1988024,-77.5,-40,1,45,43
1988038,-77.5,-40,1,45,43
1988059,-77.7,-40,1,45,40
1988080,-77.4,-39.2,1,45,40
1988081,-77.3741,-39.0957,0,0,0
1988082,-77.3398,-38.9338,0,0,0
1988083,-77.3015,-38.7412,0,0,0
1988084,-77.2639,-38.5447,0,0,0
1988085,-77.2314,-38.3711,0,0,0
1988086,-77.2086,-38.2472,0,0,0
1988087,-77.2,-38.2,1,45,40
1988101,-77.8,-39.7,1,45,40
1988102,-77.8,-39.7596,0,0,0
1988103,-77.8,-39.8191,0,0,0
1988104,-77.8,-39.8753,0,0,0
1988105,-77.8,-39.9249,0,0,0
1988106,-77.8,-39.9644,0,0,0
1988107,-77.8,-39.9905,0,0,0
1988108,-77.8,-40,1,45,40
1988109,-77.7791,-39.9541,0,0,0
1988110,-77.7249,-39.8336,0,0,0
1988111,-77.6501,-39.6637,0,0,0
1988112,-77.5675,-39.4699,0,0,0
1988113,-77.4897,-39.2778,0,0,0
1988114,-77.4297,-39.1126,0,0,0
1988115,-77.4,-39,1,45,40
1988136,-77.3,-38,1,45,40
1988150,-77.2,-37.9,1,45,40
1988151,-77.1872,-37.9166,0,0,0
1988152,-77.1701,-37.9595,0,0,0
1988153,-77.151,-38.0181,0,0,0
1988154,-77.1321,-38.0819,0,0,0
1988155,-77.1158,-38.1405,0,0,0
1988156,-77.1043,-38.1834,0,0,0
1988157,-77.1,-38.2,1,45,40
1988171,-77.1,-38.2,1,45,40
1988185,-77,-38.2,1,45,40
1988186,-76.9872,-38.2332,0,0,0
1988187,-76.9701,-38.319,0,0,0
1988188,-76.951,-38.4362,0,0,0
1988189,-76.9321,-38.5638,0,0,0
1988190,-76.9158,-38.681,0,0,0
1988191,-76.9043,-38.7668,0,0,0
1988192,-76.9,-38.8,1,45,40
1988193,-76.9,-38.8,0,0,0
1988194,-76.9,-38.8,0,0,0
1988195,-76.9,-38.8,0,0,0
1988196,-76.9,-38.8,0,0,0
1988197,-76.9,-38.8,0,0,0
1988198,-76.9,-38.8,0,0,0
1988199,-76.9,-38.8,1,45,40
1988200,-76.8945,-38.8055,0,0,0
1988201,-76.8802,-38.8198,0,0,0
1988202,-76.8606,-38.8394,0,0,0
1988203,-76.8394,-38.8606,0,0,0
1988204,-76.8198,-38.8802,0,0,0
1988205,-76.8055,-38.8945,0,0,0
1988206,-76.8,-38.9,1,45,40
1988220,-76.8,-38,1,45,40
1988262,-76.7,-38.5,1,45,40
1988290,-76.7,-38.5,1,45,40
1988291,-76.6778,-38.4778,0,0,0
1988292,-76.6207,-38.4207,0,0,0
1988293,-76.5426,-38.3426,0,0,0
1988294,-76.4574,-38.2574,0,0,0
1988295,-76.3793,-38.1793,0,0,0
1988296,-76.3222,-38.1222,0,0,0
1988297,-76.3,-38.1,1,45,40
1988325,-76.7,-38.5,1,45,40
1988339,-76.4,-39.8,1,45,40
1988353,-76.65,-39.4,1,45,40
1989008,-76.5,-39.7,1,45,40
1989022,-76.7,-38,1,45,40
1989023,-76.6778,-37.8271,0,0,0
1989024,-76.6207,-37.6142,0,0,0
1989025,-76.5426,-37.3857,0,0,0
1989026,-76.4574,-37.1658,0,0,0
1989027,-76.3793,-36.9788,0,0,0
1989028,-76.3222,-36.8487,0,0,0
1989029,-76.3,-36.8,1,45,40
1989050,-76.5,-37,1,45,40
1989078,-76,-36,1,45,40
1989092,-76.4,-35.15,1,45,40
1989113,-76.35,-35.95,1,45,40
1989127,-76.1,-36.5,1,45,40
1989183,-76.4,-37.8,1,45,40
1989184,-76.3954,-37.9039,0,0,0
1989185,-76.3834,-38.0899,0,0,0
1989186,-76.3664,-38.3222,0,0,0
1989187,-76.347,-38.5651,0,0,0
1989188,-76.3278,-38.7829,0,0,0
1989189,-76.3113,-38.9398,0,0,0
1989190,-76.3,-39,1,45,40
1989211,-76.2,-38.3,1,45,40
1989232,-75.8,-37,1,45,40
1989267,-76.3,-38.95,1,45,40
1989295,-76.5,-39.9,1,45,40
1989309,-76.4,-37.7,1,45,40
1989330,-76.4,-37,1,45,40
1989344,-76.2,-38.5,1,45,40
1990028,-76,-37.8,1,45,40
1990029,-75.9765,-37.7527,0,0,0
1990030,-75.931,-37.6761,0,0,0
1990031,-75.8728,-37.5744,0,0,0
1990032,-75.8112,-37.4518,0,0,0
1990033,-75.7557,-37.3124,0,0,0
1990034,-75.7155,-37.1604,0,0,0
1990035,-75.7,-37,1,45,40
1990036,-75.7055,-36.7693,0,0,0
1990037,-75.7198,-36.4369,0,0,0
1990038,-75.7394,-36.0529,0,0,0
1990039,-75.7606,-35.6672,0,0,0
1990040,-75.7802,-35.3299,0,0,0
1990041,-75.7945,-35.0908,0,0,0
1990042,-75.8,-35,1,45,40
1990056,-75.8,-35,1,45,40
1990057,-75.7169,-34.9446,0,0,0
1990058,-75.5026,-34.8017,0,0,0
1990059,-75.2096,-34.6064,0,0,0
1990060,-74.8904,-34.3936,0,0,0
1990061,-74.5974,-34.1983,0,0,0
1990062,-74.3831,-34.0554,0,0,0
1990063,-74.3,-34,1,45,40
1990126,-74.3,-34,1,45,40
1990140,-74.4,-35.2,1,45,40
1990175,-74.3,-37.3,1,45,40
1990189,-73.8,-41,1,45,40
1990203,-73.5,-40.9,1,45,40
1990204,-73.4841,-40.9503,0,0,0
1990205,-73.4696,-41.084,0,0,0
1990206,-73.4559,-41.2752,0,0,0
1990207,-73.4427,-41.4983,0,0,0
1990208,-73.4293,-41.7273,0,0,0
1990209,-73.4152,-41.9365,0,0,0
1990210,-73.4,-42.1,1,45,40
1990231,-73,-44.2,1,45,40
1990232,-72.9846,-44.3486,0,0,0
1990233,-72.97,-44.5228,0,0,0
1990234,-72.956,-44.7119,0,0,0
1990235,-72.9422,-44.905,0,0,0
1990236,-72.9285,-45.0913,0,0,0
1990237,-72.9145,-45.2599,0,0,0
1990238,-72.9,-45.4,1,45,40
1990294,-72,-50,1,45,40
1990329,-71.4,-53.2,1,45,40
1990330,-71.3758,-53.3587,0,0,0
1990331,-71.3489,-53.5573,0,0,0
1990332,-71.32,-53.7773,0,0,0
1990333,-71.29,-54.0001,0,0,0
1990334,-71.2595,-54.2072,0,0,0
1990335,-71.2293,-54.38,0,0,0
1990336,-71.2,-54.5,1,45,40
1990337,-71.1703,-54.5864,0,0,0
1990338,-71.139,-54.6685,0,0,0
1990339,-71.1073,-54.743,0,0,0
1990340,-71.0764,-54.8068,0,0,0
1990341,-71.0474,-54.8564,0,0,0
1990342,-71.0216,-54.8885,0,0,0
1990343,-71,-54.9,1,45,40
1990344,-70.9826,-54.9,0,0,0
1990345,-70.9679,-54.9,0,0,0
1990346,-70.9549,-54.9,0,0,0
1990347,-70.9426,-54.9,0,0,0
1990348,-70.93,-54.9,0,0,0
1990349,-70.9161,-54.9,0,0,0
1990350,-70.9,-54.9,1,45,40
1991062,-68.6,-55.5,1,45,40
1991090,-67.9,-55.2,1,45,40
1991091,-67.8567,-55.1869,0,0,0
1991092,-67.8041,-55.1731,0,0,0
1991093,-67.7451,-55.1588,0,0,0
1991094,-67.6823,-55.1441,0,0,0
1991095,-67.6187,-55.1293,0,0,0
1991096,-67.557,-55.1145,0,0,0
1991097,-67.5,-55.1,1,45,40
1991111,-66.8,-54.9,1,45,40
1991112,-66.7468,-54.8733,0,0,0
1991113,-66.6939,-54.8392,0,0,0
1991114,-66.6403,-54.7991,0,0,0
1991115,-66.5851,-54.7539,0,0,0
1991116,-66.5273,-54.7049,0,0,0
1991117,-66.466,-54.6532,0,0,0
1991118,-66.4,-54.6,1,45,40
1991119,-66.3237,-54.5329,0,0,0
1991120,-66.2353,-54.4462,0,0,0
1991121,-66.1403,-54.3507,0,0,0
1991122,-66.0439,-54.2574,0,0,0
1991123,-65.9515,-54.1773,0,0,0
1991124,-65.8684,-54.1211,0,0,0
1991125,-65.8,-54.1,1,45,40
1991139,-65.2,-54.3,1,45,40
1991140,-65.1327,-54.2862,0,0,0
1991141,-65.0523,-54.2487,0,0,0
1991142,-64.963,-54.1929,0,0,0
1991143,-64.8689,-54.1246,0,0,0
1991144,-64.7742,-54.0493,0,0,0
1991145,-64.6832,-53.9725,0,0,0
1991146,-64.6,-53.9,1,45,40
1991147,-64.5215,-53.8254,0,0,0
1991148,-64.4427,-53.7412,0,0,0
1991149,-64.3653,-53.651,0,0,0
1991150,-64.2908,-53.5581,0,0,0
1991151,-64.2207,-53.4663,0,0,0
1991152,-64.1566,-53.3791,0,0,0
1991153,-64.1,-53.3,1,45,40
1991174,-63.3,-52,1,45,40
1991175,-63.26,-52.0206,0,0,0
1991176,-63.2208,-52.077,0,0,0
1991177,-63.1814,-52.1606,0,0,0
1991178,-63.1406,-52.2631,0,0,0
1991179,-63.0975,-52.3761,0,0,0
1991180,-63.051,-52.4912,0,0,0
1991181,-63,-52.6,1,45,40
1991182,-62.9398,-52.7254,0,0,0
1991183,-62.869,-52.8834,0,0,0
1991184,-62.7918,-53.055,0,0,0
1991185,-62.7122,-53.2213,0,0,0
1991186,-62.6343,-53.3636,0,0,0
1991187,-62.5622,-53.4627,0,0,0
1991188,-62.5,-53.5,1,45,40
1991209,-61.6,-51.8,1,45,40
1991230,-61.1,-52,1,45,40
1991244,-60.9,-51.9,1,45,40
1991258,-60,-51,1,45,40
1991259,-59.9189,-51,0,0,0
1991260,-59.8282,-51,0,0,0
1991261,-59.7327,-51,0,0,0
1991262,-59.6373,-51,0,0,0
1991263,-59.5468,-51,0,0,0
1991264,-59.4661,-51,0,0,0
1991265,-59.4,-51,1,45,40
1991266,-59.3466,-51.0058,0,0,0
1991267,-59.2997,-51.0222,0,0,0
1991268,-59.2574,-51.0472,0,0,0
1991269,-59.2181,-51.0793,0,0,0
1991270,-59.1799,-51.1166,0,0,0
1991271,-59.1411,-51.1574,0,0,0
1991272,-59.1,-51.2,1,45,40
1991273,-59.0567,-51.2647,0,0,0
1991274,-59.0129,-51.3627,0,0,0
1991275,-58.9689,-51.4781,0,0,0
1991276,-58.9251,-51.5953,0,0,0
1991277,-58.8821,-51.6985,0,0,0
1991278,-58.8403,-51.772,0,0,0
1991279,-58.8,-51.8,1,45,40
1991293,-58.3,-49,1,45,40
1991307,-58.3,-47.5,1,45,40
1991308,-58.2698,-47.505,0,0,0
1991309,-58.191,-47.5188,0,0,0
1991310,-58.0818,-47.5394,0,0,0
1991311,-57.9601,-47.5647,0,0,0
1991312,-57.8439,-47.5929,0,0,0
1991313,-57.7512,-47.622,0,0,0
1991314,-57.7,-47.65,1,45,40
1991315,-57.6796,-47.6835,0,0,0
1991316,-57.6658,-47.7269,0,0,0
1991317,-57.6557,-47.7746,0,0,0
1991318,-57.6468,-47.8213,0,0,0
1991319,-57.6363,-47.8614,0,0,0
