date,qscat_1,qscat_2,qscat_3
2004047,-54.1167,-39.05,1
2004048,-54.1167,-39.05,1
2004049,-54.1167,-39.05,1
2004050,-54.0827,-39.2426,1
2004051,-54.0208,-39.2066,1
2004052,-53.9884,-39.1048,1
2004053,-53.9224,-38.9786,1
2004054,-53.9224,-38.9786,1
2004055,-53.9162,-38.8989,1
2004056,-53.9162,-38.8989,1
2004057,-53.9162,-38.8989,1
2004058,-53.8726,-38.7379,1
2004059,-53.8634,-38.6195,1
2004060,-53.8634,-38.6195,1
2004061,-53.8634,-38.6195,1
2004062,-53.8648,-38.6681,1
2004063,-53.8648,-38.6681,1
2004064,-53.8648,-38.6681,1
2004065,-53.8648,-38.6681,1
2004066,-53.8648,-38.6681,1
2004067,-53.8648,-38.6681,1
2004068,-53.8648,-38.6681,1
2004069,-53.8648,-38.6681,1
2004070,-53.8648,-38.6681,1
2004071,-53.8648,-38.6681,1
2004072,-53.8648,-38.6681,1
2004073,-53.8648,-38.6681,1
2004074,-53.8648,-38.6681,1
2004075,-53.8648,-38.6681,1
2004076,-53.8934,-38.5435,1
2004077,-53.8934,-38.5435,1
2004078,-53.8934,-38.5435,1
2004079,-53.8934,-38.5435,1
2004080,-53.8934,-38.5435,1
2004081,-53.8934,-38.5435,1
2004082,-53.8934,-38.5435,1
2004083,-53.901,-38.6363,1
2004084,-53.901,-38.6363,1
2004085,-53.901,-38.6363,1
2004086,-53.901,-38.6363,1
2004087,-53.901,-38.6363,1
2004088,-53.901,-38.6363,1
2004089,-53.901,-38.6363,1
2004090,-53.5827,-38.3953,1
2004091,-53.8281,-38.5361,1
2004092,-53.8281,-38.5361,1
2004093,-53.9057,-38.5252,1
2004094,-54.003,-38.4894,1
2004095,-54.0048,-38.3303,1
2004096,-54.0048,-38.3303,1
2004097,-54.0814,-38.3021,1
2004098,-54.0814,-38.3021,1
2004099,-54.0302,-38.4686,1
2004100,-53.8793,-38.6295,1
2004101,-53.8793,-38.6295,1
2004102,-53.8793,-38.6295,1
2004103,-53.8793,-38.6295,1
2004104,-53.8793,-38.6295,1
2004105,-53.8793,-38.6295,1
2004106,-53.8793,-38.6295,1
2004107,-53.8793,-38.6295,1
2004108,-53.8793,-38.6295,1
2004109,-54.0186,-38.3721,1
