date,qscat_1,qscat_2,qscat_3
2002015,-67.86,155.81,1
2002016,-67.86,155.81,1
2002017,-67.86,155.81,1
2002018,-67.86,155.81,1
2002019,-67.8824,155.8203,1
2002020,-67.8824,155.8203,1
2002021,-67.8953,155.9138,1
2002022,-67.9379,155.8259,1
2002023,-67.9379,155.8259,1
2002024,-67.8781,155.7011,1
2002025,-67.867,155.5709,1
2002026,-67.881,155.4604,1
2002027,-67.9297,155.3948,1
2002028,-67.9297,155.3948,1
2002029,-67.914,155.195,1
2002030,-67.914,155.195,1
2002031,-67.9348,155.0468,1
2002032,-67.9204,154.9044,1
2002033,-67.8967,154.6936,1
2002034,-67.8486,154.6094,1
2002035,-67.7738,154.4998,1
2002036,-67.7452,154.5228,1
2002037,-67.7007,154.5351,1
2002038,-67.6856,154.6488,1
2002039,-67.6405,154.7331,1
2002040,-67.6405,154.7331,1
2002041,-67.6405,154.7331,1
2002042,-67.6622,154.5756,1
2002043,-67.6622,154.5756,1
2002044,-67.6303,154.6307,1
2002045,-67.5955,154.5437,1
2002046,-67.5955,154.5437,1
2002047,-67.5946,154.3864,1
2002048,-67.6002,154.2066,1
2002049,-67.6002,153.9245,1
2002050,-67.6002,153.9245,1
2002051,-67.5404,153.7704,1
2002052,-67.501,153.547,1
2002053,-67.4634,153.2639,1
2002054,-67.5248,153.1638,1
2002055,-67.5578,153.1201,1
2002056,-67.6001,153.2397,1
2002057,-67.6001,153.2397,1
2002058,-67.6209,153.1889,1
2002059,-67.6239,153.1047,1
2002060,-67.6413,152.935,1
2002061,-67.6677,152.9008,1
2002062,-67.6983,152.771,1
2002063,-67.7322,152.6885,1
2002064,-67.7683,152.6025,1
2002065,-67.833,152.4468,1
2002066,-67.8882,152.2885,1
2002067,-67.9125,152.1579,1
2002068,-67.9593,152.055,1
2002069,-67.9862,151.9798,1
2002070,-68.0281,151.8375,1
2002071,-68.0447,151.7535,1
2002072,-68.0447,151.7535,1
2002073,-68.0655,151.618,1
2002074,-68.0735,151.1431,1
2002075,-68.0478,151.0089,1
2002076,-68.0478,151.0089,1
2002077,-68.0174,150.9866,1
2002078,-68.0174,150.9866,1
2002079,-68.0174,150.9866,0
2002080,-68.0174,150.9866,1
2002081,-68.0174,150.9866,1
2002082,-68.0174,150.9866,1
2002083,-68.0174,150.9866,1
2002084,-68.0421,150.8436,1
2002085,-68.0421,150.8436,1
2002086,-68.0866,150.4712,1
2002087,-68.1242,150.2469,1
2002088,-68.1388,150.1563,1
2002089,-68.1388,150.1563,1
2002090,-68.1388,150.1563,1
2002091,-68.1388,150.1563,1
2002092,-68.1388,150.1563,1
2002093,-68.1388,150.1563,1
2002094,-68.1388,150.1563,1
2002095,-68.193,150.0343,1
2002096,-68.193,150.0343,1
2002097,-68.193,150.0343,0
2002098,-68.193,150.0343,0
2002099,-68.193,150.0343,0
2002100,-68.193,150.0343,1
2002101,-68.193,150.0343,1
2002102,-68.193,150.0343,1
2002103,-68.193,150.0343,1
2002104,-68.193,150.0343,1
2002105,-68.193,150.0343,1
2002106,-68.193,150.0343,1
2002107,-68.193,150.0343,1
2002108,-68.193,150.0343,1
2002109,-68.193,150.0343,1
2002110,-68.193,150.0343,1
2002111,-68.193,150.0343,1
2002112,-68.193,150.0343,1
