date,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,size_1,size_2
2006085,-75.4,165.37,1,0,0,0,7,6
2006086,-75.3559,165.4199,0,0,0,0,0,0
2006087,-75.3068,165.4803,0,0,0,0,0,0
2006088,-75.253,165.55,0,0,0,0,0,0
2006089,-75.195,165.628,0,0,0,0,0,0
2006090,-75.1333,165.7131,0,0,0,0,0,0
2006091,-75.0681,165.8041,0,0,0,0,0,0
2006092,-75,165.9,1,0,0,0,7,6
2006093,-74.9217,166.0257,0,-75.0355,164.6286,1,0,0
2006094,-74.8298,166.1922,0,-75.0275,165.4887,1,0,0
2006095,-74.7304,166.3777,0,-74.8843,166.4192,1,0,0
2006096,-74.6296,166.5602,0,-74.8149,166.6203,1,0,0
2006097,-74.5335,166.7177,0,-74.7023,166.515,1,0,0
2006098,-74.4483,166.8283,0,-74.6532,166.5555,1,0,0
2006099,-74.38,166.87,1,-74.3963,166.8685,1,7,6
2006100,-74.3209,166.8678,0,-74.3963,166.8685,1,0,0
2006101,-74.2616,166.8621,0,-74.3963,166.8685,1,0,0
2006102,-74.2053,166.8543,0,-74.3963,166.8685,1,0,0
2006103,-74.1556,166.8457,0,-74.3438,166.9519,0,0,0
2006104,-74.1159,166.8379,0,-74.2912,167.0353,1,0,0
2006105,-74.0895,166.8322,0,-74.2912,167.0353,1,0,0
2006106,-74.08,166.83,1,-74.1691,166.8953,1,7,6
2006107,-74.0806,166.83,0,-74.1691,166.8953,1,0,0
2006108,-74.0823,166.83,0,-74.1691,166.8953,1,0,0
2006109,-74.0849,166.83,0,-74.1691,166.8953,1,0,0
2006110,-74.0881,166.83,0,-74.1001,166.9258,1,0,0
2006111,-74.0919,166.83,0,-74.1001,166.9258,1,0,0
2006112,-74.0959,166.83,0,-74.1399,166.9716,1,0,0
2006113,-74.1,166.83,1,-74.1399,166.9716,1,7,6
2006114,-74.1058,166.8307,0,-74.1399,166.9716,1,0,0
2006115,-74.1141,166.8326,0,-74.1399,166.9716,1,0,0
2006116,-74.1237,166.8354,0,-74.1399,166.9716,1,0,0
2006117,-74.1333,166.8388,0,-74.1566,167.272,1,0,0
2006118,-74.1418,166.8425,0,-74.0803,166.9233,1,0,0
2006119,-74.1477,166.8464,0,-74.0803,166.9233,1,0,0
2006120,-74.15,166.85,1,-74.0803,166.9233,1,7,6
2006121,-74.1481,166.8542,0,-74.0803,166.9233,1,0,0
2006122,-74.143,166.8594,0,-74.0803,166.9233,1,0,0
2006123,-74.1356,166.8652,0,-74.0803,166.9233,1,0,0
2006124,-74.1267,166.8707,0,-74.0803,166.9233,1,0,0
2006125,-74.1172,166.8755,0,-74.0803,166.9233,1,0,0
2006126,-74.108,166.8788,0,-74.0803,166.9233,1,0,0
2006127,-74.1,166.88,1,-74.0803,166.9233,1,7,6
2006128,-74.0925,166.8772,0,-74.0803,166.9233,1,0,0
2006129,-74.0845,166.8701,0,-74.0803,166.9233,1,0,0
2006130,-74.0763,166.8603,0,-74.0803,166.9233,0,0,0
2006131,-74.0684,166.8497,0,-74.0803,166.9233,1,0,0
2006132,-74.0612,166.8399,0,-74.0803,166.9233,1,0,0
2006133,-74.0549,166.8328,0,-74.0803,166.9233,1,0,0
2006134,-74.05,166.83,1,-74.0418,166.7812,1,7,6
2006135,-74.0463,166.8355,0,-74.0418,166.7812,1,0,0
2006136,-74.0433,166.8504,0,-74.0418,166.7812,1,0,0
2006137,-74.0406,166.8723,0,-74.0418,166.7812,1,0,0
2006138,-74.0382,166.8987,0,-74.0418,166.7812,0,0,0
2006139,-74.0358,166.927,0,-74.0418,166.7812,1,0,0
2006140,-74.0331,166.955,0,-74.0418,166.7812,1,0,0
2006141,-74.03,166.98,1,-74.0418,166.7812,1,7,6
2006142,-74.0258,167.0036,0,-74.0036,167.0185,1,0,0
2006143,-74.0206,167.0283,0,-74.0036,167.0185,1,0,0
2006144,-74.0148,167.0537,0,-74.0036,167.0185,1,0,0
