date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2002185,-61.1,-175.65,1,0,0,0
2002186,-60.84,-175.381,1,0,0,0
2002187,-60.7601,-175.2871,1,0,0,0
2002188,-60.6613,-175.1206,1,0,0,0
2002189,-60.5979,-174.8756,1,0,0,0
2002190,-60.586,-174.6025,1,0,0,0
2002191,-60.6439,-174.4345,1,0,0,0
2002192,-60.786,-173.8282,1,0,0,0
2002193,-61.0277,-173.1834,1,0,0,0
2002194,-61.2079,-172.8689,1,0,0,0
2002195,-61.334,-172.828,1,0,0,0
2002196,-61.3629,-172.6364,1,0,0,0
2002197,-61.3522,-172.4309,1,0,0,0
2002198,-61.2448,-172.3652,1,0,0,0
2002199,-61.2448,-172.3652,1,0,0,0
2002200,-61.1365,-171.9829,0,0,0,0
2002201,-60.9189,-171.2061,0,0,0,0
2002202,-60.7526,-170.5897,1,0,0,0
2002203,-60.6874,-170.3175,1,0,0,0
2002204,-60.6647,-169.8204,1,0,0,0
2002205,-60.6647,-169.8204,1,0,0,0
2002206,-60.6647,-169.8204,1,0,0,0
2002207,-60.5979,-169.0783,1,0,0,0
2002208,-60.5394,-168.4795,1,0,0,0
2002209,-60.5189,-168.0606,1,0,0,0
2002210,-60.5189,-168.0606,1,0,0,0
2002211,-60.5189,-168.0606,1,0,0,0
2002212,-60.5189,-168.0606,1,0,0,0
2002213,-60.4705,-167.5618,1,0,0,0
2002214,-60.247,-166.7703,1,0,0,0
2002215,-60.247,-166.7703,1,0,0,0
2002216,-60.3115,-166.9974,1,0,0,0
2002217,-60.4337,-167.069,1,0,0,0
2002218,-60.3719,-167.2323,1,0,0,0
2002219,-60.3719,-167.2323,1,0,0,0
2002220,-60.3719,-167.2323,1,0,0,0
2002221,-60.3379,-167.0364,1,0,0,0
2002222,-60.3227,-166.9045,1,0,0,0
2002223,-59.9775,-165.4904,1,0,0,0
2002224,-59.9422,-165.0417,1,0,0,0
2002225,-59.894,-164.8166,1,0,0,0
2002226,-59.894,-164.8166,1,0,0,0
2002227,-59.5735,-164.4916,1,0,0,0
2002228,-59.5735,-164.4916,1,0,0,0
2002229,-59.5735,-164.4916,1,0,0,0
2002230,-59.5735,-164.4916,1,0,0,0
