date,ers_1,ers_2,ers_3
1999034,-71.7621,-174.607,1
1999035,-71.7452,-174.6007,1
1999036,-71.7283,-174.5944,1
1999037,-71.7107,-174.5618,1
1999038,-71.6921,-174.5029,1
1999039,-71.6736,-174.444,1
1999040,-71.6644,-174.4146,1
1999041,-71.6644,-174.4146,1
1999042,-71.6644,-174.4146,1
1999043,-71.6545,-174.4233,1
1999044,-71.6348,-174.4408,1
1999045,-71.6151,-174.4582,1
1999046,-71.5869,-174.4725,1
1999047,-71.5503,-174.4837,1
1999048,-71.5136,-174.4949,1
1999049,-71.5085,-174.5445,1
1999050,-71.535,-174.6326,1
1999051,-71.5615,-174.7207,1
1999052,-71.6105,-174.7752,1
1999053,-71.6821,-174.7962,1
1999054,-71.7536,-174.8171,1
1999055,-71.8188,-174.8026,1
1999056,-71.8777,-174.7527,1
1999057,-71.9365,-174.7028,1
1999058,-71.9738,-174.7247,1
1999059,-71.9895,-174.8184,1
1999060,-72.0052,-174.9121,1
1999061,-72.0131,-174.959,1
1999062,-72.0131,-174.959,1
1999063,-72.0131,-174.959,1
1999064,-71.9796,-174.914,1
1999065,-71.9126,-174.8241,1
1999066,-71.8457,-174.7342,1
1999067,-71.8122,-174.6892,1
1999068,-71.8122,-174.6892,1
1999069,-71.8122,-174.6892,1
1999070,-71.7827,-174.7093,1
1999071,-71.7236,-174.7494,1
1999072,-71.6645,-174.7895,1
1999073,-71.6201,-174.8722,1
1999074,-71.5901,-174.9973,1
1999075,-71.5602,-175.1225,1
1999076,-71.5435,-175.2438,1
1999077,-71.54,-175.3612,1
1999078,-71.5365,-175.4787,1
1999079,-71.4924,-175.6782,1
1999080,-71.4077,-175.9598,1
1999081,-71.323,-176.2414,1
1999082,-71.2795,-176.4758,1
1999083,-71.2771,-176.663,1
1999084,-71.2746,-176.8503,1
1999085,-71.2793,-176.9948,1
1999086,-71.291,-177.0966,1
1999087,-71.3028,-177.1983,1
1999088,-71.3087,-177.2492,1
1999089,-71.3087,-177.2492,1
1999090,-71.3087,-177.2492,1
1999091,-71.2784,-177.2482,1
1999092,-71.2178,-177.2462,1
1999093,-71.1572,-177.2441,1
1999094,-71.1045,-177.2,1
1999095,-71.0598,-177.1137,1
1999096,-71.0151,-177.0275,1
1999097,-70.99,-177.0212,1
1999098,-70.9847,-177.0949,1
1999099,-70.9794,-177.1685,1
1999100,-70.9293,-177.2831,1
1999101,-70.8344,-177.4385,1
1999102,-70.7394,-177.594,1
1999103,-70.6686,-177.8151,1
1999104,-70.622,-178.1016,1
1999105,-70.5754,-178.3881,1
1999106,-70.536,-178.5918,1
1999107,-70.5037,-178.7127,1
1999108,-70.4715,-178.8337,1
1999109,-70.4273,-178.9448,1
1999110,-70.371,-179.0461,1
1999111,-70.3148,-179.1474,1
1999112,-70.2716,-179.149,1
1999113,-70.2415,-179.0508,1
1999114,-70.2114,-178.9526,1
1999115,-70.1878,-178.8701,1
1999116,-70.1707,-178.8032,1
1999117,-70.1537,-178.7363,1
1999118,-70.1251,-178.7042,1
1999119,-70.0849,-178.7069,1
1999120,-70.0448,-178.7096,1
1999121,-70.0289,-178.8283,1
1999122,-70.0373,-179.0632,1
1999123,-70.0457,-179.2981,1
1999124,-70.0299,-179.4737,1
1999125,-69.99,-179.5901,1
1999126,-69.9502,-179.7066,1
1999127,-69.922,-179.8327,1
1999128,-69.9055,-179.95,1
1999129,-69.889,179.8958,1
1999130,-69.9016,179.6179,1
1999131,-69.9433,179.1977,1
1999132,-69.9849,178.7776,1
1999133,-69.9911,178.4629,1
1999134,-69.9617,178.2535,1
1999135,-69.9323,178.0441,1
1999136,-69.8931,177.8557,1
1999137,-69.844,177.6884,1
1999138,-69.795,177.521,1
1999139,-69.7439,177.4365,1
1999140,-69.6907,177.4348,1
1999141,-69.6375,177.4332,1
1999142,-69.5942,177.4202,1
1999143,-69.5607,177.3958,1
1999144,-69.5272,177.3715,1
1999145,-69.5064,177.3076,1
1999146,-69.4981,177.2043,1
1999147,-69.4898,177.1009,1
1999148,-69.4572,176.8879,1
1999149,-69.4001,176.5654,1
1999150,-69.343,176.2428,1
1999151,-69.2919,176.0402,1
1999152,-69.2467,175.9576,1
1999153,-69.2015,175.875,1
1999154,-69.1515,175.8022,1
1999155,-69.0966,175.7391,1
1999156,-69.0417,175.6761,1
1999157,-68.9685,175.5069,1
1999158,-68.8769,175.2315,1
1999159,-68.7853,174.9561,1
1999160,-68.6471,174.7521,1
1999161,-68.4623,174.6194,1
1999162,-68.2775,174.4867,1
1999163,-68.1462,174.2663,1
1999164,-68.0685,173.9581,1
1999165,-67.9908,173.6498,1
1999166,-67.9325,173.3254,1
1999167,-67.8936,172.9848,1
1999168,-67.8547,172.6442,1
1999169,-67.8646,172.3259,1
1999170,-67.9231,172.0299,1
1999171,-67.9816,171.734,1
1999172,-68.0007,171.5015,1
1999173,-67.9804,171.3325,1
1999174,-67.96,171.1635,1
1999175,-67.8952,170.8322,1
1999176,-67.786,170.3385,1
1999177,-67.6768,169.8449,1
1999178,-67.5825,169.5357,1
1999179,-67.5032,169.411,1
1999180,-67.4239,169.2862,1
1999181,-67.3611,169.2052,1
1999182,-67.3148,169.1678,1
1999183,-67.2685,169.1305,1
1999184,-67.2199,168.9989,1
1999185,-67.169,168.7728,1
1999186,-67.1181,168.5467,1
1999187,-67.0822,168.4705,1
1999188,-67.0611,168.5442,1
1999189,-67.0401,168.6179,1
1999190,-67.0202,168.6421,1
1999191,-67.0015,168.6166,1
1999192,-66.9828,168.591,1
1999193,-66.9734,168.5783,1
1999194,-66.9734,168.5783,1
1999195,-66.9734,168.5783,1
1999196,-66.978,168.55,1
1999197,-66.9872,168.4932,1
1999198,-66.9965,168.4366,1
1999199,-67.0026,168.386,1
1999200,-67.0056,168.3417,1
1999201,-67.0086,168.2973,1
1999202,-67.0084,168.2546,1
1999203,-67.005,168.2136,1
1999204,-67.0017,168.1726,1
1999205,-67,168.1521,1
1999206,-67,168.1521,1
1999207,-67,168.1521,1
1999208,-67.0031,168.2544,1
1999209,-67.0093,168.459,1
1999210,-67.0155,168.6635,1
1999211,-67.0331,168.8228,1
1999212,-67.062,168.9367,1
1999213,-67.091,169.0506,1
1999214,-67.1055,169.1076,1
1999215,-67.1055,169.1076,1
1999216,-67.1055,169.1076,1
1999217,-67.1006,169.1788,1
1999218,-67.0908,169.3211,1
1999219,-67.081,169.4634,1
1999220,-67.062,169.6225,1
1999221,-67.034,169.7984,1
1999222,-67.0058,169.9743,1
1999223,-66.9866,170.1585,1
1999224,-66.9763,170.351,1
1999225,-66.966,170.5435,1
1999226,-66.9649,170.676,1
1999227,-66.9731,170.7482,1
1999228,-66.9812,170.8205,1
1999229,-66.9644,170.6941,1
1999230,-66.9226,170.3687,1
1999231,-66.8807,170.0434,1
1999232,-66.8524,169.7785,1
1999233,-66.8375,169.5739,1
1999234,-66.8227,169.3694,1
1999235,-66.8153,169.2671,1
1999236,-66.8153,169.2671,1
1999237,-66.8153,169.2671,1
1999238,-66.799,169.1861,1
1999239,-66.7663,169.0242,1
1999240,-66.7337,168.8622,1
1999241,-66.724,168.7145,1
1999242,-66.7372,168.581,1
1999243,-66.7504,168.4475,1
1999244,-66.7745,168.3679,1
1999245,-66.8094,168.342,1
1999246,-66.8443,168.3161,1
1999247,-66.8473,168.2722,1
1999248,-66.8183,168.2103,1
1999249,-66.7893,168.1483,1
1999250,-66.7748,168.1173,1
1999251,-66.7748,168.1173,1
1999252,-66.7748,168.1173,1
1999253,-66.7438,168.1509,1
1999254,-66.6819,168.2182,1
1999255,-66.62,168.2855,1
1999256,-66.5915,168.4325,1
1999257,-66.5965,168.6594,1
1999258,-66.6014,168.8863,1
1999259,-66.6063,168.9424,1
1999260,-66.611,168.8276,1
1999261,-66.6157,168.7127,1
1999262,-66.61,168.5791,1
1999263,-66.594,168.4269,1
1999264,-66.578,168.2746,1
1999265,-66.5649,168.3245,1
1999266,-66.5548,168.5767,1
1999267,-66.5447,168.8288,1
1999268,-66.5397,168.9549,1
1999269,-66.5397,168.9549,1
1999270,-66.5397,168.9549,1
1999271,-66.5397,168.9549,1
1999272,-66.5397,168.9549,1
1999273,-66.5397,168.9549,1
1999274,-66.5397,168.9549,1
1999275,-66.5397,168.9549,1
1999276,-66.5397,168.9549,1
1999277,-66.5239,168.9239,1
1999278,-66.4922,168.862,1
1999279,-66.4605,168.8,1
1999280,-66.4447,168.769,1
1999281,-66.4447,168.769,1
1999282,-66.4447,168.769,1
1999283,-66.4447,168.769,1
1999284,-66.4447,168.769,1
1999285,-66.4447,168.769,1
1999286,-66.4262,168.8329,1
1999287,-66.3892,168.9608,1
1999288,-66.3522,169.0887,1
1999289,-66.2512,169.3544,1
1999290,-66.0863,169.758,1
1999291,-65.9214,170.1617,1
1999292,-65.839,170.3635,1
1999293,-65.839,170.3635,1
1999294,-65.839,170.3635,1
