date,qscat_1,qscat_2,qscat_3
2008240,-54.9296,-39.3954,1
2008241,-54.7667,-39.2679,1
2008242,-54.719,-39.1504,1
2008243,-54.719,-39.1504,1
2008244,-54.7524,-39.0899,1
2008245,-54.7524,-39.0899,1
2008246,-54.7524,-39.0899,1
2008247,-54.8207,-39.2144,1
2008248,-54.8207,-39.2144,1
2008249,-54.871,-39.2835,1
2008250,-54.8915,-39.2023,1
2008251,-54.8915,-39.2023,1
2008252,-54.867,-38.9322,1
2008253,-54.9897,-38.6557,1
2008254,-55.0244,-38.5278,1
2008255,-55.0202,-38.1805,1
2008256,-55.0596,-37.97,1
2008257,-55.0892,-37.6314,1
2008258,-55.0793,-37.442,1
2008259,-55.039,-37.3751,1
2008260,-55.0885,-37.2703,1
2008261,-55.0779,-37.1132,0
2008262,-55.0511,-36.9389,0
2008263,-55.0153,-36.8382,1
2008264,-54.9529,-36.8164,1
2008265,-54.8769,-36.7157,1
2008266,-54.8769,-36.7157,1
2008267,-54.8769,-36.7157,1
2008268,-54.8769,-36.7157,1
2008269,-54.8769,-36.7157,1
2008270,-54.8769,-36.7157,1
2008271,-54.9079,-36.5428,1
2008272,-54.8928,-36.5387,0
2008273,-54.8769,-36.5347,1
2008274,-54.8759,-36.4251,1
2008275,-54.8759,-36.4251,1
2008276,-54.8759,-36.4251,1
2008277,-54.8759,-36.4251,1
2008278,-54.8768,-36.4372,0
2008279,-54.8789,-36.4639,0
2008280,-54.881,-36.4906,0
2008281,-54.8819,-36.5027,1
2008282,-54.8819,-36.5027,1
2008283,-54.8791,-36.3888,1
2008284,-54.8767,-36.4016,0
2008285,-54.8745,-36.4299,0
2008286,-54.8728,-36.4582,0
2008287,-54.8721,-36.471,1
2008288,-54.8721,-36.471,1
2008289,-54.8721,-36.471,0
2008290,-54.8721,-36.471,1
2008291,-54.8914,-36.4086,0
2008292,-54.9106,-36.3462,1
2008293,-54.9106,-36.3462,1
2008294,-54.9106,-36.3462,0
2008295,-54.9106,-36.3462,0
2008296,-54.9106,-36.3462,1
2008297,-54.9106,-36.3462,0
2008298,-54.9106,-36.3462,1
2008299,-54.9106,-36.3462,1
