date,ers_1,ers_2,ers_3
1997324,-74.4279,177.94,1
1997325,-74.4145,177.9418,1
1997326,-74.4145,177.9418,1
1997327,-74.4145,177.9418,1
1997328,-74.4145,177.9418,1
1997329,-74.4145,177.9418,1
1997330,-74.4145,177.9418,1
1997331,-74.4145,177.9418,1
1997332,-74.4145,177.9418,1
1997333,-74.4145,177.9418,1
1997334,-74.4145,177.9418,1
1997335,-74.4145,177.9418,1
1997336,-74.4145,177.9418,1
1997337,-74.4145,177.9418,1
1997338,-74.4145,177.9418,1
1997339,-74.4145,177.9418,1
1997340,-74.4145,177.9418,1
1997341,-74.4145,177.9418,1
1997342,-74.4145,177.9418,1
1997343,-74.4145,177.9418,1
1997344,-74.4145,177.9418,1
1997345,-74.4145,177.9418,1
1997346,-74.4145,177.9418,1
1997347,-74.4145,177.9418,1
1997348,-74.4145,177.9418,1
1997349,-74.4219,177.9977,1
1997350,-74.4367,178.1096,1
1997351,-74.4514,178.2214,1
1997352,-74.4635,178.232,1
1997353,-74.4728,178.1415,1
1997354,-74.4822,178.0511,1
1997355,-74.4899,177.9741,1
1997356,-74.4959,177.9106,1
1997357,-74.5018,177.8471,1
1997358,-74.5048,177.8154,1
1997359,-74.5048,177.8154,1
1997360,-74.5048,177.8154,1
1997361,-74.5048,177.8154,1
1997362,-74.5048,177.8154,1
1997363,-74.5048,177.8154,1
1997364,-74.5048,177.8154,1
1997365,-74.5048,177.8154,0
1998001,-74.5048,177.8154,1
1998002,-74.5048,177.8154,1
1998003,-74.5048,177.8154,1
1998004,-74.5209,177.9088,1
1998005,-74.553,178.0957,1
1998006,-74.5852,178.2826,1
1998007,-74.6013,178.376,1
1998008,-74.6013,178.376,1
1998009,-74.6013,178.376,1
1998010,-74.6013,178.376,1
1998011,-74.6013,178.376,1
1998012,-74.6013,178.376,1
1998013,-74.5999,178.4392,1
1998014,-74.5972,178.5655,1
1998015,-74.5945,178.6918,1
1998016,-74.6181,178.6882,1
1998017,-74.668,178.5545,1
1998018,-74.718,178.4207,1
1998019,-74.7646,178.3263,1
1998020,-74.8079,178.2711,1
1998021,-74.8512,178.2159,1
1998022,-74.8888,178.1079,1
1998023,-74.9209,177.947,1
1998024,-74.9529,177.7861,1
1998025,-74.9689,177.7056,1
1998026,-74.9689,177.7056,1
1998027,-74.9689,177.7056,1
1998028,-74.9916,177.617,1
1998029,-75.0369,177.4398,1
1998030,-75.0821,177.2626,1
1998031,-75.1048,177.174,1
1998032,-75.1048,177.174,1
1998033,-75.1048,177.174,1
1998034,-75.1107,177.1203,1
1998035,-75.1224,177.0129,1
1998036,-75.1341,176.9054,1
1998037,-75.14,176.8517,1
1998038,-75.14,176.8517,1
1998039,-75.14,176.8517,1
1998040,-75.1437,176.7584,1
1998041,-75.151,176.5718,1
1998042,-75.1583,176.3853,1
1998043,-75.162,176.292,1
1998044,-75.162,176.292,1
1998045,-75.162,176.292,1
1998046,-75.162,176.292,1
1998047,-75.162,176.292,1
1998048,-75.162,176.292,1
1998049,-75.171,176.2239,1
1998050,-75.1891,176.0876,1
1998051,-75.2071,175.9514,1
1998052,-75.2161,175.8833,1
1998053,-75.2161,175.8833,1
1998054,-75.2161,175.8833,1
1998055,-75.2161,175.8833,1
1998056,-75.2161,175.8833,1
1998057,-75.2161,175.8833,1
1998058,-75.2161,175.8833,1
1998059,-75.2161,175.8833,1
1998060,-75.2161,175.8833,1
1998061,-75.2032,175.9299,1
1998062,-75.1775,176.0232,1
1998063,-75.1518,176.1165,1
1998064,-75.1261,176.2097,1
1998065,-75.1004,176.303,1
1998066,-75.0747,176.3963,1
1998067,-75.0618,176.4429,1
1998068,-75.0618,176.4429,1
1998069,-75.0618,176.4429,1
1998070,-74.9648,176.5281,1
1998071,-74.7708,176.6984,1
1998072,-74.5768,176.8687,1
1998073,-74.4798,176.9538,1
1998074,-74.4798,176.9538,1
1998075,-74.4798,176.9538,1
1998076,-74.4621,176.9695,1
1998077,-74.4266,177.0009,1
1998078,-74.3911,177.0324,1
1998079,-74.3734,177.0481,1
1998080,-74.3734,177.0481,1
1998081,-74.3734,177.0481,1
1998082,-74.3734,177.0481,1
1998083,-74.3734,177.0481,1
1998084,-74.3734,177.0481,1
1998085,-74.3734,177.0481,1
1998086,-74.3734,177.0481,1
1998087,-74.3734,177.0481,1
1998088,-74.3734,177.0481,1
1998089,-74.3734,177.0481,1
1998090,-74.3734,177.0481,1
1998091,-74.3734,177.0481,1
1998092,-74.3734,177.0481,1
1998093,-74.3734,177.0481,1
1998094,-74.3734,177.0481,1
1998095,-74.3734,177.0481,1
1998096,-74.3734,177.0481,1
1998097,-74.3734,177.0481,1
1998098,-74.3734,177.0481,1
1998099,-74.3734,177.0481,1
1998100,-74.3734,177.0481,1
1998101,-74.3734,177.0481,1
1998102,-74.3734,177.0481,1
1998103,-74.3734,177.0481,1
1998104,-74.3734,177.0481,1
1998105,-74.3734,177.0481,1
1998106,-74.3734,177.0481,1
1998107,-74.3734,177.0481,1
1998108,-74.3734,177.0481,1
1998109,-74.3734,177.0481,1
1998110,-74.3734,177.0481,1
1998111,-74.3734,177.0481,1
1998112,-74.3734,177.0481,1
1998113,-74.3734,177.0481,1
1998114,-74.3734,177.0481,1
1998115,-74.3734,177.0481,1
1998116,-74.3734,177.0481,1
1998117,-74.3734,177.0481,1
1998118,-74.3734,177.0481,1
1998119,-74.3734,177.0481,1
1998120,-74.3734,177.0481,1
1998121,-74.3734,177.0481,1
1998122,-74.3734,177.0481,1
1998123,-74.3734,177.0481,1
1998124,-74.3734,177.0481,1
1998125,-74.3734,177.0481,1
1998126,-74.3734,177.0481,1
1998127,-74.3734,177.0481,1
1998128,-74.3734,177.0481,1
1998129,-74.3734,177.0481,1
1998130,-74.3734,177.0481,1
1998131,-74.3734,177.0481,1
1998132,-74.3734,177.0481,1
1998133,-74.3503,177.0899,1
1998134,-74.3042,177.1735,1
1998135,-74.2581,177.257,1
1998136,-74.235,177.2988,1
1998137,-74.235,177.2988,1
1998138,-74.235,177.2988,1
1998139,-74.235,177.2988,1
1998140,-74.235,177.2988,1
1998141,-74.235,177.2988,1
1998142,-74.238,177.2542,1
1998143,-74.2439,177.165,1
1998144,-74.2499,177.0758,1
1998145,-74.2529,177.0312,1
1998146,-74.2529,177.0312,1
1998147,-74.2529,177.0312,1
1998148,-74.2529,177.0312,1
1998149,-74.2529,177.0312,1
1998150,-74.2529,177.0312,1
1998151,-74.2486,177.0947,1
1998152,-74.2401,177.2217,1
1998153,-74.2317,177.3488,1
1998154,-74.2274,177.4123,1
1998155,-74.2274,177.4123,1
1998156,-74.2274,177.4123,1
1998157,-74.243,177.4407,1
1998158,-74.2742,177.4975,1
1998159,-74.3054,177.5542,1
1998160,-74.321,177.5826,1
1998161,-74.321,177.5826,1
1998162,-74.321,177.5826,1
1998163,-74.321,177.5826,1
1998164,-74.321,177.5826,1
1998165,-74.321,177.5826,1
1998166,-74.321,177.5826,1
1998167,-74.321,177.5826,1
1998168,-74.321,177.5826,1
1998169,-74.3179,177.4825,1
1998170,-74.3117,177.2823,1
1998171,-74.3056,177.082,1
1998172,-74.3025,176.9819,1
1998173,-74.3025,176.9819,1
1998174,-74.3025,176.9819,1
1998175,-74.3025,176.9819,1
1998176,-74.3025,176.9819,1
1998177,-74.3025,176.9819,1
1998178,-74.2877,177.0166,1
1998179,-74.2582,177.0862,1
1998180,-74.2286,177.1557,1
1998181,-74.2138,177.1904,1
1998182,-74.2138,177.1904,1
1998183,-74.2138,177.1904,1
1998184,-74.2138,177.1904,1
1998185,-74.2138,177.1904,1
1998186,-74.2138,177.1904,1
1998187,-74.2138,177.1904,1
1998188,-74.2138,177.1904,1
1998189,-74.2138,177.1904,1
1998190,-74.2138,177.1904,1
1998191,-74.2138,177.1904,1
1998192,-74.2138,177.1904,1
1998193,-74.2138,177.1904,1
1998194,-74.2138,177.1904,1
1998195,-74.2138,177.1904,1
1998196,-74.2138,177.1904,1
1998197,-74.2138,177.1904,1
1998198,-74.2138,177.1904,1
1998199,-74.226,177.207,1
1998200,-74.2503,177.2401,1
1998201,-74.2747,177.2732,1
1998202,-74.2869,177.2898,1
1998203,-74.2869,177.2898,1
1998204,-74.2869,177.2898,1
1998205,-74.2869,177.2898,1
1998206,-74.2869,177.2898,1
1998207,-74.2869,177.2898,1
1998208,-74.2869,177.2898,1
1998209,-74.2869,177.2898,1
1998210,-74.2869,177.2898,1
1998211,-74.2869,177.2898,1
1998212,-74.2869,177.2898,1
1998213,-74.2869,177.2898,1
1998214,-74.2869,177.2898,1
1998215,-74.2869,177.2898,1
1998216,-74.2869,177.2898,1
1998217,-74.2869,177.2898,1
1998218,-74.2869,177.2898,1
1998219,-74.2869,177.2898,1
1998220,-74.2869,177.2898,1
1998221,-74.2869,177.2898,1
1998222,-74.2869,177.2898,1
1998223,-74.2869,177.2898,1
1998224,-74.2869,177.2898,1
1998225,-74.2869,177.2898,1
1998226,-74.2869,177.2898,1
1998227,-74.2869,177.2898,1
1998228,-74.2869,177.2898,1
1998229,-74.2869,177.2898,1
1998230,-74.2869,177.2898,1
1998231,-74.2869,177.2898,1
1998232,-74.2804,177.1907,1
1998233,-74.2674,176.9924,1
1998234,-74.2544,176.7941,1
1998235,-74.2479,176.695,1
1998236,-74.2479,176.695,1
1998237,-74.2479,176.695,1
1998238,-74.2479,176.695,1
1998239,-74.2479,176.695,1
1998240,-74.2479,176.695,1
1998241,-74.2479,176.695,1
1998242,-74.2479,176.695,1
1998243,-74.2479,176.695,1
1998244,-74.2479,176.695,1
1998245,-74.2479,176.695,1
1998246,-74.2479,176.695,1
1998247,-74.2479,176.695,1
1998248,-74.2479,176.695,1
1998249,-74.2479,176.695,1
1998250,-74.2492,176.7829,1
1998251,-74.2517,176.9588,1
1998252,-74.2542,177.1347,1
1998253,-74.2555,177.2226,1
1998254,-74.2555,177.2226,1
1998255,-74.2555,177.2226,1
1998256,-74.2555,177.2226,1
1998257,-74.2555,177.2226,1
1998258,-74.2555,177.2226,1
1998259,-74.2555,177.2226,1
1998260,-74.2555,177.2226,1
1998261,-74.2555,177.2226,1
1998262,-74.2555,177.2226,1
1998263,-74.2555,177.2226,1
1998264,-74.2555,177.2226,1
1998265,-74.2555,177.2226,1
1998266,-74.2555,177.2226,1
1998267,-74.2555,177.2226,1
1998268,-74.2555,177.2226,1
1998269,-74.2555,177.2226,1
1998270,-74.2555,177.2226,1
1998271,-74.2555,177.2226,1
1998272,-74.2555,177.2226,1
1998273,-74.2555,177.2226,1
1998274,-74.2555,177.2226,1
1998275,-74.2555,177.2226,1
1998276,-74.2555,177.2226,1
1998277,-74.2555,177.2226,1
1998278,-74.2555,177.2226,1
1998279,-74.2555,177.2226,1
1998280,-74.2555,177.2226,1
1998281,-74.2555,177.2226,1
1998282,-74.2555,177.2226,1
1998283,-74.2555,177.2226,1
1998284,-74.2555,177.2226,1
1998285,-74.2555,177.2226,1
1998286,-74.2555,177.2226,1
1998287,-74.2555,177.2226,1
1998288,-74.2555,177.2226,1
1998289,-74.2555,177.2226,1
1998290,-74.2555,177.2226,1
1998291,-74.2555,177.2226,1
1998292,-74.2555,177.2226,1
1998293,-74.2555,177.2226,1
1998294,-74.2555,177.2226,1
1998295,-74.2492,177.1358,1
1998296,-74.2365,176.9621,1
1998297,-74.2238,176.7884,1
1998298,-74.2175,176.7015,1
1998299,-74.2175,176.7015,1
1998300,-74.2175,176.7015,1
1998301,-74.2175,176.7015,1
1998302,-74.2175,176.7015,1
1998303,-74.2175,176.7015,1
1998304,-74.2175,176.7015,1
1998305,-74.2175,176.7015,1
1998306,-74.2175,176.7015,1
1998307,-74.2175,176.7015,1
1998308,-74.2175,176.7015,1
1998309,-74.2175,176.7015,1
1998310,-74.2284,176.75,1
1998311,-74.2502,176.8469,1
1998312,-74.272,176.9439,1
1998313,-74.2829,176.9924,1
1998314,-74.2829,176.9924,1
1998315,-74.2829,176.9924,1
1998316,-74.2831,177.0045,1
1998317,-74.2834,177.0288,1
1998318,-74.2837,177.053,1
1998319,-74.2839,177.0651,1
1998320,-74.2839,177.0651,1
1998321,-74.2839,177.0651,1
1998322,-74.2943,177.082,1
1998323,-74.3152,177.1157,1
1998324,-74.336,177.1494,1
1998325,-74.355,177.1836,1
1998326,-74.3722,177.2183,1
1998327,-74.3894,177.253,1
1998328,-74.398,177.2703,1
1998329,-74.398,177.2703,1
1998330,-74.398,177.2703,1
1998331,-74.398,177.2703,1
1998332,-74.398,177.2703,1
1998333,-74.398,177.2703,1
1998334,-74.398,177.2703,1
1998335,-74.398,177.2703,1
1998336,-74.398,177.2703,1
1998337,-74.398,177.2703,1
1998338,-74.398,177.2703,1
1998339,-74.398,177.2703,1
1998340,-74.398,177.2703,1
1998341,-74.398,177.2703,1
1998342,-74.398,177.2703,1
1998343,-74.4213,176.9538,1
1998344,-74.4679,176.3208,1
1998345,-74.5145,175.6878,1
1998346,-74.5378,175.3713,1
1998347,-74.5378,175.3713,1
1998348,-74.5378,175.3713,1
1998349,-74.5105,175.8162,1
1998350,-74.456,176.706,1
1998351,-74.4014,177.5957,1
1998352,-74.3906,178.1747,1
1998353,-74.4237,178.4429,1
1998354,-74.4568,178.7111,1
1998355,-74.4733,178.8452,1
1998356,-74.4733,178.8452,1
1998357,-74.4733,178.8452,1
1998358,-74.4701,178.9581,1
1998359,-74.4639,179.1838,1
1998360,-74.4575,179.4095,1
