date,qscat_1,qscat_2,qscat_3
2009302,-65.62,149.66,1
2009303,-65.6134,149.4516,1
2009304,-65.5907,149.283,1
2009305,-65.6037,149.2428,1
2009306,-65.547,148.8854,1
2009307,-65.5722,148.6048,1
2009308,-65.5822,148.5682,1
2009309,-65.6099,148.3708,1
2009310,-65.6099,148.3708,1
2009311,-65.6475,148.2276,1
2009312,-65.5944,148.3923,1
2009313,-65.589,148.3755,1
2009314,-65.5733,148.2781,1
2009315,-65.5367,148.1003,1
2009316,-65.4526,148.1642,1
2009317,-65.4086,148.0339,1
2009318,-65.3857,147.8058,1
2009319,-65.3503,147.8621,1
2009320,-65.3161,148.0135,1
2009321,-65.2432,148.3514,1
2009322,-65.1544,148.5619,1
2009323,-65.1634,148.8159,1
2009324,-65.2017,149.1319,1
2009325,-65.1983,149.4825,1
2009326,-65.1857,149.8009,1
2009327,-65.1251,149.9983,1
