ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
0,0,0,2002081,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002082,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002083,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002084,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002085,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002086,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002087,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002088,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002089,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002090,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002091,0,0,0,0,0,0,-74.5,-107.5,1,0,0,0,0,0
0,0,0,2002092,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002093,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002094,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002095,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002096,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002100,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002101,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002102,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002103,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002104,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002105,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002106,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002107,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002108,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002109,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002110,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002111,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002112,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002113,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002114,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002115,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002116,0,0,0,0,0,0,-74.4379,-107.7948,1,0,0,0,0,0
0,0,0,2002117,0,0,0,0,0,0,-74.3719,-107.6044,1,0,0,0,0,0
0,0,0,2002118,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002119,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002120,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002121,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002122,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002123,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002124,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002125,0,0,0,0,0,0,-74.3228,-107.6563,1,0,0,0,0,0
0,0,0,2002126,0,0,0,0,0,0,-74.3001,-107.5203,1,0,0,0,0,0
0,0,0,2002127,0,0,0,0,0,0,-74.3001,-107.5203,1,0,0,0,0,0
0,0,0,2002128,0,0,0,0,0,0,-74.3328,-107.6385,1,0,0,0,0,0
0,0,0,2002129,0,0,0,0,0,0,-74.3328,-107.6385,1,0,0,0,0,0
0,0,0,2002130,0,0,0,0,0,0,-74.3328,-107.6385,1,0,0,0,0,0
0,0,0,2002131,0,0,0,0,0,0,-74.3328,-107.6385,1,0,0,0,0,0
0,0,0,2002132,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002133,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002134,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002135,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002136,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002137,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002138,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002139,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002140,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002141,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002142,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002143,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002144,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002145,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002146,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002147,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002148,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002149,0,0,0,0,0,0,-74.3054,-107.9804,0,0,0,0,0,0
0,0,0,2002150,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002151,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002152,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002153,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002154,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002155,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002156,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002157,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002158,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002159,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002160,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002161,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002162,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002163,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002164,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002165,0,0,0,0,0,0,-74.3054,-107.9804,1,0,0,0,0,0
0,0,0,2002166,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002167,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002168,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002169,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002170,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002171,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002172,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002173,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002174,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002175,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002176,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002177,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002178,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002179,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002180,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002181,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002182,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
0,0,0,2002183,0,0,0,0,0,0,-74.2806,-107.8985,1,0,0,0,0,0
