date,qscat_1,qscat_2,qscat_3
2006354,-60.7036,-39.6211,1
2006355,-60.7534,-39.3349,1
2006356,-60.7715,-39.2762,1
2006357,-60.7727,-38.9415,1
2006358,-60.8401,-38.8182,1
2006359,-61.1094,-39.1488,1
2006360,-61.1094,-39.1488,1
2006361,-61.1094,-39.1488,1
2006362,-61.1091,-39.2539,0
2006363,-61.1087,-39.3591,1
2006364,-61.1087,-39.3591,1
2006365,-61.0399,-39.3535,1
2007001,-61.0399,-39.3535,1
2007002,-60.968,-39.1874,1
2007003,-60.968,-39.1874,1
2007004,-61.0242,-38.896,1
2007005,-60.8665,-39.1371,1
2007006,-60.82,-39.0335,1
2007007,-60.82,-39.0335,1
2007008,-60.7656,-38.9169,1
2007009,-60.7398,-38.7972,1
2007010,-60.7398,-38.7972,1
2007011,-60.6988,-38.6797,1
2007012,-60.6988,-38.6797,1
2007013,-60.7583,-38.6734,1
2007014,-60.7583,-38.6734,1
2007015,-60.7583,-38.6734,1
2007016,-60.7815,-38.5045,1
2007017,-60.7815,-38.5045,0
2007018,-60.7815,-38.5045,0
2007019,-60.7815,-38.5045,1
2007020,-60.7807,-38.646,1
2007021,-60.7807,-38.646,1
2007022,-60.7807,-38.646,1
2007023,-60.7693,-38.7018,1
2007024,-60.7693,-38.7018,1
2007025,-60.8916,-38.6846,1
2007026,-60.8529,-38.6047,1
2007027,-60.8529,-38.6047,1
2007028,-60.9511,-38.5285,1
2007029,-61.076,-38.3963,1
2007030,-61.2463,-38.2112,1
2007031,-61.3727,-37.9308,1
2007032,-61.429,-37.6724,1
2007033,-61.3991,-37.4821,1
2007034,-61.3607,-37.426,1
2007035,-61.2796,-37.2707,1
2007036,-61.2494,-37.1992,1
2007037,-61.1742,-37.0284,1
2007038,-61.1742,-37.0284,1
2007039,-61.1107,-36.7118,0
2007040,-61.0249,-36.3047,1
2007041,-60.9911,-36.1753,1
2007042,-60.8157,-35.867,1
2007043,-60.7152,-35.8742,1
2007044,-60.6553,-35.8805,1
2007045,-60.6553,-35.8805,1
2007046,-60.6014,-35.7963,1
2007047,-60.544,-35.687,1
2007048,-60.5179,-35.5984,1
2007049,-60.4586,-35.5652,1
2007050,-60.4586,-35.5652,1
2007051,-60.4356,-35.4291,1
2007052,-60.4589,-35.2666,1
2007053,-60.3898,-35.0777,1
2007054,-60.3397,-34.887,1
2007055,-60.346,-34.7789,1
2007056,-60.2741,-34.6337,1
2007057,-60.2537,-34.4596,1
2007058,-60.2254,-34.3047,1
2007059,-60.1791,-34.1994,1
2007060,-60.1205,-34.0977,1
2007061,-60.0515,-33.8826,1
2007062,-59.9485,-33.7035,1
2007063,-59.9485,-33.7035,1
2007064,-59.7942,-33.7182,1
2007065,-59.7933,-33.8498,1
2007066,-59.7928,-34.0593,1
2007067,-59.8174,-34.1554,1
2007068,-59.8192,-34.2501,1
2007069,-59.7433,-34.2155,1
2007070,-59.6762,-34.3884,1
2007071,-59.6233,-34.5441,1
2007072,-59.6152,-34.7389,1
2007073,-59.6152,-34.7389,1
2007074,-59.5484,-35.0253,1
2007075,-59.4527,-35.1141,1
2007076,-59.3476,-35.1769,1
2007077,-59.2862,-35.3939,1
2007078,-59.2862,-35.3939,0
2007079,-59.2862,-35.3939,0
2007080,-59.2862,-35.3939,1
2007081,-59.3149,-35.2452,0
2007082,-59.3436,-35.0951,1
2007083,-59.3097,-35.0936,1
2007084,-59.2548,-35.1842,1
2007085,-59.221,-35.4168,1
2007086,-59.221,-35.4168,1
2007087,-59.2396,-35.525,1
2007088,-59.2396,-35.525,1
2007089,-59.2396,-35.525,1
2007090,-59.2286,-35.4809,1
2007091,-59.1926,-35.4814,1
2007092,-59.1492,-35.539,1
2007093,-59.0885,-35.64,1
2007094,-59.0645,-35.7415,1
2007095,-58.993,-35.7307,1
2007096,-58.8866,-35.7934,1
2007097,-58.8258,-36.0343,1
2007098,-58.7373,-36.1306,1
2007099,-58.6924,-36.2255,1
2007100,-58.6252,-36.2456,0
2007101,-58.5825,-36.2527,1
2007102,-58.5825,-36.2527,1
2007103,-58.5706,-36.3935,1
2007104,-58.535,-36.4794,1
2007105,-58.5033,-36.4533,0
2007106,-58.453,-36.4045,1
2007107,-58.23,-36.3501,1
2007108,-58.0665,-36.4846,1
2007109,-57.8808,-36.2094,1
2007110,-57.7405,-35.879,1
2007111,-57.7468,-35.641,1
2007112,-57.8671,-35.2402,1
2007113,-57.9221,-34.7685,1
2007114,-57.8459,-34.2639,1
2007115,-57.9069,-34.0744,0
2007116,-57.9679,-33.9647,1
2007117,-57.9535,-33.9005,1
2007118,-57.8993,-33.7891,1
2007119,-57.8188,-33.758,1
2007120,-57.6951,-33.781,1
2007121,-57.5185,-33.6869,1
2007122,-57.3282,-33.6453,1
2007123,-57.1081,-33.3222,1
2007124,-56.8218,-32.8739,1
2007125,-56.7049,-32.7645,1
2007126,-56.6467,-32.4163,1
2007127,-56.5649,-32.2729,1
2007128,-56.5316,-32.152,1
2007129,-56.4697,-32.107,1
2007130,-56.4364,-32.1116,1
2007131,-56.3989,-32.1016,0
2007132,-56.3561,-32.0756,0
2007133,-56.2998,-32.0396,1
2007134,-56.2035,-31.9695,1
2007135,-56.1852,-31.932,0
2007136,-56.1719,-31.8997,0
2007137,-56.163,-31.8745,0
2007138,-56.158,-31.8581,0
2007139,-56.1565,-31.8522,1
