ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3
-66.9301,-50.3194,1,2012315,-66.9301,-50.3194,1
-66.8177,-50.447,1,2012316,-66.8177,-50.447,1
-66.7134,-50.3624,1,2012317,-66.7134,-50.3624,1
-66.6762,-50.4049,1,2012318,-66.6762,-50.4049,1
-66.6534,-50.4524,1,2012319,-66.6534,-50.4524,1
-66.5781,-50.3793,1,2012320,-66.5781,-50.3793,1
-66.5315,-50.2765,1,2012321,-66.5315,-50.2765,1
-66.5197,-50.2799,1,2012322,-66.5197,-50.2799,1
-66.5654,-50.1846,1,2012323,-66.5654,-50.1846,1
-66.623,-50.4377,1,2012324,-66.623,-50.4377,1
-66.5728,-50.4408,1,2012325,-66.5728,-50.4408,1
-66.5904,-50.5333,1,2012326,-66.5904,-50.5333,1
-66.5967,-50.5916,1,2012327,-66.5967,-50.5916,1
-66.5773,-50.6101,1,2012328,-66.5773,-50.6101,1
-66.5272,-50.77,1,2012329,-66.5272,-50.77,1
-66.3973,-50.6453,1,2012330,-66.3973,-50.6453,1
-66.266,-50.9831,1,2012331,-66.266,-50.9831,1
-66.1677,-50.9914,1,2012332,-66.1677,-50.9914,1
-66.0957,-51.0034,1,2012333,-66.0957,-51.0034,1
-66.0943,-51.076,1,2012334,-66.0943,-51.076,1
-66.1199,-51.1153,1,2012335,-66.1199,-51.1153,1
-66.1749,-51.0122,1,2012336,-66.1749,-51.0122,1
-66.1012,-51.0202,1,2012337,-66.1012,-51.0202,1
-66.0523,-50.9096,1,2012338,-66.0523,-50.9096,1
-65.9826,-51.0835,1,2012339,-65.9826,-51.0835,1
-65.7928,-51.2369,1,2012340,-65.7928,-51.2369,1
-65.5507,-51.4957,1,2012341,-65.5507,-51.4957,1
-65.3681,-51.5496,1,2012342,-65.3681,-51.5496,1
-65.1594,-51.7514,1,2012343,-65.1594,-51.7514,1
-65.0662,-51.6951,1,2012344,-65.0662,-51.6951,1
-64.9831,-51.7456,1,2012345,-64.9831,-51.7456,1
-64.8993,-51.8685,1,2012346,-64.8993,-51.8685,1
-64.8224,-51.8994,1,2012347,-64.8224,-51.8994,1
-64.6555,-51.9591,1,2012348,-64.6555,-51.9591,1
-64.5124,-52.0138,1,2012349,-64.5124,-52.0138,1
-64.4451,-51.777,1,2012350,-64.4451,-51.777,1
-64.3786,-51.6553,1,2012351,-64.3786,-51.6553,1
-64.4551,-51.696,1,2012352,-64.4551,-51.696,1
-64.4551,-51.696,1,2012353,-64.4551,-51.696,1
-64.3286,-51.5006,1,2012354,-64.3286,-51.5006,1
-64.2627,-51.4235,1,2012355,-64.2627,-51.4235,1
-64.1113,-51.2669,1,2012356,-64.1113,-51.2669,1
-64.031,-51.3917,1,2012357,-64.031,-51.3917,1
-63.8082,-51.6221,1,2012358,-63.8082,-51.6221,1
-63.8082,-51.6221,1,2012359,-63.8082,-51.6221,1
-63.7494,-51.7303,1,2012360,-63.7494,-51.7303,1
-63.7606,-51.7406,1,2012361,-63.7606,-51.7406,1
-63.629,-51.756,1,2012362,-63.629,-51.756,1
-63.544,-51.8322,1,2012363,-63.544,-51.8322,1
-63.4899,-51.7481,1,2012364,-63.4899,-51.7481,1
-63.4573,-51.726,1,2012365,-63.4573,-51.726,1
-63.4862,-51.8789,1,2012366,-63.4862,-51.8789,1
-63.4703,-51.7272,1,2013001,-63.4703,-51.7272,1
-63.3872,-51.5283,1,2013002,-63.3872,-51.5283,1
-63.4079,-51.3066,1,2013003,-63.4079,-51.3066,1
-63.3646,-51.2913,1,2013004,-63.3646,-51.2913,1
-63.412,-51.1445,1,2013005,-63.412,-51.1445,1
-63.4062,-51.1986,1,2013006,-63.4062,-51.1986,1
-63.3828,-51.0972,0,2013007,-63.3828,-51.0972,0
-63.3381,-50.8741,0,2013008,-63.3381,-50.8741,0
-63.2838,-50.6509,0,2013009,-63.2838,-50.6509,0
-63.2318,-50.5495,1,2013010,-63.2318,-50.5495,1
-63.1822,-50.5863,1,2013011,-63.1822,-50.5863,1
-63.196,-50.5551,1,2013012,-63.196,-50.5551,1
-63.1795,-50.579,1,2013013,-63.1795,-50.579,1
-63.2709,-50.5868,1,2013014,-63.2709,-50.5868,1
-63.2371,-50.6666,1,2013015,-63.2371,-50.6666,1
-63.209,-50.6243,1,2013016,-63.209,-50.6243,1
-63.2666,-50.507,1,2013017,-63.2666,-50.507,1
-63.2464,-50.4192,1,2013018,-63.2464,-50.4192,1
-63.2793,-50.3716,1,2013019,-63.2793,-50.3716,1
