date,qscat_1,qscat_2,qscat_3
2004315,-75.4699,-35.6118,1
2004316,-75.4699,-35.6118,1
2004317,-75.4699,-35.6118,0
2004318,-75.4699,-35.6118,1
2004319,-75.4699,-35.6118,1
2004320,-75.4699,-35.6118,1
2004321,-75.4699,-35.6118,1
2004322,-75.4699,-35.6118,1
2004323,-75.4699,-35.6118,1
2004324,-75.4699,-35.6118,1
2004325,-75.4699,-35.6118,1
2004326,-75.4699,-35.6118,1
2004327,-75.4699,-35.6118,1
2004328,-75.4699,-35.6118,1
2004329,-75.4699,-35.6118,1
2005015,-75.4699,-35.6118,1
2005016,-75.4699,-35.6118,1
2005017,-75.4699,-35.6118,1
2005018,-75.4699,-35.6118,1
2005019,-75.4699,-35.6118,1
2005020,-75.4699,-35.6118,1
2005021,-75.4699,-35.6118,1
2005022,-75.4699,-35.6118,1
2005023,-75.4699,-35.6118,1
2005024,-75.4699,-35.6118,1
2005025,-75.4699,-35.6118,1
2005026,-75.3025,-35.6396,1
2005027,-75.3025,-35.6396,1
2005028,-75.3025,-35.6396,1
2005029,-75.1706,-35.5403,1
2005030,-75.1706,-35.5403,1
2005031,-75.2827,-35.5472,1
2005032,-75.1691,-35.2967,1
2005033,-75.1691,-35.2967,1
2005034,-75.1691,-35.2967,1
2005035,-75.1691,-35.2967,1
2005036,-75.1691,-35.2967,1
2005037,-75.2444,-35.1681,1
2005038,-75.2444,-35.1681,1
2005039,-75.288,-34.8952,1
2005040,-75.288,-34.8952,0
2005041,-75.288,-34.8952,1
2005042,-75.3841,-34.9092,1
2005043,-75.4614,-35.0309,1
2005044,-75.4614,-35.0309,1
2005045,-75.4614,-35.0309,1
2005046,-75.4614,-35.0309,1
2005047,-75.5422,-35.0598,1
2005048,-75.5422,-35.0598,1
2005049,-75.6383,-35.097,1
2005050,-75.5968,-35.4505,1
2005051,-75.5968,-35.4505,1
2005052,-75.5968,-35.4505,1
2005053,-75.5968,-35.4505,1
2005054,-75.4971,-35.2347,1
2005055,-75.4971,-35.2347,1
2005056,-75.6284,-35.2567,1
2005057,-75.6284,-35.2567,1
2005058,-75.6284,-35.2567,1
2005059,-75.6284,-35.2567,1
2005060,-75.6024,-34.9065,1
2005061,-75.6024,-34.9065,1
2005062,-75.5107,-34.9717,1
2005063,-75.5107,-34.9717,1
2005064,-75.5107,-34.9717,1
2005065,-75.5107,-34.9717,1
2005066,-75.5795,-34.8893,1
2005067,-75.5795,-34.8893,1
2005068,-75.5795,-34.8893,1
2005069,-75.5795,-34.8893,1
2005070,-75.506,-34.9751,1
2005071,-75.506,-34.9751,1
2005072,-75.506,-34.9751,1
2005073,-75.3756,-35.0147,1
2005074,-75.3756,-35.0147,1
2005075,-75.2638,-34.9867,1
2005076,-75.2638,-34.9867,1
2005077,-75.324,-34.6222,1
2005078,-75.1741,-34.5708,1
2005079,-75.0481,-34.2254,1
2005080,-75.0481,-34.2254,1
2005081,-75.0481,-34.2254,1
2005082,-74.9514,-34.1908,1
2005083,-74.9514,-34.1908,1
2005084,-74.872,-34.5507,1
2005085,-74.8453,-34.955,1
2005086,-74.8693,-35.4027,1
2005087,-74.8693,-35.4027,1
2005088,-74.8065,-35.5161,1
2005089,-74.8013,-35.8214,1
2005090,-74.722,-36.1414,1
2005091,-74.7759,-36.4469,1
2005092,-74.6782,-36.1357,1
2005093,-74.6003,-36.5959,1
2005094,-74.5603,-36.9026,1
2005095,-74.3921,-37.0005,1
2005096,-74.3579,-37.344,1
2005097,-74.3579,-37.344,1
2005098,-74.4033,-37.5579,1
2005099,-74.4037,-37.9238,1
2005100,-74.3574,-38.4605,1
2005101,-74.2776,-38.7976,1
2005102,-74.1392,-38.8943,1
2005103,-73.9567,-39.1801,1
2005104,-73.9567,-39.1801,1
2005105,-73.8543,-39.3378,1
2005106,-73.8543,-39.3378,1
2005107,-73.9007,-40.1273,1
2005108,-73.8603,-40.7853,1
2005109,-73.7596,-40.8956,1
2005110,-73.7153,-41.3805,1
2005111,-73.7153,-41.3805,1
2005112,-73.5942,-41.5668,1
2005113,-73.5942,-41.5668,1
2005114,-73.6798,-41.4959,1
2005115,-73.5994,-42.0123,1
2005116,-73.4269,-42.1827,1
2005117,-73.1808,-42.0644,1
2005118,-72.9924,-42.1847,1
2005119,-72.9148,-42.4956,1
2005120,-72.7572,-42.6959,1
2005121,-72.7572,-42.6959,1
2005122,-72.6729,-43.122,1
2005123,-72.6689,-43.862,1
2005124,-72.57,-44.1079,1
2005125,-72.4796,-44.326,1
2005126,-72.3658,-44.4757,1
2005127,-72.2659,-44.5324,1
2005128,-72.1873,-44.4637,1
2005129,-72.1187,-44.4416,1
2005130,-72.1483,-44.3873,1
2005131,-72.1376,-44.4973,1
2005132,-72.2193,-44.7122,1
2005133,-72.2193,-44.7122,1
2005134,-72.226,-44.8027,1
2005135,-72.1029,-44.8744,1
2005136,-72.0349,-44.9397,1
2005137,-71.916,-44.6452,1
2005138,-71.916,-44.6452,1
2005139,-71.916,-44.6452,1
2005140,-71.8781,-44.7826,1
2005141,-71.7508,-44.9192,1
2005142,-71.7703,-44.5929,1
2005143,-71.7703,-44.5929,1
2005144,-71.67,-44.4485,1
2005145,-71.67,-44.4485,1
2005146,-71.67,-44.4485,1
2005147,-71.5868,-44.5545,1
2005148,-71.4722,-44.3814,1
2005149,-71.3797,-44.1403,1
2005150,-71.3797,-44.1403,1
2005151,-71.4226,-44.4002,1
2005152,-71.4755,-44.7315,1
2005153,-71.4867,-45.1181,1
2005154,-71.4055,-45.2928,1
2005155,-71.4055,-45.2928,1
2005156,-71.4055,-45.2928,1
2005157,-71.5448,-45.5346,1
2005158,-71.5448,-45.5346,1
2005159,-71.4302,-45.447,1
2005160,-71.348,-45.2664,1
2005161,-71.342,-45.581,1
2005162,-71.317,-46.2466,1
2005163,-71.2965,-46.394,1
2005164,-71.2282,-46.6131,1
2005165,-71.2282,-46.6131,1
2005166,-71.2282,-46.6131,1
2005167,-71.2282,-46.6131,1
2005168,-71.0794,-46.7473,1
2005169,-70.9102,-46.9814,1
2005170,-70.8206,-46.9946,1
2005171,-70.6837,-46.9846,1
2005172,-70.4572,-46.8394,1
2005173,-70.4572,-46.8394,1
2005174,-70.4081,-47.0317,1
2005175,-70.3076,-47.1006,1
2005176,-70.3076,-47.1006,1
2005177,-70.2128,-47.2501,1
2005178,-70.2128,-47.2501,1
2005179,-70.1469,-47.1094,1
2005180,-70.0245,-47.1613,1
2005181,-70.0245,-47.1613,1
2005182,-69.9342,-47.1339,1
2005183,-69.8293,-47.0472,1
2005184,-69.8293,-47.0472,1
2005185,-69.8758,-46.8624,1
2005186,-69.7301,-46.746,1
2005187,-69.5692,-46.6643,1
2005188,-69.3947,-46.7022,1
2005189,-69.3304,-46.5399,1
2005190,-69.3106,-46.7308,1
2005191,-69.2263,-46.6464,1
2005192,-69.1521,-46.5239,1
2005193,-69.1826,-46.3497,1
2005194,-69.1992,-46.5488,1
2005195,-69.1214,-46.7629,1
2005196,-69.0161,-46.8982,1
2005197,-69.0161,-46.8982,1
2005198,-68.8802,-46.8732,1
2005199,-68.7879,-46.736,1
2005200,-68.754,-46.4396,1
2005201,-68.754,-46.4396,1
2005202,-68.754,-46.4396,1
2005203,-68.7582,-46.1895,1
2005204,-68.7163,-46.3156,1
2005205,-68.4924,-46.5513,1
2005206,-68.3546,-46.8028,1
2005207,-68.2551,-46.7386,1
2005208,-68.3396,-46.6895,1
2005209,-68.3396,-46.6895,1
2005210,-68.2885,-46.5801,1
2005211,-68.302,-46.6968,1
2005212,-68.3006,-46.7963,1
2005213,-68.1568,-46.79,1
2005214,-68.0956,-46.6722,1
2005215,-68.1477,-46.5551,1
2005216,-68.1706,-46.2258,1
2005217,-68.2136,-46.1034,1
2005218,-68.2136,-46.1034,1
2005219,-68.2136,-46.1034,1
2005220,-68.2136,-46.1034,1
2005221,-68.2633,-46.235,1
2005222,-68.2633,-46.235,1
2005223,-68.2633,-46.235,1
2005224,-68.1364,-46.0064,1
2005225,-68.1364,-46.0064,1
2005226,-67.9083,-46.0639,1
2005227,-67.8919,-45.8866,1
2005228,-67.8919,-45.8866,1
2005229,-67.9677,-45.5353,1
2005230,-67.9677,-45.5353,1
2005231,-67.793,-45.9164,1
2005232,-67.4281,-45.9876,1
2005233,-67.2193,-46.1794,1
2005234,-67.1015,-46.2955,1
2005235,-67.0882,-46.1173,1
2005236,-67.0977,-45.9159,1
2005237,-67.0932,-45.7892,1
2005238,-67.0519,-45.6899,1
2005239,-67.0519,-45.6899,1
2005240,-67.0519,-45.6899,1
2005241,-67.1172,-45.5426,1
2005242,-67.1172,-45.5426,1
2005243,-67.0584,-45.6254,1
2005244,-66.9771,-45.5691,1
2005245,-66.9325,-45.3332,1
