date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003334,-66.4948,81.0392,1,0,0,0
2003335,-66.606,81.2083,1,0,0,0
2003336,-66.606,81.2083,1,0,0,0
2003337,-66.6821,81.1898,1,0,0,0
2003338,-66.6934,81.1786,1,0,0,0
2003339,-66.6934,81.1786,1,0,0,0
2003340,-66.6934,81.1786,1,0,0,0
2003341,-66.6934,81.1786,1,0,0,0
2003342,-66.6934,81.1786,1,0,0,0
2003343,-66.6934,81.1786,1,0,0,0
2003344,-66.6934,81.1786,1,0,0,0
2003345,-66.6934,81.1786,1,0,0,0
2003346,-66.6934,81.1786,1,0,0,0
2003347,-66.6264,81.0718,1,0,0,0
2003348,-66.6264,81.0718,1,0,0,0
2003349,-66.6264,81.0718,1,0,0,0
2003350,-66.6264,81.0718,1,0,0,0
2003351,-66.6264,81.0718,1,0,0,0
2003352,-66.6264,81.0718,0,0,0,0
2003353,-66.6264,81.0718,1,0,0,0
2003354,-66.6264,81.0718,1,0,0,0
2003355,-66.6264,81.0718,1,0,0,0
2003356,-66.6264,81.0718,1,0,0,0
2003357,-66.6264,81.0718,1,0,0,0
2003358,-66.6264,81.0718,1,0,0,0
2003359,-66.6264,81.0718,1,0,0,0
2003360,-66.6264,81.0718,1,0,0,0
2003361,-66.6172,81.0386,1,0,0,0
2003362,-66.5777,80.8903,1,0,0,0
2003363,-66.5777,80.8903,1,0,0,0
2003364,-66.5777,80.8903,1,0,0,0
2003365,-66.5535,80.8254,1,0,0,0
2004001,-66.5535,80.8254,1,0,0,0
2004002,-66.5535,80.8254,1,0,0,0
2004003,-66.5535,80.8254,1,0,0,0
2004004,-66.5535,80.8254,1,0,0,0
2004005,-66.4815,81.0755,1,0,0,0
2004006,-66.4815,81.0755,1,0,0,0
2004007,-66.4815,81.0755,1,0,0,0
2004008,-66.4815,81.0755,1,0,0,0
2004009,-66.4815,81.0755,1,0,0,0
2004010,-66.4815,81.0755,1,0,0,0
2004011,-66.5947,80.8645,1,0,0,0
2004012,-66.5947,80.8645,1,0,0,0
2004013,-66.5947,80.8645,1,0,0,0
2004014,-66.5947,80.8645,1,0,0,0
2004015,-66.5359,80.9461,1,0,0,0
2004016,-66.5359,80.9461,1,0,0,0
2004017,-66.5359,80.9461,1,0,0,0
2004018,-66.5359,80.9461,1,0,0,0
2004019,-66.5359,80.9461,1,0,0,0
2004020,-66.5824,81.0346,1,0,0,0
2004021,-66.629,81.0216,1,0,0,0
2004022,-66.629,81.0216,1,0,0,0
2004023,-66.629,81.0216,1,0,0,0
2004024,-66.629,81.0216,1,0,0,0
2004025,-66.629,81.0216,1,0,0,0
2004026,-66.629,81.0216,1,0,0,0
2004027,-66.629,81.0216,1,0,0,0
2004028,-66.629,81.0216,1,0,0,0
2004029,-66.629,81.0216,1,0,0,0
2004030,-66.629,81.0216,1,0,0,0
2004031,-66.629,81.0216,1,0,0,0
2004032,-66.629,81.0216,1,0,0,0
2004033,-66.5701,80.9313,1,0,0,0
2004034,-66.6255,80.8464,1,0,0,0
2004035,-66.5461,80.9108,1,0,0,0
2004036,-66.5461,80.9108,1,0,0,0
2004037,-66.5461,80.9108,1,0,0,0
2004038,-66.5461,80.9108,1,0,0,0
2004039,-66.5461,80.9108,1,0,0,0
2004040,-66.5461,80.9108,1,0,0,0
2004041,-66.5461,80.9108,1,0,0,0
2004042,-66.5461,80.9108,1,0,0,0
2004043,-66.6503,80.9572,1,0,0,0
2004044,-66.6503,80.9572,1,0,0,0
2004045,-66.6503,80.9572,1,0,0,0
2004046,-66.6503,80.9572,1,0,0,0
2004047,-66.6503,80.9572,1,0,0,0
2004048,-66.6503,80.9572,1,0,0,0
2004049,-66.6503,80.9572,1,0,0,0
2004050,-66.6503,80.9572,1,0,0,0
2004051,-66.6503,80.9572,1,0,0,0
2004052,-66.6503,80.9572,1,0,0,0
2004053,-66.6503,80.9572,1,0,0,0
2004054,-66.6503,80.9572,1,0,0,0
2004055,-66.6503,80.9572,1,0,0,0
2004056,-66.6503,80.9572,1,0,0,0
2004057,-66.6503,80.9572,1,0,0,0
2004058,-66.6503,80.9572,1,0,0,0
2004059,-66.6503,80.9572,1,0,0,0
2004060,-66.6503,80.9572,1,0,0,0
2004061,-66.6503,80.9572,1,0,0,0
2004062,-66.6503,80.9572,1,0,0,0
2004063,-66.6503,80.9572,1,0,0,0
2004064,-66.6503,80.9572,1,0,0,0
2004065,-66.6503,80.9572,1,0,0,0
2004066,-66.6503,80.9572,1,0,0,0
2004067,-66.6503,80.9572,1,0,0,0
2004068,-66.6503,80.9572,1,0,0,0
2004069,-66.6503,80.9572,1,0,0,0
2004070,-66.6503,80.9572,1,0,0,0
2004071,-66.6503,80.9572,1,0,0,0
2004072,-66.6503,80.9572,1,0,0,0
2004073,-66.6503,80.9572,1,0,0,0
2004074,-66.6503,80.9572,1,0,0,0
2004075,-66.6503,80.9572,1,0,0,0
2004076,-66.6503,80.9572,1,0,0,0
2004077,-66.6503,80.9572,1,0,0,0
2004078,-66.6503,80.9572,1,0,0,0
2004079,-66.6503,80.9572,1,0,0,0
2004080,-66.6503,80.9572,1,0,0,0
2004081,-66.6503,80.9572,1,0,0,0
2004082,-66.6503,80.9572,1,0,0,0
2004083,-66.6503,80.9572,1,0,0,0
2004084,-66.6503,80.9572,1,0,0,0
2004085,-66.6503,80.9572,1,0,0,0
2004086,-66.6503,80.9572,1,0,0,0
2004087,-66.6503,80.9572,1,0,0,0
2004088,-66.6503,80.9572,1,0,0,0
2004089,-66.6503,80.9572,1,0,0,0
2004090,-66.6503,80.9572,1,0,0,0
2004091,-66.6503,80.9572,1,0,0,0
2004092,-66.6503,80.9572,1,0,0,0
2004093,-66.6503,80.9572,1,0,0,0
2004094,-66.6503,80.9572,1,0,0,0
2004095,-66.6503,80.9572,1,0,0,0
2004096,-66.6503,80.9572,1,0,0,0
2004097,-66.6503,80.9572,1,0,0,0
2004098,-66.6503,80.9572,1,0,0,0
2004099,-66.6503,80.9572,1,0,0,0
2004100,-66.6503,80.9572,1,0,0,0
2004101,-66.6503,80.9572,1,0,0,0
2004102,-66.6503,80.9572,1,0,0,0
2004103,-66.6503,80.9572,1,0,0,0
2004104,-66.6503,80.9572,1,0,0,0
2004105,-66.6503,80.9572,1,0,0,0
2004106,-66.6503,80.9572,1,0,0,0
2004107,-66.6503,80.9572,1,0,0,0
2004108,-66.6503,80.9572,1,0,0,0
2004109,-66.6503,80.9572,1,0,0,0
2004110,-66.6503,80.9572,1,0,0,0
2004111,-66.6503,80.9572,1,0,0,0
2004112,-66.6503,80.9572,1,0,0,0
2004113,-66.6503,80.9572,1,0,0,0
2004114,-66.6503,80.9572,1,0,0,0
2004115,-66.6503,80.9572,1,0,0,0
2004116,-66.6503,80.9572,1,0,0,0
2004117,-66.6503,80.9572,1,0,0,0
2004118,-66.6503,80.9572,1,0,0,0
2004119,-66.6503,80.9572,1,0,0,0
2004120,-66.6503,80.9572,1,0,0,0
2004121,-66.6503,80.9572,1,0,0,0
2004122,-66.6503,80.9572,1,0,0,0
2004123,-66.6503,80.9572,1,0,0,0
2004124,-66.6503,80.9572,1,0,0,0
2004125,-66.6503,80.9572,1,0,0,0
2004126,-66.6503,80.9572,1,0,0,0
2004127,-66.6503,80.9572,1,0,0,0
2004128,-66.6503,80.9572,1,0,0,0
2004129,-66.6503,80.9572,1,0,0,0
2004130,-66.6503,80.9572,1,0,0,0
2004131,-66.6503,80.9572,1,0,0,0
2004132,-66.6503,80.9572,1,0,0,0
2004133,-66.6503,80.9572,1,0,0,0
2004134,-66.6503,80.9572,1,0,0,0
2004135,-66.6503,80.9572,1,0,0,0
2004136,-66.6503,80.9572,1,0,0,0
2004137,-66.6503,80.9572,1,0,0,0
2004138,-66.6503,80.9572,1,0,0,0
2004139,-66.6503,80.9572,1,0,0,0
2004140,-66.6503,80.9572,1,0,0,0
2004141,-66.6503,80.9572,1,0,0,0
2004142,-66.6503,80.9572,1,0,0,0
2004143,-66.6503,80.9572,1,0,0,0
2004144,-66.6503,80.9572,1,0,0,0
2004145,-66.6503,80.9572,1,0,0,0
2004146,-66.6503,80.9572,1,0,0,0
2004147,-66.6503,80.9572,1,0,0,0
2004148,-66.6503,80.9572,1,0,0,0
2004149,-66.6503,80.9572,1,0,0,0
2004150,-66.6503,80.9572,1,0,0,0
2004151,-66.6503,80.9572,1,0,0,0
2004152,-66.6503,80.9572,1,0,0,0
2004153,-66.6503,80.9572,1,0,0,0
2004154,-66.6503,80.9572,1,0,0,0
2004155,-66.6503,80.9572,1,0,0,0
2004156,-66.6503,80.9572,1,0,0,0
2004157,-66.6503,80.9572,1,0,0,0
2004158,-66.6503,80.9572,1,0,0,0
2004159,-66.6503,80.9572,1,0,0,0
2004160,-66.6503,80.9572,1,0,0,0
2004161,-66.6503,80.9572,1,0,0,0
2004162,-66.6503,80.9572,1,0,0,0
2004163,-66.6503,80.9572,1,0,0,0
2004164,-66.6503,80.9572,1,0,0,0
2004165,-66.6503,80.9572,1,0,0,0
2004166,-66.6503,80.9572,1,0,0,0
2004167,-66.6503,80.9572,1,0,0,0
2004168,-66.6503,80.9572,1,0,0,0
2004169,-66.6503,80.9572,1,0,0,0
2004170,-66.6503,80.9572,1,0,0,0
2004171,-66.6503,80.9572,1,0,0,0
2004172,-66.6503,80.9572,1,0,0,0
2004173,-66.6503,80.9572,1,0,0,0
2004174,-66.6503,80.9572,1,0,0,0
2004175,-66.6503,80.9572,1,0,0,0
2004176,-66.6503,80.9572,1,0,0,0
2004177,-66.6503,80.9572,1,0,0,0
2004178,-66.6503,80.9572,1,0,0,0
2004179,-66.6503,80.9572,1,0,0,0
2004180,-66.6503,80.9572,1,0,0,0
2004181,-66.6503,80.9572,1,0,0,0
2004182,-66.6503,80.9572,1,0,0,0
