ascat_1,ascat_2,ascat_3,date
-69.435,14.1226,1,2016083
-69.435,14.1226,1,2016084
-69.435,14.1226,1,2016085
-69.435,14.1226,1,2016086
-69.435,14.1226,1,2016087
-69.435,14.1226,1,2016088
-69.435,14.1226,1,2016090
-69.435,14.1226,1,2016091
-69.435,14.1226,1,2016092
-69.435,14.1226,1,2016093
-69.435,14.1226,1,2016094
-69.435,14.1226,1,2016095
-69.435,14.1226,1,2016097
-69.435,14.1226,1,2016098
-69.435,14.1226,1,2016099
-69.435,14.1226,1,2016100
-69.435,14.1226,1,2016101
-69.435,14.1226,1,2016102
-69.435,14.1226,1,2016104
-69.435,14.1226,1,2016105
-69.435,14.1226,1,2016106
-69.435,14.1226,1,2016107
-69.435,14.1226,1,2016108
-69.435,14.1226,1,2016109
-69.5366,13.9064,1,2016111
-69.5366,13.9064,1,2016112
-69.5366,13.9064,1,2016113
-69.5366,13.9064,1,2016114
-69.5366,13.9064,1,2016115
-69.5366,13.9064,1,2016117
-69.5237,13.9178,1,2016118
-69.5237,13.9178,1,2016119
-69.5237,13.9178,1,2016120
-69.5237,13.9178,1,2016121
-69.5237,13.9178,1,2016122
-69.5237,13.9178,1,2016124
-69.5138,13.9108,1,2016125
-69.5138,13.9108,1,2016126
-69.5264,13.8861,1,2016127
-69.5264,13.8861,1,2016128
-69.5292,13.8545,1,2016129
-69.5292,13.8545,0,2016130
-69.5292,13.8545,1,2016131
-69.5292,13.8545,1,2016132
-69.5292,13.8545,1,2016133
-69.5292,13.8545,0,2016134
-69.5292,13.8545,0,2016135
-69.5292,13.8545,0,2016136
-69.5292,13.8545,1,2016137
-69.5292,13.8545,1,2016138
-69.5292,13.8545,1,2016139
-69.5292,13.8545,1,2016140
-69.5292,13.8545,1,2016141
-69.5292,13.8545,1,2016142
-69.5292,13.8545,1,2016143
-69.5292,13.8545,0,2016144
-69.5292,13.8545,1,2016145
-69.5292,13.8545,1,2016146
-69.5292,13.8545,1,2016147
-69.5292,13.8545,1,2016148
-69.5292,13.8545,1,2016149
-69.5292,13.8545,1,2016150
-69.5292,13.8545,1,2016151
-69.5292,13.8545,1,2016152
-69.5292,13.8545,1,2016153
-69.5292,13.8545,1,2016154
-69.5292,13.8545,0,2016155
-69.5292,13.8545,1,2016156
-69.5292,13.8545,1,2016157
-69.5292,13.8545,1,2016158
-69.5292,13.8545,1,2016159
-69.5292,13.8545,1,2016160
-69.5292,13.8545,1,2016161
-69.5292,13.8545,0,2016162
-69.5292,13.8545,1,2016163
-69.5292,13.8545,1,2016164
-69.5292,13.8545,1,2016165
-69.5292,13.8545,1,2016182
-69.5292,13.8545,1,2016183
-69.5292,13.8545,1,2016184
-69.5292,13.8545,0,2016185
-69.5292,13.8545,1,2016186
-69.5292,13.8545,0,2016187
-69.5292,13.8545,1,2016188
-69.5292,13.8545,1,2016189
-69.5292,13.8545,1,2016190
-69.5292,13.8545,1,2016191
-69.5292,13.8545,1,2016192
-69.5292,13.8545,1,2016193
-69.5457,13.8599,0,2016194
-69.5804,13.8654,1,2016195
-69.6358,13.8203,1,2016196
-69.6423,13.7352,1,2016197
-69.6284,13.7763,1,2016198
-69.6188,13.8873,1,2016199
-69.6282,13.8993,1,2016201
-69.6282,13.8993,1,2016202
-69.6282,13.8993,1,2016203
-69.6282,13.8993,1,2016204
-69.6282,13.8993,1,2016205
-69.6282,13.8993,1,2016206
-69.5715,13.8311,1,2016207
-69.5781,13.8136,0,2016208
-69.5847,13.8071,1,2016209
-69.5847,13.8071,1,2016210
-69.5682,13.8262,0,2016211
-69.5484,13.8655,1,2016212
-69.544,13.9238,1,2016213
-69.5365,13.8904,1,2016215
-69.5365,13.8904,1,2016216
-69.5433,13.8113,1,2016217
-69.5702,13.7408,1,2016218
-69.6089,13.768,1,2016219
-69.584,13.8066,1,2016220
-69.5718,13.7139,1,2016222
-69.5677,13.7618,1,2016223
-69.5582,13.8725,1,2016224
-69.5486,13.9831,1,2016225
-69.5389,14.0935,1,2016226
-69.5333,14.0388,1,2016227
-69.5466,14.0149,1,2016229
-69.5308,13.9477,1,2016230
-69.5367,14.0079,1,2016232
-69.561,13.9692,1,2016233
-69.5996,13.9967,1,2016234
-69.6117,14.0897,1,2016236
-69.6117,14.0897,1,2016237
-69.5944,14.0491,1,2016239
-69.6354,13.9379,1,2016240
-69.6276,13.8989,1,2016241
-69.5889,13.8714,1,2016242
-69.5865,13.7856,1,2016244
-69.596,13.6747,1,2016245
-69.5942,13.6962,1,2016247
-69.5942,13.6962,1,2016248
-69.5942,13.6962,1,2016249
-69.5995,13.756,1,2016251
-69.59,13.8669,1,2016252
-69.5857,13.6729,1,2016253
-69.6094,13.763,1,2016254
-69.5899,13.6144,1,2016256
-69.6398,13.5261,1,2016257
-69.659,13.4801,0,2016258
-69.678,13.4346,1,2016259
-69.726,13.3495,1,2016260
-69.7334,13.3775,1,2016261
-69.7461,13.2222,1,2016262
-69.7985,13.2188,1,2016265
-69.7484,13.1849,1,2016266
-69.7491,13.1854,1,2016267
-69.8084,13.2256,1,2016268
-69.7978,13.2184,1,2016269
-69.7978,13.2184,1,2016270
-69.7978,13.2184,1,2016271
-69.7901,13.1849,1,2016272
-69.8163,13.1178,1,2016273
-69.8146,13.1395,1,2016274
-69.8146,13.1395,1,2016275
-69.8069,13.106,1,2016277
-69.8146,13.1395,1,2016278
-69.8322,13.1798,1,2016280
-69.8336,13.1524,1,2016281
-69.8096,13.1927,1,2016282
-69.8252,13.2654,1,2016284
-69.7949,13.2447,1,2016285
-69.7759,13.2317,1,2016288
-69.7759,13.2317,1,2016289
-69.7759,13.2317,1,2016290
-69.7605,13.1648,1,2016292
-69.7414,13.152,1,2016293
-69.7689,13.1987,1,2016295
-69.7963,13.2456,1,2016296
-69.7912,13.2988,1,2016297
-69.781,13.2971,1,2016298
-69.781,13.2971,1,2016299
-69.7415,13.2702,1,2016301
-69.7027,13.2438,1,2016302
-69.767,13.231,1,2016303
-69.7929,13.1585,1,2016304
-69.7815,13.0325,1,2016306
-69.8101,13.0746,1,2016307
-69.8266,13.1194,1,2016308
-69.8348,13.2666,1,2016309
-69.8344,13.2716,1,2016310
-69.8344,13.2716,1,2016311
-69.7795,13.1777,1,2016313
-69.7845,13.1246,1,2016314
-69.8176,12.9718,1,2016315
-69.8038,13.0138,1,2016317
-69.8038,13.0138,1,2016318
-69.8172,13.1076,1,2016320
-69.7948,13.1262,1,2016321
-69.8146,13.1395,1,2016323
-69.8167,13.1127,1,2016324
-69.8331,13.0388,1,2016325
-69.8504,13.0734,1,2016327
-69.8504,13.0734,1,2016328
-69.8504,13.0734,1,2016329
-69.8504,13.0734,1,2016330
-69.8504,13.0734,1,2016331
-69.8504,13.0734,1,2016332
-69.8504,13.0734,1,2016333
-69.8504,13.0734,1,2016334
-69.8208,13.0535,1,2016336
-69.7819,13.0274,1,2016337
-69.8045,13.0143,1,2016338
-69.8434,13.0403,1,2016339
-69.8624,13.0531,1,2016341
-69.8624,13.0531,1,2016342
-69.8624,13.0531,1,2016343
-69.8624,13.0531,1,2016345
-69.8624,13.0531,1,2016346
-69.8624,13.0531,1,2016347
-69.8624,13.0531,1,2016348
-69.8624,13.0531,1,2016349
-69.8624,13.0531,1,2016350
-69.8624,13.0531,1,2016351
-69.8624,13.0531,1,2016352
-69.8624,13.0531,1,2016353
-69.8624,13.0531,1,2016354
-69.8624,13.0531,1,2016355
-69.8624,13.0531,1,2016356
-69.8624,13.0531,1,2016357
-69.8624,13.0531,1,2016358
-69.8624,13.0531,1,2016359
-69.8624,13.0531,1,2016360
-69.8624,13.0531,1,2016361
-69.8624,13.0531,1,2016362
-69.8624,13.0531,1,2016363
-69.8624,13.0531,1,2016364
-69.8624,13.0531,1,2016365
-69.8624,13.0531,1,2016366
-69.8624,13.0531,1,2017001
-69.8624,13.0531,1,2017002
-69.8624,13.0531,1,2017004
-69.8624,13.0531,1,2017005
-69.8624,13.0531,1,2017007
-69.8624,13.0531,1,2017008
-69.8624,13.0531,1,2017009
-69.8624,13.0531,1,2017011
-69.8624,13.0531,1,2017012
-69.8624,13.0531,1,2017013
-69.8624,13.0531,1,2017014
-69.8624,13.0531,1,2017015
-69.8624,13.0531,1,2017016
-69.8624,13.0531,1,2017017
-69.8624,13.0531,1,2017018
-69.8624,13.0531,1,2017020
-69.8624,13.0531,1,2017021
-69.8624,13.0531,1,2017022
-69.8624,13.0531,1,2017023
-69.8624,13.0531,1,2017024
-69.8624,13.0531,1,2017025
-69.8624,13.0531,1,2017026
-69.8624,13.0531,1,2017027
-69.8624,13.0531,1,2017028
-69.8624,13.0531,1,2017029
-69.8624,13.0531,1,2017030
-69.8624,13.0531,1,2017036
-69.8624,13.0531,1,2017037
-69.8624,13.0531,1,2017038
-69.8624,13.0531,1,2017039
-69.8624,13.0531,1,2017040
-69.8624,13.0531,1,2017043
-69.8624,13.0531,1,2017044
-69.8624,13.0531,1,2017045
-69.8624,13.0531,1,2017046
-69.8624,13.0531,1,2017047
-69.8624,13.0531,1,2017048
-69.8624,13.0531,1,2017049
-69.8624,13.0531,1,2017050
-69.8624,13.0531,1,2017051
-69.8624,13.0531,1,2017052
-69.8624,13.0531,1,2017053
-69.8624,13.0531,1,2017054
-69.8624,13.0531,1,2017055
-69.8624,13.0531,1,2017056
-69.8624,13.0531,1,2017057
-69.8624,13.0531,1,2017058
-69.8624,13.0531,1,2017059
-69.8624,13.0531,1,2017060
-69.8624,13.0531,1,2017061
-69.8624,13.0531,1,2017062
-69.8624,13.0531,1,2017063
-69.8624,13.0531,1,2017064
-69.8624,13.0531,1,2017065
-69.8624,13.0531,1,2017066
-69.8624,13.0531,1,2017068
-69.8624,13.0531,1,2017069
-69.8624,13.0531,1,2017070
-69.8624,13.0531,1,2017071
-69.8152,13.0816,1,2017072
-69.8152,13.0816,1,2017073
-69.8152,13.0816,1,2017074
-69.8152,13.0816,1,2017075
-69.8392,13.0677,1,2017076
-69.8392,13.0677,1,2017077
-69.8392,13.0677,1,2017078
-69.8392,13.0677,1,2017079
-69.8603,13.2013,1,2017080
-69.8603,13.2013,1,2017081
-69.8603,13.2013,1,2017082
-69.8603,13.2013,1,2017083
-69.8603,13.2013,1,2017084
-69.8603,13.2013,1,2017085
-69.8603,13.2013,1,2017087
-69.8603,13.2013,1,2017088
-69.8603,13.2013,1,2017089
-69.8603,13.2013,1,2017090
-69.8603,13.2013,1,2017091
-69.8603,13.2013,1,2017092
-69.8603,13.2013,1,2017093
-69.8603,13.2013,1,2017094
-69.8603,13.2013,1,2017095
-69.8603,13.2013,1,2017097
-69.8603,13.2013,1,2017098
-69.8603,13.2013,1,2017099
-69.8603,13.2013,1,2017100
-69.8603,13.2013,1,2017101
-69.8603,13.2013,1,2017102
-69.8603,13.2013,1,2017103
-69.8603,13.2013,1,2017104
-69.8603,13.2013,1,2017105
-69.8603,13.2013,1,2017106
-69.8603,13.2013,1,2017108
-69.8603,13.2013,1,2017109
-69.8603,13.2013,1,2017110
-69.8603,13.2013,1,2017112
-69.8603,13.2013,1,2017113
-69.8603,13.2013,1,2017114
-69.8603,13.2013,1,2017115
-69.8603,13.2013,1,2017117
-69.8603,13.2013,1,2017118
-69.8603,13.2013,1,2017119
-69.8603,13.2013,1,2017120
-69.8603,13.2013,1,2017121
-69.8603,13.2013,1,2017123
-69.8603,13.2013,1,2017124
-69.8603,13.2013,1,2017125
-69.8603,13.2013,1,2017126
-69.8603,13.2013,1,2017127
-69.8603,13.2013,1,2017129
-69.8603,13.2013,1,2017130
-69.8603,13.2013,1,2017131
-69.8603,13.2013,1,2017133
-69.8603,13.2013,1,2017134
-69.8603,13.2013,1,2017135
-69.8603,13.2013,1,2017136
-69.8603,13.2013,1,2017137
-69.8603,13.2013,1,2017139
-69.8582,13.1698,1,2017141
-69.8582,13.1698,1,2017142
-69.8582,13.1698,1,2017143
-69.8582,13.1698,1,2017144
-69.8582,13.1698,1,2017145
-69.8582,13.1698,1,2017147
-69.8582,13.1698,1,2017148
-69.8582,13.1698,1,2017149
-69.8582,13.1698,1,2017150
-69.8582,13.1698,1,2017151
-69.8582,13.1698,1,2017153
-69.8582,13.1698,1,2017154
-69.8582,13.1698,1,2017155
-69.8582,13.1698,1,2017156
-69.8582,13.1698,1,2017157
-69.8582,13.1698,1,2017158
-69.8582,13.1698,1,2017159
-69.8582,13.1698,1,2017160
-69.8582,13.1698,1,2017161
-69.8582,13.1698,1,2017162
-69.8582,13.1698,1,2017163
-69.8582,13.1698,1,2017164
-69.8582,13.1698,1,2017165
-69.8582,13.1698,1,2017166
-69.8582,13.1698,1,2017167
-69.8582,13.1698,1,2017168
-69.8582,13.1698,1,2017169
-69.8582,13.1698,1,2017170
-69.8582,13.1698,1,2017171
-69.8582,13.1698,1,2017172
-69.8582,13.1698,1,2017173
-69.8582,13.1698,1,2017174
-69.8582,13.1698,1,2017175
-69.8582,13.1698,1,2017176
-69.8582,13.1698,1,2017177
-69.8582,13.1698,1,2017191
-69.8582,13.1698,1,2017192
-69.8582,13.1698,1,2017193
-69.8582,13.1698,1,2017194
-69.8582,13.1698,1,2017195
-69.8582,13.1698,1,2017196
-69.8582,13.1698,1,2017197
-69.8582,13.1698,1,2017198
-69.8582,13.1698,1,2017199
-69.8582,13.1698,1,2017200
-69.8582,13.1698,1,2017201
-69.8582,13.1698,1,2017202
-69.8582,13.1698,1,2017203
-69.8582,13.1698,1,2017204
-69.8582,13.1698,1,2017205
-69.8582,13.1698,1,2017206
-69.8582,13.1698,1,2017207
-69.8582,13.1698,1,2017208
-69.8582,13.1698,1,2017209
-69.8582,13.1698,1,2017210
-69.8582,13.1698,1,2017211
-69.8582,13.1698,1,2017212
-69.8582,13.1698,1,2017213
-69.8582,13.1698,1,2017214
-69.8582,13.1698,1,2017215
-69.8582,13.1698,1,2017219
-69.8582,13.1698,1,2017220
-69.8582,13.1698,1,2017221
-69.8582,13.1698,1,2017222
-69.8582,13.1698,1,2017223
-69.8582,13.1698,1,2017224
-69.8582,13.1698,1,2017225
-69.8582,13.1698,1,2017226
-69.8582,13.1698,1,2017227
-69.8582,13.1698,1,2017228
-69.8582,13.1698,1,2017229
-69.8582,13.1698,1,2017230
-69.8582,13.1698,1,2017231
-69.8582,13.1698,1,2017232
-69.8582,13.1698,1,2017233
-69.8582,13.1698,1,2017234
-69.8582,13.1698,1,2017235
-69.8582,13.1698,1,2017240
-69.8582,13.1698,1,2017241
-69.8582,13.1698,1,2017242
-69.8582,13.1698,1,2017243
-69.8582,13.1698,1,2017244
-69.8582,13.1698,1,2017245
-69.8582,13.1698,1,2017246
-69.8582,13.1698,1,2017247
-69.8582,13.1698,1,2017248
-69.8582,13.1698,1,2017249
-69.8582,13.1698,1,2017250
-69.8582,13.1698,1,2017251
-69.8582,13.1698,1,2017252
-69.8582,13.1698,1,2017253
-69.8582,13.1698,1,2017254
-69.8582,13.1698,1,2017255
-69.8582,13.1698,1,2017256
-69.8582,13.1698,1,2017258
-69.8582,13.1698,1,2017259
-69.8582,13.1698,1,2017260
-69.8582,13.1698,1,2017261
-69.8582,13.1698,1,2017262
-69.8582,13.1698,1,2017263
-69.8582,13.1698,1,2017264
-69.8582,13.1698,1,2017265
-69.8582,13.1698,1,2017266
-69.8582,13.1698,1,2017267
-69.8582,13.1698,1,2017268
-69.8582,13.1698,1,2017269
-69.8582,13.1698,1,2017270
-69.8582,13.1698,1,2017271
-69.8582,13.1698,1,2017272
-69.8582,13.1698,1,2017273
-69.8582,13.1698,1,2017274
-69.8582,13.1698,1,2017275
-69.8582,13.1698,1,2017276
-69.8582,13.1698,1,2017278
-69.8582,13.1698,1,2017279
-69.8582,13.1698,1,2017280
-69.8582,13.1698,1,2017281
-69.8582,13.1698,1,2017282
-69.8582,13.1698,1,2017284
-69.8582,13.1698,1,2017285
-69.8582,13.1698,1,2017286
-69.8582,13.1698,1,2017287
-69.8582,13.1698,1,2017288
-69.8582,13.1698,1,2017289
-69.8582,13.1698,1,2017291
-69.8582,13.1698,1,2017292
-69.8582,13.1698,1,2017293
-69.8582,13.1698,1,2017294
-69.8582,13.1698,1,2017295
-69.8582,13.1698,1,2017296
-69.8582,13.1698,1,2017297
-69.8582,13.1698,1,2017298
-69.8582,13.1698,1,2017299
-69.8582,13.1698,1,2017300
-69.8582,13.1698,1,2017301
-69.8582,13.1698,1,2017302
-69.8582,13.1698,1,2017303
-69.8582,13.1698,1,2017304
-69.8582,13.1698,1,2017305
-69.8582,13.1698,1,2017306
-69.8582,13.1698,1,2017307
-69.8582,13.1698,1,2017308
-69.8582,13.1698,1,2017310
-69.8582,13.1698,1,2017311
-69.8582,13.1698,1,2017312
-69.8582,13.1698,1,2017313
-69.8582,13.1698,1,2017314
-69.8582,13.1698,1,2017315
-69.8582,13.1698,1,2017318
-69.8582,13.1698,1,2017319
-69.8582,13.1698,1,2017320
-69.8582,13.1698,1,2017321
-69.8582,13.1698,1,2017322
-69.8582,13.1698,1,2017323
-69.8582,13.1698,1,2017324
-69.8812,12.8159,1,2017325
-69.8812,12.8159,1,2017326
-69.8812,12.8159,1,2017327
-69.8812,12.8159,1,2017328
-69.8812,12.8159,1,2017329
-69.7157,12.8039,1,2017330
-69.7157,12.8039,1,2017331
-69.7157,12.8039,1,2017332
-69.7157,12.8039,1,2017333
-69.7157,12.8039,1,2017334
-69.7157,12.8039,1,2017335
-69.7157,12.8039,1,2017336
-69.7157,12.8039,1,2017337
-69.7157,12.8039,1,2017338
-69.7157,12.8039,1,2017339
-69.7157,12.8039,1,2017340
-69.7157,12.8039,1,2017341
-69.7157,12.8039,1,2017342
-69.7157,12.8039,0,2017343
-69.7157,12.8039,1,2017344
-69.7157,12.8039,1,2017345
-69.7082,12.8043,1,2017346
-69.7082,12.8043,1,2017347
-69.7082,12.8043,1,2017348
-69.7082,12.8043,1,2017349
-69.7082,12.8043,1,2017350
-69.7082,12.8043,1,2017351
-69.7082,12.8043,1,2017352
-69.7082,12.8043,1,2017353
-69.7082,12.8043,1,2017354
-69.7082,12.8043,1,2017355
-69.7082,12.8043,1,2017356
-69.7082,12.8043,1,2017357
-69.7082,12.8043,1,2017358
-69.7082,12.8043,1,2017359
-69.7082,12.8043,1,2017360
-69.7082,12.8043,1,2017361
-69.7082,12.8043,1,2017362
-69.7082,12.8043,1,2017363
-69.7082,12.8043,1,2017364
-69.7082,12.8043,1,2017365
-69.7082,12.8043,0,2018001
-69.7082,12.8043,1,2018002
-69.7499,12.8034,1,2018003
-69.7499,12.8034,1,2018004
-69.7887,12.829,1,2018005
-69.8276,12.8546,1,2018006
-69.8276,12.8546,1,2018007
-69.8276,12.8546,1,2018008
-69.8276,12.8546,1,2018009
-69.8276,12.8546,1,2018010
-69.8276,12.8546,1,2018011
-69.8276,12.8546,1,2018012
-69.8276,12.8546,1,2018013
-69.8276,12.8546,1,2018014
-69.8276,12.8546,1,2018015
-69.8276,12.8546,1,2018016
-69.8276,12.8546,1,2018017
-69.8276,12.8546,1,2018018
-69.8276,12.8546,0,2018019
-69.8276,12.8546,1,2018020
-69.8276,12.8546,1,2018021
-69.8276,12.8546,1,2018022
-69.8276,12.8546,1,2018023
-69.8276,12.8546,1,2018024
-69.8729,12.4591,0,2018025
-69.9182,12.0637,1,2018026
-69.9182,12.0637,1,2018027
-69.9182,12.0637,1,2018028
-69.9182,12.0637,1,2018029
-69.9182,12.0637,1,2018030
-69.9182,12.0637,1,2018031
-69.9182,12.0637,1,2018032
-69.9182,12.0637,1,2018033
-69.7227,12.7149,1,2018034
-69.7227,12.7149,1,2018035
-69.7227,12.7149,1,2018036
-69.7227,12.7149,1,2018037
-69.7227,12.7149,1,2018038
-69.643,12.8404,1,2018039
-69.643,12.8404,1,2018040
-69.643,12.8404,1,2018041
-69.643,12.8404,1,2018042
-69.643,12.8404,1,2018043
-69.643,12.8404,0,2018044
-69.643,12.8404,1,2018045
-69.643,12.8404,1,2018046
-69.6279,13.0372,1,2018047
-69.6279,13.0372,1,2018048
-69.6279,13.0372,1,2018049
-69.6279,13.0372,1,2018050
-69.6279,13.0372,1,2018051
-69.6279,13.0372,1,2018052
-69.6279,13.0372,0,2018053
-69.6279,13.0372,1,2018054
-69.6279,13.0372,1,2018055
-69.6279,13.0372,1,2018056
-69.6562,13.2017,1,2018057
-69.6562,13.2017,1,2018058
-69.6562,13.2017,1,2018059
-69.6562,13.2017,0,2018060
-69.6562,13.2017,1,2018061
-69.6562,13.2017,1,2018062
-69.6562,13.2017,1,2018063
-69.6562,13.2017,1,2018064
-69.6562,13.2017,1,2018065
-69.6562,13.2017,1,2018066
-69.6562,13.2017,1,2018067
-69.6562,13.2017,1,2018068
-69.6562,13.2017,1,2018069
-69.6562,13.2017,1,2018070
-69.6562,13.2017,1,2018071
-69.6562,13.2017,1,2018072
-69.6562,13.2017,1,2018073
-69.6562,13.2017,1,2018074
-69.6562,13.2017,1,2018075
-69.6562,13.2017,1,2018076
-69.6562,13.2017,1,2018077
-69.6562,13.2017,1,2018078
-69.6562,13.2017,1,2018079
-69.6562,13.2017,1,2018080
-69.6562,13.2017,1,2018081
-69.6562,13.2017,1,2018082
-69.6562,13.2017,1,2018083
-69.6562,13.2017,1,2018084
-69.6562,13.2017,1,2018085
-69.6562,13.2017,1,2018086
-69.6373,13.2564,1,2018087
-69.6373,13.2564,1,2018088
-69.6373,13.2564,1,2018089
-69.6373,13.2564,1,2018090
