date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2002131,-65.19,116.19,1,0,0,0
2002132,-65.4361,116.2488,1,0,0,0
2002133,-65.4361,116.2488,1,0,0,0
2002134,-65.3868,116.3178,1,0,0,0
2002135,-65.3868,116.3178,1,0,0,0
2002136,-65.3868,116.3178,1,0,0,0
2002137,-65.3868,116.3178,1,0,0,0
2002138,-65.3868,116.3178,1,0,0,0
2002139,-65.3868,116.3178,1,0,0,0
2002140,-65.3868,116.3178,1,0,0,0
2002141,-65.3868,116.3178,1,0,0,0
2002142,-65.3868,116.3178,1,0,0,0
2002143,-65.3868,116.3178,1,0,0,0
2002144,-65.3868,116.3178,1,0,0,0
2002145,-65.3868,116.3178,1,0,0,0
2002146,-65.4511,116.2608,1,0,0,0
2002147,-65.4511,116.2608,1,0,0,0
2002148,-65.3911,116.3229,1,0,0,0
2002149,-65.3911,116.3229,1,0,0,0
2002150,-65.428,116.293,1,0,0,0
2002151,-65.428,116.293,1,0,0,0
2002152,-65.428,116.293,1,0,0,0
2002153,-65.428,116.293,1,0,0,0
2002154,-65.428,116.293,1,0,0,0
2002155,-65.428,116.293,1,0,0,0
2002156,-65.428,116.293,1,0,0,0
2002157,-65.428,116.293,1,0,0,0
2002158,-65.428,116.293,1,0,0,0
2002159,-65.428,116.293,1,0,0,0
2002160,-65.3846,116.2884,1,0,0,0
2002161,-65.3846,116.2884,1,0,0,0
2002162,-65.3846,116.2884,1,0,0,0
2002163,-65.3846,116.2884,1,0,0,0
2002164,-65.3846,116.2884,1,0,0,0
2002165,-65.3846,116.2884,1,0,0,0
2002166,-65.3846,116.2884,1,0,0,0
2002167,-65.3846,116.2884,1,0,0,0
2002168,-65.3846,116.2884,1,0,0,0
2002169,-65.3846,116.2884,1,0,0,0
2002170,-65.3846,116.2884,1,0,0,0
2002171,-65.3846,116.2884,1,0,0,0
2002172,-65.3846,116.2884,1,0,0,0
2002173,-65.3846,116.2884,1,0,0,0
2002174,-65.3846,116.2884,1,0,0,0
2002175,-65.3846,116.2884,1,0,0,0
2002176,-65.3846,116.2884,1,0,0,0
2002177,-65.3846,116.2884,1,0,0,0
2002178,-65.3846,116.2884,1,0,0,0
2002179,-65.3846,116.2884,1,0,0,0
2002180,-65.3846,116.2884,1,0,0,0
2002181,-65.3846,116.2884,1,0,0,0
2002182,-65.3846,116.2884,1,0,0,0
2002183,-65.3846,116.2884,1,0,0,0
2002184,-65.3846,116.2884,1,0,0,0
2002185,-65.3846,116.2884,1,0,0,0
2002186,-65.3846,116.2884,1,0,0,0
2002187,-65.3846,116.2884,1,0,0,0
2002188,-65.3846,116.2884,1,0,0,0
2002189,-65.3846,116.2884,1,0,0,0
2002190,-65.3846,116.2884,1,0,0,0
2002191,-65.3846,116.2884,1,0,0,0
2002192,-65.3846,116.2884,1,0,0,0
2002193,-65.3846,116.2884,1,0,0,0
2002194,-65.3846,116.2884,1,0,0,0
2002195,-65.3846,116.2884,1,0,0,0
2002196,-65.3846,116.2884,1,0,0,0
2002197,-65.3846,116.2884,1,0,0,0
2002198,-65.3846,116.2884,1,0,0,0
2002199,-65.3846,116.2884,1,0,0,0
2002200,-65.3846,116.2884,1,0,0,0
2002201,-65.3846,116.2884,1,0,0,0
2002202,-65.3846,116.2884,1,0,0,0
2002203,-65.3846,116.2884,1,0,0,0
2002204,-65.3846,116.2884,1,0,0,0
2002205,-65.3846,116.2884,1,0,0,0
2002206,-65.3846,116.2884,1,0,0,0
2002207,-65.3846,116.2884,1,0,0,0
2002208,-65.3846,116.2884,1,0,0,0
2002209,-65.3846,116.2884,1,0,0,0
2002210,-65.3846,116.2884,1,0,0,0
2002211,-65.3846,116.2884,1,0,0,0
2002212,-65.3846,116.2884,1,0,0,0
2002213,-65.3846,116.2884,1,0,0,0
2002214,-65.3846,116.2884,1,0,0,0
2002215,-65.3846,116.2884,1,0,0,0
2002216,-65.3846,116.2884,1,0,0,0
2002217,-65.3846,116.2884,1,0,0,0
2002218,-65.3846,116.2884,1,0,0,0
2002219,-65.3209,116.3447,1,0,0,0
2002220,-65.3209,116.3447,1,0,0,0
2002221,-65.3209,116.3447,1,0,0,0
2002222,-65.3209,116.3447,1,0,0,0
2002223,-65.3209,116.3447,1,0,0,0
2002224,-65.3209,116.3447,1,0,0,0
2002225,-65.3209,116.3447,1,0,0,0
2002226,-65.3209,116.3447,1,0,0,0
2002227,-65.3209,116.3447,1,0,0,0
2002228,-65.3209,116.3447,1,0,0,0
2002229,-65.3209,116.3447,1,0,0,0
2002230,-65.371,116.3306,1,0,0,0
2002231,-65.371,116.3306,1,0,0,0
2002232,-65.371,116.3306,1,0,0,0
2002233,-65.371,116.3306,1,0,0,0
2002234,-65.371,116.3306,1,0,0,0
2002235,-65.371,116.3306,1,0,0,0
2002236,-65.371,116.3306,1,0,0,0
2002237,-65.371,116.3306,1,0,0,0
2002238,-65.371,116.3306,1,0,0,0
2002239,-65.371,116.3306,1,0,0,0
2002240,-65.371,116.3306,1,0,0,0
2002241,-65.371,116.3306,1,0,0,0
2002242,-65.371,116.3306,1,0,0,0
2002243,-65.371,116.3306,1,0,0,0
2002244,-65.371,116.3306,1,0,0,0
2002245,-65.371,116.3306,1,0,0,0
2002246,-65.371,116.3306,1,0,0,0
2002247,-65.371,116.3306,1,0,0,0
2002248,-65.371,116.3306,1,0,0,0
2002249,-65.371,116.3306,1,0,0,0
2002250,-65.371,116.3306,1,0,0,0
2002251,-65.371,116.3306,1,0,0,0
2002252,-65.371,116.3306,1,0,0,0
2002253,-65.371,116.3306,1,0,0,0
2002254,-65.371,116.3306,1,0,0,0
2002255,-65.371,116.3306,1,0,0,0
2002256,-65.371,116.3306,1,0,0,0
2002257,-65.371,116.3306,1,0,0,0
2002258,-65.371,116.3306,1,0,0,0
2002259,-65.371,116.3306,1,0,0,0
2002260,-65.371,116.3306,1,0,0,0
2002261,-65.371,116.3306,1,0,0,0
2002262,-65.4812,116.2496,1,0,0,0
2002263,-65.4039,116.2061,1,0,0,0
2002264,-65.4039,116.2061,1,0,0,0
2002265,-65.4039,116.2061,1,0,0,0
2002266,-65.4039,116.2061,1,0,0,0
2002267,-65.365,116.3714,1,0,0,0
2002268,-65.365,116.3714,1,0,0,0
2002269,-65.365,116.3714,1,0,0,0
2002270,-65.365,116.3714,1,0,0,0
2002271,-65.365,116.3714,1,0,0,0
2002272,-65.365,116.3714,1,0,0,0
2002273,-65.365,116.3714,1,0,0,0
2002274,-65.365,116.3714,1,0,0,0
2002275,-65.365,116.3714,1,0,0,0
2002276,-65.365,116.3714,1,0,0,0
2002277,-65.365,116.3714,1,0,0,0
2002278,-65.365,116.3714,1,0,0,0
2002279,-65.365,116.3714,1,0,0,0
2002280,-65.365,116.3714,1,0,0,0
2002281,-65.365,116.3714,1,0,0,0
2002282,-65.365,116.3714,1,0,0,0
2002283,-65.365,116.3714,1,0,0,0
2002284,-65.365,116.3714,1,0,0,0
2002285,-65.365,116.3714,1,0,0,0
2002286,-65.365,116.3714,1,0,0,0
2002287,-65.365,116.3714,1,0,0,0
2002288,-65.365,116.3714,1,0,0,0
2002289,-65.365,116.3714,1,0,0,0
2002290,-65.365,116.3714,1,0,0,0
2002291,-65.365,116.3714,1,0,0,0
2002292,-65.365,116.3714,1,0,0,0
2002293,-65.365,116.3714,1,0,0,0
2002294,-65.365,116.3714,1,0,0,0
2002295,-65.365,116.3714,1,0,0,0
2002296,-65.365,116.3714,1,0,0,0
2002297,-65.365,116.3714,1,0,0,0
2002298,-65.365,116.3714,1,0,0,0
2002299,-65.365,116.3714,1,0,0,0
2002300,-65.365,116.3714,1,0,0,0
2002301,-65.365,116.3714,1,0,0,0
2002302,-65.365,116.3714,1,0,0,0
2002303,-65.365,116.3714,1,0,0,0
2002304,-65.365,116.3714,1,0,0,0
2002305,-65.365,116.3714,1,0,0,0
2002306,-65.365,116.3714,1,0,0,0
2002307,-65.365,116.3714,1,0,0,0
2002308,-65.365,116.3714,1,0,0,0
2002309,-65.365,116.3714,1,0,0,0
2002310,-65.365,116.3714,1,0,0,0
2002311,-65.365,116.3714,1,0,0,0
2002312,-65.365,116.3714,1,0,0,0
2002313,-65.365,116.3714,1,0,0,0
2002314,-65.365,116.3714,1,0,0,0
2002315,-65.365,116.3714,1,0,0,0
2002316,-65.365,116.3714,1,0,0,0
2002317,-65.365,116.3714,1,0,0,0
2002318,-65.365,116.3714,1,0,0,0
2002319,-65.365,116.3714,1,0,0,0
2002320,-65.365,116.3714,1,0,0,0
2002321,-65.365,116.3714,1,0,0,0
2002322,-65.365,116.3714,1,0,0,0
2002323,-65.365,116.3714,0,0,0,0
2002324,-65.365,116.3714,1,0,0,0
2002325,-65.365,116.3714,1,0,0,0
2002326,-65.365,116.3714,1,0,0,0
2002327,-65.365,116.3714,1,0,0,0
2002328,-65.365,116.3714,1,0,0,0
2002329,-65.365,116.3714,1,0,0,0
2002330,-65.365,116.3714,1,0,0,0
2002331,-65.365,116.3714,1,0,0,0
2002332,-65.365,116.3714,1,0,0,0
2002333,-65.365,116.3714,1,0,0,0
2002334,-65.365,116.3714,1,0,0,0
2002335,-65.365,116.3714,1,0,0,0
2002336,-65.365,116.3714,1,0,0,0
2002337,-65.365,116.3714,1,0,0,0
2002338,-65.365,116.3714,1,0,0,0
2002339,-65.365,116.3714,1,0,0,0
2002340,-65.365,116.3714,1,0,0,0
2002341,-65.365,116.3714,1,0,0,0
2002342,-65.365,116.3714,1,0,0,0
