date,qscat_1,qscat_2,qscat_3
2002181,-60.13,-54.27,1
2002182,-60.1107,-54.2569,1
2002183,-60.1107,-54.2569,1
2002184,-60.1308,-53.9647,1
2002185,-60.226,-54.0984,1
2002186,-60.1386,-54.0973,1
2002187,-60.0725,-53.9788,1
2002188,-60.0309,-54.0286,1
2002189,-59.9881,-53.8936,1
2002190,-59.9446,-53.7017,1
2002191,-59.9446,-53.7017,1
2002192,-59.9711,-53.5867,1
2002193,-59.9713,-53.4912,1
2002194,-59.9975,-53.2303,1
2002195,-59.9899,-52.9956,1
2002196,-59.9549,-52.8807,1
2002197,-59.9964,-52.6069,1
2002198,-59.9136,-52.3945,1
2002199,-59.8891,-52.3313,1
2002200,-59.8375,-52.387,1
2002201,-59.8375,-52.387,1
2002202,-59.6654,-52.6729,1
2002203,-59.6654,-52.6729,1
2002204,-59.7455,-53.4717,1
2002205,-59.7455,-53.4717,1
2002206,-59.6251,-53.4747,1
2002207,-59.5623,-53.218,1
2002208,-59.7284,-53.052,1
2002209,-59.927,-52.8135,1
2002210,-59.995,-52.7586,1
2002211,-60.0129,-52.5882,1
2002212,-60.0267,-52.4586,1
2002213,-60.0528,-52.2663,1
2002214,-60.0361,-52.0911,1
2002215,-59.9759,-51.8128,1
2002216,-59.9759,-51.8128,1
2002217,-59.8851,-51.9267,1
2002218,-59.8478,-51.9546,1
2002219,-59.7158,-51.9768,1
2002220,-59.4286,-51.9918,1
2002221,-59.4286,-51.9918,1
2002222,-59.4286,-51.9918,1
2002223,-59.6384,-52.685,1
2002224,-59.6786,-52.5988,1
2002225,-59.6886,-52.3669,1
2002226,-59.6886,-52.3669,1
2002227,-60.0217,-52.3618,1
2002228,-60.3334,-51.8585,1
2002229,-60.3334,-51.8585,1
2002230,-60.3334,-51.8585,1
2002231,-60.4825,-52.3757,1
2002232,-60.3672,-52.5863,1
2002233,-60.256,-52.6589,1
2002234,-60.2294,-52.4182,1
2002235,-60.2287,-52.1074,1
2002236,-60.1199,-51.7991,1
2002237,-59.9915,-51.5678,1
2002238,-59.9915,-51.5678,1
2002239,-59.9915,-51.5678,1
2002240,-59.8231,-51.5788,1
2002241,-59.6703,-51.7407,1
2002242,-59.3983,-51.7943,1
2002243,-59.3983,-51.7943,1
2002244,-59.1686,-51.5628,1
2002245,-59.1686,-51.5628,1
2002246,-58.9806,-51.7548,1
2002247,-58.934,-51.8916,1
2002248,-58.8763,-51.9664,1
2002249,-58.7778,-51.85,1
2002250,-58.6253,-51.6417,1
2002251,-58.3976,-51.0818,1
2002252,-58.5364,-50.6662,1
2002253,-58.5702,-50.1727,1
2002254,-58.5581,-49.8774,1
2002255,-58.8212,-49.3038,1
2002256,-58.7924,-48.7819,1
2002257,-59.103,-48.7428,1
2002258,-59.0489,-48.657,1
2002259,-59.0489,-48.657,1
2002260,-59.3221,-48.772,1
2002261,-59.4182,-48.7033,1
2002262,-59.4182,-48.7033,1
2002263,-59.5084,-48.1906,1
2002264,-59.4345,-48.0623,1
2002265,-59.2889,-47.9711,1
2002266,-59.2889,-47.9711,1
2002267,-59.2889,-47.9711,1
2002268,-59.2382,-47.7267,1
2002269,-59.0314,-48.0171,1
2002270,-59.0314,-48.0171,1
2002271,-59.0314,-48.0171,1
2002272,-59.0314,-48.0171,1
2002273,-59.0314,-48.0171,1
2002274,-58.9399,-48.1143,1
2002275,-58.9399,-48.1143,1
2002276,-59.0118,-47.9392,1
2002277,-58.896,-47.715,1
2002278,-58.8141,-47.5418,1
2002279,-58.6653,-47.5989,1
2002280,-58.5378,-47.5677,1
2002281,-58.1593,-47.9212,1
2002282,-57.9449,-48.2138,1
2002283,-57.4853,-47.8618,1
2002284,-57.3555,-48.3123,1
2002285,-57.1758,-48.7569,1
2002286,-57.0302,-49.1049,1
2002287,-56.6717,-49.0555,1
2002288,-56.1869,-49.0574,1
2002289,-55.8534,-48.9014,1
2002290,-55.7427,-47.865,1
2002291,-55.9886,-47.1996,1
2002292,-55.874,-46.227,1
2002293,-55.7476,-45.3675,1
2002294,-55.8308,-44.6509,1
2002295,-55.8865,-44.4708,1
2002296,-55.8865,-44.4708,1
2002297,-55.806,-44.2799,1
2002298,-55.806,-44.2799,1
2002299,-55.806,-44.2799,1
2002300,-55.806,-44.2799,1
2002301,-56.1248,-43.4592,1
2002302,-55.8936,-43.1331,1
2002303,-55.6602,-42.9415,1
2002304,-55.5142,-43.1914,1
2002305,-55.3461,-43.3779,1
2002306,-55.3461,-43.3779,1
2002307,-55.2955,-43.1828,1
2002308,-55.3074,-42.9989,1
2002309,-55.2262,-43.0431,1
2002310,-55.1202,-42.982,1
2002311,-55.0597,-43.0068,1
2002312,-55.0597,-43.0068,1
2002313,-55.1697,-43.0496,1
2002314,-55.1697,-43.0496,1
2002315,-55.1987,-43.3192,1
2002316,-55.3008,-43.5436,1
2002317,-55.389,-43.6849,1
2002318,-55.3954,-43.4719,1
2002319,-55.3954,-43.4719,1
2002320,-55.3456,-43.6255,1
2002321,-55.3456,-43.6255,1
2002322,-55.3456,-43.6255,1
2002323,-55.3456,-43.6255,0
2002324,-55.3456,-43.6255,1
2002325,-55.3456,-43.6255,1
2002326,-55.3456,-43.6255,1
2002327,-55.3456,-43.6255,1
2002328,-55.3456,-43.6255,1
2002329,-55.3456,-43.6255,1
2002330,-55.3456,-43.6255,1
2002331,-55.3456,-43.6255,1
2002332,-55.3456,-43.6255,1
2002333,-55.3456,-43.6255,1
2002334,-55.3456,-43.6255,1
2002335,-55.3456,-43.6255,1
