ascat_1,ascat_2,ascat_3,date,oscat_1,oscat_2,oscat_3,qscat_1,qscat_2,qscat_3
0,0,0,2006187,0,0,0,-65.6291,115.5827,1
0,0,0,2006188,0,0,0,-65.6291,115.5827,1
0,0,0,2006189,0,0,0,-65.6291,115.5827,1
0,0,0,2006190,0,0,0,-65.6291,115.5827,1
0,0,0,2006191,0,0,0,-65.6291,115.5827,1
0,0,0,2006192,0,0,0,-65.6291,115.5827,1
0,0,0,2006193,0,0,0,-65.6291,115.5827,1
0,0,0,2006194,0,0,0,-65.6291,115.5827,1
0,0,0,2006195,0,0,0,-65.6291,115.5827,1
0,0,0,2006196,0,0,0,-65.6291,115.5827,1
0,0,0,2006197,0,0,0,-65.6291,115.5827,0
0,0,0,2006198,0,0,0,-65.6291,115.5827,1
0,0,0,2006199,0,0,0,-65.6291,115.5827,1
0,0,0,2006200,0,0,0,-65.6291,115.5827,1
0,0,0,2006201,0,0,0,-65.6291,115.5827,1
0,0,0,2006202,0,0,0,-65.6291,115.5827,1
0,0,0,2006203,0,0,0,-65.6291,115.5827,1
0,0,0,2006204,0,0,0,-65.6291,115.5827,0
0,0,0,2006205,0,0,0,-65.6291,115.5827,0
0,0,0,2006206,0,0,0,-65.6291,115.5827,0
0,0,0,2006207,0,0,0,-65.6291,115.5827,0
0,0,0,2006208,0,0,0,-65.6291,115.5827,0
0,0,0,2006209,0,0,0,-65.6291,115.5827,0
0,0,0,2006210,0,0,0,-65.6291,115.5827,0
0,0,0,2006211,0,0,0,-65.6291,115.5827,1
0,0,0,2006212,0,0,0,-65.6291,115.5827,1
0,0,0,2006213,0,0,0,-65.6291,115.5827,1
0,0,0,2006214,0,0,0,-65.6291,115.5827,1
0,0,0,2006215,0,0,0,-65.6291,115.5827,1
0,0,0,2006216,0,0,0,-65.6291,115.5827,1
0,0,0,2006217,0,0,0,-65.6291,115.5827,1
0,0,0,2006218,0,0,0,-65.6291,115.5827,1
0,0,0,2006219,0,0,0,-65.6291,115.5827,1
0,0,0,2006220,0,0,0,-65.6291,115.5827,1
0,0,0,2006221,0,0,0,-65.6291,115.5827,1
0,0,0,2006222,0,0,0,-65.6291,115.5827,1
0,0,0,2006223,0,0,0,-65.6291,115.5827,1
0,0,0,2006224,0,0,0,-65.6291,115.5827,1
0,0,0,2006225,0,0,0,-65.6291,115.5827,1
0,0,0,2006226,0,0,0,-65.6291,115.5827,1
0,0,0,2006227,0,0,0,-65.6291,115.5827,1
0,0,0,2006228,0,0,0,-65.6291,115.5827,1
0,0,0,2006229,0,0,0,-65.6291,115.5827,1
0,0,0,2006230,0,0,0,-65.6291,115.5827,1
0,0,0,2006231,0,0,0,-65.6291,115.5827,1
0,0,0,2006232,0,0,0,-65.6291,115.5827,1
0,0,0,2006233,0,0,0,-65.6291,115.5827,1
0,0,0,2006234,0,0,0,-65.6291,115.5827,1
0,0,0,2006235,0,0,0,-65.6291,115.5827,1
0,0,0,2006236,0,0,0,-65.6291,115.5827,1
0,0,0,2006237,0,0,0,-65.6291,115.5827,1
0,0,0,2006238,0,0,0,-65.6291,115.5827,1
0,0,0,2006239,0,0,0,-65.6291,115.5827,1
0,0,0,2006240,0,0,0,-65.6291,115.5827,1
0,0,0,2006241,0,0,0,-65.6291,115.5827,1
0,0,0,2006242,0,0,0,-65.6291,115.5827,1
0,0,0,2006243,0,0,0,-65.6291,115.5827,1
0,0,0,2006244,0,0,0,-65.6291,115.5827,1
0,0,0,2006245,0,0,0,-65.6291,115.5827,1
0,0,0,2006246,0,0,0,-65.6291,115.5827,1
0,0,0,2006247,0,0,0,-65.6291,115.5827,1
0,0,0,2006248,0,0,0,-65.6291,115.5827,1
0,0,0,2006249,0,0,0,-65.6291,115.5827,1
0,0,0,2006250,0,0,0,-65.6291,115.5827,1
0,0,0,2006251,0,0,0,-65.6291,115.5827,1
0,0,0,2006252,0,0,0,-65.6291,115.5827,1
0,0,0,2006253,0,0,0,-65.6291,115.5827,1
0,0,0,2006254,0,0,0,-65.6291,115.5827,1
0,0,0,2006255,0,0,0,-65.6291,115.5827,1
0,0,0,2006256,0,0,0,-65.6291,115.5827,1
0,0,0,2006257,0,0,0,-65.6291,115.5827,1
0,0,0,2006258,0,0,0,-65.6291,115.5827,1
0,0,0,2006259,0,0,0,-65.6291,115.5827,1
0,0,0,2006260,0,0,0,-65.6291,115.5827,1
0,0,0,2006261,0,0,0,-65.6291,115.5827,1
0,0,0,2006262,0,0,0,-65.6291,115.5827,1
0,0,0,2006263,0,0,0,-65.6291,115.5827,1
0,0,0,2006264,0,0,0,-65.6291,115.5827,1
0,0,0,2006265,0,0,0,-65.6291,115.5827,1
0,0,0,2006266,0,0,0,-65.6291,115.5827,1
0,0,0,2006267,0,0,0,-65.6291,115.5827,1
0,0,0,2006268,0,0,0,-65.6291,115.5827,1
0,0,0,2006269,0,0,0,-65.6291,115.5827,1
0,0,0,2006270,0,0,0,-65.6291,115.5827,1
0,0,0,2006271,0,0,0,-65.6291,115.5827,1
0,0,0,2006272,0,0,0,-65.6291,115.5827,1
0,0,0,2006273,0,0,0,-65.6291,115.5827,1
0,0,0,2006274,0,0,0,-65.6291,115.5827,1
0,0,0,2006275,0,0,0,-65.6291,115.5827,1
0,0,0,2006276,0,0,0,-65.6291,115.5827,1
0,0,0,2006277,0,0,0,-65.6291,115.5827,1
0,0,0,2006278,0,0,0,-65.6291,115.5827,1
0,0,0,2006279,0,0,0,-65.6291,115.5827,1
0,0,0,2006280,0,0,0,-65.6291,115.5827,1
0,0,0,2006281,0,0,0,-65.6291,115.5827,1
0,0,0,2006282,0,0,0,-65.6291,115.5827,1
0,0,0,2006283,0,0,0,-65.6291,115.5827,1
0,0,0,2006284,0,0,0,-65.6291,115.5827,1
0,0,0,2006285,0,0,0,-65.6291,115.5827,1
0,0,0,2006286,0,0,0,-65.6291,115.5827,1
0,0,0,2006287,0,0,0,-65.6291,115.5827,1
0,0,0,2006288,0,0,0,-65.6291,115.5827,1
0,0,0,2006289,0,0,0,-65.6291,115.5827,1
0,0,0,2006290,0,0,0,-65.6291,115.5827,1
0,0,0,2006291,0,0,0,-65.6291,115.5827,1
0,0,0,2006292,0,0,0,-65.6291,115.5827,1
0,0,0,2006293,0,0,0,-65.6291,115.5827,1
0,0,0,2006294,0,0,0,-65.6291,115.5827,1
0,0,0,2006295,0,0,0,-65.6291,115.5827,1
0,0,0,2006296,0,0,0,-65.6291,115.5827,1
0,0,0,2006297,0,0,0,-65.6291,115.5827,1
0,0,0,2006298,0,0,0,-65.6291,115.5827,1
0,0,0,2006299,0,0,0,-65.6291,115.5827,1
0,0,0,2006300,0,0,0,-65.6291,115.5827,1
0,0,0,2006301,0,0,0,-65.6291,115.5827,1
0,0,0,2006302,0,0,0,-65.6291,115.5827,1
0,0,0,2006303,0,0,0,-65.6291,115.5827,1
0,0,0,2006304,0,0,0,-65.6291,115.5827,1
0,0,0,2006305,0,0,0,-65.6291,115.5827,1
0,0,0,2006306,0,0,0,-65.6291,115.5827,1
0,0,0,2006307,0,0,0,-65.6291,115.5827,1
0,0,0,2006308,0,0,0,-65.6291,115.5827,1
0,0,0,2006309,0,0,0,-65.6291,115.5827,1
0,0,0,2006310,0,0,0,-65.6291,115.5827,1
0,0,0,2006311,0,0,0,-65.6291,115.5827,1
0,0,0,2006312,0,0,0,-65.6291,115.5827,1
0,0,0,2006313,0,0,0,-65.6291,115.5827,1
0,0,0,2006314,0,0,0,-65.6291,115.5827,1
0,0,0,2006315,0,0,0,-65.6291,115.5827,1
0,0,0,2006316,0,0,0,-65.6291,115.5827,1
0,0,0,2006317,0,0,0,-65.6291,115.5827,0
0,0,0,2006318,0,0,0,-65.6291,115.5827,1
0,0,0,2006319,0,0,0,-65.6291,115.5827,1
0,0,0,2006320,0,0,0,-65.6291,115.5827,1
0,0,0,2006321,0,0,0,-65.6291,115.5827,1
0,0,0,2006322,0,0,0,-65.6291,115.5827,1
0,0,0,2006323,0,0,0,-65.6291,115.5827,1
0,0,0,2006324,0,0,0,-65.6291,115.5827,1
0,0,0,2006325,0,0,0,-65.6291,115.5827,1
0,0,0,2006326,0,0,0,-65.6291,115.5827,1
0,0,0,2006327,0,0,0,-65.6291,115.5827,1
0,0,0,2006328,0,0,0,-65.6291,115.5827,1
0,0,0,2006329,0,0,0,-65.6291,115.5827,1
0,0,0,2006330,0,0,0,-65.6291,115.5827,1
0,0,0,2006331,0,0,0,-65.6291,115.5827,1
0,0,0,2006332,0,0,0,-65.6291,115.5827,1
0,0,0,2006333,0,0,0,-65.6291,115.5827,1
0,0,0,2006334,0,0,0,-65.6291,115.5827,1
0,0,0,2006335,0,0,0,-65.6291,115.5827,1
0,0,0,2006336,0,0,0,-65.6291,115.5827,1
0,0,0,2006337,0,0,0,-65.6291,115.5827,1
0,0,0,2006338,0,0,0,-65.6291,115.5827,1
0,0,0,2006339,0,0,0,-65.6291,115.5827,1
0,0,0,2006340,0,0,0,-65.6291,115.5827,1
0,0,0,2006341,0,0,0,-65.6291,115.5827,1
0,0,0,2006342,0,0,0,-65.6291,115.5827,1
0,0,0,2006343,0,0,0,-65.6291,115.5827,1
0,0,0,2006344,0,0,0,-65.6291,115.5827,1
0,0,0,2006345,0,0,0,-65.6291,115.5827,1
0,0,0,2006346,0,0,0,-65.6291,115.5827,1
0,0,0,2006347,0,0,0,-65.6291,115.5827,1
0,0,0,2006348,0,0,0,-65.6291,115.5827,1
0,0,0,2006349,0,0,0,-65.6291,115.5827,1
0,0,0,2006350,0,0,0,-65.6291,115.5827,1
0,0,0,2006351,0,0,0,-65.6291,115.5827,1
0,0,0,2006352,0,0,0,-65.6291,115.5827,1
0,0,0,2006353,0,0,0,-65.6291,115.5827,1
0,0,0,2006354,0,0,0,-65.6291,115.5827,1
0,0,0,2006355,0,0,0,-65.6291,115.5827,1
0,0,0,2006356,0,0,0,-65.6291,115.5827,1
0,0,0,2006357,0,0,0,-65.6291,115.5827,1
0,0,0,2006358,0,0,0,-65.6291,115.5827,1
0,0,0,2006359,0,0,0,-65.6291,115.5827,1
0,0,0,2006360,0,0,0,-65.6291,115.5827,1
0,0,0,2006361,0,0,0,-65.6291,115.5827,1
0,0,0,2006362,0,0,0,-65.6291,115.5827,1
0,0,0,2006363,0,0,0,-65.6291,115.5827,1
0,0,0,2006364,0,0,0,-65.6291,115.5827,1
0,0,0,2006365,0,0,0,-65.6291,115.5827,0
0,0,0,2007001,0,0,0,-65.6291,115.5827,0
0,0,0,2007002,0,0,0,-65.6291,115.5827,0
0,0,0,2007003,0,0,0,-65.6291,115.5827,0
0,0,0,2007004,0,0,0,-65.6291,115.5827,1
0,0,0,2007005,0,0,0,-65.6291,115.5827,1
0,0,0,2007006,0,0,0,-65.6291,115.5827,1
0,0,0,2007007,0,0,0,-65.6291,115.5827,1
0,0,0,2007008,0,0,0,-65.6291,115.5827,1
0,0,0,2007009,0,0,0,-65.6291,115.5827,1
0,0,0,2007010,0,0,0,-65.6291,115.5827,1
0,0,0,2007028,0,0,0,-65.6291,115.5827,1
0,0,0,2007029,0,0,0,-65.6291,115.5827,1
0,0,0,2007030,0,0,0,-65.6291,115.5827,1
0,0,0,2007031,0,0,0,-65.6291,115.5827,1
0,0,0,2007032,0,0,0,-65.6291,115.5827,1
0,0,0,2007033,0,0,0,-65.6291,115.5827,1
0,0,0,2007034,0,0,0,-65.6289,115.577,0
0,0,0,2007035,0,0,0,-65.6284,115.5618,0
0,0,0,2007036,0,0,0,-65.6276,115.5397,0
0,0,0,2007037,0,0,0,-65.6267,115.5135,0
0,0,0,2007038,0,0,0,-65.6257,115.4859,0
0,0,0,2007039,0,0,0,-65.6248,115.4597,0
0,0,0,2007040,0,0,0,-65.624,115.4376,0
0,0,0,2007041,0,0,0,-65.6235,115.4224,0
0,0,0,2007042,0,0,0,-65.6233,115.4167,1
0,0,0,2007043,0,0,0,-65.6233,115.4167,1
0,0,0,2007044,0,0,0,-65.4828,115.7323,1
0,0,0,2007045,0,0,0,-65.4828,115.7323,1
0,0,0,2007046,0,0,0,-65.4828,115.7323,1
0,0,0,2007047,0,0,0,-65.4828,115.7323,1
0,0,0,2007048,0,0,0,-65.5571,115.4904,1
0,0,0,2007049,0,0,0,-65.5571,115.4904,1
0,0,0,2007050,0,0,0,-65.5571,115.4904,1
0,0,0,2007051,0,0,0,-65.5571,115.4904,1
0,0,0,2007052,0,0,0,-65.5571,115.4904,1
0,0,0,2007053,0,0,0,-65.5571,115.4904,1
0,0,0,2007054,0,0,0,-65.5571,115.4904,1
0,0,0,2007055,0,0,0,-65.5571,115.4904,1
0,0,0,2007056,0,0,0,-65.3772,116.2076,1
0,0,0,2007057,0,0,0,-65.3772,116.2076,1
0,0,0,2007058,0,0,0,-65.3772,116.2076,1
0,0,0,2007059,0,0,0,-65.262,116.2191,1
0,0,0,2007060,0,0,0,-65.262,116.2191,1
0,0,0,2007061,0,0,0,-65.262,116.2191,1
0,0,0,2007062,0,0,0,-65.262,116.2191,1
0,0,0,2007063,0,0,0,-65.262,116.2191,1
0,0,0,2007064,0,0,0,-65.262,116.2191,1
0,0,0,2007065,0,0,0,-65.262,116.2191,1
0,0,0,2007066,0,0,0,-65.4617,116.2262,1
0,0,0,2007067,0,0,0,-65.4617,116.2262,1
0,0,0,2007068,0,0,0,-65.4617,116.2262,1
0,0,0,2007069,0,0,0,-65.4617,116.2262,1
0,0,0,2007070,0,0,0,-65.4617,116.2262,1
0,0,0,2007071,0,0,0,-65.4617,116.2262,1
0,0,0,2007072,0,0,0,-65.4617,116.2262,1
0,0,0,2007073,0,0,0,-65.4617,116.2262,1
0,0,0,2007074,0,0,0,-65.6597,116.2223,1
0,0,0,2007075,0,0,0,-65.6597,116.2223,1
0,0,0,2007076,0,0,0,-65.363,116.2165,1
0,0,0,2007077,0,0,0,-65.363,116.2165,1
0,0,0,2007078,0,0,0,-65.363,116.2165,1
0,0,0,2007079,0,0,0,-65.363,116.2165,1
0,0,0,2007080,0,0,0,-65.363,116.2165,1
0,0,0,2007081,0,0,0,-65.363,116.2165,1
0,0,0,2007082,0,0,0,-65.363,116.2165,1
0,0,0,2007083,0,0,0,-65.363,116.2165,1
0,0,0,2007084,0,0,0,-65.363,116.2165,1
0,0,0,2007085,0,0,0,-65.363,116.2165,1
0,0,0,2007086,0,0,0,-65.363,116.2165,1
0,0,0,2007087,0,0,0,-65.363,116.2165,1
0,0,0,2007088,0,0,0,-65.363,116.2165,1
0,0,0,2007089,0,0,0,-65.363,116.2165,1
0,0,0,2007090,0,0,0,-65.363,116.2165,1
0,0,0,2007091,0,0,0,-65.363,116.2165,1
0,0,0,2007092,0,0,0,-65.363,116.2165,1
0,0,0,2007093,0,0,0,-65.363,116.2165,1
0,0,0,2007094,0,0,0,-65.363,116.2165,1
0,0,0,2007095,0,0,0,-65.363,116.2165,1
0,0,0,2007096,0,0,0,-65.363,116.2165,1
0,0,0,2007097,0,0,0,-65.363,116.2165,1
0,0,0,2007098,0,0,0,-65.363,116.2165,1
0,0,0,2007099,0,0,0,-65.363,116.2165,1
0,0,0,2007100,0,0,0,-65.363,116.2165,1
0,0,0,2007101,0,0,0,-65.363,116.2165,1
0,0,0,2007102,0,0,0,-65.363,116.2165,1
0,0,0,2007103,0,0,0,-65.369,116.4256,1
0,0,0,2007104,0,0,0,-65.369,116.4256,1
0,0,0,2007105,0,0,0,-65.3826,116.293,1
0,0,0,2007106,0,0,0,-65.3826,116.293,1
0,0,0,2007107,0,0,0,-65.3826,116.293,1
0,0,0,2007108,0,0,0,-65.3826,116.293,1
0,0,0,2007109,0,0,0,-65.3826,116.293,1
0,0,0,2007110,0,0,0,-65.3826,116.293,1
0,0,0,2007111,0,0,0,-65.3826,116.293,1
0,0,0,2007112,0,0,0,-65.3826,116.293,1
0,0,0,2007113,0,0,0,-65.3826,116.293,1
0,0,0,2007114,0,0,0,-65.3826,116.293,1
0,0,0,2007115,0,0,0,-65.3826,116.293,1
0,0,0,2007116,0,0,0,-65.3826,116.293,1
0,0,0,2007117,0,0,0,-65.3826,116.293,1
0,0,0,2007118,0,0,0,-65.3826,116.293,1
0,0,0,2007119,0,0,0,-65.3826,116.293,1
0,0,0,2007120,0,0,0,-65.3826,116.293,1
0,0,0,2007121,0,0,0,-65.3826,116.293,1
0,0,0,2007122,0,0,0,-65.3826,116.293,1
0,0,0,2007123,0,0,0,-65.3826,116.293,1
0,0,0,2007124,0,0,0,-65.3826,116.293,1
0,0,0,2007125,0,0,0,-65.3826,116.293,1
0,0,0,2007126,0,0,0,-65.3826,116.293,1
0,0,0,2007127,0,0,0,-65.3826,116.293,1
0,0,0,2007128,0,0,0,-65.3826,116.293,1
0,0,0,2007129,0,0,0,-65.3826,116.293,1
0,0,0,2007130,0,0,0,-65.3826,116.293,1
0,0,0,2007131,0,0,0,-65.3826,116.293,1
0,0,0,2007132,0,0,0,-65.3826,116.293,1
0,0,0,2007133,0,0,0,-65.3826,116.293,1
0,0,0,2007134,0,0,0,-65.3826,116.293,1
0,0,0,2007135,0,0,0,-65.3826,116.293,1
0,0,0,2007136,0,0,0,-65.3826,116.293,1
0,0,0,2007137,0,0,0,-65.3826,116.293,1
0,0,0,2007138,0,0,0,-65.3826,116.293,1
0,0,0,2007139,0,0,0,-65.3826,116.293,1
0,0,0,2007140,0,0,0,-65.3826,116.293,1
0,0,0,2007141,0,0,0,-65.3826,116.293,1
0,0,0,2007142,0,0,0,-65.3826,116.293,1
0,0,0,2007143,0,0,0,-65.3826,116.293,1
0,0,0,2007144,0,0,0,-65.3826,116.293,1
0,0,0,2007145,0,0,0,-65.3826,116.293,1
0,0,0,2007146,0,0,0,-65.3826,116.293,1
0,0,0,2007147,0,0,0,-65.3826,116.293,1
0,0,0,2007148,0,0,0,-65.3826,116.293,1
0,0,0,2007149,0,0,0,-65.3826,116.293,1
0,0,0,2007150,0,0,0,-65.3826,116.293,1
0,0,0,2007151,0,0,0,-65.3826,116.293,1
0,0,0,2007152,0,0,0,-65.3826,116.293,1
0,0,0,2007153,0,0,0,-65.3826,116.293,0
0,0,0,2007154,0,0,0,-65.3826,116.293,1
0,0,0,2007155,0,0,0,-65.3826,116.293,1
0,0,0,2007156,0,0,0,-65.3826,116.293,1
0,0,0,2007157,0,0,0,-65.3826,116.293,1
0,0,0,2007158,0,0,0,-65.3826,116.293,1
0,0,0,2007159,0,0,0,-65.3826,116.293,1
0,0,0,2007160,0,0,0,-65.3826,116.293,1
0,0,0,2007161,0,0,0,-65.3826,116.293,1
0,0,0,2007162,0,0,0,-65.3826,116.293,1
0,0,0,2007163,0,0,0,-65.3826,116.293,1
0,0,0,2007164,0,0,0,-65.3826,116.293,1
0,0,0,2007165,0,0,0,-65.3826,116.293,1
0,0,0,2007166,0,0,0,-65.3826,116.293,1
0,0,0,2007167,0,0,0,-65.3826,116.293,1
0,0,0,2007168,0,0,0,-65.3826,116.293,1
0,0,0,2007169,0,0,0,-65.3826,116.293,1
0,0,0,2007170,0,0,0,-65.3826,116.293,1
0,0,0,2007171,0,0,0,-65.3826,116.293,1
0,0,0,2007172,0,0,0,-65.3826,116.293,1
0,0,0,2007173,0,0,0,-65.3826,116.293,1
0,0,0,2007174,0,0,0,-65.3826,116.293,1
0,0,0,2007175,0,0,0,-65.3826,116.293,1
0,0,0,2007176,0,0,0,-65.3826,116.293,1
0,0,0,2007177,0,0,0,-65.3826,116.293,1
0,0,0,2007178,0,0,0,-65.3826,116.293,1
0,0,0,2007179,0,0,0,-65.3826,116.293,1
0,0,0,2007180,0,0,0,-65.3826,116.293,1
0,0,0,2007181,0,0,0,-65.3826,116.293,1
0,0,0,2007182,0,0,0,-65.3826,116.293,1
0,0,0,2007183,0,0,0,-65.3826,116.293,1
0,0,0,2007184,0,0,0,-65.3826,116.293,1
0,0,0,2007185,0,0,0,-65.3826,116.293,1
0,0,0,2007186,0,0,0,-65.3826,116.293,1
0,0,0,2007187,0,0,0,-65.3826,116.293,1
0,0,0,2007188,0,0,0,-65.3826,116.293,1
0,0,0,2007189,0,0,0,-65.3826,116.293,1
0,0,0,2007190,0,0,0,-65.3826,116.293,1
0,0,0,2007191,0,0,0,-65.3826,116.293,1
0,0,0,2007192,0,0,0,-65.3826,116.293,1
0,0,0,2007193,0,0,0,-65.3826,116.293,1
0,0,0,2007194,0,0,0,-65.3826,116.293,1
0,0,0,2007195,0,0,0,-65.3826,116.293,1
0,0,0,2007196,0,0,0,-65.3826,116.293,1
0,0,0,2007197,0,0,0,-65.3826,116.293,1
0,0,0,2007198,0,0,0,-65.3826,116.293,1
0,0,0,2007199,0,0,0,-65.3826,116.293,1
0,0,0,2007200,0,0,0,-65.3826,116.293,1
0,0,0,2007201,0,0,0,-65.3826,116.293,1
