date,qscat_1,qscat_2,qscat_3
2002118,-64.2136,156.9352,1
2002119,-64.153,157.0401,1
2002120,-64.1483,156.9072,1
2002121,-64.0806,156.9732,1
2002122,-64.0975,156.9567,1
2002123,-64.1047,156.9954,1
2002124,-64.1105,157.147,1
2002125,-64.0645,157.1686,1
2002126,-64.0342,157.2342,1
2002127,-64.0306,157.4019,1
2002128,-64.0306,157.4019,1
2002129,-63.9933,157.4297,1
2002130,-63.9933,157.4297,1
2002131,-63.9385,157.3179,1
2002132,-63.9385,157.3179,1
2002133,-63.9271,157.1544,1
2002134,-63.9271,157.1544,1
2002135,-63.9284,157.1179,1
2002136,-63.9316,157.194,1
2002137,-63.9316,157.194,1
2002138,-63.9316,157.194,1
2002139,-63.9316,157.194,1
2002140,-63.914,156.9978,1
2002141,-63.914,156.9978,1
2002142,-63.914,156.9978,1
2002143,-63.914,156.9978,1
2002144,-63.8634,157.0423,1
2002145,-63.8679,156.8925,1
2002146,-63.8262,156.5339,1
2002147,-63.7985,156.3213,1
2002148,-63.7627,156.1523,1
2002149,-63.7774,155.8592,0
2002150,-63.792,155.664,1
2002151,-63.792,155.664,1
2002152,-63.7909,155.4425,1
2002153,-63.74,155.1481,1
2002154,-63.74,155.1481,1
2002155,-63.8197,154.9306,1
2002156,-63.8197,154.9306,1
2002157,-63.9348,154.9163,1
2002158,-63.9348,154.9163,1
2002159,-64.0547,154.809,1
2002160,-64.0879,154.5135,1
2002161,-64.1587,154.0044,1
2002162,-64.1608,153.8415,1
2002163,-64.1056,153.7017,1
2002164,-63.9247,153.6026,1
2002165,-63.8324,153.7213,1
2002166,-63.7597,153.7767,1
2002167,-63.6991,153.7408,1
2002168,-63.6333,153.4842,1
2002169,-63.6333,153.4842,1
2002170,-63.5226,153.5997,1
2002171,-63.5785,153.4088,1
2002172,-63.6074,153.255,1
2002173,-63.5777,153.0873,1
2002174,-63.5155,153.168,1
2002175,-63.5155,153.168,1
2002176,-63.5155,153.168,1
2002177,-63.5155,153.168,1
2002178,-63.5056,153.5129,1
2002179,-63.5056,153.5129,1
2002180,-63.5056,153.5129,1
2002181,-63.5056,153.5129,1
2002182,-63.4464,153.331,1
2002183,-63.3629,153.2607,1
2002184,-63.3629,153.2607,1
2002185,-63.2934,153.142,1
2002186,-63.2934,153.142,1
2002187,-63.2193,153.2096,1
2002188,-63.163,153.0948,1
2002189,-63.163,153.0948,1
2002190,-63.2022,153.0606,1
2002191,-63.2145,153.174,1
2002192,-63.2143,153.1676,0
2002193,-63.2139,153.1501,0
2002194,-63.2133,153.1243,0
2002195,-63.2125,153.093,0
2002196,-63.2117,153.059,0
2002197,-63.2108,153.025,0
2002198,-63.21,152.9937,0
2002199,-63.2094,152.9679,0
2002200,-63.209,152.9504,0
2002201,-63.2088,152.944,1
2002202,-63.2088,152.944,1
2002203,-63.2088,152.944,1
2002204,-63.2088,152.944,1
2002205,-63.1915,152.8349,0
2002206,-63.1592,152.6322,0
2002207,-63.1419,152.5231,1
2002208,-63.2281,152.5509,1
2002209,-63.3748,152.5561,1
2002210,-63.3748,152.5561,1
2002211,-63.3551,152.7486,1
2002212,-63.3551,152.7486,1
2002213,-63.3847,152.9125,1
2002214,-63.3231,152.8447,1
2002215,-63.3231,152.8447,1
2002216,-63.2433,152.8383,1
2002217,-63.2526,152.9092,1
2002218,-63.2526,152.9092,1
2002219,-63.2526,152.9092,1
2002220,-63.1831,152.8073,1
2002221,-63.1831,152.8073,1
2002222,-63.1831,152.8073,1
2002223,-63.1831,152.8073,1
2002224,-63.1831,152.8073,1
2002225,-63.1831,152.8073,1
2002226,-63.117,152.7118,1
2002227,-63.117,152.7118,1
2002228,-63.0648,152.5779,1
2002229,-63.0033,152.5566,1
2002230,-63.0033,152.5566,1
2002231,-62.9568,152.5893,1
2002232,-62.9568,152.5893,1
2002233,-62.9568,152.5893,1
2002234,-62.9568,152.5893,1
2002235,-62.9568,152.5893,1
2002236,-62.9568,152.5893,1
2002237,-62.8896,152.5394,1
2002238,-62.8576,152.6335,1
2002239,-62.837,152.7802,1
2002240,-62.6731,152.6563,1
2002241,-62.5859,152.6963,1
2002242,-62.4938,152.6772,1
2002243,-62.5219,152.8246,1
2002244,-62.4249,152.8506,1
2002245,-62.4249,152.8506,1
2002246,-62.4249,152.8506,1
2002247,-62.4396,153.0346,1
2002248,-62.4895,152.9453,1
2002249,-62.4895,152.9453,1
2002250,-62.4915,153.1188,1
2002251,-62.4915,153.1188,1
2002252,-62.5231,153.0001,1
2002253,-62.5298,152.8486,1
2002254,-62.4835,152.808,1
2002255,-62.4835,152.808,1
2002256,-62.4364,152.8898,1
2002257,-62.4364,152.8898,1
2002258,-62.4572,152.9634,1
2002259,-62.4572,152.9634,1
2002260,-62.4572,152.9634,1
2002261,-62.552,152.9282,1
2002262,-62.6342,153.0089,1
2002263,-62.5891,153.1732,1
2002264,-62.5051,153.2354,1
2002265,-62.4089,153.0937,1
2002266,-62.4089,153.0937,1
2002267,-62.3534,152.7495,1
2002268,-62.3193,152.8558,1
2002269,-62.2979,152.7046,1
2002270,-62.2979,152.7046,1
2002271,-62.2707,152.6899,0
2002272,-62.2091,152.6494,0
2002273,-62.1425,152.5888,1
2002274,-62.0768,152.4332,1
2002275,-62.0168,152.4605,1
2002276,-61.9473,152.4911,1
2002277,-61.9373,152.5775,1
2002278,-61.8806,152.7588,1
2002279,-61.8806,152.7588,1
2002280,-61.8052,152.7129,1
2002281,-61.8488,152.8386,0
2002282,-61.8923,152.9643,1
2002283,-61.8923,152.9643,1
2002284,-61.7564,153.1159,1
2002285,-61.7,153.224,1
2002286,-61.6396,153.3337,1
2002287,-61.6062,153.2709,1
2002288,-61.575,153.1413,1
2002289,-61.6269,153.1673,1
2002290,-61.6562,153.2512,1
2002291,-61.6562,153.2512,1
2002292,-61.5731,153.0955,1
2002293,-61.5731,153.0955,1
2002294,-61.6181,153.131,1
2002295,-61.6974,153.1378,1
2002296,-61.6759,153.252,1
2002297,-61.6759,153.252,1
2002298,-61.7041,153.3133,1
2002299,-61.6977,153.2435,1
2002300,-61.6977,153.2435,1
2002301,-61.6977,153.2435,1
2002302,-61.6576,153.2188,1
2002303,-61.6576,153.2188,1
2002304,-61.6576,153.2188,1
2002305,-61.6503,153.0371,1
2002306,-61.6503,153.0371,1
2002307,-61.6503,153.0371,1
2002308,-61.6503,153.0371,1
2002309,-61.6048,153.0471,1
2002310,-61.6048,153.0471,1
2002311,-61.6048,153.0471,1
2002312,-61.6048,153.0471,1
2002313,-61.6048,153.0471,1
2002314,-61.6048,153.0471,1
2002315,-61.6048,153.0471,1
2002316,-61.5522,152.962,1
2002317,-61.5522,152.962,1
2002318,-61.5522,152.962,1
2002319,-61.5522,152.962,1
2002320,-61.5522,152.962,1
2002321,-61.4463,152.9865,1
2002322,-61.3701,153.0721,1
2002323,-61.3701,153.0721,0
2002324,-61.3701,153.0721,1
2002325,-61.3701,153.0721,1
2002326,-61.3701,153.0721,1
2002327,-61.3701,153.0721,1
2002328,-61.3192,153.1258,1
2002329,-61.3192,153.1258,1
2002330,-61.2582,153.0954,1
2002331,-61.2582,153.0954,1
2002332,-61.2582,153.0954,1
