date,ers_1,ers_2,ers_3
1995151,-66.3342,58.2868,1
1995152,-66.3028,58.2405,1
1995153,-66.2712,58.1941,1
1995154,-66.2555,58.1709,1
1995155,-66.2555,58.1709,1
1995156,-66.2555,58.1709,1
1995157,-66.2474,58.1305,1
1995158,-66.2312,58.0498,1
1995159,-66.2151,57.9691,1
1995160,-66.207,57.9287,1
1995161,-66.207,57.9287,1
1995162,-66.207,57.9287,1
1995163,-66.207,57.9287,1
1995164,-66.207,57.9287,1
1995165,-66.207,57.9287,1
1995166,-66.207,57.9287,1
1995167,-66.207,57.9287,1
1995168,-66.207,57.9287,1
1995169,-66.207,57.9287,1
1995170,-66.207,57.9287,1
1995171,-66.207,57.9287,1
1995172,-66.207,57.9287,1
1995173,-66.207,57.9287,1
1995174,-66.207,57.9287,1
1995175,-66.221,57.9609,1
1995176,-66.2489,58.0252,1
1995177,-66.2768,58.0896,1
1995178,-66.2907,58.1218,1
1995179,-66.2907,58.1218,1
1995180,-66.2907,58.1218,1
1995181,-66.2762,58.1339,1
1995182,-66.2472,58.1581,1
1995183,-66.2182,58.1823,1
1995184,-66.2037,58.1944,1
1995185,-66.2037,58.1944,1
1995186,-66.2037,58.1944,1
1995187,-66.1753,58.166,1
1995188,-66.1183,58.1093,1
1995189,-66.0615,58.0525,1
1995190,-65.984,57.895,1
1995191,-65.886,57.6367,1
1995192,-65.788,57.3784,1
1995193,-65.7193,57.1244,1
1995194,-65.6799,56.8746,1
1995195,-65.6405,56.6248,1
1995196,-65.6208,56.4999,1
1995197,-65.6208,56.4999,1
1995198,-65.6208,56.4999,1
1995199,-65.6208,56.4999,1
1995200,-65.6208,56.4999,1
1995201,-65.6208,56.4999,1
1995202,-65.6246,56.4133,1
1995203,-65.6321,56.24,1
1995204,-65.6396,56.0667,1
1995205,-65.6434,55.9801,1
1995206,-65.6434,55.9801,1
1995207,-65.6434,55.9801,1
1995208,-65.6434,55.9801,1
1995209,-65.6434,55.9801,1
1995210,-65.6434,55.9801,1
1995211,-65.6434,55.9801,1
1995212,-65.6434,55.9801,1
1995213,-65.6434,55.9801,1
1995214,-65.6434,55.9801,1
1995215,-65.6434,55.9801,1
1995216,-65.6434,55.9801,1
1995217,-65.6434,55.9801,1
1995218,-65.6434,55.9801,1
1995219,-65.6434,55.9801,1
1995220,-65.6199,55.8697,1
1995221,-65.573,55.6491,1
1995222,-65.5261,55.4284,1
1995223,-65.4673,55.2383,1
1995224,-65.3968,55.0789,1
1995225,-65.3263,54.9194,1
1995226,-65.2944,54.7623,1
1995227,-65.3012,54.6075,1
1995228,-65.308,54.4526,1
1995229,-65.3042,54.3251,1
1995230,-65.2897,54.2249,1
1995231,-65.2752,54.1247,1
1995232,-65.268,54.0746,1
1995233,-65.268,54.0746,1
1995234,-65.268,54.0746,1
1995235,-65.268,54.0746,1
1995236,-65.268,54.0746,1
1995237,-65.268,54.0746,1
1995238,-65.2813,54.0179,1
1995239,-65.3079,53.9044,1
1995240,-65.3345,53.7909,1
1995241,-65.3561,53.6953,1
1995242,-65.3726,53.6175,1
1995243,-65.3892,53.5397,1
1995244,-65.3938,53.4038,1
1995245,-65.3863,53.2098,1
1995246,-65.3789,53.0158,1
1995247,-65.3768,52.872,1
1995248,-65.3801,52.7785,1
1995249,-65.3833,52.685,1
1995250,-65.3849,52.6382,1
1995251,-65.3849,52.6382,1
1995252,-65.3849,52.6382,1
1995253,-65.3903,52.6036,1
1995254,-65.4013,52.5343,1
1995255,-65.4121,52.465,1
1995256,-65.4325,52.3476,1
1995257,-65.4623,52.182,1
1995258,-65.4922,52.0164,1
1995259,-65.5071,51.9336,1
1995260,-65.5071,51.9336,1
1995261,-65.5071,51.9336,1
1995262,-65.5071,51.9336,1
1995263,-65.5071,51.9336,1
1995264,-65.5071,51.9336,1
1995265,-65.5071,51.9336,1
1995266,-65.5071,51.9336,1
1995267,-65.5071,51.9336,1
1995268,-65.5071,51.9336,1
1995269,-65.5071,51.9336,1
1995270,-65.5071,51.9336,1
1995271,-65.5071,51.9336,1
1995272,-65.5071,51.9336,1
1995273,-65.5071,51.9336,1
1995274,-65.5071,51.9336,1
1995275,-65.5071,51.9336,1
1995276,-65.5071,51.9336,1
1995277,-65.5259,51.8574,1
1995278,-65.5636,51.7049,1
1995279,-65.6013,51.5524,1
1995280,-65.6208,51.4343,1
