date,ers_1,ers_2,ers_3,nic_1,nic_2,nic_3,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3,size_1,size_2
1999248,-72.6516,-58.329,1,-72.2,-58.2,1,-71.4276,-58.5047,1,0,0,0,42,25
1999249,-72.5755,-58.3831,1,0,0,0,-71.3934,-58.5703,1,0,0,0,0,0
1999250,-72.5083,-58.3588,1,0,0,0,-71.325,-58.7006,1,0,0,0,0,0
1999251,-72.45,-58.2559,1,0,0,0,-71.2566,-58.8299,1,0,0,0,0,0
1999252,-72.3916,-58.153,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999253,-72.3624,-58.1015,1,0,0,0,-71.1194,-59.0858,1,0,0,0,0,0
1999254,-72.3624,-58.1015,1,0,0,0,-71.0851,-59.1491,1,0,0,0,0,0
1999255,-72.3624,-58.1015,1,0,0,0,-71.0851,-59.1491,1,0,0,0,0,0
1999256,-72.2998,-58.1256,1,0,0,0,-71.0507,-59.2123,1,0,0,0,0,0
1999257,-72.1746,-58.1737,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999258,-72.0494,-58.2218,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999259,-71.9868,-58.2459,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999260,-71.9868,-58.2459,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999261,-71.9868,-58.2459,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999262,-71.9868,-58.2459,1,-71.9,-58.2,1,-70.9959,-59.1697,1,0,0,0,42,25
1999263,-71.9868,-58.2459,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999264,-71.9868,-58.2459,1,0,0,0,-70.9959,-59.1697,1,0,0,0,0,0
1999265,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999266,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999267,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999268,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999269,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999270,-71.9868,-58.2459,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999271,-71.9637,-58.2672,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999272,-71.9173,-58.3098,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999273,-71.871,-58.3523,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999274,-71.8479,-58.3736,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999275,-71.8479,-58.3736,1,0,0,0,-71.0163,-59.2752,1,0,0,0,0,0
1999276,-71.8479,-58.3736,1,-71.7,-58.1,1,-71.0711,-59.3182,1,0,0,0,42,25
1999277,-71.8479,-58.3736,1,0,0,0,-71.0711,-59.3182,1,0,0,0,0,0
1999278,-71.8479,-58.3736,1,0,0,0,-71.0711,-59.3182,1,0,0,0,0,0
1999279,-71.8479,-58.3736,1,0,0,0,-71.1055,-59.2552,1,0,0,0,0,0
1999280,-71.8301,-58.3518,1,0,0,0,-71.1055,-59.2552,1,0,0,0,0,0
1999281,-71.7944,-58.3083,1,0,0,0,-71.1194,-59.0858,1,0,0,0,0,0
1999282,-71.7588,-58.2648,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999283,-71.741,-58.243,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999284,-71.741,-58.243,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999285,-71.741,-58.243,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999286,-71.741,-58.243,1,0,0,0,-71.188,-58.9583,1,0,0,0,0,0
1999287,-71.741,-58.243,1,0,0,0,-71.2566,-58.8299,1,0,0,0,0,0
1999288,-71.741,-58.243,1,0,0,0,-71.2566,-58.8299,1,0,0,0,0,0
1999289,-71.741,-58.243,1,0,0,0,-71.2566,-58.8299,1,0,0,0,0,0
1999290,-71.741,-58.243,1,-71.6,-57.6,1,-71.2016,-58.788,1,0,0,0,42,25
1999291,-71.741,-58.243,1,-71.6,-57.6,0,-71.1466,-58.7463,1,0,0,0,0,0
1999292,-71.741,-58.243,1,-71.6,-57.6,0,-71.1466,-58.7463,1,0,0,0,0,0
1999293,-71.741,-58.243,1,-71.6,-57.6,0,-71.1124,-58.8104,1,0,0,0,0,0
1999294,-71.741,-58.243,1,-71.6,-57.6,0,-71.1124,-58.8104,1,0,0,0,0,0
1999295,-71.741,-58.243,1,-71.6,-57.6,0,-71.1124,-58.8104,1,0,0,0,0,0
1999296,-71.741,-58.243,1,-71.6,-57.6,0,-71.1124,-58.8104,1,0,0,0,0,0
1999297,-71.741,-58.243,1,-71.6,-57.6,1,-71.1124,-58.8104,1,0,0,0,42,25
1999298,-71.7194,-58.2235,1,-71.6,-57.615,0,-71.1124,-58.8104,1,0,0,0,0,0
1999299,-71.6761,-58.1844,1,-71.6,-57.654,0,-71.1124,-58.8104,1,0,0,0,0,0
1999300,-71.6328,-58.1453,1,-71.6,-57.7083,0,-71.1124,-58.8104,1,0,0,0,0,0
1999301,-71.6112,-58.1258,1,-71.6,-57.7689,0,-71.1124,-58.8104,1,0,0,0,0,0
1999302,-71.6112,-58.1258,1,-71.6,-57.827,0,-71.1124,-58.8104,1,0,0,0,0,0
1999303,-71.6112,-58.1258,1,-71.6,-57.8736,0,-71.1124,-58.8104,1,0,0,0,0,0
1999304,-71.6112,-58.1258,1,-71.6,-57.9,1,-71.0782,-58.8742,1,0,0,0,42,25
1999305,-71.6112,-58.1258,1,0,0,0,-71.0782,-58.8742,1,0,0,0,0,0
1999306,-71.6112,-58.1258,1,0,0,0,-71.0782,-58.8742,1,0,0,0,0,0
1999307,-71.6112,-58.1258,1,0,0,0,-71.0782,-58.8742,1,0,0,0,0,0
1999308,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999309,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999310,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999311,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999312,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999313,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999314,-71.6112,-58.1258,1,0,0,0,-71.0439,-58.9378,1,0,0,0,0,0
1999315,-71.6112,-58.1258,1,0,0,0,-71.0782,-58.8742,1,0,0,0,0,0
1999316,-71.6112,-58.1258,1,0,0,0,-71.1124,-58.8104,1,0,0,0,0,0
1999317,-71.6112,-58.1258,1,0,0,0,-71.1466,-58.7463,1,0,0,0,0,0
1999318,-71.6112,-58.1258,1,-71.8,-58,1,-71.1466,-58.7463,1,0,0,0,42,25
1999319,-71.6112,-58.1258,1,0,0,0,-71.0916,-58.7048,1,0,0,0,0,0
1999320,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999321,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,0,0,0,0,0,0
1999322,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,0,0,0,0,0,0
1999323,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999324,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999325,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999326,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999327,-71.6112,-58.1258,1,0,0,0,-71.0708,-58.5995,1,0,0,0,0,0
1999328,-71.6241,-58.2013,1,0,0,0,-71.008,-58.285,1,0,0,0,0,0
1999329,-71.6499,-58.3522,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999330,-71.6758,-58.5032,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999331,-71.6887,-58.5787,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999332,-71.6887,-58.5787,1,-71.7,-58.8,1,-71.042,-58.2203,1,0,0,0,42,25
1999333,-71.6887,-58.5787,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999334,-71.7093,-58.5628,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999335,-71.7506,-58.5311,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999336,-71.7919,-58.4994,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999337,-71.8125,-58.4835,1,0,0,0,-71.042,-58.2203,1,0,0,0,0,0
1999338,-71.8125,-58.4835,1,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
1999339,-71.8125,-58.4835,1,0,0,0,-71.0035,-57.5689,1,0,0,0,0,0
1999340,-71.8125,-58.4835,1,0,0,0,-71.0494,-57.333,1,0,0,0,0,0
1999341,-71.8125,-58.4835,1,0,0,0,-71.0373,-57.5029,1,0,0,0,0,0
1999342,-71.8125,-58.4835,1,0,0,0,-71.0249,-57.6727,1,0,0,0,0,0
1999343,-71.8125,-58.4835,1,0,0,0,-71.0463,-57.7767,1,0,0,0,0,0
1999344,-71.8125,-58.4835,1,0,0,0,-71.0463,-57.7767,1,0,0,0,0,0
1999345,-71.8125,-58.4835,1,0,0,0,-71.0676,-57.881,1,0,0,0,0,0
1999346,-71.8125,-58.4835,1,-71.8,-58.7,1,-71.0676,-57.881,1,0,0,0,42,25
1999347,-71.8125,-58.4835,1,-71.8,-58.7,0,-71.0337,-57.9464,1,0,0,0,0,0
1999348,-71.8125,-58.4835,1,-71.8,-58.7,0,-71.0337,-57.9464,1,0,0,0,0,0
1999349,-71.8125,-58.4835,1,-71.8,-58.7,0,-71.0337,-57.9464,1,0,0,0,0,0
1999350,-71.8125,-58.4835,1,-71.8,-58.7,0,-70.9998,-58.0115,1,0,0,0,0,0
1999351,-71.8125,-58.4835,1,-71.8,-58.7,0,-70.9998,-58.0115,1,0,0,0,0,0
1999352,-71.8125,-58.4835,1,-71.8,-58.7,0,-70.9998,-58.0115,1,0,0,0,0,0
1999353,-71.8125,-58.4835,1,-71.8,-58.7,1,-70.9998,-58.0115,1,0,0,0,42,25
1999354,-71.8125,-58.4835,1,0,0,0,-70.9998,-58.0115,1,0,0,0,0,0
1999355,-71.8125,-58.4835,1,0,0,0,-70.9998,-58.0115,1,0,0,0,0,0
1999356,-71.8125,-58.4835,1,0,0,0,-70.9998,-58.0115,1,0,0,0,0,0
1999357,-71.8125,-58.4835,1,0,0,0,-71.0124,-57.8422,1,0,0,0,0,0
1999358,-71.8125,-58.4835,1,0,0,0,-71.0124,-57.8422,1,0,0,0,0,0
1999359,-71.8125,-58.4835,1,0,0,0,-70.9911,-57.7383,1,0,0,0,0,0
1999360,-71.8125,-58.4835,1,0,0,0,-70.9911,-57.7383,1,0,0,0,0,0
1999361,-71.8125,-58.4835,1,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
1999362,-71.8125,-58.4835,1,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
1999363,-71.8125,-58.4835,1,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
1999364,-71.8125,-58.4835,1,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
1999365,0,0,0,0,0,0,-71.0337,-57.9464,1,0,0,0,0,0
2000001,0,0,0,0,0,0,-71.0676,-57.881,1,0,0,0,0,0
2000002,0,0,0,0,0,0,-71.0615,-57.8394,0,0,0,0,0,0
2000003,0,0,0,0,0,0,-71.0463,-57.7767,1,0,0,0,0,0
2000004,0,0,0,0,0,0,-71.0035,-57.5689,1,0,0,0,0,0
2000005,0,0,0,0,0,0,-70.9911,-57.7383,1,0,0,0,0,0
2000006,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000007,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000008,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000009,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000010,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000011,0,0,0,0,0,0,-70.9786,-57.9075,1,0,0,0,0,0
2000012,0,0,0,0,0,0,-70.9573,-57.8037,1,0,0,0,0,0
2000013,0,0,0,0,0,0,-70.9447,-57.9725,1,0,0,0,0,0
2000014,0,0,0,0,0,0,-70.9447,-57.9725,1,0,0,0,0,0
2000015,0,0,0,0,0,0,-70.9447,-57.9725,1,0,0,0,0,0
2000016,0,0,0,0,0,0,-70.9447,-57.9725,1,0,0,0,0,0
2000017,0,0,0,0,0,0,-70.9447,-57.9725,1,0,0,0,0,0
2000018,0,0,0,0,0,0,-70.9234,-57.8689,1,0,0,0,0,0
2000019,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000020,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000021,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000022,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000023,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000024,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000025,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000026,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000027,0,0,0,0,0,0,-70.9314,-58.3006,1,0,0,0,0,0
2000028,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000029,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000030,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000031,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000032,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000033,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000034,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000035,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000036,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000037,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000038,0,0,0,0,0,0,-71.0276,-58.1179,1,0,0,0,0,0
2000039,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000040,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000041,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000042,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000043,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000044,0,0,0,-71.8,-58.2,1,-70.9021,-57.7654,1,0,0,0,42,25
2000045,0,0,0,-71.8055,-58.1774,0,-70.9021,-57.7654,1,0,0,0,0,0
2000046,0,0,0,-71.8198,-58.1444,0,-70.9021,-57.7654,1,0,0,0,0,0
2000047,0,0,0,-71.8394,-58.1059,0,-70.9021,-57.7654,1,0,0,0,0,0
2000048,0,0,0,-71.8606,-58.0672,0,-70.9021,-57.7654,1,0,0,0,0,0
2000049,0,0,0,-71.8802,-58.0333,0,-70.9021,-57.7654,1,0,0,0,0,0
2000050,0,0,0,-71.8945,-58.0092,0,-70.9021,-57.7654,1,0,0,0,0,0
2000051,0,0,0,-71.9,-58,1,-70.9021,-57.7654,1,0,0,0,42,25
2000052,0,0,0,-71.9,-58.0038,0,-70.9021,-57.7654,1,0,0,0,0,0
2000053,0,0,0,-71.9,-58.014,0,-70.9021,-57.7654,1,0,0,0,0,0
2000054,0,0,0,-71.9,-58.0289,0,-70.9021,-57.7654,1,0,0,0,0,0
2000055,0,0,0,-71.9,-58.0466,0,-70.9021,-57.7654,1,0,0,0,0,0
2000056,0,0,0,-71.9,-58.0656,0,-70.9021,-57.7654,1,0,0,0,0,0
2000057,0,0,0,-71.9,-58.084,0,-70.9021,-57.7654,1,0,0,0,0,0
2000058,0,0,0,-71.9,-58.1,1,-70.9021,-57.7654,1,0,0,0,42,25
2000059,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000060,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000061,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000062,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000063,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000064,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000065,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000066,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000067,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000068,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000069,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000070,0,0,0,0,0,0,-70.9469,-58.3119,1,0,0,0,0,0
2000071,0,0,0,0,0,0,-70.9021,-57.7654,1,0,0,0,0,0
2000072,0,0,0,-71.7,-58.3,1,-70.9021,-57.7654,1,0,0,0,42,25
2000073,0,0,0,-71.7055,-58.2557,0,-70.9021,-57.7654,1,0,0,0,0,0
2000074,0,0,0,-71.7198,-58.1414,0,-70.8966,-58.3257,1,0,0,0,0,0
2000075,0,0,0,-71.7394,-57.9851,0,-70.8484,-58.4162,1,0,0,0,0,0
2000076,0,0,0,-71.7606,-57.8149,0,-70.8935,-58.5746,1,0,0,0,0,0
2000077,0,0,0,-71.7802,-57.6586,0,-70.8195,-58.4702,1,0,0,0,0,0
2000078,0,0,0,-71.7945,-57.5443,0,-70.8661,-58.5043,1,0,0,0,0,0
2000079,0,0,0,-71.8,-57.5,1,-70.8179,-58.5942,1,0,0,0,42,25
2000080,0,0,0,-71.7968,-57.5175,0,-70.8683,-58.5811,1,0,0,0,0,0
2000081,0,0,0,-71.7879,-57.5638,0,-70.8447,-58.4636,1,0,0,0,0,0
2000082,0,0,0,-71.7746,-57.6294,0,-70.878,-58.5632,1,0,0,0,0,0
2000083,0,0,0,-71.758,-57.7052,0,-70.8549,-58.6465,1,0,0,0,0,0
2000084,0,0,0,-71.7393,-57.7818,0,-70.8527,-58.5697,1,0,0,0,0,0
2000085,0,0,0,-71.7195,-57.8499,0,-70.8414,-58.7117,1,0,0,0,0,0
2000086,0,0,0,-71.7,-57.9,1,-70.775,-58.5128,1,0,0,0,42,25
2000087,0,0,0,-71.6784,-57.9366,0,-70.8141,-58.6414,1,0,0,0,0,0
2000088,0,0,0,-71.6526,-57.9703,0,-70.7943,-58.4769,1,0,0,0,0,0
2000089,0,0,0,-71.6236,-58.0012,0,-70.8082,-58.6121,1,0,0,0,0,0
2000090,0,0,0,-71.5927,-58.0295,0,-70.8023,-58.5827,1,0,0,0,0,0
2000091,0,0,0,-71.561,-58.0553,0,-70.8608,-58.6759,1,0,0,0,0,0
2000092,0,0,0,-71.5297,-58.0788,0,-70.8103,-58.6887,1,0,0,0,0,0
2000093,0,0,0,-71.5,-58.1,1,-70.8221,-58.7475,1,0,0,0,42,25
2000094,0,0,0,0,0,0,-70.7948,-58.6772,1,0,0,0,0,0
2000095,0,0,0,0,0,0,-70.7696,-58.6836,1,0,0,0,0,0
2000096,0,0,0,0,0,0,-70.7637,-58.6543,1,0,0,0,0,0
2000097,0,0,0,0,0,0,-70.7523,-58.7956,1,0,0,0,0,0
2000098,0,0,0,0,0,0,-70.7428,-59.0131,1,0,0,0,0,0
2000099,0,0,0,0,0,0,-70.6749,-59.1361,1,0,0,0,0,0
2000100,0,0,0,0,0,0,-70.6924,-59.0249,1,0,0,0,0,0
2000101,0,0,0,0,0,0,-70.6652,-58.9547,1,0,0,0,0,0
2000102,0,0,0,0,0,0,-70.5467,-58.6935,1,0,0,0,0,0
2000103,0,0,0,0,0,0,-70.5528,-59.1181,1,0,0,0,0,0
2000104,0,0,0,0,0,0,-70.4501,-59.0655,1,0,0,0,0,0
2000105,0,0,0,0,0,0,-70.3203,-58.9447,1,0,0,0,0,0
2000106,0,0,0,0,0,0,-70.3029,-59.0538,1,0,0,0,0,0
2000107,0,0,0,0,0,0,-70.3377,-59.0309,1,0,0,0,0,0
2000108,0,0,0,0,0,0,-70.3822,-59.1865,1,0,0,0,0,0
2000109,0,0,0,0,0,0,-70.3087,-59.0826,1,0,0,0,0,0
2000110,0,0,0,0,0,0,-70.3048,-59.1285,1,0,0,0,0,0
2000111,0,0,0,0,0,0,-70.3395,-59.3013,1,0,0,0,0,0
2000112,0,0,0,0,0,0,-70.2718,-59.2258,1,0,0,0,0,0
2000113,0,0,0,0,0,0,-70.2563,-59.2142,1,0,0,0,0,0
2000114,0,0,0,-70.9,-58.4,1,-70.2135,-59.3281,1,0,0,0,42,25
2000115,0,0,0,0,0,0,-70.1537,-59.162,1,0,0,0,0,0
2000116,0,0,0,0,0,0,-70.1534,-59.3557,1,0,0,0,0,0
2000117,0,0,0,0,0,0,-70.0955,-59.2639,1,0,0,0,0,0
2000118,0,0,0,0,0,0,-70.1013,-59.2923,1,0,0,0,0,0
2000119,0,0,0,0,0,0,-70.1013,-59.2923,1,0,0,0,0,0
2000120,0,0,0,0,0,0,-70.0934,-59.3831,1,0,0,0,0,0
2000121,0,0,0,0,0,0,-70.0357,-59.0989,1,0,0,0,0,0
2000122,0,0,0,0,0,0,-70.0588,-59.2124,1,0,0,0,0,0
2000123,0,0,0,0,0,0,-70.0318,-59.1442,1,0,0,0,0,0
2000124,0,0,0,0,0,0,-70.0085,-59.2233,1,0,0,0,0,0
2000125,0,0,0,0,0,0,-70.0085,-59.2233,1,0,0,0,0,0
2000126,0,0,0,0,0,0,-69.9988,-59.2401,1,0,0,0,0,0
2000127,0,0,0,0,0,0,-69.966,-59.1438,1,0,0,0,0,0
2000128,0,0,0,-70.8,-58.7,1,-69.9948,-59.2853,1,0,0,0,42,25
2000129,0,0,0,0,0,0,-69.9388,-59.2677,1,0,0,0,0,0
2000130,0,0,0,0,0,0,-69.9563,-59.1607,1,0,0,0,0,0
2000131,0,0,0,0,0,0,-69.966,-59.1438,1,0,0,0,0,0
2000132,0,0,0,0,0,0,-69.9447,-59.1043,1,0,0,0,0,0
2000133,0,0,0,0,0,0,-69.9563,-59.1607,1,0,0,0,0,0
2000134,0,0,0,0,0,0,-69.933,-59.2394,1,0,0,0,0,0
2000135,0,0,0,0,0,0,-69.9851,-59.3021,1,0,0,0,0,0
2000136,0,0,0,0,0,0,-69.9621,-59.189,1,0,0,0,0,0
2000137,0,0,0,0,0,0,-69.9233,-59.2562,1,0,0,0,0,0
2000138,0,0,0,0,0,0,-69.9117,-59.1998,1,0,0,0,0,0
2000139,0,0,0,0,0,0,-69.9,-59.3347,1,0,0,0,0,0
2000140,0,0,0,0,0,0,-69.8884,-59.2783,1,0,0,0,0,0
2000141,0,0,0,0,0,0,-69.873,-59.2669,1,0,0,0,0,0
2000142,0,0,0,0,0,0,-69.8863,-59.3963,1,0,0,0,0,0
2000143,0,0,0,0,0,0,-69.8132,-59.1038,1,0,0,0,0,0
2000144,0,0,0,0,0,0,-69.7687,-59.1428,1,0,0,0,0,0
2000145,0,0,0,0,0,0,-69.7878,-59.2995,1,0,0,0,0,0
2000146,0,0,0,0,0,0,-69.7512,-59.2487,1,0,0,0,0,0
2000147,0,0,0,0,0,0,-69.7954,-59.4003,1,0,0,0,0,0
2000148,0,0,0,0,0,0,-69.7396,-59.1928,1,0,0,0,0,0
2000149,0,0,0,-70.1,-59,1,-69.7569,-59.2767,1,0,0,0,42,25
2000150,0,0,0,-70.1222,-59,0,-69.7472,-59.2934,1,0,0,0,0,0
2000151,0,0,0,-70.1793,-59,0,-69.7145,-59.1982,1,0,0,0,0,0
2000152,0,0,0,-70.2574,-59,0,-69.7318,-59.282,1,0,0,0,0,0
2000153,0,0,0,-70.3426,-59,0,-69.699,-59.1869,1,0,0,0,0,0
2000154,0,0,0,-70.4207,-59,0,-69.7377,-59.1203,1,0,0,0,0,0
2000155,0,0,0,-70.4778,-59,0,-69.7357,-59.2374,1,0,0,0,0,0
2000156,0,0,0,-70.5,-59,1,-69.7433,-59.3379,1,0,0,0,42,25
2000157,0,0,0,-70.485,-59.0055,0,-69.6739,-59.0032,1,0,0,0,0,0
2000158,0,0,0,-70.446,-59.0198,0,-69.6854,-59.248,1,0,0,0,0,0
2000159,0,0,0,-70.3917,-59.0394,0,-69.699,-59.1869,1,0,0,0,0,0
2000160,0,0,0,-70.3311,-59.0606,0,-69.6893,-59.2036,1,0,0,0,0,0
2000161,0,0,0,-70.273,-59.0802,0,-69.614,-59.0311,1,0,0,0,0,0
2000162,0,0,0,-70.2264,-59.0945,0,-69.5754,-59.0975,1,0,0,0,0,0
2000163,0,0,0,-70.2,-59.1,1,-69.5463,-59.1471,1,0,0,0,42,25
2000164,0,0,0,0,0,0,-69.5638,-59.0421,1,0,0,0,0,0
2000165,0,0,0,0,0,0,-69.4903,-59.1303,1,0,0,0,0,0
2000166,0,0,0,0,0,0,-69.5058,-59.1414,1,0,0,0,0,0
2000167,0,0,0,0,0,0,-69.5,-59.1138,1,0,0,0,0,0
2000168,0,0,0,0,0,0,-69.4845,-59.1027,1,0,0,0,0,0
2000169,0,0,0,0,0,0,-69.4787,-59.0751,1,0,0,0,0,0
2000170,0,0,0,0,0,0,-69.4672,-59.0201,1,0,0,0,0,0
2000171,0,0,0,0,0,0,-69.4923,-59.0146,1,0,0,0,0,0
2000172,0,0,0,0,0,0,-69.4382,-59.0696,1,0,0,0,0,0
2000173,0,0,0,0,0,0,-69.4246,-59.13,1,0,0,0,0,0
2000174,0,0,0,0,0,0,-69.3937,-59.1079,1,0,0,0,0,0
2000175,0,0,0,0,0,0,-69.3841,-59.1243,1,0,0,0,0,0
2000176,0,0,0,0,0,0,-69.3783,-59.0969,1,0,0,0,0,0
2000177,0,0,0,-70.1,-59,1,-69.3995,-59.1353,1,0,0,0,42,25
2000178,0,0,0,-70.0799,-58.9896,0,-69.3841,-59.1243,1,0,0,0,0,0
2000179,0,0,0,-70.0479,-58.978,0,-69.3666,-59.2283,1,0,0,0,0,0
2000180,0,0,0,-70.0093,-58.9653,0,-69.3918,-59.0366,1,0,0,0,0,0
2000181,0,0,0,-69.9697,-58.9512,0,-69.4053,-59.1628,1,0,0,0,0,0
2000182,0,0,0,-69.9347,-58.9357,0,-69.3802,-59.1681,1,0,0,0,0,0
2000183,0,0,0,-69.9096,-58.9186,0,-69.3725,-59.0695,1,0,0,0,0,0
2000184,0,0,0,-69.9,-58.9,1,-69.3937,-59.1079,1,0,0,0,42,25
2000185,0,0,0,0,0,0,-69.3532,-59.1023,1,0,0,0,0,0
2000186,0,0,0,0,0,0,-69.3338,-59.135,1,0,0,0,0,0
2000187,0,0,0,0,0,0,-69.2566,-59.0802,1,0,0,0,0,0
2000188,0,0,0,0,0,0,-69.2527,-59.1237,1,0,0,0,0,0
2000189,0,0,0,0,0,0,-69.2488,-59.1673,1,0,0,0,0,0
2000190,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000191,0,0,0,0,0,0,-69.2782,-59.1777,1,0,0,0,0,0
2000192,0,0,0,0,0,0,-69.244,-59.2352,1,0,0,0,0,0
2000193,0,0,0,0,0,0,-69.244,-59.2352,1,0,0,0,0,0
