date,qscat_1,qscat_2,qscat_3,seawinds_1,seawinds_2,seawinds_3
2003089,-72.6,-110.4667,1,0,0,0
2003090,-72.6,-110.4667,1,0,0,0
2003091,-72.6,-110.4667,1,0,0,0
2003092,-72.6,-110.4667,1,0,0,0
2003093,-72.6,-110.4667,1,0,0,0
2003094,-72.5115,-110.4893,1,0,0,0
2003095,-72.463,-110.5177,1,0,0,0
2003096,-72.4361,-110.6627,1,0,0,0
2003097,-72.4709,-111.1359,1,0,0,0
2003098,-72.4973,-111.4372,1,0,0,0
2003099,-72.4973,-111.4372,1,0,0,0
2003100,-72.4984,-111.8343,1,0,0,0
2003101,-72.4984,-111.8343,1,0,0,0
2003102,-72.4984,-111.8343,1,0,0,0
2003103,-72.4984,-111.8343,1,0,0,0
2003104,-72.4683,-112.2351,1,0,0,0
2003105,-72.4683,-112.2351,1,0,0,0
2003106,-72.4456,-112.5272,1,0,0,0
2003107,-72.4456,-112.5272,1,0,0,0
2003108,-72.4456,-112.5272,1,0,0,0
2003109,-72.4456,-112.5272,1,0,0,0
2003110,-72.4456,-112.5272,1,0,0,0
2003111,-72.4456,-112.5272,1,0,0,0
2003112,-72.4456,-112.5272,1,0,0,0
2003113,-72.4191,-112.7147,1,0,0,0
2003114,-72.4191,-112.7147,1,-72.4191,-112.7147,1
2003115,-72.4191,-112.7147,1,-72.4191,-112.7147,1
2003116,-72.4191,-112.7147,1,-72.4191,-112.7147,1
2003117,-72.4191,-112.7147,1,-72.4191,-112.7147,1
2003118,-72.3227,-113.0407,1,-72.3227,-113.0407,1
2003119,-72.3227,-113.0407,1,-72.3227,-113.0407,1
2003120,-72.3227,-113.0407,1,-72.3227,-113.0407,1
2003121,-72.1507,-113.3904,1,-72.1507,-113.3904,1
2003122,-72.1507,-113.3904,1,-72.1507,-113.3904,1
2003123,-72.0705,-113.8099,1,-72.0705,-113.8099,1
2003124,-72.0705,-113.8099,1,-72.0705,-113.8099,1
2003125,-71.9944,-114.1442,1,-71.9944,-114.1442,1
2003126,-71.9944,-114.1442,1,-71.9944,-114.1442,1
2003127,-71.9944,-114.1442,1,-71.9944,-114.1442,1
2003128,-71.9754,-114.9475,1,-71.9754,-114.9475,1
2003129,-71.8754,-115.4367,1,-71.8754,-115.4367,1
2003130,-71.8754,-115.4367,1,-71.8754,-115.4367,1
2003131,-71.7846,-115.6157,1,-71.7846,-115.6157,1
2003132,-71.6558,-115.3024,1,-71.6558,-115.3024,1
2003133,-71.5759,-114.9282,1,-71.5759,-114.9282,1
2003134,-71.5823,-114.9485,1,-71.5823,-114.9485,1
2003135,-71.5823,-114.9485,1,-71.5823,-114.9485,1
2003136,-71.5734,-114.7244,1,-71.5734,-114.7244,1
2003137,-71.5734,-114.7244,1,-71.5734,-114.7244,1
2003138,-71.5734,-114.7244,1,-71.5734,-114.7244,1
2003139,-71.5734,-114.7244,1,-71.5734,-114.7244,1
2003140,-71.5734,-114.7244,1,-71.5734,-114.7244,1
2003141,-71.5394,-114.3092,1,-71.5394,-114.3092,1
2003142,-71.5394,-114.3092,1,-71.5394,-114.3092,1
2003143,-71.585,-114.4208,1,-71.585,-114.4208,1
2003144,-71.585,-114.4208,1,-71.585,-114.4208,1
2003145,-71.6296,-115.0839,1,-71.6296,-115.0839,1
2003146,-71.6296,-115.0839,1,-71.6296,-115.0839,1
2003147,-71.6856,-115.5449,1,-71.6856,-115.5449,1
2003148,-71.6964,-115.7452,1,-71.6964,-115.7452,1
2003149,-71.7221,-116.0341,1,-71.7221,-116.0341,1
2003150,-71.7221,-116.0341,1,-71.7221,-116.0341,1
2003151,-71.7103,-116.4885,1,-71.7103,-116.4885,1
2003152,-71.7103,-116.4885,1,-71.7103,-116.4885,1
2003153,-71.602,-116.6359,1,-71.602,-116.6359,1
2003154,-71.602,-116.6359,1,-71.602,-116.6359,1
2003155,-71.661,-117.0327,1,-71.661,-117.0327,1
2003156,-71.7957,-117.1598,1,-71.7957,-117.1598,1
2003157,-71.7732,-117.4321,1,-71.7732,-117.4321,1
2003158,-71.7732,-117.4321,1,-71.8371,-117.7811,0
2003159,-71.9009,-117.9923,1,-71.9009,-117.9923,1
2003160,-71.9009,-117.9923,1,-71.9009,-117.9923,1
2003161,-72.0538,-118.2349,1,-72.0538,-118.2349,1
2003162,-72.0538,-118.2349,1,-72.0538,-118.2349,1
2003163,-72.1027,-118.2084,1,-72.1027,-118.2084,1
2003164,-72.1027,-118.2084,1,-72.1027,-118.2084,1
2003165,-72.2016,-118.769,1,-72.2016,-118.769,1
2003166,-72.2476,-119.2564,1,-72.2476,-119.2564,1
2003167,-72.3291,-119.6044,1,-72.3291,-119.6044,1
2003168,-72.3468,-120.0493,1,-72.3468,-120.0493,1
2003169,-72.3468,-120.0493,1,-72.3468,-120.0493,1
2003170,-72.4219,-120.5972,1,-72.4219,-120.5972,1
2003171,-72.4219,-120.5972,1,-72.4219,-120.5972,1
2003172,-72.4219,-120.5972,1,-72.4219,-120.5972,1
2003173,-72.4779,-121.4196,1,-72.4779,-121.4196,1
2003174,-72.4611,-122.3581,1,-72.4611,-122.3581,1
2003175,-72.4291,-123.0296,1,-72.4291,-123.0296,1
2003176,-72.4291,-123.0296,1,-72.4291,-123.0296,1
2003177,-72.3728,-123.3413,1,-72.3728,-123.3413,1
2003178,-72.3614,-123.5635,1,-72.3614,-123.5635,1
2003179,-72.3319,-124.0078,1,-72.3319,-124.0078,1
2003180,-72.3444,-124.5658,1,-72.3444,-124.5658,1
2003181,-72.2561,-124.907,1,-72.2561,-124.907,1
2003182,-72.2719,-125.3244,1,-72.2719,-125.3244,1
2003183,-72.2375,-125.465,1,-72.2375,-125.465,1
2003184,-72.2375,-125.465,1,-72.2375,-125.465,1
2003185,-72.2375,-125.465,1,-72.2427,-126.0241,0
2003186,-72.2567,-126.7704,1,-72.2567,-126.7704,1
2003187,-72.3105,-127.0496,1,-72.3105,-127.0496,1
2003188,-72.4335,-127.7791,1,-72.4335,-127.7791,1
2003189,-72.6615,-128.3168,1,-72.6615,-128.3168,1
2003190,-72.7812,-128.3864,1,-72.7812,-128.3864,1
2003191,-72.8262,-128.9044,1,-72.8262,-128.9044,1
2003192,-72.901,-129.5518,1,-72.901,-129.5518,1
2003193,-72.9625,-130.3421,1,-72.9625,-130.3421,1
2003194,-73.0611,-130.8201,1,-73.0611,-130.8201,1
2003195,-73.224,-131.2848,1,-73.224,-131.2848,1
2003196,-73.3447,-130.9844,1,-73.3447,-130.9844,1
2003197,-73.3863,-130.7879,1,-73.3863,-130.7879,1
2003198,-73.3864,-130.4752,1,-73.3864,-130.4752,1
2003199,-73.3479,-130.2933,1,-73.3479,-130.2933,1
2003200,-73.3034,-130.0014,1,-73.3034,-130.0014,1
2003201,-73.3404,-129.823,1,-73.3404,-129.823,1
2003202,-73.3761,-129.7562,1,-73.3761,-129.7562,1
2003203,-73.4105,-129.6384,1,-73.4105,-129.6384,1
2003204,-73.4607,-129.8439,1,-73.4607,-129.8439,1
2003205,-73.4607,-129.8439,1,-73.4607,-129.8439,1
2003206,-73.4406,-129.9938,1,-73.4406,-129.9938,1
2003207,-73.4406,-129.9938,1,-73.4406,-129.9938,1
2003208,-73.3981,-130.0058,1,-73.3981,-130.0058,1
2003209,-73.4591,-130.1386,1,-73.4591,-130.1386,1
2003210,-73.5855,-130.4813,1,-73.5855,-130.4813,1
2003211,-73.5855,-130.4813,1,-73.5855,-130.4813,1
2003212,-73.5708,-130.5908,1,-73.5708,-130.5908,1
2003213,-73.5656,-130.7626,1,-73.5656,-130.7626,1
