date,qscat_1,qscat_2,qscat_3
2007155,-68.7563,177.2049,1
2007156,-68.7563,177.2049,1
2007157,-68.657,176.8627,1
2007158,-68.5155,176.9033,1
2007159,-68.272,176.9079,1
2007160,-68.0557,176.9139,1
2007161,-67.9087,176.8796,1
2007162,-67.5797,176.7109,1
2007163,-67.5797,176.7109,1
2007164,-67.6838,176.9252,1
2007165,-67.6838,176.9252,1
2007166,-67.6427,176.7014,1
2007167,-67.6277,176.4134,1
2007168,-67.6277,176.4134,1
2007169,-67.5862,175.9718,1
2007170,-67.4241,175.7268,1
2007171,-67.2731,175.6344,1
2007172,-67.2731,175.6344,1
2007173,-67.1791,175.7386,1
2007174,-66.9779,175.1359,1
2007175,-66.2914,173.8378,1
2007176,-66.2914,173.8378,1
2007177,-66.1997,173.8344,1
2007178,-66.2893,173.888,1
2007179,-66.2893,173.888,1
2007180,-66.2722,174.0709,1
2007181,-66.2722,174.0709,1
2007182,-66.2402,173.5527,1
2007183,-66.1986,173.3082,1
2007184,-66.0423,173.2889,1
2007185,-65.9971,173.0486,1
2007186,-65.9971,173.0486,1
2007187,-65.9867,173.2201,1
2007188,-65.9122,173.3847,1
2007189,-65.8979,173.6614,1
2007190,-65.8979,173.6614,1
2007191,-65.9334,173.9706,1
2007192,-65.8743,174.0702,1
2007193,-65.8743,174.0702,1
2007194,-65.7239,174.1285,1
2007195,-65.6733,174.2167,1
2007196,-65.6733,174.2167,1
2007197,-65.6276,174.5497,1
2007198,-65.6276,174.5497,1
2007199,-65.6681,174.4477,1
2007200,-65.7681,174.4289,1
2007201,-65.8646,174.6343,1
2007202,-65.8646,174.6343,1
2007203,-65.866,174.7763,1
2007204,-65.7889,174.6597,1
2007205,-65.7978,174.7891,1
2007206,-65.7978,174.7891,1
2007207,-65.716,174.5754,1
2007208,-65.624,174.2546,1
2007209,-65.4755,174.0852,1
2007210,-65.4755,174.0852,1
2007211,-65.5612,174.2239,1
2007212,-65.5229,174.4011,1
2007213,-65.5604,174.4827,1
2007214,-65.5604,174.4827,1
2007215,-65.6199,174.4639,1
2007216,-65.649,174.9366,0
2007217,-65.6618,175.4094,1
2007218,-65.6618,175.4094,1
2007219,-65.6618,175.4094,1
2007220,-65.6618,175.4094,1
2007221,-65.6618,175.4094,1
2007222,-65.8781,175.3937,1
2007223,-65.8781,175.3937,1
2007224,-65.7211,175.0717,1
2007225,-65.7211,175.0717,1
2007226,-65.6946,175.9246,1
2007227,-65.7269,176.2273,1
